date,symbol,lvn_id,price,volume,depth,width_ticks,low_price,high_price,left_neighbor_mean,right_neighbor_mean,volume_percent_of_neighbors,volume_percent_of_poc,distance_to_poc_ticks,distance_to_vah_ticks,distance_to_val_ticks,member_level_count,retest_count,had_retest,context_profile_shape,context_shape_confidence,minute_profile_shape,minute_shape_confidence,context_prob_D,context_prob_P,context_prob_b,context_prob_double,context_prob_trend_up,context_prob_trend_down,context_prob_unknown,minute_prob_D,minute_prob_P,minute_prob_b,minute_prob_double,minute_prob_trend_up,minute_prob_trend_down,minute_prob_unknown
2024-07-18,NQ,FIRST_MINUTE_0930_0931_LVN_01,20137.5,60.0,0.5683453237410072,5,20137.5,20137.5,139.0,225.5,0.4316546762589928,0.09188361408882083,55.0,5.0,70.0,1,0,False,trend_up,0.4652920806620195,double,0.40342024390470493,0.045384834119212625,0.045051759425222444,0.045096204846210276,0.2611352653100646,0.4652920806620195,0.04650652329181633,0.09153333234545423,0.034604201570691384,0.034439925691408954,0.034389120647956586,0.40342024390470493,0.03524927401608054,0.39729543962609537,0.06060179454306222
2024-07-22,NQ,FIRST_MINUTE_0930_0931_LVN_01,19928.75,66.0,0.5182481751824817,5,19928.75,19928.75,235.5,137.0,0.48175182481751827,0.15492957746478872,30.0,-35.0,60.0,1,1,True,double,0.5043673397480057,trend_down,0.6443060421459864,0.06398138937055757,0.05707488704990877,0.058088191515910194,0.5043673397480057,0.09256643518727323,0.09351575155501286,0.13040600557333168,0.05172765983204609,0.05067478589041872,0.05051688598837529,0.06981389465922797,0.05164846758289874,0.6443060421459864,0.08131226390104679
2024-07-22,NQ,FIRST_MINUTE_0930_0931_LVN_02,19938.75,28.0,0.801418439716312,5,19938.75,19938.75,157.5,141.0,0.19858156028368795,0.06572769953051644,70.0,5.0,100.0,1,1,True,double,0.5043673397480057,trend_down,0.6443060421459864,0.06398138937055757,0.05707488704990877,0.058088191515910194,0.5043673397480057,0.09256643518727323,0.09351575155501286,0.13040600557333168,0.05172765983204609,0.05067478589041872,0.05051688598837529,0.06981389465922797,0.05164846758289874,0.6443060421459864,0.08131226390104679
2024-07-24,NQ,FIRST_MINUTE_0930_0931_LVN_01,19637.5,174.0,0.5341365461847389,5,19637.5,19637.5,373.5,446.5,0.46586345381526106,0.29845626072041165,-10.0,-40.0,15.0,1,2,True,trend_up,0.32815573002949516,unknown,0.3994455794184029,0.05835931574719617,0.056771393593265954,0.05702636581854081,0.23801195731769453,0.32815573002949516,0.060738837920142355,0.20093639957366505,0.08167134779499521,0.061758894413669524,0.06284524424372437,0.19460825224210238,0.10344874699269957,0.09622193489440609,0.3994455794184029
2024-07-26,NQ,FIRST_MINUTE_0930_0931_LVN_01,19148.75,37.0,0.5568862275449102,5,19148.75,19148.75,99.5,83.5,0.4431137724550898,0.07170542635658915,40.0,10.0,90.0,1,2,True,trend_down,0.8233762041872406,trend_down,0.4876195782325461,0.02792670718509593,0.027680927204298215,0.027571880943636263,0.03817544090332733,0.02769721505559732,0.8233762041872406,0.02757162452080439,0.0691627861367891,0.06236389300702868,0.06899962283099693,0.08223196588436249,0.0652236051842282,0.4876195782325461,0.16439854872404835
2024-07-26,NQ,FIRST_MINUTE_0930_0931_LVN_02,19156.25,36.0,0.503448275862069,5,19156.25,19156.25,74.0,72.5,0.496551724137931,0.06976744186046512,70.0,40.0,120.0,1,0,False,trend_down,0.8233762041872406,trend_down,0.4876195782325461,0.02792670718509593,0.027680927204298215,0.027571880943636263,0.03817544090332733,0.02769721505559732,0.8233762041872406,0.02757162452080439,0.0691627861367891,0.06236389300702868,0.06899962283099693,0.08223196588436249,0.0652236051842282,0.4876195782325461,0.16439854872404835
2024-07-29,NQ,FIRST_MINUTE_0930_0931_LVN_01,19283.75,8.0,0.6862745098039216,5,19283.75,19283.75,25.5,130.0,0.3137254901960784,0.015841584158415842,55.0,30.0,95.0,1,3,True,trend_down,0.5847219606992625,unknown,0.3113956893367291,0.0569802780007796,0.05639629682394132,0.05635693945990437,0.07590624104235905,0.0582294514523259,0.5847219606992625,0.11140883252142722,0.15930819235809418,0.07165371853146402,0.06703491872339754,0.061974162098221104,0.06888688902558111,0.25974642992651287,0.3113956893367291
2024-08-05,NQ,FIRST_MINUTE_0930_0931_LVN_01,17522.5,5.0,0.6774193548387097,5,17522.5,17522.5,15.5,68.5,0.3225806451612903,0.014534883720930232,-190.0,-275.0,-75.0,1,0,False,trend_up,0.2793152784542094,double,0.9126969043490192,0.05925239464955969,0.05496339441114209,0.0553749319181516,0.2763640966635296,0.2793152784542094,0.059987886790010415,0.2147420171133971,0.009928919622773346,0.00968882434071357,0.00973884451094231,0.9126969043490192,0.037369498046594576,0.010888415275518613,0.009688593854438423
2024-08-05,NQ,FIRST_MINUTE_0930_0931_LVN_02,17548.75,1.0,0.8,5,17548.75,17548.75,5.0,43.5,0.2,0.0029069767441860465,-85.0,-170.0,30.0,1,0,False,trend_up,0.2793152784542094,double,0.9126969043490192,0.05925239464955969,0.05496339441114209,0.0553749319181516,0.2763640966635296,0.2793152784542094,0.059987886790010415,0.2147420171133971,0.009928919622773346,0.00968882434071357,0.00973884451094231,0.9126969043490192,0.037369498046594576,0.010888415275518613,0.009688593854438423
2024-08-05,NQ,FIRST_MINUTE_0930_0931_LVN_03,17581.25,7.0,0.6,5,17581.25,17581.25,17.5,29.0,0.4,0.020348837209302327,45.0,-40.0,160.0,1,1,True,trend_up,0.2793152784542094,double,0.9126969043490192,0.05925239464955969,0.05496339441114209,0.0553749319181516,0.2763640966635296,0.2793152784542094,0.059987886790010415,0.2147420171133971,0.009928919622773346,0.00968882434071357,0.00973884451094231,0.9126969043490192,0.037369498046594576,0.010888415275518613,0.009688593854438423
