fecha,BurstId,prediction_timestamp,burst_event_timestamp,burst_timestamp,split,family,family_reason,ExecutionSide,BurstSide,Entry_price,Initial_SL_ticks,Initial_TP_ticks,Result_Label,result TP SL BE,MAE_ticks,MFE_ticks,ExitTime_NY_Milliseconds,causal_row_flag,canonical_source_file,Signal_Source,Liquidity_Burst_ID_AtEntry
2025-09-18,LB_20250918_093225_BUY_0001,2025-09-18 13:32:26.097938300+00:00,2025-09-18 13:32:25+00:00,2025-09-18 13:32:26+00:00,holdout,A_TRUE_ABSORPTION,TP; MAE<=10; MFE>=TP inicial,SELL,BUY,24698.75,60,60,TP,+60,0,60,09:33:06.649,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-09-18_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250918_093225_BUY_0001
2025-09-23,LB_20250923_093525_SELL_0001,2025-09-23 13:35:26.055932600+00:00,2025-09-23 13:35:25+00:00,2025-09-23 13:35:26+00:00,holdout,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,24986.25,60,60,SL,-60,60,0,09:37:30.728,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-09-23_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250923_093525_SELL_0001
2025-09-25,LB_20250925_093609_SELL_0001,2025-09-25 13:36:10.056791600+00:00,2025-09-25 13:36:09+00:00,2025-09-25 13:36:10+00:00,holdout,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,24501.25,60,60,SL,-60,60,0,09:36:36.937,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-09-25_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250925_093609_SELL_0001
2025-09-26,LB_20250926_093218_BUY_0001,2025-09-26 13:32:19.078466600+00:00,2025-09-26 13:32:18+00:00,2025-09-26 13:32:19+00:00,holdout,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,SELL,BUY,24663.75,60,60,SL,-60,60,0,09:32:31.700,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-09-26_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250926_093218_BUY_0001
2025-09-30,LB_20250930_093313_SELL_0001,2025-09-30 13:33:14.052151400+00:00,2025-09-30 13:33:13+00:00,2025-09-30 13:33:14+00:00,holdout,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,24790.0,60,60,SL,-60,60,0,09:33:22.387,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-09-30_NY.csv,LIQUIDITY BURST ABSORTION,LB_20250930_093313_SELL_0001
2025-10-01,LB_20251001_093134_BUY_0001,2025-10-01 13:31:35.071474900+00:00,2025-10-01 13:31:34+00:00,2025-10-01 13:31:35+00:00,holdout,A_TRUE_ABSORPTION,TP; MAE<=10; MFE>=TP inicial,SELL,BUY,24807.5,60,60,TP,+60,0,60,09:31:40.607,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-10-01_NY.csv,LIQUIDITY BURST ABSORTION,LB_20251001_093134_BUY_0001
2025-10-02,LB_20251002_093721_SELL_0001,2025-10-02 13:37:22.052539800+00:00,2025-10-02 13:37:21+00:00,2025-10-02 13:37:22+00:00,holdout,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,25108.75,60,60,SL,-60,60,0,09:37:46.556,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-10-02_NY.csv,LIQUIDITY BURST ABSORTION,LB_20251002_093721_SELL_0001
2025-10-08,LB_20251008_093125_BUY_0001,2025-10-08 13:31:26.053441900+00:00,2025-10-08 13:31:25+00:00,2025-10-08 13:31:26+00:00,holdout,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,SELL,BUY,25107.5,60,60,SL,-60,60,0,09:32:31.187,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-10-08_NY.csv,LIQUIDITY BURST ABSORTION,LB_20251008_093125_BUY_0001
2025-10-13,LB_20251013_093429_SELL_0001,2025-10-13 13:34:30.096709400+00:00,2025-10-13 13:34:29+00:00,2025-10-13 13:34:30+00:00,holdout,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,24780.0,60,60,SL,-60,60,0,09:34:44.736,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-10-13_NY.csv,LIQUIDITY BURST ABSORTION,LB_20251013_093429_SELL_0001
2025-10-17,LB_20251017_093426_BUY_0002,2025-10-17 13:34:27.067134700+00:00,2025-10-17 13:34:26+00:00,2025-10-17 13:34:27+00:00,holdout,C_MIXED_PATH,TP/SL con excursión intermedia; no cumple A ni B estricta,SELL,BUY,24780.0,60,60,SL,-60,60,30,09:35:30.707,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-10-17_NY.csv,LIQUIDITY BURST ABSORTION,LB_20251017_093426_BUY_0002
2025-10-20,LB_20251020_093100_BUY_0001,2025-10-20 13:31:01.005530100+00:00,2025-10-20 13:31:00+00:00,2025-10-20 13:31:01+00:00,holdout,C_MIXED_PATH,TP/SL con excursión intermedia; no cumple A ni B estricta,SELL,BUY,25182.5,60,60,TP,+30,25,30,09:31:45.253,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-10-20_NY.csv,LIQUIDITY BURST ABSORTION,LB_20251020_093100_BUY_0001
2025-10-22,LB_20251022_093346_SELL_0001,2025-10-22 13:33:47.074027600+00:00,2025-10-22 13:33:46+00:00,2025-10-22 13:33:47+00:00,holdout,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,25208.75,60,60,SL,-60,60,0,09:33:58.445,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-10-22_NY.csv,LIQUIDITY BURST ABSORTION,LB_20251022_093346_SELL_0001
2025-10-27,LB_20251027_093502_SELL_0001,2025-10-27 13:35:03.050327600+00:00,2025-10-27 13:35:02+00:00,2025-10-27 13:35:03+00:00,holdout,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,25812.5,60,60,SL,-60,60,0,09:35:30.829,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-10-27_NY.csv,LIQUIDITY BURST ABSORTION,LB_20251027_093502_SELL_0001
2025-10-30,LB_20251030_093452_SELL_0001,2025-10-30 13:34:53.124208100+00:00,2025-10-30 13:34:52+00:00,2025-10-30 13:34:53+00:00,holdout,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,26050.0,60,60,SL,-60,60,0,09:35:06.387,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-10-30_NY.csv,LIQUIDITY BURST ABSORTION,LB_20251030_093452_SELL_0001
2026-03-11,LB_20260311_093757_BUY_0001,2026-03-11 13:37:58.216749500+00:00,2026-03-11 13:37:57+00:00,2026-03-11 13:37:58+00:00,holdout,A_TRUE_ABSORPTION,TP; MAE<=10; MFE>=TP inicial,SELL,BUY,25106.25,60,60,TP,+60,0,60,09:41:04.678,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2026-03-11_NY.csv,LIQUIDITY BURST ABSORTION,LB_20260311_093757_BUY_0001
2026-03-24,LB_20260324_093135_SELL_0001,2026-03-24 13:31:36.204730900+00:00,2026-03-24 13:31:35+00:00,2026-03-24 13:31:36+00:00,holdout,A_TRUE_ABSORPTION,TP; MAE<=10; MFE>=TP inicial,BUY,SELL,24290.0,60,60,TP,+60,0,60,09:31:51.208,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2026-03-24_NY.csv,LIQUIDITY BURST ABSORTION,LB_20260324_093135_SELL_0001
2026-03-31,LB_20260331_093135_BUY_0001,2026-03-31 13:31:36.103366500+00:00,2026-03-31 13:31:35+00:00,2026-03-31 13:31:36+00:00,holdout,A_TRUE_ABSORPTION,TP; MAE<=10; MFE>=TP inicial,SELL,BUY,23440.0,60,60,TP,+60,0,60,09:31:43.966,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2026-03-31_NY.csv,LIQUIDITY BURST ABSORTION,LB_20260331_093135_BUY_0001
2026-04-10,LB_20260410_093110_BUY_0001,2026-04-10 13:31:11.048533+00:00,2026-04-10 13:31:10+00:00,2026-04-10 13:31:11+00:00,holdout,C_MIXED_PATH,TP/SL con excursión intermedia; no cumple A ni B estricta,SELL,BUY,25352.5,60,60,SL,-60,60,25,09:33:55.376,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2026-04-10_NY.csv,LIQUIDITY BURST ABSORTION,LB_20260410_093110_BUY_0001
2026-04-30,LB_20260430_093337_SELL_0001,2026-04-30 13:33:38.032773+00:00,2026-04-30 13:33:37+00:00,2026-04-30 13:33:38+00:00,holdout,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,27377.5,60,60,SL,-60,60,0,09:33:45.213,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2026-04-30_NY.csv,LIQUIDITY BURST ABSORTION,LB_20260430_093337_SELL_0001
2026-05-14,LB_20260514_093203_BUY_0001,2026-05-14 13:32:04.070776300+00:00,2026-05-14 13:32:03+00:00,2026-05-14 13:32:04+00:00,holdout,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,SELL,BUY,29512.5,60,60,SL,-60,60,0,09:32:09.420,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2026-05-14_NY.csv,LIQUIDITY BURST ABSORTION,LB_20260514_093203_BUY_0001
2026-05-18,LB_20260518_093500_SELL_0001,2026-05-18 13:35:01.117615100+00:00,2026-05-18 13:35:00+00:00,2026-05-18 13:35:01+00:00,holdout,A_TRUE_ABSORPTION,TP; MAE<=10; MFE>=TP inicial,BUY,SELL,29277.5,60,60,TP,+60,0,60,09:35:13.961,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2026-05-18_NY.csv,LIQUIDITY BURST ABSORTION,LB_20260518_093500_SELL_0001
2026-05-19,LB_20260519_093215_BUY_0001,2026-05-19 13:32:16.011735300+00:00,2026-05-19 13:32:15+00:00,2026-05-19 13:32:16+00:00,holdout,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,SELL,BUY,28968.75,60,60,SL,-60,60,0,09:33:03.163,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2026-05-19_NY.csv,LIQUIDITY BURST ABSORTION,LB_20260519_093215_BUY_0001
2026-05-20,LB_20260520_093514_SELL_0001,2026-05-20 13:35:15.034021400+00:00,2026-05-20 13:35:14+00:00,2026-05-20 13:35:15+00:00,holdout,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,29126.25,60,60,SL,-60,60,0,09:35:27.665,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2026-05-20_NY.csv,LIQUIDITY BURST ABSORTION,LB_20260520_093514_SELL_0001
2026-05-29,LB_20260529_093201_BUY_0001,2026-05-29 13:32:02.047142100+00:00,2026-05-29 13:32:01+00:00,2026-05-29 13:32:02+00:00,holdout,A_TRUE_ABSORPTION,TP; MAE<=10; MFE>=TP inicial,SELL,BUY,30423.75,60,60,TP,+60,10,60,09:32:10.779,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2026-05-29_NY.csv,LIQUIDITY BURST ABSORTION,LB_20260529_093201_BUY_0001
2026-06-03,LB_20260603_093152_BUY_0001,2026-06-03 13:31:53.075994+00:00,2026-06-03 13:31:52+00:00,2026-06-03 13:31:53+00:00,holdout,C_MIXED_PATH,TP/SL con excursión intermedia; no cumple A ni B estricta,SELL,BUY,30801.25,60,60,TP,+60,30,60,09:32:51.430,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2026-06-03_NY.csv,LIQUIDITY BURST ABSORTION,LB_20260603_093152_BUY_0001
2026-06-24,LB_20260624_093230_BUY_0001,2026-06-24 13:32:31.045272400+00:00,2026-06-24 13:32:30+00:00,2026-06-24 13:32:31+00:00,holdout,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,SELL,BUY,29738.75,60,60,SL,-60,60,0,09:32:34.205,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2026-06-24_NY.csv,LIQUIDITY BURST ABSORTION,LB_20260624_093230_BUY_0001
2026-06-25,LB_20260625_093109_SELL_0001,2026-06-25 13:31:10.027207700+00:00,2026-06-25 13:31:09+00:00,2026-06-25 13:31:10+00:00,holdout,A_TRUE_ABSORPTION,TP; MAE<=10; MFE>=TP inicial,BUY,SELL,30097.5,60,60,TP,+60,5,60,09:31:14.455,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2026-06-25_NY.csv,LIQUIDITY BURST ABSORTION,LB_20260625_093109_SELL_0001
2026-07-08,LB_20260708_093155_BUY_0001,2026-07-08 13:31:56.092945800+00:00,2026-07-08 13:31:55+00:00,2026-07-08 13:31:56+00:00,holdout,C_MIXED_PATH,TP/SL con excursión intermedia; no cumple A ni B estricta,SELL,BUY,29297.5,60,60,SL,-60,60,20,09:32:03.168,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2026-07-08_NY.csv,LIQUIDITY BURST ABSORTION,LB_20260708_093155_BUY_0001
