filter,tp,sl,trades,wr,pf,expectancy,profit,dd,std,max_w_streak,max_l_streak,avg_win,avg_loss,avg_rr,months,trades_per_month,train_trades,train_pf,train_exp,test_trades,test_pf,test_exp,active_months,monthly_exp_cv,bad_months_pf_lt_1,robust_score
ALL_TRADES,60,40,564,51.24113475177305,1.2632897300306152,3.354609929078014,1892.0,435.0,31.534217734465226,6,9,31.41176470588235,-26.226277372262775,1.1977210589217595,0,,387,1.1643392025905688,2.098191214470284,177,1.4810690423162582,6.101694915254237,39,2.1918126657642722,9,29.40564410995548
ALL_TRADES,60,50,564,51.95035460992907,1.2099727308141799,2.867021276595745,1617.0,494.0,33.46207594894623,6,9,31.802047781569964,-28.522222222222222,1.1149919362451488,0,,387,1.0747244535774332,1.0335917312661498,177,1.518313458262351,6.875706214689266,39,2.500289436148771,14,21.347232757270454
ALL_TRADES,60,60,564,52.836879432624116,1.1946703365444764,2.7588652482269502,1556.0,680.0,35.00122316243186,6,9,32.04362416107382,-30.162264150943397,1.0623746281351887,0,,387,1.0243171806167402,0.35658914728682173,177,1.6117342536669543,8.01129943502825,39,2.651898417284314,14,19.515479862282337
ALL_TRADES,60,70,564,53.01418439716312,1.2062515691689681,2.9131205673758864,1643.0,690.0,35.10002815875866,6,9,32.137123745819395,-30.174242424242426,1.065051552711062,0,,387,1.0439033060789193,0.6382428940568475,177,1.5965811965811967,7.887005649717514,39,2.5889246753977795,14,21.138290667672543
ALL_TRADES,60,80,564,53.01418439716312,1.2023273273273274,2.867021276595745,1617.0,686.0,35.20377186404931,6,9,32.137123745819395,-30.272727272727273,1.0615866702823222,0,,387,1.044646033440057,0.648578811369509,177,1.5763713080168777,7.7175141242937855,39,2.6090505084932634,14,20.630929779730547
ALL_TRADES,60,100,564,53.01418439716312,1.1961907133076062,2.7943262411347516,1576.0,686.0,35.394808046771495,6,9,32.137123745819395,-30.428030303030305,1.0561683890073845,0,,387,1.044646033440057,0.648578811369509,177,1.5495644960597263,7.4858757062146895,39,2.635367439202637,14,19.87338575820801
ALL_TRADES,80,20,564,46.09929078014184,1.2805280528052805,3.0141843971631204,1700.0,340.0,26.94596548640179,6,9,29.846153846153847,-20.0,1.4923076923076923,0,,387,1.1762910798122066,1.9405684754521964,177,1.5272222222222223,5.361581920903955,39,2.6614997447026525,12,23.093850677974043
ALL_TRADES,80,30,564,49.822695035460995,1.3084405866507034,3.654255319148936,2061.0,394.0,29.81522671135403,6,9,31.11387900355872,-23.69503546099291,1.3130969588451897,0,,387,1.1958674128282394,2.351421188630491,177,1.5653241650294696,6.502824858757062,39,2.525625084122203,8,30.436584547346104
ALL_TRADES,80,40,564,51.24113475177305,1.2703868633453939,3.4450354609929077,1943.0,435.0,31.731424437008535,6,9,31.58823529411765,-26.226277372262775,1.2044498289157022,0,,387,1.166970248937462,2.131782945736434,177,1.4979955456570155,6.31638418079096,39,2.195262119976442,10,30.112005141528133
ALL_TRADES,80,50,564,51.95035460992907,1.2191923126866642,2.99290780141844,1688.0,478.0,33.7199829446724,6,9,32.044368600682596,-28.522222222222222,1.1234877966737178,0,,387,1.0771529983186998,1.0671834625322998,177,1.543015332197615,7.203389830508475,39,2.487535761248126,14,22.528808661941607
ALL_TRADES,80,60,564,52.836879432624116,1.203553108970349,2.8847517730496453,1627.0,664.0,35.24825704886242,6,9,32.281879194630875,-30.162264150943397,1.07027373784276,0,,387,1.0266079295154185,0.39018087855297157,177,1.636755823986195,8.338983050847459,39,2.6331143409777535,14,20.65442350687239
ALL_TRADES,80,70,564,52.836879432624116,1.198455213653918,2.824468085106383,1593.0,674.0,35.366681652648175,6,9,32.281879194630875,-30.29056603773585,1.0657403745580143,0,,387,1.024441709161245,0.35917312661498707,177,1.6213675213675214,8.214689265536723,39,2.65723306064797,14,20.016212302763574
ALL_TRADES,80,80,564,52.836879432624116,1.1945858686203898,2.778368794326241,1567.0,670.0,35.46953001773528,6,9,32.281879194630875,-30.38867924528302,1.062299514041622,0,,387,1.0251627661446419,0.3695090439276486,177,1.60084388185654,8.045197740112995,39,2.6773840687111155,14,19.52796971560754
ALL_TRADES,80,100,564,52.836879432624116,1.188534717074376,2.7056737588652484,1526.0,670.0,35.65896143757336,6,9,32.281879194630875,-30.543396226415094,1.0569184564587573,0,,387,1.0251627661446419,0.3695090439276486,177,1.5736209041891331,7.813559322033898,39,2.7035912948960195,14,18.798641298002146
ALL_TRADES,100,20,564,46.09929078014184,1.2825082508250825,3.0354609929078014,1712.0,340.0,27.020986869532525,6,9,29.892307692307693,-20.0,1.4946153846153847,0,,387,1.1753521126760564,1.930232558139535,177,1.5361111111111112,5.451977401129944,39,2.653944182967738,12,23.337253986744834
ALL_TRADES,100,30,564,49.822695035460995,1.310236456150853,3.675531914893617,2073.0,394.0,29.8825891418328,6,9,31.156583629893237,-23.69503546099291,1.314899219340002,0,,387,1.195006457167456,2.3410852713178296,177,1.5731827111984282,6.593220338983051,39,2.514103393802193,8,30.75078495653771
ALL_TRADES,100,40,564,51.24113475177305,1.2720567770665183,3.4663120567375887,1955.0,435.0,31.794867597740755,6,9,31.629757785467127,-26.226277372262775,1.2060330689142766,0,,387,1.166160696215341,2.1214470284237725,177,1.5051224944320714,6.406779661016949,39,2.182692492968547,10,30.448685922072944
ALL_TRADES,100,50,564,51.95035460992907,1.2221789378002856,3.0336879432624113,1711.0,482.0,33.82764694625107,6,9,32.122866894197955,-28.522222222222222,1.12623997681255,0,,387,1.0764057537829255,1.0568475452196382,177,1.5545144804088586,7.3559322033898304,39,2.471019417262403,14,22.99043477922714
ALL_TRADES,100,60,564,52.836879432624116,1.2064306267984486,2.925531914893617,1650.0,668.0,35.3513919106238,6,9,32.35906040268456,-30.162264150943397,1.0728326043677479,0,,387,1.0259030837004406,0.3798449612403101,177,1.6484037963761864,8.491525423728813,39,2.6188324738771795,14,21.07186894599306
