fecha,prediction_timestamp,burst_event_timestamp,burst_timestamp,split,born_bad_group,born_bad_reason,Result_Label,realized_ticks_for_label,MFE_ticks,MAE_ticks,Trade_Duration,Entry_price,ExecutionSide,canonical_source_file,causal_row_flag,Delta1s,Delta2s,Delta3s,Delta5s,Delta10s,PeakPositiveDelta,PeakNegativeDelta,DeltaChange1s,DeltaChangeZScore,DeltaPercentile,BuySellRatio,TradesPerSecond,ContractsPerSecond,Velocity1s,Velocity3s,Velocity5s,Acceleration1s,Acceleration3s,TicksPerSecond,CumulativeDeltaWindow,OR_WidthTicks,Dist_OR_High_Ticks,Dist_OR_Low_Ticks,Dist_VWAP_Ticks,Dist_POC_Ticks,Dist_VAH_Ticks,Dist_VAL_Ticks,Dist_HVN_Ticks,Dist_LVN_Ticks,PreBurst_Acceptance_Dwell_Ratio_5s,PreBurst_Reclaim_Count_10s,PreBurst_Rotation_Index_10s,PreBurst_Local_Entropy_10s,PreBurst_Path_Efficiency_10s,PreBurst_Price_Per_Delta_3s,PreBurst_Price_Per_Volume_3s,PreBurst_Impulse_Survival_Seconds,PreBurst_Impulse_Decay_Slope_5s,Profile_Std_Ticks,Profile_Skewness,Profile_Excess_Kurtosis,Profile_Normalized_Entropy,Profile_Concentration,Profile_Effective_Nodes,Profile_Local_Maxima_Count,Profile_Position_Percentile,POC_Migration_Ticks,range,Body_AtEntry,Volume_AtEntry,Delta_AtEntry,Cumulative_Delta_AtEntry,Previous_Volume_AtEntry,Previous_Delta_AtEntry,Delta_Change_AtEntry,BreakOut_TICKS_PER_SEC_AtEntry,Score_AtEntry,Buy_Imbalance_Count_AtEntry,Sell_Imbalance_Count_AtEntry,Seconds_From_Open_AtEntry,Directional_OR_Extension_Ticks_AtEntry,Directional_VWAP_Distance_Ticks_AtEntry,Nearest_OR_Edge_Distance_Ticks_AtEntry,Body_OR_Ratio_AtEntry,Signed_Delta_Share_AtEntry,Signed_Previous_Delta_Share_AtEntry,Prior_Closed_ATR3_Ticks_AtEntry,Prior_Closed_ATR5_Ticks_AtEntry,PreEntry_Directional_Efficiency3_AtEntry,PreEntry_Directional_Delta_Share3_AtEntry,PreEntry_Range_Compression3_AtEntry,PreEntry_Volume_Climax_Ratio_AtEntry,Nearest_OR_Edge_Retest_Count_AtEntry,Nearest_OR_Edge_Acceptance_Ratio3_AtEntry,Directional_CLV_AtEntry,PreEntry_Acceptance_Dwell_Ratio_AtEntry,PreEntry_Reclaim_Count_AtEntry,PreEntry_Rejection_Speed_TPS_AtEntry,PreEntry_Rotation_Index_AtEntry,PreEntry_Local_Entropy_AtEntry,PreEntry_Path_Efficiency_AtEntry,PreEntry_Price_Per_Delta_AtEntry,PreEntry_Price_Per_Volume_AtEntry,signed_delta_1s,signed_delta_change_1s,signed_velocity_1s,signed_velocity_3s,signed_acceleration_1s,price_impact_per_100_contracts,absorption_pressure_1s,delta_share_of_volume,mean_trade_size,delta_persistence_1_3,delta_persistence_3_5,direction_consistency,velocity_consistency,flow_price_alignment,acceleration_velocity_ratio,directional_vwap_distance,directional_poc_distance,profile_confluence_4t,burst_efficiency_score,liquidity_absorption_score,seconds_from_open,minute_from_open,weekday_index,month_index,execution_side_sign,or_position_fraction,distance_nearest_or_edge_ticks,distance_nearest_profile_reference_ticks,vwap_poc_spread_ticks,signed_velocity_decay_1_5,signed_delta_decay_1_5,execution_cvd_alignment
2022-05-27,2022-05-27 13:31:01.006000+00:00,2022-05-27 13:31:00+00:00,2022-05-27 13:31:01+00:00,discovery,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:28,12437.5,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2022-05-27_NY.csv,True,146,164,173,266,380,146,-3,128,3.699491650282806,1.0,2.896103896103896,284,300,6,3.0,1.8,4,2.0,6,173,22.0,6.0,28.0,17.70169374351884,24,14,27,0,1,0.4,0,0.0,0.0,1.0,0.052023121387283,0.021791767554479,3,1.4,6.533980463052432,0.657359394959719,-0.38330245363448,0.914344430889696,0.112685793294158,22.418037587855,8,0.998098859315589,,110,35,302,148,3237,5485,401,-253,34.79,9,0,0,61.006,-140,-438.64,30,0.32,-0.49,-0.07,51.67,40,0.0,0.0,0.47,0.0,0,0.0,,0,0,0,0,0,0,0,0,146.0,128.0,6.0,3.0,4.0,2.0,24.333333333333332,0.4866666666666667,1.056338028169014,0.3949771689497717,0.922543352601156,1.0,1.0,1,0.6666666666666666,17.70169374351884,24.0,2,0.0410958904109589,9.733333333333334,61,1.0166666666666666,4,5,-1.0,1.2727272727272727,6.0,0,6.298306256481158,-4.2,-92.8,-1.0
2022-06-08,2022-06-08 13:31:03.007000+00:00,2022-06-08 13:31:02+00:00,2022-06-08 13:31:03+00:00,discovery,C_LOSER_MFE_3_TO_30,Perdedor con 2 < MFE <= 30 ticks,SL,-62.0,10,60,01:31,12648.75,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2022-06-08_NY.csv,True,-260,-275,-338,-336,-388,2,-260,-245,-7.325721496600189,1.0,0.380952380952381,520,580,-5,-3.333333333333333,-2.0,-4,-1.666666666666667,-5,-338,22.0,-31.0,-9.0,-17.69067723591246,-25,-29,-14,-3,2,0.6,0,0.0,0.0,0.933333333333333,0.029585798816568,0.013192612137203,3,1.1,7.650942638212936,-0.48221605297818,-0.430019219875908,0.92427347237898,0.078924694123729,26.0318681865327,7,0.014647596070998,,110,50,760,-340,459,5044,-12,-328,16.63,9,0,0,63.007,-155,-84.74,45,0.45,-0.45,0.0,56.67,46,0.0,0.0,0.52,0.0,0,0.0,,0,0,0,0,0,0,0,0,260.0,245.0,5.0,3.333333333333333,4.0,0.8620689655172413,52.0,0.4482758620689655,1.1153846153846154,0.43333333333333335,0.5964497041420118,1.0,1.0,1,0.8,17.69067723591246,25.0,2,0.019230769230769232,26.0,63,1.05,2,6,1.0,-0.4090909090909091,9.0,2,7.30932276408754,-3.0,-192.8,1.0
2022-06-13,2022-06-13 13:31:08+00:00,2022-06-13 13:31:07+00:00,2022-06-13 13:31:08+00:00,discovery,A_WINNER,Resultado realizado positivo,TP,58.0,60,0,00:06,11537.5,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2022-06-13_NY.csv,True,-110,-134,-152,-179,-136,32,-110,-86,-2.772291249350366,0.970149253731343,0.246575342465753,178,182,0,-1.333333333333333,-0.6,2,0.333333333333333,0,-152,32.0,3.0,35.0,16.555668221456095,10,-5,26,-1,1,0.0,0,0.166666666666667,0.985228136034252,-0.3125,0.026315789473684,0.010309278350515,0,0.5,11.7981869533832,-0.011456435622438,-1.326462728465581,0.952359136058831,0.062664773879538,35.1492685461289,9,0.917866558507402,,160,15,778,-146,1079,4153,287,-433,1.88,6,0,0,68.0,15,-74.34,15,0.09,-0.19,0.07,86.67,65,0.0,0.0,0.54,0.0,0,0.0,,0,0,0,0,0,0,0,0,110.0,86.0,-0.0,1.333333333333333,-2.0,0.0,440.0,0.6043956043956044,1.0224719101123596,0.46060606060606063,0.7065789473684211,1.0,0.6666666666666666,0,-8.0,-16.555668221456095,-10.0,2,-0.0,440.0,68,1.1333333333333333,0,6,1.0,1.09375,3.0,1,6.555668221456095,0.6,-74.2,1.0
2022-06-27,2022-06-27 13:32:03.009000+00:00,2022-06-27 13:32:02+00:00,2022-06-27 13:32:03+00:00,discovery,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:09,12166.25,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2022-06-27_NY.csv,True,-121,-143,-156,-163,-228,4,-121,-99,-2.831692053299826,0.983606557377049,0.238993710691824,171,197,-6,-2.666666666666667,-1.4,-4,-2.666666666666667,-6,-156,30.0,-36.0,-6.0,-20.23932426091037,-19,-27,-6,0,-1,0.6,1,0.333333333333333,0.591672778582328,0.777777777777778,0.051282051282051,0.022346368715084,2,1.4,8.55313106263608,0.08493239366443,-0.837575168487099,0.933267983083748,0.101548568747067,29.8099639564891,12,0.004129516658846,,150,35,360,-158,-156,3858,-168,10,11.63,8,0,0,123.009,-180,-76.09,30,0.23,-0.44,-0.04,115.0,85,-0.78,-0.04,0.77,0.0,1,0.0,,0,0,0,0,0,0,0,0,121.0,99.0,6.0,2.666666666666667,4.0,3.045685279187817,20.166666666666668,0.6142131979695431,1.152046783625731,0.4297520661157025,0.6269230769230769,1.0,1.0,1,0.6666666666666666,20.23932426091037,19.0,2,0.049586776859504134,8.066666666666668,123,2.05,0,6,1.0,-0.2,6.0,0,1.2393242609103687,-4.6,-88.4,-1.0
2022-07-07,2022-07-07 13:33:46.097000+00:00,2022-07-07 13:33:45+00:00,2022-07-07 13:33:46+00:00,discovery,C_LOSER_MFE_3_TO_30,Perdedor con 2 < MFE <= 30 ticks,SL,-62.0,15,60,00:31,11961.25,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2022-07-07_NY.csv,True,166,192,202,261,332,166,-6,140,4.605528133103445,0.995555555555556,3.0,198,332,1,1.333333333333333,1.0,1,0.666666666666667,1,202,31.0,3.0,34.0,15.746072719227081,17,7,21,1,-1,0.8,1,0.5,0.863120568566631,0.636363636363636,0.014851485148515,0.006818181818182,1,-0.1,7.380149544513336,-0.203904294959148,-0.354178607237282,0.931077120860793,0.072792978833247,28.1214462157578,7,0.998598716719522,,155,15,2716,584,1887,2823,-401,985,0.33,10,1,0,226.097,-170,-173.19,15,0.1,-0.22,0.14,115.0,83,0.58,0.1,0.74,0.87,1,0.0,,0,0,0,0,0,0,0,0,166.0,140.0,1.0,1.333333333333333,1.0,0.30120481927710846,166.0,0.5,1.6767676767676767,0.40562248995983935,0.7752475247524753,1.0,1.0,1,1.0,15.746072719227081,17.0,2,0.006024096385542169,149.4,226,3.7666666666666666,3,7,-1.0,1.096774193548387,3.0,1,1.2539272807729187,-0.0,-113.8,-1.0
2022-07-18,2022-07-18 13:31:06.001000+00:00,2022-07-18 13:31:05+00:00,2022-07-18 13:31:06+00:00,discovery,A_WINNER,Resultado realizado positivo,TP,58.0,60,25,00:23,12096.25,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2022-07-18_NY.csv,True,-155,-161,-168,-313,-359,12,-155,-149,-3.869194418414485,0.969230769230769,0.323144104803493,278,303,-7,-1.666666666666667,-2.2,-8,-1.333333333333333,-7,-168,19.0,-27.0,-8.0,-15.38871923836896,-19,-25,-11,0,1,1.0,0,0.375,0.91829583405449,0.761904761904762,0.029761904761905,0.01004016064257,1,0.4,6.419204105548616,-0.274534939504585,-0.738534721283757,0.941432458711762,0.069876055326028,23.8094269462747,8,0.013651877133106,,95,40,870,-336,-911,4697,-145,-191,6.67,11,0,1,66.001,-135,-100.29,40,0.42,-0.39,-0.03,56.67,51,0.0,0.0,0.6,0.0,0,0.0,,0,0,0,0,0,0,0,0,155.0,149.0,7.0,1.666666666666667,8.0,2.31023102310231,22.142857142857142,0.5115511551155115,1.089928057553957,0.36129032258064514,1.1178571428571429,1.0,1.0,1,1.1428571428571428,15.38871923836896,19.0,2,0.04516129032258064,6.642857142857144,66,1.1,0,7,1.0,-0.42105263157894735,8.0,0,3.61128076163104,-4.8,-92.4,-1.0
2022-07-19,2022-07-19 13:36:01.015000+00:00,2022-07-19 13:36:00+00:00,2022-07-19 13:36:01+00:00,discovery,A_WINNER,Resultado realizado positivo,TP,28.0,55,40,00:58,12028.75,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2022-07-19_NY.csv,True,-253,-244,-241,-253,-238,27,-253,-262,-9.636030067139112,1.0,0.478350515463918,557,717,-9,-2.0,-1.2,-13,-3.0,-9,-241,27.0,-42.0,-15.0,-22.28642257818459,-21,-34,-15,-1,1,1.0,0,1.0,0.970950594454669,0.333333333333333,0.024896265560166,0.007702182284981,1,1.4,9.3285728701644,-0.241365176730845,-0.507705587273624,0.946875680309079,0.053966437833715,35.9869773967968,11,0.006864988558352,,135,45,722,-254,985,3025,-213,-41,44.33,8,0,1,361.015,-210,132.84,75,0.33,-0.35,-0.07,100.0,98,-0.22,-0.03,0.74,1.04,4,0.67,,0,0,0,0,0,0,0,0,253.0,262.0,9.0,2.0,13.0,1.2552301255230125,28.11111111111111,0.3528591352859135,1.2872531418312387,0.31752305665349145,0.6298755186721992,1.0,1.0,1,1.4444444444444444,22.28642257818459,21.0,2,0.03557312252964427,2.8111111111111104,361,6.016666666666667,1,7,1.0,-0.5555555555555556,15.0,1,1.2864225781845917,-7.8,-202.4,1.0
2022-07-20,2022-07-20 13:34:15.086000+00:00,2022-07-20 13:34:14+00:00,2022-07-20 13:34:15+00:00,discovery,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,03:17,12301.25,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2022-07-20_NY.csv,True,183,182,184,193,191,183,-8,184,6.70349633598793,1.0,4.893617021276596,153,277,2,0.666666666666667,0.8,2,0.666666666666667,2,184,29.0,2.0,31.0,16.17698300283286,23,9,30,-1,0,1.0,0,0.333333333333333,0.811278124459133,0.5,0.010869565217391,0.005347593582888,1,0.0,8.48823848613152,0.042848200101507,-1.086549562171753,0.94334115471617,0.051203966005666,30.1542981926429,7,0.996104815864023,,145,10,1153,323,2991,3113,133,190,0.66,10,0,0,255.086,-155,-52.23,10,0.07,-0.28,-0.04,83.33,88,-0.42,-0.01,0.57,1.16,0,0.0,,0,0,0,0,0,0,0,0,183.0,184.0,2.0,0.666666666666667,2.0,0.7220216606498195,91.5,0.6606498194945848,1.8104575163398693,0.33515482695810567,0.6293478260869565,1.0,1.0,1,1.0,16.17698300283286,23.0,2,0.01092896174863388,73.2,255,4.25,2,7,-1.0,1.0689655172413792,2.0,0,6.823016997167141,-1.2,-144.4,-1.0
2022-07-26,2022-07-26 13:31:12.001000+00:00,2022-07-26 13:31:11+00:00,2022-07-26 13:31:12+00:00,discovery,A_WINNER,Resultado realizado positivo,TP,58.0,60,50,00:39,12257.5,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2022-07-26_NY.csv,True,-158,-158,-158,-299,-275,75,-158,-158,-3.729761784772416,0.985915492957746,0.193877551020408,210,234,-8,-3.0,-3.6,-6,-1.0,-8,-158,17.0,-27.0,-10.0,-16.459016393442624,-13,-21,-12,-3,1,0.8,0,0.5,0.76420450650862,0.575757575757576,0.063291139240506,0.026455026455026,2,0.5,4.803210364094928,-0.25450812962666,0.6101293872225,0.86320276508565,0.104035308953342,18.295572145454,5,0.003467843631778,,85,50,1282,-278,-682,5063,-7,-271,4.17,10,0,0,72.001,-135,-156.52,50,0.59,-0.22,0.0,61.67,47,0.0,0.0,0.73,0.0,0,0.0,,0,0,0,0,0,0,0,0,158.0,158.0,8.0,3.0,6.0,3.4188034188034186,19.75,0.6752136752136753,1.1142857142857143,0.3333333333333333,1.1354430379746836,1.0,1.0,1,0.75,16.459016393442624,13.0,2,0.05063291139240506,3.9499999999999993,72,1.2,1,7,1.0,-0.5882352941176471,10.0,1,3.4590163934426243,-4.4,-98.2,-1.0
2022-07-29,2022-07-29 13:35:01.049000+00:00,2022-07-29 13:35:00+00:00,2022-07-29 13:35:01+00:00,discovery,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:59,12767.5,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2022-07-29_NY.csv,True,-386,-400,-416,-416,-333,56,-386,-372,-12.472965592245503,1.0,0.303249097472924,591,722,-6,-2.666666666666667,-1.8,-6,-2.0,-6,-416,21.0,-38.0,-17.0,-23.038307016724286,-27,-33,-13,1,2,1.0,0,0.333333333333333,0.863120568566631,0.333333333333333,0.019230769230769,0.009925558312655,1,1.0,9.77512881906112,-0.290811830360313,-0.478094615781476,0.950402370323175,0.045220966084275,38.0442462870209,10,0.018639633747547,,105,30,734,-390,-2711,2996,-114,-276,28.6,10,0,2,301.049,-190,-339.63,85,0.29,-0.53,-0.04,95.0,99,-0.35,-0.03,0.9,0.85,3,1.0,,0,0,0,0,0,0,0,0,386.0,372.0,6.0,2.666666666666667,6.0,0.8310249307479224,64.33333333333333,0.5346260387811634,1.22165820642978,0.3592400690846287,0.6,1.0,1.0,1,1.0,23.038307016724286,27.0,2,0.015544041450777202,25.733333333333334,301,5.016666666666667,4,7,1.0,-0.8095238095238095,17.0,1,3.9616929832757144,-4.2,-302.8,-1.0
2022-08-01,2022-08-01 13:31:28.020000+00:00,2022-08-01 13:31:27+00:00,2022-08-01 13:31:28+00:00,discovery,C_LOSER_MFE_3_TO_30,Perdedor con 2 < MFE <= 30 ticks,SL,-62.0,15,60,00:47,12876.25,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2022-08-01_NY.csv,True,-124,-139,-158,-135,-160,18,-124,-109,-4.357055084236928,1.0,0.2,165,186,-4,-3.0,-1.6,-3,-1.0,-4,-158,15.0,-28.0,-13.0,-16.0989921976593,-17,-21,-13,0,1,1.0,0,0.285714285714286,0.954434002924965,0.375,0.056962025316456,0.029411764705882,4,1.2,5.23825570027596,-0.994736663169341,1.03129035338253,0.84172823170282,0.154746423927178,17.5119561765933,6,0.009427828348505,,75,65,1771,-373,-36,4383,-39,-334,2.32,10,0,0,88.02,-140,-203.36,65,0.87,-0.21,-0.01,53.33,38,0.0,0.0,0.71,0.0,0,0.0,,0,0,0,0,0,0,0,0,124.0,109.0,4.0,3.0,3.0,2.150537634408602,31.0,0.6666666666666666,1.1272727272727272,0.42473118279569894,0.5126582278481012,1.0,1.0,1,0.75,16.0989921976593,17.0,2,0.03225806451612903,18.599999999999998,88,1.4666666666666666,0,8,1.0,-0.8666666666666667,13.0,0,0.9010078023407004,-2.4,-97.0,-1.0
2022-08-09,2022-08-09 13:31:05.994000+00:00,2022-08-09 13:31:05+00:00,2022-08-09 13:31:06+00:00,discovery,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:42,13072.5,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2022-08-09_NY.csv,False,-161,-202,-211,-255,-238,22,-161,-120,-3.528249454288774,1.0,0.326359832635983,273,317,-6,-4.0,-3.4,-2,-1.666666666666667,-6,-211,26.0,-32.0,-6.0,-17.67691165553081,-29,-31,-12,-3,1,0.4,0,0.142857142857143,0.811278124459133,0.6,0.052132701421801,0.022044088176353,5,0.7,8.10212249829312,0.094276704981561,-1.088569239827587,0.937307236096941,0.065033407572383,27.256260471864,6,0.005345211581292,,130,30,800,-328,-2573,6002,82,-410,5.01,9,0,0,65.994,-160,-286.43,30,0.23,-0.41,0.01,58.33,47,0.0,0.0,0.45,0.0,0,0.0,,0,0,0,0,0,0,0,0,161.0,120.0,6.0,4.0,2.0,1.8927444794952681,26.833333333333332,0.5078864353312302,1.1611721611721613,0.43685300207039335,0.7251184834123223,1.0,1.0,1,0.3333333333333333,17.67691165553081,29.0,2,0.037267080745341616,10.733333333333334,65,1.0833333333333333,1,8,1.0,-0.23076923076923078,6.0,1,11.323088344469191,-2.6,-110.0,-1.0
2022-08-15,2022-08-15 13:33:01.027000+00:00,2022-08-15 13:33:00+00:00,2022-08-15 13:33:01+00:00,discovery,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,01:41,13583.75,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2022-08-15_NY.csv,True,201,217,222,211,246,201,-35,185,5.241005274044508,0.994444444444444,5.568181818181818,256,289,4,2.0,1.0,2,1.666666666666667,4,222,25.0,14.0,39.0,17.749337309476473,12,3,23,0,1,1.0,0,0.4,0.91829583405449,0.416666666666667,0.027027027027027,0.016759776536313,2,1.1,10.08508983613216,-0.50555717232571,-0.807351487909353,0.935666406817539,0.074138502319417,32.2869986981331,11,0.99395294897283,,125,20,292,202,746,2792,456,-254,19.47,9,0,0,181.027,-195,-203.05,70,0.16,-0.69,-0.16,85.0,59,-0.46,-0.09,0.68,0.81,2,1.0,,0,0,0,0,0,0,0,0,201.0,185.0,4.0,2.0,2.0,1.3840830449826989,50.25,0.6955017301038062,1.12890625,0.3681592039800995,0.5702702702702702,1.0,1.0,1,0.5,17.749337309476473,12.0,3,0.01990049751243781,30.15,181,3.0166666666666666,0,8,-1.0,1.56,14.0,0,5.7493373094764735,-3.0,-158.8,-1.0
2022-08-17,2022-08-17 13:35:59.056000+00:00,2022-08-17 13:35:58+00:00,2022-08-17 13:35:59+00:00,discovery,A_WINNER,Resultado realizado positivo,TP,58.0,60,0,01:10,13561.25,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2022-08-17_NY.csv,True,183,200,197,267,250,183,-42,166,5.724712466710615,0.993333333333333,3.815384615384615,278,313,6,1.666666666666667,1.6,6,1.333333333333333,6,197,17.0,20.0,37.0,25.66739106812996,32,21,34,1,0,1.0,0,0.5,0.985228136034252,0.642857142857143,0.030456852791878,0.013667425968109,1,0.8,7.911371251135688,0.981980616683446,0.479683103595084,0.899120955619609,0.071172443768336,27.5705678075917,12,1.0,,85,100,3662,622,-646,2336,126,496,1.69,11,4,0,359.056,-185,-18.54,100,1.18,-0.17,-0.05,71.67,77,0.16,-0.05,0.84,0.97,3,0.33,,0,0,0,0,0,0,0,0,183.0,166.0,6.0,1.666666666666667,6.0,1.9169329073482428,30.5,0.5846645367412141,1.1258992805755397,0.3588342440801457,0.8131979695431472,1.0,1.0,1,1.0,25.66739106812996,32.0,2,0.03278688524590164,12.200000000000001,359,5.983333333333333,2,8,-1.0,2.176470588235294,20.0,0,6.332608931870041,-4.4,-129.6,1.0
2022-08-31,2022-08-31 13:34:01.039000+00:00,2022-08-31 13:34:00+00:00,2022-08-31 13:34:01+00:00,discovery,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:10,12430.0,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2022-08-31_NY.csv,True,-348,-338,-282,-258,-252,56,-348,-358,-12.612080204275548,1.0,0.313609467455621,488,666,-4,-1.333333333333333,0.4,-4,-2.0,-4,-282,34.0,-38.0,-4.0,-13.767205599950444,-16,-29,-2,0,-1,1.0,0,0.8,1.0,0.125,0.014184397163121,0.004545454545455,1,1.8,11.70322364828032,0.086028811550487,-0.880200264461276,0.973500838498914,0.053211918478598,43.3201303060579,13,0.166449854426067,,170,25,670,-344,3789,3124,238,-582,24.06,12,0,3,241.039,-190,-18.6,20,0.15,-0.51,0.08,91.67,95,-0.13,0.03,0.54,1.0,2,0.67,,0,0,0,0,0,0,0,0,348.0,358.0,4.0,1.333333333333333,4.0,0.6006006006006006,87.0,0.5225225225225225,1.3647540983606556,0.27011494252873564,0.548936170212766,1.0,0.6666666666666666,1,1.0,13.767205599950444,16.0,3,0.011494252873563218,52.199999999999996,241,4.016666666666667,2,8,1.0,-0.11764705882352941,4.0,0,2.2327944000495563,-4.4,-296.4,1.0
2022-09-01,2022-09-01 13:31:24.990000+00:00,2022-09-01 13:31:24+00:00,2022-09-01 13:31:25+00:00,discovery,C_LOSER_MFE_3_TO_30,Perdedor con 2 < MFE <= 30 ticks,SL,-62.0,5,60,02:04,12158.75,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2022-09-01_NY.csv,False,-183,-225,-240,-314,-370,-3,-183,-141,-3.777134528782676,0.976190476190476,0.262096774193548,273,313,-6,-3.0,-3.0,-4,-1.333333333333333,-6,-240,23.0,-27.0,-4.0,-13.383719336713717,-8,-19,-6,0,-1,0.2,0,0.0,0.0,1.0,0.033333333333333,0.016949152542373,5,0.4,6.062390726044112,0.296437482061478,-0.77644195260934,0.923794028905576,0.09483349321639,21.7208065768881,7,0.008222557215294,0.0,115,20,2149,-409,2432,5150,236,-645,0.8,11,0,1,84.99,-135,-38.03,20,0.17,-0.19,0.05,56.67,45,0.0,0.0,0.49,0.0,0,0.0,,0,0,0,0,0,0,0,0,183.0,141.0,6.0,3.0,4.0,1.9169329073482428,30.5,0.5846645367412141,1.1465201465201464,0.4371584699453552,0.785,1.0,1.0,1,0.6666666666666666,13.383719336713717,8.0,2,0.03278688524590164,12.200000000000001,84,1.4,3,9,1.0,-0.17391304347826086,4.0,0,5.3837193367137175,-3.0,-120.2,1.0
2022-09-06,2022-09-06 13:34:06.074000+00:00,2022-09-06 13:34:05+00:00,2022-09-06 13:34:06+00:00,discovery,C_LOSER_MFE_3_TO_30,Perdedor con 2 < MFE <= 30 ticks,SL,-62.0,20,60,01:06,12106.25,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2022-09-06_NY.csv,True,175,258,244,211,76,175,-123,92,3.326484567659312,0.987755102040816,5.487179487179487,136,253,3,1.0,0.8,3,1.0,3,244,39.0,-48.0,-9.0,-19.630287745041844,2,-28,5,2,-1,0.0,0,0.25,0.970950594454669,-0.181818181818182,0.012295081967213,0.006637168141593,1,0.4,15.43365902142488,0.201945190824265,-0.929263437199352,0.963949780220199,0.041442164392984,50.1021112345373,13,0.147598303336008,,195,0,1045,103,-1607,3230,-12,115,0.0,9,1,0,246.074,45,276.43,45,0.0,-0.1,0.0,116.67,117,0.61,0.04,0.6,0.89,1,0.67,,0,0,0,0,0,0,0,0,175.0,92.0,3.0,1.0,3.0,1.1857707509881423,58.333333333333336,0.691699604743083,1.8602941176470589,0.46476190476190476,0.5188524590163934,1.0,1.0,1,1.0,-19.630287745041844,2.0,3,0.017142857142857144,40.833333333333336,246,4.1,1,9,-1.0,-0.23076923076923078,9.0,1,21.630287745041844,-2.2,-132.8,1.0
2022-09-28,2022-09-28 13:33:29.039000+00:00,2022-09-28 13:33:28+00:00,2022-09-28 13:33:29+00:00,discovery,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:37,11297.5,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2022-09-28_NY.csv,True,-190,-199,-216,-213,-198,12,-190,-181,-5.922417297172761,1.0,0.263565891472868,265,326,-4,-1.666666666666667,-1.2,-3,-1.333333333333333,-4,-216,22.0,-30.0,-8.0,-16.498822521943907,-15,-22,-6,0,-1,1.0,1,0.5,0.863120568566631,0.615384615384615,0.023148148148148,0.012820512820513,2,0.7,7.558526516322656,0.105115903550864,-0.393870533593515,0.921551203450451,0.072075929494041,28.5661343664993,8,0.014914722043816,,110,40,1467,-229,-888,2480,-36,-193,1.38,8,0,0,209.039,-150,188.82,40,0.36,-0.16,-0.01,120.0,88,-0.26,0.01,1.09,0.59,2,0.0,,0,0,0,0,0,0,0,0,190.0,181.0,4.0,1.666666666666667,3.0,1.2269938650306749,47.5,0.5828220858895705,1.230188679245283,0.37894736842105264,0.5916666666666667,1.0,1.0,1,0.75,16.498822521943907,15.0,2,0.021052631578947368,28.5,209,3.4833333333333334,2,9,1.0,-0.36363636363636365,8.0,0,1.4988225219439073,-2.8,-147.4,-1.0
