Detector_VERSION,BurstId,Burst_Timestamp_UTC,Burst_Feature_Available_Timestamp_UTC,Burst_Timestamp_NY,Response_Available_Timestamp_UTC,Response_Horizon_Seconds,Side,Burst_Price,Response_Price,Broken_Level,Directional_Displacement_Ticks,Response_MFE_Ticks,Response_MAE_Ticks,Acceptance_Dwell_Ratio,Reclaim_Count,Rejection_Speed_TPS,Directional_Delta,Response_Volume,Effort_Result_Delta,Effort_Result_Volume,Momentum_Survival_Ratio,Rotation_Index,Local_Entropy,Path_Efficiency,Response_POC_Migration_Ticks,AvailableBeforeEntry,Model_Eligibility,born_bad_group,fecha
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250620_093518_BUY_0001,2025-06-20 13:35:18+00:00,2025-06-20 13:35:19+00:00,2025-06-20 09:35:18,2025-06-20 13:35:22+00:00,3,BUY,22105.0,22106.25,22098.75,1,5,1,1.0,0,0.333333333333333,61,357,0.016393442622951,0.002801120448179,0.333333333333333,0.0,0.0,1.0,0,0,POST_BURST_ONLY,A_WINNER,2025-06-20
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250620_093518_BUY_0001,2025-06-20 13:35:18+00:00,2025-06-20 13:35:19+00:00,2025-06-20 09:35:18,2025-06-20 13:35:24+00:00,5,BUY,22105.0,22102.5,22098.75,-2,5,3,1.0,0,0.6,49,437,-0.040816326530612,-0.004576659038902,0.2,0.5,0.91829583405449,-0.5,0,0,POST_BURST_ONLY,A_WINNER,2025-06-20
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250627_093203_SELL_0001,2025-06-27 13:32:03+00:00,2025-06-27 13:32:04+00:00,2025-06-27 09:32:03,2025-06-27 13:32:05+00:00,1,SELL,22688.75,22688.75,22692.5,0,1,1,1.0,0,1.0,-13,73,0.0,0.0,0.0,0.0,0.0,0.0,0,0,POST_BURST_ONLY,A_WINNER,2025-06-27
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250627_093203_SELL_0001,2025-06-27 13:32:03+00:00,2025-06-27 13:32:04+00:00,2025-06-27 09:32:03,2025-06-27 13:32:07+00:00,3,SELL,22688.75,22690.0,22692.5,-1,1,2,1.0,0,0.666666666666667,-32,186,-0.03125,-0.005376344086022,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,A_WINNER,2025-06-27
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250627_093203_SELL_0001,2025-06-27 13:32:03+00:00,2025-06-27 13:32:04+00:00,2025-06-27 09:32:03,2025-06-27 13:32:09+00:00,5,SELL,22688.75,22695.0,22692.5,-5,1,6,0.6,1,1.2,-79,273,-0.063291139240506,-0.018315018315018,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,A_WINNER,2025-06-27
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250630_093156_SELL_0001,2025-06-30 13:31:56+00:00,2025-06-30 13:31:57+00:00,2025-06-30 09:31:56,2025-06-30 13:31:58+00:00,1,SELL,22850.0,22850.0,22851.25,0,0,2,1.0,0,2.0,-29,125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,POST_BURST_ONLY,C_LOSER_MFE_3_TO_30,2025-06-30
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250630_093156_SELL_0001,2025-06-30 13:31:56+00:00,2025-06-30 13:31:57+00:00,2025-06-30 09:31:56,2025-06-30 13:32:00+00:00,3,SELL,22850.0,22848.75,22851.25,1,1,2,1.0,0,0.666666666666667,7,259,0.142857142857143,0.003861003861004,0.333333333333333,0.0,0.0,1.0,0,0,POST_BURST_ONLY,C_LOSER_MFE_3_TO_30,2025-06-30
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250630_093156_SELL_0001,2025-06-30 13:31:56+00:00,2025-06-30 13:31:57+00:00,2025-06-30 09:31:56,2025-06-30 13:32:02+00:00,5,SELL,22850.0,22851.25,22851.25,-1,1,2,0.8,1,0.4,-28,410,-0.035714285714286,-0.002439024390244,0.4,1.0,0.91829583405449,-0.2,0,0,POST_BURST_ONLY,C_LOSER_MFE_3_TO_30,2025-06-30
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250702_093238_BUY_0001,2025-07-02 13:32:38+00:00,2025-07-02 13:32:39+00:00,2025-07-02 09:32:38,2025-07-02 13:32:40+00:00,1,BUY,22681.25,22682.5,22672.5,1,1,1,1.0,0,1.0,-8,66,0.125,0.015151515151515,1.0,0.0,0.0,1.0,0,0,POST_BURST_ONLY,A_WINNER,2025-07-02
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250702_093238_BUY_0001,2025-07-02 13:32:38+00:00,2025-07-02 13:32:39+00:00,2025-07-02 09:32:38,2025-07-02 13:32:42+00:00,3,BUY,22681.25,22685.0,22672.5,3,4,1,1.0,0,0.333333333333333,63,275,0.047619047619048,0.010909090909091,1.0,0.0,0.0,1.0,0,0,POST_BURST_ONLY,A_WINNER,2025-07-02
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250702_093238_BUY_0001,2025-07-02 13:32:38+00:00,2025-07-02 13:32:39+00:00,2025-07-02 09:32:38,2025-07-02 13:32:44+00:00,5,BUY,22681.25,22685.0,22672.5,3,4,1,1.0,0,0.2,40,364,0.075,0.008241758241758,0.8,0.5,0.721928094887362,0.428571428571429,0,0,POST_BURST_ONLY,A_WINNER,2025-07-02
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250708_093634_SELL_0001,2025-07-08 13:36:34+00:00,2025-07-08 13:36:35+00:00,2025-07-08 09:36:34,2025-07-08 13:36:36+00:00,1,SELL,22901.25,22902.5,22922.5,-1,0,3,1.0,0,3.0,-10,32,-0.1,-0.03125,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,A_WINNER,2025-07-08
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250708_093634_SELL_0001,2025-07-08 13:36:34+00:00,2025-07-08 13:36:35+00:00,2025-07-08 09:36:34,2025-07-08 13:36:38+00:00,3,SELL,22901.25,22902.5,22922.5,-1,0,3,1.0,0,1.0,-10,62,-0.1,-0.016129032258065,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,A_WINNER,2025-07-08
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250708_093634_SELL_0001,2025-07-08 13:36:34+00:00,2025-07-08 13:36:35+00:00,2025-07-08 09:36:34,2025-07-08 13:36:40+00:00,5,SELL,22901.25,22902.5,22922.5,-1,0,3,1.0,0,0.6,23,159,-0.043478260869565,-0.006289308176101,0.2,1.0,0.91829583405449,-0.333333333333333,0,0,POST_BURST_ONLY,A_WINNER,2025-07-08
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250709_093100_BUY_0001,2025-07-09 13:31:00+00:00,2025-07-09 13:31:01+00:00,2025-07-09 09:31:00,2025-07-09 13:31:02+00:00,1,BUY,23008.75,23008.75,23005.0,0,1,1,1.0,0,1.0,-18,84,0.0,0.0,0.0,0.0,0.0,0.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2025-07-09
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250709_093100_BUY_0001,2025-07-09 13:31:00+00:00,2025-07-09 13:31:01+00:00,2025-07-09 09:31:00,2025-07-09 13:31:04+00:00,3,BUY,23008.75,23007.5,23005.0,-1,1,2,1.0,0,0.666666666666667,-10,276,-0.1,-0.003623188405797,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2025-07-09
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250709_093100_BUY_0001,2025-07-09 13:31:00+00:00,2025-07-09 13:31:01+00:00,2025-07-09 09:31:00,2025-07-09 13:31:06+00:00,5,BUY,23008.75,23008.75,23005.0,0,1,2,1.0,0,0.4,1,383,0.0,0.0,0.2,1.0,1.0,0.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2025-07-09
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250721_093138_BUY_0001,2025-07-21 13:31:38+00:00,2025-07-21 13:31:39+00:00,2025-07-21 09:31:38,2025-07-21 13:31:40+00:00,1,BUY,23291.25,23290.0,23287.5,-1,0,1,1.0,0,1.0,3,49,-0.333333333333333,-0.020408163265306,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2025-07-21
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250721_093138_BUY_0001,2025-07-21 13:31:38+00:00,2025-07-21 13:31:39+00:00,2025-07-21 09:31:38,2025-07-21 13:31:42+00:00,3,BUY,23291.25,23288.75,23287.5,-2,0,3,1.0,0,1.0,1,117,-2.0,-0.017094017094017,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2025-07-21
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250721_093138_BUY_0001,2025-07-21 13:31:38+00:00,2025-07-21 13:31:39+00:00,2025-07-21 09:31:38,2025-07-21 13:31:44+00:00,5,BUY,23291.25,23290.0,23287.5,-1,0,3,1.0,0,0.6,17,207,-0.058823529411765,-0.004830917874396,0.2,0.5,0.91829583405449,-0.333333333333333,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2025-07-21
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250729_093118_BUY_0001,2025-07-29 13:31:18+00:00,2025-07-29 13:31:19+00:00,2025-07-29 09:31:18,2025-07-29 13:31:20+00:00,1,BUY,23626.25,23627.5,23623.75,1,2,0,1.0,0,0.0,52,156,0.019230769230769,0.006410256410256,1.0,0.0,0.0,1.0,0,0,POST_BURST_ONLY,A_WINNER,2025-07-29
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250729_093118_BUY_0001,2025-07-29 13:31:18+00:00,2025-07-29 13:31:19+00:00,2025-07-29 09:31:18,2025-07-29 13:31:22+00:00,3,BUY,23626.25,23625.0,23623.75,-1,2,3,1.0,0,1.0,-44,446,-0.022727272727273,-0.002242152466368,0.333333333333333,1.0,1.0,-0.333333333333333,0,0,POST_BURST_ONLY,A_WINNER,2025-07-29
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250729_093118_BUY_0001,2025-07-29 13:31:18+00:00,2025-07-29 13:31:19+00:00,2025-07-29 09:31:18,2025-07-29 13:31:24+00:00,5,BUY,23626.25,23621.25,23623.75,-4,2,4,0.8,1,0.8,-87,559,-0.045977011494253,-0.007155635062612,0.2,0.333333333333333,0.811278124459133,-0.666666666666667,0,0,POST_BURST_ONLY,A_WINNER,2025-07-29
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250814_093300_BUY_0001,2025-08-14 13:33:00+00:00,2025-08-14 13:33:01+00:00,2025-08-14 09:33:00,2025-08-14 13:33:02+00:00,1,BUY,23882.5,23880.0,23873.75,-2,1,2,1.0,0,2.0,-18,44,-0.111111111111111,-0.045454545454545,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,A_WINNER,2025-08-14
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250814_093300_BUY_0001,2025-08-14 13:33:00+00:00,2025-08-14 13:33:01+00:00,2025-08-14 09:33:00,2025-08-14 13:33:04+00:00,3,BUY,23882.5,23877.5,23873.75,-4,1,4,1.0,0,1.333333333333333,-26,132,-0.153846153846154,-0.03030303030303,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,A_WINNER,2025-08-14
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250814_093300_BUY_0001,2025-08-14 13:33:00+00:00,2025-08-14 13:33:01+00:00,2025-08-14 09:33:00,2025-08-14 13:33:06+00:00,5,BUY,23882.5,23877.5,23873.75,-4,1,5,1.0,0,1.0,-21,209,-0.19047619047619,-0.019138755980861,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,A_WINNER,2025-08-14
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250819_093156_SELL_0001,2025-08-19 13:31:56+00:00,2025-08-19 13:31:57+00:00,2025-08-19 09:31:56,2025-08-19 13:31:58+00:00,1,SELL,23728.75,23727.5,23750.0,1,2,0,1.0,0,0.0,40,162,0.025,0.006172839506173,1.0,0.0,0.0,1.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2025-08-19
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250819_093156_SELL_0001,2025-08-19 13:31:56+00:00,2025-08-19 13:31:57+00:00,2025-08-19 09:31:56,2025-08-19 13:32:00+00:00,3,SELL,23728.75,23725.0,23750.0,3,4,0,1.0,0,0.0,61,443,0.049180327868852,0.006772009029345,0.666666666666667,1.0,0.91829583405449,0.6,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2025-08-19
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250819_093156_SELL_0001,2025-08-19 13:31:56+00:00,2025-08-19 13:31:57+00:00,2025-08-19 09:31:56,2025-08-19 13:32:02+00:00,5,SELL,23728.75,23722.5,23750.0,5,6,0,1.0,0,0.0,104,764,0.048076923076923,0.006544502617801,0.8,0.5,0.721928094887362,0.714285714285714,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2025-08-19
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250820_093200_SELL_0001,2025-08-20 13:32:00+00:00,2025-08-20 13:32:01+00:00,2025-08-20 09:32:00,2025-08-20 13:32:02+00:00,1,SELL,23377.5,23372.5,23383.75,4,4,0,1.0,0,0.0,12,194,0.333333333333333,0.020618556701031,1.0,0.0,0.0,1.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2025-08-20
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250820_093200_SELL_0001,2025-08-20 13:32:00+00:00,2025-08-20 13:32:01+00:00,2025-08-20 09:32:00,2025-08-20 13:32:04+00:00,3,SELL,23377.5,23372.5,23383.75,4,5,0,1.0,0,0.0,22,384,0.181818181818182,0.010416666666667,0.666666666666667,1.0,0.91829583405449,0.666666666666667,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2025-08-20
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250820_093200_SELL_0001,2025-08-20 13:32:00+00:00,2025-08-20 13:32:01+00:00,2025-08-20 09:32:00,2025-08-20 13:32:06+00:00,5,SELL,23377.5,23370.0,23383.75,6,6,0,1.0,0,0.0,45,607,0.133333333333333,0.009884678747941,0.6,0.666666666666667,0.811278124459133,0.75,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2025-08-20
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250821_093749_SELL_0001,2025-08-21 13:37:49+00:00,2025-08-21 13:37:50+00:00,2025-08-21 09:37:49,2025-08-21 13:37:51+00:00,1,SELL,23281.25,23278.75,23200.0,2,3,0,0.0,0,0.0,42,84,0.047619047619048,0.023809523809524,1.0,0.0,0.0,1.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2025-08-21
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250821_093749_SELL_0001,2025-08-21 13:37:49+00:00,2025-08-21 13:37:50+00:00,2025-08-21 09:37:49,2025-08-21 13:37:53+00:00,3,SELL,23281.25,23278.75,23200.0,2,3,0,0.0,0,0.0,57,155,0.035087719298246,0.012903225806452,0.666666666666667,1.0,0.91829583405449,0.5,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2025-08-21
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250821_093749_SELL_0001,2025-08-21 13:37:49+00:00,2025-08-21 13:37:50+00:00,2025-08-21 09:37:49,2025-08-21 13:37:55+00:00,5,SELL,23281.25,23287.5,23200.0,-5,3,6,0.0,0,1.2,-101,401,-0.04950495049505,-0.012468827930175,0.4,0.75,0.970950594454669,-0.454545454545455,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2025-08-21
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250829_093115_SELL_0001,2025-08-29 13:31:15+00:00,2025-08-29 13:31:16+00:00,2025-08-29 09:31:15,2025-08-29 13:31:17+00:00,1,SELL,23637.5,23638.75,23641.25,-1,1,1,1.0,0,1.0,4,102,-0.25,-0.009803921568627,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,A_WINNER,2025-08-29
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250829_093115_SELL_0001,2025-08-29 13:31:15+00:00,2025-08-29 13:31:16+00:00,2025-08-29 09:31:15,2025-08-29 13:31:19+00:00,3,SELL,23637.5,23640.0,23641.25,-2,1,3,1.0,0,1.0,5,237,-0.4,-0.008438818565401,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,A_WINNER,2025-08-29
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250829_093115_SELL_0001,2025-08-29 13:31:15+00:00,2025-08-29 13:31:16+00:00,2025-08-29 09:31:15,2025-08-29 13:31:21+00:00,5,SELL,23637.5,23640.0,23641.25,-2,1,3,1.0,0,0.6,-1,347,-2.0,-0.005763688760807,0.2,0.333333333333333,0.811278124459133,-0.5,0,0,POST_BURST_ONLY,A_WINNER,2025-08-29
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250904_093258_BUY_0001,2025-09-04 13:32:58+00:00,2025-09-04 13:32:59+00:00,2025-09-04 09:32:58,2025-09-04 13:33:00+00:00,1,BUY,23502.5,23506.25,23487.5,3,3,0,1.0,0,0.0,17,105,0.176470588235294,0.028571428571429,1.0,0.0,0.0,1.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2025-09-04
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250904_093258_BUY_0001,2025-09-04 13:32:58+00:00,2025-09-04 13:32:59+00:00,2025-09-04 09:32:58,2025-09-04 13:33:02+00:00,3,BUY,23502.5,23502.5,23487.5,0,3,0,1.0,0,0.0,28,248,0.0,0.0,0.333333333333333,0.5,0.91829583405449,0.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2025-09-04
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250904_093258_BUY_0001,2025-09-04 13:32:58+00:00,2025-09-04 13:32:59+00:00,2025-09-04 09:32:58,2025-09-04 13:33:04+00:00,5,BUY,23502.5,23507.5,23487.5,4,5,0,1.0,0,0.0,46,364,0.08695652173913,0.010989010989011,0.6,0.5,0.970950594454669,0.4,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2025-09-04
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250905_093522_SELL_0001,2025-09-05 13:35:22+00:00,2025-09-05 13:35:23+00:00,2025-09-05 09:35:22,2025-09-05 13:35:24+00:00,1,SELL,23838.75,23840.0,23852.5,-1,0,2,1.0,0,2.0,-28,158,-0.035714285714286,-0.006329113924051,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,A_WINNER,2025-09-05
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250905_093522_SELL_0001,2025-09-05 13:35:22+00:00,2025-09-05 13:35:23+00:00,2025-09-05 09:35:22,2025-09-05 13:35:26+00:00,3,SELL,23838.75,23842.5,23852.5,-3,0,5,1.0,0,1.666666666666667,-49,327,-0.061224489795918,-0.009174311926606,0.333333333333333,0.5,0.91829583405449,-0.6,0,0,POST_BURST_ONLY,A_WINNER,2025-09-05
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250905_093522_SELL_0001,2025-09-05 13:35:22+00:00,2025-09-05 13:35:23+00:00,2025-09-05 09:35:22,2025-09-05 13:35:28+00:00,5,SELL,23838.75,23835.0,23852.5,3,4,5,1.0,0,1.0,67,563,0.044776119402985,0.005328596802842,0.6,0.25,0.970950594454669,0.272727272727273,0,0,POST_BURST_ONLY,A_WINNER,2025-09-05
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250911_093623_SELL_0001,2025-09-11 13:36:23+00:00,2025-09-11 13:36:24+00:00,2025-09-11 09:36:23,2025-09-11 13:36:25+00:00,1,SELL,23966.25,23966.25,23973.75,0,0,1,1.0,0,1.0,6,40,0.0,0.0,0.0,0.0,0.0,0.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2025-09-11
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250911_093623_SELL_0001,2025-09-11 13:36:23+00:00,2025-09-11 13:36:24+00:00,2025-09-11 09:36:23,2025-09-11 13:36:27+00:00,3,SELL,23966.25,23965.0,23973.75,1,1,1,1.0,0,0.333333333333333,11,161,0.090909090909091,0.006211180124224,0.333333333333333,0.0,0.0,1.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2025-09-11
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250911_093623_SELL_0001,2025-09-11 13:36:23+00:00,2025-09-11 13:36:24+00:00,2025-09-11 09:36:23,2025-09-11 13:36:29+00:00,5,SELL,23966.25,23963.75,23973.75,2,2,1,1.0,0,0.2,32,276,0.0625,0.007246376811594,0.4,0.0,0.0,1.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2025-09-11
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250912_093556_SELL_0001,2025-09-12 13:35:56+00:00,2025-09-12 13:35:57+00:00,2025-09-12 09:35:56,2025-09-12 13:35:58+00:00,1,SELL,24020.0,24020.0,24040.0,0,1,0,1.0,0,0.0,-19,103,0.0,0.0,0.0,0.0,0.0,0.0,0,0,POST_BURST_ONLY,A_WINNER,2025-09-12
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250912_093556_SELL_0001,2025-09-12 13:35:56+00:00,2025-09-12 13:35:57+00:00,2025-09-12 09:35:56,2025-09-12 13:36:00+00:00,3,SELL,24020.0,24022.5,24040.0,-2,1,2,1.0,0,0.666666666666667,7,261,-0.285714285714286,-0.007662835249042,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,A_WINNER,2025-09-12
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250912_093556_SELL_0001,2025-09-12 13:35:56+00:00,2025-09-12 13:35:57+00:00,2025-09-12 09:35:56,2025-09-12 13:36:02+00:00,5,SELL,24020.0,24023.75,24040.0,-3,1,3,1.0,0,0.6,-10,422,-0.3,-0.007109004739336,0.2,0.666666666666667,0.811278124459133,-0.428571428571429,0,0,POST_BURST_ONLY,A_WINNER,2025-09-12
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250916_093355_SELL_0001,2025-09-16 13:33:55+00:00,2025-09-16 13:33:56+00:00,2025-09-16 09:33:55,2025-09-16 13:33:57+00:00,1,SELL,24570.0,24571.25,24581.25,-1,0,2,1.0,0,2.0,-1,41,-1.0,-0.024390243902439,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,A_WINNER,2025-09-16
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250916_093355_SELL_0001,2025-09-16 13:33:55+00:00,2025-09-16 13:33:56+00:00,2025-09-16 09:33:55,2025-09-16 13:33:59+00:00,3,SELL,24570.0,24570.0,24581.25,0,0,2,1.0,0,0.666666666666667,-27,129,0.0,0.0,0.333333333333333,1.0,1.0,0.0,0,0,POST_BURST_ONLY,A_WINNER,2025-09-16
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250916_093355_SELL_0001,2025-09-16 13:33:55+00:00,2025-09-16 13:33:56+00:00,2025-09-16 09:33:55,2025-09-16 13:34:01+00:00,5,SELL,24570.0,24566.25,24581.25,3,3,2,1.0,0,0.4,-38,290,0.078947368421053,0.010344827586207,0.4,1.0,1.0,0.428571428571429,0,0,POST_BURST_ONLY,A_WINNER,2025-09-16
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250918_093225_BUY_0001,2025-09-18 13:32:25+00:00,2025-09-18 13:32:26+00:00,2025-09-18 09:32:25,2025-09-18 13:32:27+00:00,1,BUY,24698.75,24698.75,24692.5,0,1,1,1.0,0,1.0,10,58,0.0,0.0,0.0,0.0,0.0,0.0,0,0,POST_BURST_ONLY,A_WINNER,2025-09-18
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250918_093225_BUY_0001,2025-09-18 13:32:25+00:00,2025-09-18 13:32:26+00:00,2025-09-18 09:32:25,2025-09-18 13:32:29+00:00,3,BUY,24698.75,24696.25,24692.5,-2,1,4,1.0,0,1.333333333333333,0,174,0.0,-0.011494252873563,0.0,0.0,0.0,-1.0,0,0,POST_BURST_ONLY,A_WINNER,2025-09-18
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250918_093225_BUY_0001,2025-09-18 13:32:25+00:00,2025-09-18 13:32:26+00:00,2025-09-18 09:32:25,2025-09-18 13:32:31+00:00,5,BUY,24698.75,24696.25,24692.5,-2,1,4,1.0,0,0.8,-17,309,-0.117647058823529,-0.006472491909385,0.2,1.0,0.91829583405449,-0.5,0,0,POST_BURST_ONLY,A_WINNER,2025-09-18
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250923_093525_SELL_0001,2025-09-23 13:35:25+00:00,2025-09-23 13:35:26+00:00,2025-09-23 09:35:25,2025-09-23 13:35:27+00:00,1,SELL,24986.25,24985.0,24990.0,1,2,0,1.0,0,0.0,28,98,0.035714285714286,0.010204081632653,1.0,0.0,0.0,1.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2025-09-23
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250923_093525_SELL_0001,2025-09-23 13:35:25+00:00,2025-09-23 13:35:26+00:00,2025-09-23 09:35:25,2025-09-23 13:35:29+00:00,3,SELL,24986.25,24986.25,24990.0,0,2,0,1.0,0,0.0,0,228,0.0,0.0,0.333333333333333,1.0,1.0,0.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2025-09-23
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250923_093525_SELL_0001,2025-09-23 13:35:25+00:00,2025-09-23 13:35:26+00:00,2025-09-23 09:35:25,2025-09-23 13:35:31+00:00,5,SELL,24986.25,24985.0,24990.0,1,3,0,1.0,0,0.0,5,433,0.2,0.002309468822171,0.4,1.0,0.91829583405449,0.333333333333333,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2025-09-23
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250925_093609_SELL_0001,2025-09-25 13:36:09+00:00,2025-09-25 13:36:10+00:00,2025-09-25 09:36:09,2025-09-25 13:36:11+00:00,1,SELL,24501.25,24500.0,24532.5,1,1,1,1.0,0,1.0,15,53,0.066666666666667,0.018867924528302,1.0,0.0,0.0,1.0,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2025-09-25
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250925_093609_SELL_0001,2025-09-25 13:36:09+00:00,2025-09-25 13:36:10+00:00,2025-09-25 09:36:09,2025-09-25 13:36:13+00:00,3,SELL,24501.25,24503.75,24532.5,-2,2,2,1.0,0,0.666666666666667,-5,131,-0.4,-0.015267175572519,0.666666666666667,0.5,0.91829583405449,-0.333333333333333,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2025-09-25
liquidity-burst-detector-2026-07-18-v2-response-families,LB_20250925_093609_SELL_0001,2025-09-25 13:36:09+00:00,2025-09-25 13:36:10+00:00,2025-09-25 09:36:09,2025-09-25 13:36:15+00:00,5,SELL,24501.25,24503.75,24532.5,-2,2,3,1.0,0,0.6,-22,200,-0.090909090909091,-0.01,0.6,0.75,0.970950594454669,-0.25,0,0,POST_BURST_ONLY,D_BORN_BAD_MFE_LE_2,2025-09-25
