fecha,window_start_utc,window_end_utc_exclusive,p0,event_count,max_abs_ticks,dwell_plus_ext_s,dwell_minus_ext_s,dwell_plus_ret_s,dwell_minus_ret_s
2024-05-20,2024-05-20T13:30:10+00:00,2024-05-20T13:30:15+00:00,18642.25,218,14.0,0.0,0.0,3.0738e-05,0.0
2024-05-20,2024-05-20T13:30:15+00:00,2024-05-20T13:30:20+00:00,18644.0,238,17.0,0.0,0.0,0.0,0.668513652
2024-05-20,2024-05-20T13:30:20+00:00,2024-05-20T13:30:25+00:00,18642.0,229,16.0,0.0,0.0,0.0,0.401498862
2024-05-20,2024-05-20T13:30:25+00:00,2024-05-20T13:30:30+00:00,18640.5,207,10.0,0.0,0.0,0.0,0.0
2024-05-20,2024-05-20T13:30:30+00:00,2024-05-20T13:30:35+00:00,18640.0,219,13.0,0.0,0.0,0.0,0.0
2024-05-20,2024-05-20T13:30:35+00:00,2024-05-20T13:30:40+00:00,18638.25,150,10.0,0.0,0.0,0.0,0.0
2024-05-20,2024-05-20T13:30:40+00:00,2024-05-20T13:30:45+00:00,18638.5,356,9.0,0.0,0.0,0.0,0.0
2024-05-20,2024-05-20T13:30:45+00:00,2024-05-20T13:30:50+00:00,18638.5,234,13.0,0.0,0.0,0.0,0.0
2024-05-20,2024-05-20T13:30:50+00:00,2024-05-20T13:30:55+00:00,18637.0,254,22.0,0.0,0.0,2.118125327,0.0
2024-05-20,2024-05-20T13:30:55+00:00,2024-05-20T13:31:00+00:00,18641.5,152,6.0,0.0,0.0,0.0,0.0
2024-05-20,2024-05-20T13:31:00+00:00,2024-05-20T13:31:05+00:00,18641.75,309,30.0,0.0,0.0,1.737815971,0.0
2024-05-20,2024-05-20T13:31:05+00:00,2024-05-20T13:31:10+00:00,18648.5,304,26.0,0.0,0.0,0.0,0.923669811
2024-05-20,2024-05-20T13:31:10+00:00,2024-05-20T13:31:15+00:00,18642.25,193,9.0,0.0,0.0,0.0,0.0
2024-05-20,2024-05-20T13:31:15+00:00,2024-05-20T13:31:20+00:00,18640.75,150,12.0,0.0,0.0,0.0,0.0
2024-05-28,2024-05-28T13:29:00+00:00,2024-05-28T13:29:05+00:00,18920.25,49,7.0,0.0,0.0,0.0,0.0
2024-05-28,2024-05-28T13:29:05+00:00,2024-05-28T13:29:10+00:00,18919.25,40,7.0,0.0,0.0,0.0,0.0
2024-05-28,2024-05-28T13:29:10+00:00,2024-05-28T13:29:15+00:00,18919.0,21,4.0,0.0,0.0,0.0,0.0
2024-05-28,2024-05-28T13:29:15+00:00,2024-05-28T13:29:20+00:00,18918.75,16,4.0,0.0,0.0,0.0,0.0
2024-05-28,2024-05-28T13:29:20+00:00,2024-05-28T13:29:25+00:00,18919.25,20,3.0,0.0,0.0,0.0,0.0
2024-05-28,2024-05-28T13:29:25+00:00,2024-05-28T13:29:30+00:00,18919.0,22,5.0,0.0,0.0,0.0,0.0
2024-05-28,2024-05-28T13:29:30+00:00,2024-05-28T13:29:35+00:00,18919.5,58,10.0,0.0,0.0,0.0,0.0
2024-05-28,2024-05-28T13:29:35+00:00,2024-05-28T13:29:40+00:00,18918.25,73,23.0,0.0,0.0,0.0,1.062476357
2024-05-28,2024-05-28T13:29:40+00:00,2024-05-28T13:29:45+00:00,18913.0,92,17.0,0.0,0.0,0.721767931,0.0
2024-05-28,2024-05-28T13:29:45+00:00,2024-05-28T13:29:50+00:00,18917.0,52,10.0,0.0,0.0,0.0,0.0
2024-05-28,2024-05-28T13:29:50+00:00,2024-05-28T13:29:55+00:00,18919.5,64,6.0,0.0,0.0,0.0,0.0
2024-05-28,2024-05-28T13:29:55+00:00,2024-05-28T13:30:00+00:00,18918.75,77,11.0,0.0,0.0,0.0,0.0
2024-05-28,2024-05-28T13:30:00+00:00,2024-05-28T13:30:05+00:00,18920.25,619,19.0,0.0,0.0,0.074874632,0.311198454
2024-05-28,2024-05-28T13:30:05+00:00,2024-05-28T13:30:10+00:00,18920.0,259,8.0,0.0,0.0,0.0,0.0
2024-05-28,2024-05-28T13:30:10+00:00,2024-05-28T13:30:15+00:00,18919.0,209,12.0,0.0,0.0,0.0,0.0
2024-05-28,2024-05-28T13:30:15+00:00,2024-05-28T13:30:20+00:00,18920.5,265,11.0,0.0,0.0,0.0,0.0
2024-05-28,2024-05-28T13:30:20+00:00,2024-05-28T13:30:25+00:00,18922.0,209,18.0,0.0,0.0,0.0,0.61460989
2024-05-28,2024-05-28T13:30:25+00:00,2024-05-28T13:30:30+00:00,18918.25,167,16.0,0.0,0.0,0.0,0.115787642
2024-05-28,2024-05-28T13:30:30+00:00,2024-05-28T13:30:35+00:00,18918.5,212,16.0,0.0,0.0,0.116018836,0.0
2024-05-28,2024-05-28T13:30:35+00:00,2024-05-28T13:30:40+00:00,18920.5,277,27.0,0.0,0.0,0.0,1.313258312
2024-06-05,2024-06-05T13:29:00+00:00,2024-06-05T13:29:05+00:00,18846.0,31,4.0,0.0,0.0,0.0,0.0
2024-06-05,2024-06-05T13:29:05+00:00,2024-06-05T13:29:10+00:00,18847.0,22,3.0,0.0,0.0,0.0,0.0
2024-06-05,2024-06-05T13:29:10+00:00,2024-06-05T13:29:15+00:00,18846.75,24,2.0,0.0,0.0,0.0,0.0
2024-06-05,2024-06-05T13:29:15+00:00,2024-06-05T13:29:20+00:00,18846.5,22,2.0,0.0,0.0,0.0,0.0
2024-06-05,2024-06-05T13:29:20+00:00,2024-06-05T13:29:25+00:00,18847.0,35,4.0,0.0,0.0,0.0,0.0
2024-06-05,2024-06-05T13:29:25+00:00,2024-06-05T13:29:30+00:00,18847.75,42,8.0,0.0,0.0,0.0,0.0
2024-06-05,2024-06-05T13:29:30+00:00,2024-06-05T13:29:35+00:00,18849.75,179,16.0,0.0,0.0,0.202490244,0.0
2024-06-05,2024-06-05T13:29:35+00:00,2024-06-05T13:29:40+00:00,18851.75,41,3.0,0.0,0.0,0.0,0.0
2024-06-05,2024-06-05T13:29:40+00:00,2024-06-05T13:29:45+00:00,18851.0,60,4.0,0.0,0.0,0.0,0.0
2024-06-05,2024-06-05T13:29:45+00:00,2024-06-05T13:29:50+00:00,18850.0,59,7.0,0.0,0.0,0.0,0.0
2024-06-05,2024-06-05T13:29:50+00:00,2024-06-05T13:29:55+00:00,18849.0,45,8.0,0.0,0.0,0.0,0.0
2024-06-05,2024-06-05T13:29:55+00:00,2024-06-05T13:30:00+00:00,18850.0,83,13.0,0.0,0.0,0.0,0.0
2024-06-05,2024-06-05T13:30:00+00:00,2024-06-05T13:30:05+00:00,18849.0,576,29.0,0.0,0.0,0.028773122,1.479367067
2024-06-05,2024-06-05T13:30:05+00:00,2024-06-05T13:30:10+00:00,18843.25,264,17.0,0.0,0.0,0.105013518,0.0
2024-06-05,2024-06-05T13:30:10+00:00,2024-06-05T13:30:15+00:00,18841.5,186,12.0,0.0,0.0,0.0,0.0
2024-06-05,2024-06-05T13:30:15+00:00,2024-06-05T13:30:20+00:00,18840.75,171,17.0,0.0,0.0,0.0,0.21483657
2024-06-05,2024-06-05T13:30:20+00:00,2024-06-05T13:30:25+00:00,18837.5,220,19.0,0.0,0.0,0.499918885,0.0
2024-06-05,2024-06-05T13:30:25+00:00,2024-06-05T13:30:30+00:00,18841.5,194,11.0,0.0,0.0,0.0,0.0
2024-06-05,2024-06-05T13:30:30+00:00,2024-06-05T13:30:35+00:00,18839.0,244,23.0,0.0,0.0,0.0,1.427700088
2024-06-05,2024-06-05T13:30:35+00:00,2024-06-05T13:30:40+00:00,18837.5,197,14.0,0.0,0.0,0.0,0.05669378
2024-06-05,2024-06-05T13:30:40+00:00,2024-06-05T13:30:45+00:00,18836.25,198,15.0,0.0,0.0,0.0,0.250162271
2024-06-05,2024-06-05T13:30:45+00:00,2024-06-05T13:30:50+00:00,18832.5,303,14.0,0.0,0.0,0.01471765,0.0
2024-06-05,2024-06-05T13:30:50+00:00,2024-06-05T13:30:55+00:00,18835.0,281,36.0,0.0,0.079921886,0.0,3.564269649
2024-06-05,2024-06-05T13:30:55+00:00,2024-06-05T13:31:00+00:00,18829.75,249,27.0,0.0,0.0,0.0,0.584360139
2024-06-05,2024-06-05T13:31:00+00:00,2024-06-05T13:31:05+00:00,18825.5,354,16.0,0.0,0.0,0.106128294,0.012354506
2024-06-05,2024-06-05T13:31:05+00:00,2024-06-05T13:31:10+00:00,18829.0,298,19.0,0.0,0.0,0.0,0.519749108
2024-06-05,2024-06-05T13:31:10+00:00,2024-06-05T13:31:15+00:00,18827.25,187,12.0,0.0,0.0,0.0,0.0
2024-06-05,2024-06-05T13:31:15+00:00,2024-06-05T13:31:20+00:00,18829.5,168,12.0,0.0,0.0,0.0,0.0
2024-06-05,2024-06-05T13:31:20+00:00,2024-06-05T13:31:25+00:00,18831.0,140,19.0,0.0,0.0,0.274995279,0.0
2024-06-05,2024-06-05T13:31:25+00:00,2024-06-05T13:31:30+00:00,18835.0,188,12.0,0.0,0.0,0.0,0.0
2024-06-05,2024-06-05T13:31:30+00:00,2024-06-05T13:31:35+00:00,18834.0,182,24.0,0.0,0.0,0.0,1.346668516
2024-06-05,2024-06-05T13:31:35+00:00,2024-06-05T13:31:40+00:00,18836.5,141,21.0,0.0,0.0,0.0,2.026534218
2024-06-05,2024-06-05T13:31:40+00:00,2024-06-05T13:31:45+00:00,18834.0,105,7.0,0.0,0.0,0.0,0.0
2024-06-05,2024-06-05T13:31:45+00:00,2024-06-05T13:31:50+00:00,18833.5,217,23.0,0.0,0.0,0.692983569,0.0
2024-06-05,2024-06-05T13:31:50+00:00,2024-06-05T13:31:55+00:00,18838.5,124,19.0,0.0,0.0,0.0,0.475044609
2024-06-05,2024-06-05T13:31:55+00:00,2024-06-05T13:32:00+00:00,18833.75,128,15.0,0.0,0.0,0.134900676,0.0
2024-06-05,2024-06-05T13:32:00+00:00,2024-06-05T13:32:05+00:00,18836.0,225,13.0,0.0,0.0,0.0,0.0
2024-06-05,2024-06-05T13:32:05+00:00,2024-06-05T13:32:10+00:00,18836.5,203,19.0,0.0,0.0,0.078214484,0.0
2024-06-05,2024-06-05T13:32:10+00:00,2024-06-05T13:32:15+00:00,18837.5,154,9.0,0.0,0.0,0.0,0.0
2024-06-05,2024-06-05T13:32:15+00:00,2024-06-05T13:32:20+00:00,18839.75,209,10.0,0.0,0.0,0.0,0.0
2024-06-05,2024-06-05T13:32:20+00:00,2024-06-05T13:32:25+00:00,18840.75,173,10.0,0.0,0.0,0.0,0.0
2024-06-05,2024-06-05T13:32:25+00:00,2024-06-05T13:32:30+00:00,18841.5,138,15.0,0.0,0.0,0.0,0.080658328
2024-06-05,2024-06-05T13:32:30+00:00,2024-06-05T13:32:35+00:00,18839.5,115,5.0,0.0,0.0,0.0,0.0
2024-06-05,2024-06-05T13:32:35+00:00,2024-06-05T13:32:40+00:00,18839.0,189,22.0,0.0,0.0,2.04219489,0.0
2024-06-05,2024-06-05T13:32:40+00:00,2024-06-05T13:32:45+00:00,18842.0,168,10.0,0.0,0.0,0.0,0.0
2024-06-05,2024-06-05T13:32:45+00:00,2024-06-05T13:32:50+00:00,18843.75,104,12.0,0.0,0.0,0.0,0.0
2024-06-05,2024-06-05T13:32:50+00:00,2024-06-05T13:32:55+00:00,18842.0,89,3.0,0.0,0.0,0.0,0.0
2024-06-05,2024-06-05T13:32:55+00:00,2024-06-05T13:33:00+00:00,18842.5,133,9.0,0.0,0.0,0.0,0.0
2024-06-05,2024-06-05T13:33:00+00:00,2024-06-05T13:33:05+00:00,18841.0,326,16.0,0.0,0.0,0.0,0.105447558
2024-06-05,2024-06-05T13:33:05+00:00,2024-06-05T13:33:10+00:00,18840.5,165,11.0,0.0,0.0,0.0,0.0
2024-06-05,2024-06-05T13:33:10+00:00,2024-06-05T13:33:15+00:00,18840.0,136,14.0,0.0,0.0,0.0,0.003740564
2024-06-05,2024-06-05T13:33:15+00:00,2024-06-05T13:33:20+00:00,18837.0,137,8.0,0.0,0.0,0.0,0.0
2024-06-05,2024-06-05T13:33:20+00:00,2024-06-05T13:33:25+00:00,18836.75,188,19.0,0.0,0.0,0.0,0.308632108
2024-06-05,2024-06-05T13:33:25+00:00,2024-06-05T13:33:30+00:00,18836.5,151,16.0,0.0,0.0,0.15221377,0.0
2024-06-05,2024-06-05T13:33:30+00:00,2024-06-05T13:33:35+00:00,18839.75,103,14.0,0.0,0.0,0.0,0.0541563
2024-06-05,2024-06-05T13:33:35+00:00,2024-06-05T13:33:40+00:00,18837.25,112,18.0,0.0,0.0,0.0,0.364043409
2024-06-05,2024-06-05T13:33:40+00:00,2024-06-05T13:33:45+00:00,18833.0,147,12.0,0.0,0.0,0.0,0.0
2024-06-05,2024-06-05T13:33:45+00:00,2024-06-05T13:33:50+00:00,18830.75,160,12.0,0.0,0.0,0.0,0.0
2024-06-05,2024-06-05T13:33:50+00:00,2024-06-05T13:33:55+00:00,18827.75,142,14.0,0.0,0.0,0.0,0.047263526
2024-06-05,2024-06-05T13:33:55+00:00,2024-06-05T13:34:00+00:00,18825.0,188,14.0,0.0,0.0,0.088839064,0.0
2024-06-05,2024-06-05T13:34:00+00:00,2024-06-05T13:34:05+00:00,18827.5,189,23.0,0.0,0.0,0.540871087,0.0
2024-06-05,2024-06-05T13:34:05+00:00,2024-06-05T13:34:10+00:00,18833.0,164,17.0,0.0,0.0,0.691567828,0.0
2024-06-05,2024-06-05T13:34:10+00:00,2024-06-05T13:34:15+00:00,18834.75,85,14.0,0.0,0.0,0.0,0.089700104
2024-06-05,2024-06-05T13:34:15+00:00,2024-06-05T13:34:20+00:00,18833.75,90,14.0,0.0,0.0,0.0,0.009038316
2024-06-05,2024-06-05T13:34:20+00:00,2024-06-05T13:34:25+00:00,18832.75,79,13.0,0.0,0.0,0.0,0.0
2024-06-05,2024-06-05T13:34:25+00:00,2024-06-05T13:34:30+00:00,18830.0,89,8.0,0.0,0.0,0.0,0.0
2024-06-05,2024-06-05T13:34:30+00:00,2024-06-05T13:34:35+00:00,18831.25,98,12.0,0.0,0.0,0.0,0.0
2024-06-05,2024-06-05T13:34:35+00:00,2024-06-05T13:34:40+00:00,18834.25,77,6.0,0.0,0.0,0.0,0.0
2024-06-05,2024-06-05T13:34:40+00:00,2024-06-05T13:34:45+00:00,18835.0,106,19.0,0.0,0.0,0.0,0.631305028
2024-06-06,2024-06-06T13:29:00+00:00,2024-06-06T13:29:05+00:00,19105.5,62,13.0,0.0,0.0,0.0,0.0
2024-06-06,2024-06-06T13:29:05+00:00,2024-06-06T13:29:10+00:00,19102.75,38,7.0,0.0,0.0,0.0,0.0
2024-06-06,2024-06-06T13:29:10+00:00,2024-06-06T13:29:15+00:00,19103.0,28,9.0,0.0,0.0,0.0,0.0
2024-06-06,2024-06-06T13:29:15+00:00,2024-06-06T13:29:20+00:00,19104.0,8,3.0,0.0,0.0,0.0,0.0
2024-06-06,2024-06-06T13:29:20+00:00,2024-06-06T13:29:25+00:00,19103.25,26,7.0,0.0,0.0,0.0,0.0
2024-06-06,2024-06-06T13:29:25+00:00,2024-06-06T13:29:30+00:00,19105.0,10,4.0,0.0,0.0,0.0,0.0
2024-06-06,2024-06-06T13:29:30+00:00,2024-06-06T13:29:35+00:00,19104.25,23,4.0,0.0,0.0,0.0,0.0
2024-06-06,2024-06-06T13:29:35+00:00,2024-06-06T13:29:40+00:00,19105.0,31,6.0,0.0,0.0,0.0,0.0
2024-06-06,2024-06-06T13:29:40+00:00,2024-06-06T13:29:45+00:00,19106.0,35,6.0,0.0,0.0,0.0,0.0
2024-06-06,2024-06-06T13:29:45+00:00,2024-06-06T13:29:50+00:00,19105.5,37,7.0,0.0,0.0,0.0,0.0
2024-06-06,2024-06-06T13:29:50+00:00,2024-06-06T13:29:55+00:00,19106.25,34,9.0,0.0,0.0,0.0,0.0
2024-06-06,2024-06-06T13:29:55+00:00,2024-06-06T13:30:00+00:00,19104.25,54,10.0,0.0,0.0,0.0,0.0
2024-06-06,2024-06-06T13:30:00+00:00,2024-06-06T13:30:05+00:00,19103.0,442,24.0,0.0,0.0,0.0,0.638759621
2024-06-06,2024-06-06T13:30:05+00:00,2024-06-06T13:30:10+00:00,19097.75,193,19.0,0.0,0.0,0.0,1.073794582
2024-06-06,2024-06-06T13:30:10+00:00,2024-06-06T13:30:15+00:00,19094.25,166,17.0,0.0,0.0,0.217617138,0.0
2024-06-06,2024-06-06T13:30:15+00:00,2024-06-06T13:30:20+00:00,19097.75,185,15.0,0.0,0.0,0.0,0.011609404
2024-06-06,2024-06-06T13:30:20+00:00,2024-06-06T13:30:25+00:00,19096.25,165,20.0,0.0,0.0,0.0,0.968748376
2024-06-06,2024-06-06T13:30:25+00:00,2024-06-06T13:30:30+00:00,19094.25,212,15.0,0.0,0.0,0.013139844,0.0
2024-06-06,2024-06-06T13:30:30+00:00,2024-06-06T13:30:35+00:00,19096.5,269,26.0,0.0,0.0,0.0,2.061656519
2024-06-06,2024-06-06T13:30:35+00:00,2024-06-06T13:30:40+00:00,19091.75,197,11.0,0.0,0.0,0.0,0.0
2024-06-06,2024-06-06T13:30:40+00:00,2024-06-06T13:30:45+00:00,19092.75,241,14.0,0.0,0.0,0.009209662,0.0
2024-06-06,2024-06-06T13:30:45+00:00,2024-06-06T13:30:50+00:00,19094.25,379,27.0,0.0,0.0,0.0,3.298035939
2024-06-06,2024-06-06T13:30:50+00:00,2024-06-06T13:30:55+00:00,19089.5,148,21.0,0.0,0.0,1.178864527,0.0
2024-06-06,2024-06-06T13:30:55+00:00,2024-06-06T13:31:00+00:00,19094.25,184,23.0,0.0,0.0,0.0,2.17640443
2024-06-06,2024-06-06T13:31:00+00:00,2024-06-06T13:31:05+00:00,19092.25,275,18.0,0.0,0.0,0.111653801,0.0
2024-06-06,2024-06-06T13:31:05+00:00,2024-06-06T13:31:10+00:00,19096.5,213,13.0,0.0,0.0,0.0,0.0
2024-06-06,2024-06-06T13:31:10+00:00,2024-06-06T13:31:15+00:00,19094.75,226,14.0,0.0,0.0,0.33103363,0.0
2024-06-06,2024-06-06T13:31:15+00:00,2024-06-06T13:31:20+00:00,19097.25,210,28.0,0.0,0.0,0.0,1.303622429
2024-06-06,2024-06-06T13:31:20+00:00,2024-06-06T13:31:25+00:00,19090.5,180,11.0,0.0,0.0,0.0,0.0
2024-06-06,2024-06-06T13:31:25+00:00,2024-06-06T13:31:30+00:00,19088.0,193,14.0,0.0,0.0,0.001334012,0.0
2024-06-06,2024-06-06T13:31:30+00:00,2024-06-06T13:31:35+00:00,19090.5,175,29.0,0.0,0.0,2.161616809,0.0
2024-06-06,2024-06-06T13:31:35+00:00,2024-06-06T13:31:40+00:00,19097.75,171,8.0,0.0,0.0,0.0,0.0
2024-06-06,2024-06-06T13:31:40+00:00,2024-06-06T13:31:45+00:00,19098.5,137,9.0,0.0,0.0,0.0,0.0
2024-06-06,2024-06-06T13:31:45+00:00,2024-06-06T13:31:50+00:00,19098.5,110,12.0,0.0,0.0,0.0,0.0
2024-06-06,2024-06-06T13:31:50+00:00,2024-06-06T13:31:55+00:00,19100.75,180,13.0,0.0,0.0,0.0,0.0
2024-06-06,2024-06-06T13:31:55+00:00,2024-06-06T13:32:00+00:00,19103.0,158,20.0,0.0,0.0,0.0,0.662400998
2024-06-06,2024-06-06T13:32:00+00:00,2024-06-06T13:32:05+00:00,19100.75,216,24.0,0.0,0.0,0.0,1.093617815
2024-06-06,2024-06-06T13:32:05+00:00,2024-06-06T13:32:10+00:00,19096.25,148,21.0,0.0,0.0,1.06614648,0.0
2024-06-06,2024-06-06T13:32:10+00:00,2024-06-06T13:32:15+00:00,19099.0,186,26.0,0.0,0.0,1.824464465,0.0
2024-06-06,2024-06-06T13:32:15+00:00,2024-06-06T13:32:20+00:00,19105.0,115,8.0,0.0,0.0,0.0,0.0
2024-06-06,2024-06-06T13:32:20+00:00,2024-06-06T13:32:25+00:00,19105.75,149,10.0,0.0,0.0,0.0,0.0
2024-06-06,2024-06-06T13:32:25+00:00,2024-06-06T13:32:30+00:00,19106.25,93,25.0,0.0,0.0,0.0,1.211809175
2024-06-06,2024-06-06T13:32:30+00:00,2024-06-06T13:32:35+00:00,19101.0,119,13.0,0.0,0.0,0.0,0.0
2024-06-06,2024-06-06T13:32:35+00:00,2024-06-06T13:32:40+00:00,19102.0,80,9.0,0.0,0.0,0.0,0.0
2024-06-06,2024-06-06T13:32:40+00:00,2024-06-06T13:32:45+00:00,19103.0,109,18.0,0.0,0.0,1.101268664,0.0
2024-06-06,2024-06-06T13:32:45+00:00,2024-06-06T13:32:50+00:00,19105.5,168,20.0,0.0,0.0,0.848364529,0.0
2024-06-06,2024-06-06T13:32:50+00:00,2024-06-06T13:32:55+00:00,19109.75,154,13.0,0.0,0.0,0.0,0.0
2024-06-06,2024-06-06T13:32:55+00:00,2024-06-06T13:33:00+00:00,19112.0,139,14.0,0.0,0.0,0.0,0.009727848
2024-06-06,2024-06-06T13:33:00+00:00,2024-06-06T13:33:05+00:00,19110.5,183,11.0,0.0,0.0,0.0,0.0
2024-06-06,2024-06-06T13:33:05+00:00,2024-06-06T13:33:10+00:00,19109.5,107,10.0,0.0,0.0,0.0,0.0
2024-06-11,2024-06-11T13:29:00+00:00,2024-06-11T13:29:05+00:00,19055.0,44,6.0,0.0,0.0,0.0,0.0
2024-06-11,2024-06-11T13:29:05+00:00,2024-06-11T13:29:10+00:00,19055.0,21,6.0,0.0,0.0,0.0,0.0
2024-06-11,2024-06-11T13:29:10+00:00,2024-06-11T13:29:15+00:00,19054.75,12,4.0,0.0,0.0,0.0,0.0
2024-06-11,2024-06-11T13:29:15+00:00,2024-06-11T13:29:20+00:00,19054.25,13,4.0,0.0,0.0,0.0,0.0
2024-06-11,2024-06-11T13:29:20+00:00,2024-06-11T13:29:25+00:00,19053.5,12,4.0,0.0,0.0,0.0,0.0
2024-06-11,2024-06-11T13:29:25+00:00,2024-06-11T13:29:30+00:00,19054.25,12,5.0,0.0,0.0,0.0,0.0
2024-06-11,2024-06-11T13:29:30+00:00,2024-06-11T13:29:35+00:00,19055.25,13,3.0,0.0,0.0,0.0,0.0
2024-06-11,2024-06-11T13:29:35+00:00,2024-06-11T13:29:40+00:00,19054.5,23,8.0,0.0,0.0,0.0,0.0
2024-06-11,2024-06-11T13:29:40+00:00,2024-06-11T13:29:45+00:00,19056.25,11,3.0,0.0,0.0,0.0,0.0
2024-06-11,2024-06-11T13:29:45+00:00,2024-06-11T13:29:50+00:00,19055.75,32,4.0,0.0,0.0,0.0,0.0
2024-06-11,2024-06-11T13:29:50+00:00,2024-06-11T13:29:55+00:00,19055.75,31,7.0,0.0,0.0,0.0,0.0
2024-06-11,2024-06-11T13:29:55+00:00,2024-06-11T13:30:00+00:00,19055.0,57,11.0,0.0,0.0,0.0,0.0
2024-06-11,2024-06-11T13:30:00+00:00,2024-06-11T13:30:05+00:00,19057.75,844,18.0,0.0,0.0,0.307928332,0.247627444
2024-06-11,2024-06-11T13:30:05+00:00,2024-06-11T13:30:10+00:00,19061.25,298,11.0,0.0,0.0,0.0,0.0
2024-06-11,2024-06-11T13:30:10+00:00,2024-06-11T13:30:15+00:00,19060.5,218,12.0,0.0,0.0,0.0,0.0
2024-06-11,2024-06-11T13:30:15+00:00,2024-06-11T13:30:20+00:00,19062.0,228,10.0,0.0,0.0,0.0,0.0
2024-06-11,2024-06-11T13:30:20+00:00,2024-06-11T13:30:25+00:00,19059.75,151,19.0,0.0,0.0,0.697118414,0.0
2024-06-11,2024-06-11T13:30:25+00:00,2024-06-11T13:30:30+00:00,19063.0,147,10.0,0.0,0.0,0.0,0.0
2024-06-11,2024-06-11T13:30:30+00:00,2024-06-11T13:30:35+00:00,19062.75,304,13.0,0.0,0.0,0.0,0.0
2024-06-11,2024-06-11T13:30:35+00:00,2024-06-11T13:30:40+00:00,19064.0,196,8.0,0.0,0.0,0.0,0.0
2024-06-11,2024-06-11T13:30:40+00:00,2024-06-11T13:30:45+00:00,19064.5,234,16.0,0.0,0.0,0.0,0.08725723
2024-06-11,2024-06-11T13:30:45+00:00,2024-06-11T13:30:50+00:00,19061.25,427,10.0,0.0,0.0,0.0,0.0
2024-06-11,2024-06-11T13:30:50+00:00,2024-06-11T13:30:55+00:00,19063.0,230,13.0,0.0,0.0,0.0,0.0
2024-06-11,2024-06-11T13:30:55+00:00,2024-06-11T13:31:00+00:00,19064.0,213,13.0,0.0,0.0,0.0,0.0
2024-06-11,2024-06-11T13:31:00+00:00,2024-06-11T13:31:05+00:00,19061.0,465,21.0,0.0,0.0,1.414965198,0.0
2024-06-11,2024-06-11T13:31:05+00:00,2024-06-11T13:31:10+00:00,19065.25,245,22.0,0.0,0.0,0.0,1.904612418
2024-06-11,2024-06-11T13:31:10+00:00,2024-06-11T13:31:15+00:00,19059.75,295,21.0,0.0,0.0,0.7472704,0.0
2024-06-11,2024-06-11T13:31:15+00:00,2024-06-11T13:31:20+00:00,19061.25,220,15.0,0.0,0.0,0.22425132,0.0
2024-06-11,2024-06-11T13:31:20+00:00,2024-06-11T13:31:25+00:00,19063.0,221,37.0,0.0,0.559838889,0.0,2.921407017
2024-06-11,2024-06-11T13:31:25+00:00,2024-06-11T13:31:30+00:00,19054.75,277,12.0,0.0,0.0,0.0,0.0
2024-06-11,2024-06-11T13:31:30+00:00,2024-06-11T13:31:35+00:00,19053.5,238,16.0,0.0,0.0,0.0,0.194049988
2024-06-11,2024-06-11T13:31:35+00:00,2024-06-11T13:31:40+00:00,19049.75,407,15.0,0.0,0.0,0.084331512,0.0
2024-06-11,2024-06-11T13:31:40+00:00,2024-06-11T13:31:45+00:00,19049.25,355,12.0,0.0,0.0,0.0,0.0
2024-06-11,2024-06-11T13:31:45+00:00,2024-06-11T13:31:50+00:00,19048.25,369,21.0,0.0,0.0,1.158342372,0.0
2024-06-11,2024-06-11T13:31:50+00:00,2024-06-11T13:31:55+00:00,19050.25,253,8.0,0.0,0.0,0.0,0.0
2024-06-11,2024-06-11T13:31:55+00:00,2024-06-11T13:32:00+00:00,19049.0,185,5.0,0.0,0.0,0.0,0.0
2024-06-11,2024-06-11T13:32:00+00:00,2024-06-11T13:32:05+00:00,19048.25,365,31.0,0.0,0.0,2.489129009,0.0
2024-06-11,2024-06-11T13:32:05+00:00,2024-06-11T13:32:10+00:00,19055.25,231,17.0,0.0,0.0,0.232889258,0.0
2024-06-11,2024-06-11T13:32:10+00:00,2024-06-11T13:32:15+00:00,19058.25,307,25.0,0.0,0.0,2.140888936,0.0
2024-06-11,2024-06-11T13:32:15+00:00,2024-06-11T13:32:20+00:00,19064.25,211,8.0,0.0,0.0,0.0,0.0
2024-06-11,2024-06-11T13:32:20+00:00,2024-06-11T13:32:25+00:00,19063.75,369,23.0,0.0,0.0,0.0,1.073138834
2024-06-11,2024-06-11T13:32:25+00:00,2024-06-11T13:32:30+00:00,19063.0,294,20.0,0.0,0.0,1.210903841,0.0
2024-06-11,2024-06-11T13:32:30+00:00,2024-06-11T13:32:35+00:00,19068.0,302,15.0,0.0,0.0,0.0,0.107702584
2024-06-11,2024-06-11T13:32:35+00:00,2024-06-11T13:32:40+00:00,19064.75,172,7.0,0.0,0.0,0.0,0.0
2024-06-11,2024-06-11T13:32:40+00:00,2024-06-11T13:32:45+00:00,19065.5,193,14.0,0.0,0.0,0.0,0.126973686
2024-06-11,2024-06-11T13:32:45+00:00,2024-06-11T13:32:50+00:00,19062.0,161,8.0,0.0,0.0,0.0,0.0
2024-06-13,2024-06-13T13:29:00+00:00,2024-06-13T13:29:05+00:00,19634.0,76,7.0,0.0,0.0,0.0,0.0
2024-06-13,2024-06-13T13:29:05+00:00,2024-06-13T13:29:10+00:00,19633.0,41,5.0,0.0,0.0,0.0,0.0
