setup,filter,tp,sl,trades,wr,pf,expectancy,profit,dd,avg_mfe,avg_mae,avg_rr,std,test_trades,test_pf,test_exp,train_trades,train_pf,train_exp,active_months,monthly_pf_median,monthly_pf_cv,monthly_exp_cv,monthly_wr_cv,monthly_trades_cv,bad_months_pf_lt_1,robust_score
volume_increasing=FALSE | TP=120 SL=70,volume_increasing=FALSE,120,70,547,52.6508226691042,1.218485204015122,3.0639853747714807,1676.0,652.0,21.608775137111518,19.387568555758683,1.0915596619302135,35.17842434503076,169,1.6493212669683257,8.49112426035503,378,1.044131111518037,0.6375661375661376,39,1.2272659669400416,0.8188670516163593,2.531914979331899,0.263929345827789,0.36372905837943204,14,22.44149224738549
volume_increasing=FALSE | TP=150 SL=70,volume_increasing=FALSE,150,70,547,52.6508226691042,1.218485204015122,3.0639853747714807,1676.0,652.0,21.608775137111518,19.387568555758683,1.0915596619302135,35.17842434503076,169,1.6493212669683257,8.49112426035503,378,1.044131111518037,0.6375661375661376,39,1.2272659669400416,0.8188670516163593,2.531914979331899,0.263929345827789,0.36372905837943204,14,22.44149224738549
volume_increasing=FALSE | TP=200 SL=70,volume_increasing=FALSE,200,70,547,52.6508226691042,1.218485204015122,3.0639853747714807,1676.0,652.0,21.608775137111518,19.387568555758683,1.0915596619302135,35.17842434503076,169,1.6493212669683257,8.49112426035503,378,1.044131111518037,0.6375661375661376,39,1.2272659669400416,0.8188670516163593,2.531914979331899,0.263929345827789,0.36372905837943204,14,22.44149224738549
score>=5 | TP=60 SL=50,score>=5,60,50,563,52.04262877442274,1.2178800156842242,2.960923623445826,1667.0,494.0,21.58081705150977,19.733570159857905,1.1181219256623083,33.417374077695044,177,1.518313458262351,6.875706214689266,386,1.084857627757873,1.16580310880829,39,1.2699683460828277,0.7398819317059308,2.455233119432792,0.25596610240156786,0.35599387103823976,14,22.43270231456581
score>=5 | TP=60 SL=70,score>=5,60,70,563,53.108348134991125,1.2155597722960152,3.0266429840142095,1704.0,690.0,21.58081705150977,19.733570159857905,1.0692047495446553,35.02745746457786,177,1.5965811965811967,7.887005649717514,386,1.0553459119496855,0.7979274611398963,39,1.2492131616595135,0.7576901520839785,2.533536334940708,0.26048166516278465,0.35599387103823976,14,22.426520510795484
side=BUY AND score>=7 | actual,side=BUY AND score>=7,,,225,54.666666666666664,1.3025879230258792,4.053333333333334,912.0,413.0,21.91111111111111,20.2,1.0801948629970706,34.80387396335561,77,1.636094674556213,8.376623376623376,148,1.1335,1.804054054054054,38,1.408450704225352,0.7930108285904863,2.24515121465123,0.37827572939649867,0.4379184542498438,11,22.406152841133753
score>=7 | TP=50 SL=40,score>=7,50,40,457,52.29759299781181,1.248124236607922,3.111597374179431,1422.0,535.0,22.067833698030636,20.0,1.1332341395143057,30.13832541906745,141,1.5768765133171914,6.75886524822695,316,1.1149791615592057,1.4841772151898733,39,1.3034825870646767,0.6089915708505804,2.3489243894122906,0.31964371981703216,0.3785974031814966,14,22.39089465043801
delta_with_side=TRUE | TP=60 SL=50,delta_with_side=TRUE,60,50,348,52.58620689655172,1.2599164926931106,3.5775862068965516,1245.0,292.0,22.227011494252874,20.301724137931036,1.129105490719509,34.45018561171054,120,1.2763532763532763,4.041666666666667,228,1.2504118616144975,3.3333333333333335,39,1.3139774859287054,1.242365701383947,2.499986277508895,0.3244914063192184,0.4060162275634699,10,22.38463716919606
range>=115 | TP=60 SL=100,range>=115,60,100,293,57.67918088737202,1.3448359659781288,4.843003412969283,1419.0,389.0,23.447098976109213,20.870307167235495,0.9787859397355614,37.107709670309966,135,1.655719759168035,8.874074074074073,158,1.0965909090909092,1.3987341772151898,36,1.0381679389312977,1.116178695708599,3.57093814017404,0.4430888821518702,0.5681203461617343,15,22.3524877589201
score>=5 | TP=100 SL=60,score>=5,100,60,563,52.93072824156305,1.215555275431741,3.0373001776198936,1710.0,668.0,21.58081705150977,19.733570159857905,1.0768677607851662,35.28294923297928,177,1.6484037963761864,8.491525423728813,386,1.03686553873553,0.5362694300518135,39,1.2272659669400416,0.8213710494782551,2.564912287328256,0.26055385589037605,0.35599387103823976,14,22.32544748387181
score>=5 | TP=120 SL=60,score>=5,120,60,563,52.93072824156305,1.2150510525652338,3.0301953818827707,1706.0,668.0,21.58081705150977,19.733570159857905,1.0764210667020864,35.263787003173306,177,1.6466781708369285,8.468926553672317,386,1.03686553873553,0.5362694300518135,39,1.2272659669400416,0.82146647204596,2.5671120008829984,0.26055385589037605,0.35599387103823976,14,22.25151098944079
score>=5 | TP=150 SL=60,score>=5,150,60,563,52.93072824156305,1.2150510525652338,3.0301953818827707,1706.0,668.0,21.58081705150977,19.733570159857905,1.0764210667020864,35.263787003173306,177,1.6466781708369285,8.468926553672317,386,1.03686553873553,0.5362694300518135,39,1.2272659669400416,0.82146647204596,2.5671120008829984,0.26055385589037605,0.35599387103823976,14,22.25151098944079
score>=5 | TP=200 SL=60,score>=5,200,60,563,52.93072824156305,1.2150510525652338,3.0301953818827707,1706.0,668.0,21.58081705150977,19.733570159857905,1.0764210667020864,35.263787003173306,177,1.6466781708369285,8.468926553672317,386,1.03686553873553,0.5362694300518135,39,1.2272659669400416,0.82146647204596,2.5671120008829984,0.26055385589037605,0.35599387103823976,14,22.25151098944079
range>=115 | TP=80 SL=50,range>=115,80,50,293,55.972696245733786,1.362300481378262,4.8805460750853245,1430.0,339.0,23.447098976109213,20.870307167235495,1.063258912295229,35.232438504713976,135,1.6259073143495255,8.303703703703704,158,1.1433209647495362,1.9556962025316456,36,1.1722222222222223,1.112852926092187,3.7261801381867863,0.44290556011164356,0.5681203461617343,14,22.249673304269194
side=SELL | TP=100 SL=50,side=SELL,100,50,284,53.16901408450704,1.291602266872746,3.9859154929577465,1132.0,363.0,22.482394366197184,19.788732394366196,1.1290827763390892,34.98449649876335,84,1.8320235756385068,10.083333333333334,200,1.0995111731843576,1.425,36,1.3,0.9581948279684149,2.62497654882951,0.3201316362846315,0.29962994718690195,10,22.230275325521344
range_ok=TRUE | TP=100 SL=50,range_ok=TRUE,100,50,560,51.78571428571429,1.2163115932557835,2.955357142857143,1655.0,482.0,21.5,19.642857142857142,1.1282338571924337,33.76679689166602,173,1.5422106179286337,7.202312138728324,387,1.0764057537829255,1.0568475452196382,39,1.2699683460828277,0.8118199819168646,2.4764816037247614,0.2570559824662564,0.3549259200175753,14,22.17848263709841
volume_increasing=FALSE | TP=100 SL=80,volume_increasing=FALSE,100,80,547,52.6508226691042,1.2164693638610642,3.0420475319926874,1664.0,648.0,21.608775137111518,19.387568555758683,1.0897538051255367,35.26456867535094,169,1.6363228699551569,8.396449704142011,378,1.0448964632582005,0.6481481481481481,39,1.2272659669400416,0.819888793335333,2.5434422985933294,0.263929345827789,0.36372905837943204,14,22.1782460820358
score>=6 | TP=100 SL=20,score>=6,100,20,555,45.94594594594595,1.2760869565217392,2.9747747747747746,1651.0,386.0,21.603603603603602,19.783783783783782,1.4962745098039216,27.039536731515174,174,1.5596590909090908,5.660919540229885,381,1.15781990521327,1.7480314960629921,39,1.2966666666666666,0.5354100361747192,2.7008305826393286,0.32319580556340993,0.3555650599543869,13,22.168040734118502
range>=165 | TP=80 SL=100,range>=165,80,100,116,59.48275862068966,1.471698113207547,6.4655172413793105,750.0,227.0,24.56896551724138,21.982758620689655,1.0024610336341262,37.797269520540716,83,1.7141544117647058,9.36144578313253,33,0.9462151394422311,-0.8181818181818182,26,0.9041095890410958,1.005680615647089,3.2436732235155183,0.5491936830553945,0.9365227764557847,10,22.142699653590437
