request_id,fecha,BurstId,path,format,dataset,schema,symbol_requested,metadata_stype_out,metadata_text,file_bytes,rows,first_ts_event_utc,last_ts_event_utc,observed_span_ms,request_start_gap_ms,request_end_gap_ms,instrument_id_count,instrument_ids,publisher_ids,channel_ids,symbol_values,action_A,action_C,action_M,action_F,action_T,action_R,unique_order_ids,first_action_A_orders,left_censored_orders,first_action_A_share_pct,exact_duplicate_rows,exact_duplicate_action_A,exact_duplicate_action_C,exact_duplicate_action_M,exact_duplicate_action_F,exact_duplicate_action_T,ts_event_out_of_order_rows,sequence_decrease_rows,same_ts_event_rows,same_ts_event_sequence_rows,minimum_positive_ts_event_step_ns,submicrosecond_ts_event_rows_pct,sequence_gap_intervals,sequence_gap_units,flag_bad_ts_recv_rows,flag_maybe_bad_book_rows,flag_snapshot_rows,flag_mbp_rows,negative_recv_minus_event_rows,recv_minus_event_median_us,recv_minus_event_p99_us,recv_minus_event_max_us,fill_rows_paired_to_cancel,fill_cancel_pair_pct,trade_fill_shared_timestamp_groups,trade_fill_equal_qty_groups,trade_fill_equal_qty_pct,post_nominal_cutoff_same_millisecond_rows,at_or_after_request_end_rows,identity_dependent_events,identity_unreconciled_events,identity_unreconciled_pct,fill_rows,fill_groups,fill_state_known_groups,fill_state_known_pct,fill_book_effect_reconciled_groups,fill_book_effect_reconciled_pct,partial_fill_inferred_groups,complete_fill_inferred_groups,modify_rows,modify_state_known_rows,modify_price_inferred_rows,modify_size_inferred_rows,cancel_rows,pure_cancel_rows,ambiguous_cancel_fill_rows,fill_book_decrement_rows,fill_book_modify_rows,orders_added_in_window,orders_alive_at_end,orders_aggressed_at_initial_level,orders_survived_observed_aggression,same_id_size_increases,mbp_file_exists,tape_file_exists,mbp_file_bytes,tape_file_bytes,mbp_rows_all,tape_rows_all,mbp_rows_request_window,tape_rows_request_window,mbp_exact_duplicate_rows,tape_exact_duplicate_rows,mbp_time_out_of_order_rows,tape_time_out_of_order_rows,mbo_trade_rows,mbo_tape_exact_matches,mbo_tape_exact_match_pct,mbo_tape_relaxed_5ms_matches,mbo_tape_relaxed_5ms_match_pct,tape_minus_mbo_offset_median_ms,tape_minus_mbo_offset_p95_abs_ms,mbo_known_book_change_groups,atas_mbp_change_groups,mbo_mbp_exact_change_matches,mbo_mbp_exact_change_match_pct,mbo_mbp_relaxed_5ms_change_matches,mbo_mbp_relaxed_5ms_change_match_pct,mbp_minus_mbo_offset_median_ms,burst_metadata_found,manifest_vs_strategy_cutoff_delta_ms,burst_before_publish_and_cutoff,burst_to_cutoff_ms
NQ_MBO_2022-07-20_LB_20220720_093414_BUY_0001,2022-07-20,LB_20220720_093414_BUY_0001,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_pilot_20260720\NQ_MBO_2022-07-20_LB_20220720_093414_BUY_0001.mbo.dbn.zst,DBN zstd,GLBX.MDP3,mbo,NQ.v.0,InstrumentId,"Metadata { version: 1, dataset: ""GLBX.MDP3"", schema: Some(Mbo), start: 1658324045086000000, end: Some(1658324055087000000), limit: None, stype_in: Some(Continuous), stype_out: InstrumentId, ts_out: false, symbol_cstr_len: 22, symbols: [""NQ.v.0""], partial: [], not_found: [], mappings: [SymbolMapping { raw_symbol: ""NQ.v.0"", intervals: [MappingInterval { start_date: 2022-07-20, end_date: 2022-07-21, symbol: ""10391"" }] }] }",170153,8789,2022-07-20T13:34:05.092196387+00:00,2022-07-20T13:34:15.086183937+00:00,9993.987000000001,6.196,0.816,1,10391,1,8,NQ.v.0,3370,3429,1018,536,436,0,4376,3356,1020,76.691042047532,1,0,0,0,1,0,0,0,1518,1274,140,100.0,4858,28531,0,0,0,0,0,110.921,2091.864040000008,73415.96,462,86.19402985074628,388,385,99.22680412371135,2,0,4981,683,13.71210600281068,536,530,460,86.79245283018868,497,93.77358490566037,35,417,1018,813,723,345,3427,2964,1,462,35,3370,402,2124,0,66,1,1,1109589,755627,41062,27485,852,532,3999,10235,2834,0,436,30,6.8807339449541285,100,22.93577981651376,1.0,1.0499999999999972,6273,530,12,0.1912960306073649,40,0.637653435357883,1.0,1,0.0,1,1086.0
NQ_MBO_2022-07-26_LB_20220726_093111_SELL_0001,2022-07-26,LB_20220726_093111_SELL_0001,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_pilot_20260720\NQ_MBO_2022-07-26_LB_20220726_093111_SELL_0001.mbo.dbn.zst,DBN zstd,GLBX.MDP3,mbo,NQ.v.0,InstrumentId,"Metadata { version: 1, dataset: ""GLBX.MDP3"", schema: Some(Mbo), start: 1658842262026000000, end: Some(1658842272027000000), limit: None, stype_in: Some(Continuous), stype_out: InstrumentId, ts_out: false, symbol_cstr_len: 22, symbols: [""NQ.v.0""], partial: [], not_found: [], mappings: [SymbolMapping { raw_symbol: ""NQ.v.0"", intervals: [MappingInterval { start_date: 2022-07-26, end_date: 2022-07-27, symbol: ""10391"" }] }] }",344810,18439,2022-07-26T13:31:02.028967927+00:00,2022-07-26T13:31:12.026883233+00:00,9997.915,2.967,0.116,1,10391,1,8,NQ.v.0,6972,7078,2547,1041,801,0,8765,6969,1796,79.5094124358243,0,0,0,0,0,0,0,0,2888,2500,138,100.0,8263,40447,0,0,0,0,0,125.151,5251.866,7294.984,981,94.23631123919309,717,715,99.72105997210599,12,0,10659,1190,11.164274322169058,1040,1039,915,88.06544754571703,1015,97.69008662175169,35,880,2547,2076,1988,481,7072,6092,0,980,35,6968,619,4610,30,71,1,1,1387264,883628,51340,32170,1540,1039,5114,11565,3769,0,801,38,4.7440699126092385,131,16.354556803995006,1.0,2.0,13632,946,24,0.176056338028169,94,0.6895539906103286,1.0,1,0.0,1,1026.0
NQ_MBO_2022-07-29_LB_20220729_093500_SELL_0001,2022-07-29,LB_20220729_093500_SELL_0001,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_pilot_20260720\NQ_MBO_2022-07-29_LB_20220729_093500_SELL_0001.mbo.dbn.zst,DBN zstd,GLBX.MDP3,mbo,NQ.v.0,InstrumentId,"Metadata { version: 1, dataset: ""GLBX.MDP3"", schema: Some(Mbo), start: 1659101691099000000, end: Some(1659101701100000000), limit: None, stype_in: Some(Continuous), stype_out: InstrumentId, ts_out: false, symbol_cstr_len: 22, symbols: [""NQ.v.0""], partial: [], not_found: [], mappings: [SymbolMapping { raw_symbol: ""NQ.v.0"", intervals: [MappingInterval { start_date: 2022-07-29, end_date: 2022-07-30, symbol: ""10391"" }] }] }",276265,14756,2022-07-29T13:34:51.116846581+00:00,2022-07-29T13:35:01.099160189+00:00,9982.313,17.846,0.839,1,10391,1,8,NQ.v.0,5088,5179,2907,960,622,0,6414,5086,1328,79.29529154973496,1,0,0,0,1,0,0,0,2547,2237,138,100.0,6930,32981,0,0,0,0,0,117.701,5734.701050000007,7166.172,879,91.5625,529,524,99.05482041587902,1,0,9046,952,10.523988503205837,960,952,798,83.82352941176471,931,97.79411764705883,54,742,2907,2645,2467,520,5179,4299,3,877,54,5087,514,3508,14,73,1,1,4701705,994570,168986,36188,3015,955,1,13922,51196,0,622,30,4.823151125401929,91,14.630225080385852,1.0,1.0,11642,2837,97,0.8331901735097063,290,2.4909809311114928,1.0,1,0.0,1,1099.0
NQ_MBO_2022-08-01_LB_20220801_093127_SELL_0001,2022-08-01,LB_20220801_093127_SELL_0001,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_pilot_20260720\NQ_MBO_2022-08-01_LB_20220801_093127_SELL_0001.mbo.dbn.zst,DBN zstd,GLBX.MDP3,mbo,NQ.v.0,InstrumentId,"Metadata { version: 1, dataset: ""GLBX.MDP3"", schema: Some(Mbo), start: 1659360678101000000, end: Some(1659360688102000000), limit: None, stype_in: Some(Continuous), stype_out: InstrumentId, ts_out: false, symbol_cstr_len: 22, symbols: [""NQ.v.0""], partial: [], not_found: [], mappings: [SymbolMapping { raw_symbol: ""NQ.v.0"", intervals: [MappingInterval { start_date: 2022-08-01, end_date: 2022-08-02, symbol: ""10391"" }] }] }",289339,14931,2022-08-01T13:31:18.104024523+00:00,2022-08-01T13:31:28.101667359+00:00,9997.642000000002,3.024,0.332,1,10391,1,8,NQ.v.0,6114,6138,1475,664,540,0,7347,6113,1234,83.2040288553151,2,0,0,0,2,0,0,0,1866,1574,138,100.0,7999,38397,0,0,0,0,0,111.426,1639.1062000000047,10598.908,632,95.18072289156626,463,461,99.56803455723542,10,0,8272,823,9.949226305609285,663,654,567,86.69724770642202,644,98.47094801223241,17,548,1474,1176,1090,483,6135,5506,2,627,17,6110,462,4419,22,64,1,1,4709919,836866,169127,30438,3063,662,0,11239,51458,0,540,23,4.2592592592592595,84,15.555555555555555,1.0,1.0,10595,2889,97,0.9155261915998112,317,2.9919773478055687,1.0,1,0.0,1,1101.0
NQ_MBO_2022-08-04_LB_20220804_093511_BUY_0001,2022-08-04,LB_20220804_093511_BUY_0001,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_pilot_20260720\NQ_MBO_2022-08-04_LB_20220804_093511_BUY_0001.mbo.dbn.zst,DBN zstd,GLBX.MDP3,mbo,NQ.v.0,InstrumentId,"Metadata { version: 1, dataset: ""GLBX.MDP3"", schema: Some(Mbo), start: 1659620102032000000, end: Some(1659620112033000000), limit: None, stype_in: Some(Continuous), stype_out: InstrumentId, ts_out: false, symbol_cstr_len: 22, symbols: [""NQ.v.0""], partial: [], not_found: [], mappings: [SymbolMapping { raw_symbol: ""NQ.v.0"", intervals: [MappingInterval { start_date: 2022-08-04, end_date: 2022-08-05, symbol: ""10391"" }] }] }",258572,13426,2022-08-04T13:35:02.033727497+00:00,2022-08-04T13:35:12.032796695+00:00,9999.069000000001,1.727,0.203,1,10391,1,8,NQ.v.0,5138,5183,1763,797,545,0,6784,5135,1649,75.69280660377359,7,0,0,0,7,0,0,0,2127,1859,138,100.0,6881,37627,0,0,0,0,0,110.741,2657.6755,56110.193,759,95.23212045169385,432,429,99.30555555555556,11,0,7739,1364,17.625016151957617,796,779,581,74.58279845956355,767,98.45956354300385,25,556,1763,1271,1152,560,5180,4438,0,742,25,5132,702,2979,6,76,1,1,4500344,869232,161623,31641,3016,793,0,11544,49854,0,545,30,5.504587155963303,88,16.146788990825687,1.0,1.0,9423,2855,98,1.0400084898652233,273,2.897166507481694,1.0,1,0.0,1,1032.0
NQ_MBO_2022-08-09_LB_20220809_093105_SELL_0001,2022-08-09,LB_20220809_093105_SELL_0001,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_pilot_20260720\NQ_MBO_2022-08-09_LB_20220809_093105_SELL_0001.mbo.dbn.zst,DBN zstd,GLBX.MDP3,mbo,NQ.v.0,InstrumentId,"Metadata { version: 1, dataset: ""GLBX.MDP3"", schema: Some(Mbo), start: 1660051856048000000, end: Some(1660051866049000000), limit: None, stype_in: Some(Continuous), stype_out: InstrumentId, ts_out: false, symbol_cstr_len: 22, symbols: [""NQ.v.0""], partial: [], not_found: [], mappings: [SymbolMapping { raw_symbol: ""NQ.v.0"", intervals: [MappingInterval { start_date: 2022-08-09, end_date: 2022-08-10, symbol: ""10391"" }] }] }",340808,17888,2022-08-09T13:30:56.053734389+00:00,2022-08-09T13:31:06.048543737+00:00,9994.809,5.734,0.456,1,10391,1,8,NQ.v.0,7269,7296,1607,960,756,0,9120,7266,1854,79.67105263157895,5,0,0,0,5,0,0,0,2677,2295,138,100.0,9274,45713,0,0,0,0,0,112.2375,3761.6556200000045,28950.368,913,95.10416666666667,643,643,100.0,22,0,9851,1291,13.10526850065983,956,947,803,84.79408658922914,931,98.3104540654699,26,776,1604,1088,994,503,7291,6384,2,905,26,7262,691,4607,25,49,1,1,4326770,863292,155385,31421,3616,959,0,11696,47478,0,756,30,3.9682539682539684,128,16.93121693121693,1.0,1.6499999999999915,11955,3446,129,1.0790464240903388,353,2.9527394395650357,1.0,1,0.0,1,1048.0
NQ_MBO_2022-08-15_LB_20220815_093300_BUY_0001,2022-08-15,LB_20220815_093300_BUY_0001,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_pilot_20260720\NQ_MBO_2022-08-15_LB_20220815_093300_BUY_0001.mbo.dbn.zst,DBN zstd,GLBX.MDP3,mbo,NQ.v.0,InstrumentId,"Metadata { version: 1, dataset: ""GLBX.MDP3"", schema: Some(Mbo), start: 1660570371053000000, end: Some(1660570381054000000), limit: None, stype_in: Some(Continuous), stype_out: InstrumentId, ts_out: false, symbol_cstr_len: 22, symbols: [""NQ.v.0""], partial: [], not_found: [], mappings: [SymbolMapping { raw_symbol: ""NQ.v.0"", intervals: [MappingInterval { start_date: 2022-08-15, end_date: 2022-08-16, symbol: ""10391"" }] }] }",197063,10859,2022-08-15T13:32:51.052923171+00:00,2022-08-15T13:33:01.052998333+00:00,10000.075,-0.07699999999999374,1.001,1,10391,1,8,NQ.v.0,4170,4247,1169,762,511,0,5407,4165,1242,77.02977621601627,7,0,0,0,7,0,0,0,2029,1810,138,100.0,4539,19645,0,0,0,0,0,124.099,12488.118,13706.161,709,93.04461942257218,399,398,99.74937343358395,0,0,6178,918,14.859177727419876,762,748,618,82.62032085561498,721,96.3903743315508,21,585,1169,948,847,563,4247,3542,4,701,20,4170,552,2565,5,102,1,1,3425036,746091,123010,27170,2451,761,1,10937,36309,0,511,23,4.500978473581213,79,15.459882583170254,1.0,3.0999999999999943,7271,2330,76,1.045248246458534,284,3.905927657818732,1.0,1,0.0,1,1053.0
NQ_MBO_2022-08-17_LB_20220817_093558_BUY_0001,2022-08-17,LB_20220817_093558_BUY_0001,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_pilot_20260720\NQ_MBO_2022-08-17_LB_20220817_093558_BUY_0001.mbo.dbn.zst,DBN zstd,GLBX.MDP3,mbo,NQ.v.0,InstrumentId,"Metadata { version: 1, dataset: ""GLBX.MDP3"", schema: Some(Mbo), start: 1660743349026000000, end: Some(1660743359027000000), limit: None, stype_in: Some(Continuous), stype_out: InstrumentId, ts_out: false, symbol_cstr_len: 22, symbols: [""NQ.v.0""], partial: [], not_found: [], mappings: [SymbolMapping { raw_symbol: ""NQ.v.0"", intervals: [MappingInterval { start_date: 2022-08-17, end_date: 2022-08-18, symbol: ""10391"" }] }] }",218151,11631,2022-08-17T13:35:49.027158857+00:00,2022-08-17T13:35:59.026843349+00:00,9999.684000000001,1.158,0.156,1,10391,1,8,NQ.v.0,4106,4228,1995,794,508,0,5428,4103,1325,75.58953574060428,0,0,0,0,0,0,0,0,2106,1885,138,100.0,5846,29949,0,0,0,0,0,117.997,10532.24120000001,69588.39,751,94.58438287153652,425,424,99.76470588235294,7,0,7012,1013,14.446662863662294,793,792,651,82.1969696969697,774,97.72727272727273,24,624,1993,1671,1566,670,4226,3474,2,750,24,4105,519,2852,8,103,1,1,4011910,707544,144075,25742,2719,792,0,9783,43643,0,508,23,4.52755905511811,85,16.73228346456693,1.0,3.0,8531,2576,84,0.9846442386590083,243,2.8484351189778456,1.0,1,0.0,1,1026.0
NQ_MBO_2022-08-31_LB_20220831_093400_SELL_0001,2022-08-31,LB_20220831_093400_SELL_0001,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_pilot_20260720\NQ_MBO_2022-08-31_LB_20220831_093400_SELL_0001.mbo.dbn.zst,DBN zstd,GLBX.MDP3,mbo,NQ.v.0,InstrumentId,"Metadata { version: 1, dataset: ""GLBX.MDP3"", schema: Some(Mbo), start: 1661952831039000000, end: Some(1661952841040000000), limit: None, stype_in: Some(Continuous), stype_out: InstrumentId, ts_out: false, symbol_cstr_len: 22, symbols: [""NQ.v.0""], partial: [], not_found: [], mappings: [SymbolMapping { raw_symbol: ""NQ.v.0"", intervals: [MappingInterval { start_date: 2022-08-31, end_date: 2022-09-01, symbol: ""10391"" }] }] }",257663,13998,2022-08-31T13:33:51.044966319+00:00,2022-08-31T13:34:01.039816059+00:00,9994.849,5.966,0.183,1,10391,1,8,NQ.v.0,4970,5040,2431,956,601,0,5984,4965,1019,82.97125668449198,0,0,0,0,0,0,0,0,2526,2298,140,100.0,6830,34898,0,0,0,0,0,126.8555,7611.649,9633.813,846,88.49372384937239,495,484,97.77777777777777,10,0,8421,570,6.768792304951906,955,955,910,95.28795811518324,877,91.83246073298429,35,850,2429,2245,2130,539,5037,4182,10,845,32,4967,361,3911,18,86,1,1,5319653,1068570,191257,38911,2796,943,0,14952,58095,0,601,40,6.655574043261232,136,22.628951747088188,1.0,5.0,10724,2660,87,0.8112644535621036,294,2.741514360313316,1.0,1,0.0,1,1039.0
NQ_MBO_2022-09-01_LB_20220901_093124_SELL_0002,2022-09-01,LB_20220901_093124_SELL_0002,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_pilot_20260720\NQ_MBO_2022-09-01_LB_20220901_093124_SELL_0002.mbo.dbn.zst,DBN zstd,GLBX.MDP3,mbo,NQ.v.0,InstrumentId,"Metadata { version: 1, dataset: ""GLBX.MDP3"", schema: Some(Mbo), start: 1662039075053000000, end: Some(1662039085054000000), limit: None, stype_in: Some(Continuous), stype_out: InstrumentId, ts_out: false, symbol_cstr_len: 22, symbols: [""NQ.v.0""], partial: [], not_found: [], mappings: [SymbolMapping { raw_symbol: ""NQ.v.0"", intervals: [MappingInterval { start_date: 2022-09-01, end_date: 2022-09-02, symbol: ""10391"" }] }] }",313103,16225,2022-09-01T13:31:15.053746693+00:00,2022-09-01T13:31:25.053669997+00:00,9999.923,0.746,0.33,1,10391,1,8,NQ.v.0,6305,6379,2119,835,587,0,8108,6303,1805,77.73803650715342,2,0,0,0,2,0,0,0,2263,1986,138,100.0,9066,48816,0,0,0,0,0,123.919,3300.508640000003,5333.071,803,96.16766467065868,510,506,99.2156862745098,11,0,9325,1424,15.270777479892761,834,829,668,80.57901085645356,819,98.79372738238843,26,642,2118,1490,1396,781,6373,5576,0,797,22,6303,675,3522,14,82,1,1,4846569,1058312,174149,38474,3320,829,0,15004,53585,0,587,19,3.2367972742759794,95,16.1839863713799,1.0,2.0,11064,3190,89,0.804410701373825,279,2.5216919739696313,1.0,1,0.0,1,1053.0
NQ_MBO_2022-09-06_LB_20220906_093405_BUY_0001,2022-09-06,LB_20220906_093405_BUY_0001,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_pilot_20260720\NQ_MBO_2022-09-06_LB_20220906_093405_BUY_0001.mbo.dbn.zst,DBN zstd,GLBX.MDP3,mbo,NQ.v.0,InstrumentId,"Metadata { version: 1, dataset: ""GLBX.MDP3"", schema: Some(Mbo), start: 1662471236074000000, end: Some(1662471246075000000), limit: None, stype_in: Some(Continuous), stype_out: InstrumentId, ts_out: false, symbol_cstr_len: 22, symbols: [""NQ.v.0""], partial: [], not_found: [], mappings: [SymbolMapping { raw_symbol: ""NQ.v.0"", intervals: [MappingInterval { start_date: 2022-09-06, end_date: 2022-09-07, symbol: ""10391"" }] }] }",267858,14433,2022-09-06T13:33:56.077333805+00:00,2022-09-06T13:34:06.074334823+00:00,9997.001,3.333,0.665,1,10391,1,8,NQ.v.0,4986,4995,2975,894,583,0,6197,4981,1216,80.37760206551557,0,0,0,0,0,0,0,0,2377,2149,138,100.0,6821,37195,0,0,0,0,0,127.079,4051.197760000001,14987.024,796,89.03803131991052,482,477,98.96265560165975,3,0,8861,818,9.231463717413385,894,893,802,89.80963045912654,856,95.85666293393056,60,732,2973,2708,2512,464,4994,4195,3,796,60,4986,535,3230,3,88,1,1,4402521,913493,158192,33229,2980,887,1,12294,47053,0,583,17,2.9159519725557463,82,14.065180102915951,1.0,2.0,11639,2857,112,0.9622819829882292,332,2.8524787352865366,1.0,1,0.0,1,1074.0
NQ_MBO_2022-09-28_LB_20220928_093328_SELL_0001,2022-09-28,LB_20220928_093328_SELL_0001,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_pilot_20260720\NQ_MBO_2022-09-28_LB_20220928_093328_SELL_0001.mbo.dbn.zst,DBN zstd,GLBX.MDP3,mbo,NQ.v.0,InstrumentId,"Metadata { version: 1, dataset: ""GLBX.MDP3"", schema: Some(Mbo), start: 1664371999039000000, end: Some(1664372009040000000), limit: None, stype_in: Some(Continuous), stype_out: InstrumentId, ts_out: false, symbol_cstr_len: 22, symbols: [""NQ.v.0""], partial: [], not_found: [], mappings: [SymbolMapping { raw_symbol: ""NQ.v.0"", intervals: [MappingInterval { start_date: 2022-09-28, end_date: 2022-09-29, symbol: ""13613"" }] }] }",200128,10407,2022-09-28T13:33:19.050986477+00:00,2022-09-28T13:33:29.039257125+00:00,9988.27,11.986,0.742,1,13613,1,8,NQ.v.0,3991,4178,1213,608,417,0,5113,3990,1123,78.03637786035596,4,0,0,0,4,0,0,0,1631,1442,138,100.0,5410,32925,0,0,0,0,0,121.64,7208.485000000005,8243.016,585,96.21710526315789,333,331,99.3993993993994,4,0,5996,902,15.04336224149433,607,599,461,76.96160267111853,590,98.49749582637729,11,450,1213,963,949,440,4176,3597,0,579,11,3991,417,2343,0,70,1,1,4604737,834813,165615,30378,2744,606,0,10943,50040,0,417,16,3.8369304556354917,54,12.949640287769784,1.0,1.0,7735,2580,73,0.9437621202327084,270,3.490627020038785,1.0,1,0.0,1,1039.0
NQ_MBO_2022-10-11_LB_20221011_093101_SELL_0001,2022-10-11,LB_20221011_093101_SELL_0001,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_pilot_20260720\NQ_MBO_2022-10-11_LB_20221011_093101_SELL_0001.mbo.dbn.zst,DBN zstd,GLBX.MDP3,mbo,NQ.v.0,InstrumentId,"Metadata { version: 1, dataset: ""GLBX.MDP3"", schema: Some(Mbo), start: 1665495052078000000, end: Some(1665495062079000000), limit: None, stype_in: Some(Continuous), stype_out: InstrumentId, ts_out: false, symbol_cstr_len: 22, symbols: [""NQ.v.0""], partial: [], not_found: [], mappings: [SymbolMapping { raw_symbol: ""NQ.v.0"", intervals: [MappingInterval { start_date: 2022-10-11, end_date: 2022-10-12, symbol: ""13613"" }] }] }",221315,11814,2022-10-11T13:30:52.084002991+00:00,2022-10-11T13:31:02.078372573+00:00,9994.369,6.002000000000001,0.627,1,13613,1,8,NQ.v.0,4563,4643,1226,810,572,0,5907,4562,1345,77.23040460470628,0,0,0,0,0,0,0,0,2205,1947,138,100.0,6394,40346,0,0,0,0,0,166.5775,4600.54152,7354.999,774,95.55555555555556,503,497,98.80715705765408,1,0,6678,945,14.150943396226415,810,806,687,85.23573200992556,792,98.26302729528535,21,665,1226,916,885,46,4642,3870,1,771,21,4563,496,3021,1,9,1,1,3647552,866342,131266,31512,2498,804,0,11038,40227,0,572,32,5.594405594405594,98,17.132867132867133,1.0,2.0,7786,2351,78,1.0017980991523248,234,3.005394297456974,1.0,1,0.0,1,1078.0
NQ_MBO_2022-10-18_LB_20221018_093155_SELL_0001,2022-10-18,LB_20221018_093155_SELL_0001,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_pilot_20260720\NQ_MBO_2022-10-18_LB_20221018_093155_SELL_0001.mbo.dbn.zst,DBN zstd,GLBX.MDP3,mbo,NQ.v.0,InstrumentId,"Metadata { version: 1, dataset: ""GLBX.MDP3"", schema: Some(Mbo), start: 1666099906038000000, end: Some(1666099916039000000), limit: None, stype_in: Some(Continuous), stype_out: InstrumentId, ts_out: false, symbol_cstr_len: 22, symbols: [""NQ.v.0""], partial: [], not_found: [], mappings: [SymbolMapping { raw_symbol: ""NQ.v.0"", intervals: [MappingInterval { start_date: 2022-10-18, end_date: 2022-10-19, symbol: ""13613"" }] }] }",223016,12023,2022-10-18T13:31:46.056852309+00:00,2022-10-18T13:31:56.037968773+00:00,9981.116,18.852,1.031,1,13613,1,8,NQ.v.0,4427,4454,1432,1005,705,0,5908,4423,1485,74.8645903859174,0,0,0,0,0,0,0,0,2722,2382,140,100.0,5773,41851,0,0,0,0,0,165.323,2726.6645000000394,5338.208,955,95.02487562189054,597,594,99.49748743718592,0,0,6891,970,14.076331446814686,1005,1002,883,88.12375249500998,987,98.50299401197604,34,849,1432,1146,1075,79,4454,3501,0,953,34,4427,587,2739,13,19,1,1,4126834,1019350,148379,37003,2828,1002,0,14304,45154,0,705,28,3.971631205673759,93,13.191489361702128,1.0,2.0,7940,2705,82,1.0327455919395465,270,3.4005037783375314,1.0,1,0.0,1,1038.0
NQ_MBO_2022-10-25_LB_20221025_093119_BUY_0001,2022-10-25,LB_20221025_093119_BUY_0001,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_pilot_20260720\NQ_MBO_2022-10-25_LB_20221025_093119_BUY_0001.mbo.dbn.zst,DBN zstd,GLBX.MDP3,mbo,NQ.v.0,InstrumentId,"Metadata { version: 1, dataset: ""GLBX.MDP3"", schema: Some(Mbo), start: 1666704670076000000, end: Some(1666704680077000000), limit: None, stype_in: Some(Continuous), stype_out: InstrumentId, ts_out: false, symbol_cstr_len: 22, symbols: [""NQ.v.0""], partial: [], not_found: [], mappings: [SymbolMapping { raw_symbol: ""NQ.v.0"", intervals: [MappingInterval { start_date: 2022-10-25, end_date: 2022-10-26, symbol: ""13613"" }] }] }",152529,8039,2022-10-25T13:31:10.083372023+00:00,2022-10-25T13:31:20.076896757+00:00,9993.524000000001,7.372,0.103,1,13613,1,8,NQ.v.0,2825,2807,1382,584,441,0,3796,2825,971,74.42044257112751,3,0,0,0,3,0,0,0,1600,1377,140,100.0,4395,30633,0,0,0,0,0,127.743,2783.4470399999996,3908.902,522,89.38356164383562,379,379,100.0,16,0,4767,671,14.07593874554227,583,572,473,82.6923076923077,555,97.02797202797203,41,427,1380,1149,1082,69,2804,2290,0,514,41,2816,385,1797,8,8,1,1,3565136,830187,128308,30209,2079,584,0,12013,36823,0,441,41,9.297052154195011,121,27.43764172335601,1.0,3.0,6017,1971,75,1.2464683397041716,210,3.4901113511716804,1.0,1,0.0,1,1076.0
NQ_MBO_2022-10-26_LB_20221026_093108_SELL_0002,2022-10-26,LB_20221026_093108_SELL_0002,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_pilot_20260720\NQ_MBO_2022-10-26_LB_20221026_093108_SELL_0002.mbo.dbn.zst,DBN zstd,GLBX.MDP3,mbo,NQ.v.0,InstrumentId,"Metadata { version: 1, dataset: ""GLBX.MDP3"", schema: Some(Mbo), start: 1666791059077000000, end: Some(1666791069078000000), limit: None, stype_in: Some(Continuous), stype_out: InstrumentId, ts_out: false, symbol_cstr_len: 22, symbols: [""NQ.v.0""], partial: [], not_found: [], mappings: [SymbolMapping { raw_symbol: ""NQ.v.0"", intervals: [MappingInterval { start_date: 2022-10-26, end_date: 2022-10-27, symbol: ""13613"" }] }] }",252866,14199,2022-10-26T13:30:59.077231699+00:00,2022-10-26T13:31:09.077544311+00:00,10000.312,0.231,0.455,1,13613,1,8,NQ.v.0,5198,5258,1372,1376,995,0,6901,5192,1709,75.2354731198377,0,0,0,0,0,0,0,0,3763,3286,138,100.0,6797,40165,0,0,0,0,0,165.954,6855.397040000072,8543.339,1250,90.84302325581395,878,862,98.17767653758543,10,0,8000,975,12.1875,1376,1372,1205,87.82798833819243,1314,95.77259475218659,69,1129,1372,1107,974,124,5252,4003,1,1248,66,5194,575,3799,15,28,1,1,4025844,1150767,144841,41859,2634,1359,0,16396,42773,0,995,61,6.130653266331659,175,17.587939698492463,1.0,3.0,8958,2492,90,1.0046885465505693,267,2.9805760214333556,1.0,1,0.0,1,1077.0
