BurstId,fecha,split,family,prediction_timestamp,burst_event_timestamp,burst_timestamp,family_reason,ExecutionSide,BurstSide,Entry_price,Initial_SL_ticks,Initial_TP_ticks,Result_Label,result TP SL BE,MAE_ticks,MFE_ticks,ExitTime_NY_Milliseconds,causal_row_flag,canonical_source_file,Delta1s,Delta2s,Delta3s,Delta5s,Delta10s,PeakPositiveDelta,PeakNegativeDelta,DeltaChange1s,DeltaChangeZScore,DeltaPercentile,BuySellRatio,TradesPerSecond,ContractsPerSecond,Velocity1s,Velocity3s,Velocity5s,Acceleration1s,Acceleration3s,TicksPerSecond,CumulativeDeltaWindow,OR_WidthTicks,Dist_OR_High_Ticks,Dist_OR_Low_Ticks,Dist_VWAP_Ticks,Dist_POC_Ticks,Dist_VAH_Ticks,Dist_VAL_Ticks,Dist_HVN_Ticks,Dist_LVN_Ticks,PreBurst_Acceptance_Dwell_Ratio_5s,PreBurst_Reclaim_Count_10s,PreBurst_Rotation_Index_10s,PreBurst_Local_Entropy_10s,PreBurst_Path_Efficiency_10s,PreBurst_Price_Per_Delta_3s,PreBurst_Price_Per_Volume_3s,PreBurst_Impulse_Survival_Seconds,PreBurst_Impulse_Decay_Slope_5s,Profile_Std_Ticks,Profile_Skewness,Profile_Excess_Kurtosis,Profile_Normalized_Entropy,Profile_Concentration,Profile_Effective_Nodes,Profile_Local_Maxima_Count,Profile_Position_Percentile,POC_Migration_Ticks,Flow_0_1_DirectionalNetDelta,Flow_1_3_DirectionalNetDelta,Flow_3_5_DirectionalNetDelta,Flow_0_1_GrossAggressive,Flow_1_3_GrossAggressive,Flow_3_5_GrossAggressive,Flow_0_1_CounterflowShare,Flow_1_3_CounterflowShare,Flow_3_5_CounterflowShare,Flow_0_1_DirectionalVelocityTPS,Flow_1_3_DirectionalVelocityTPS,Flow_3_5_DirectionalVelocityTPS,Flow_0_1_TicksPerAggressiveContract,Velocity_Retention_1_3,Velocity_Retention_3_5,Delta_Retention_1_3,Delta_Retention_3_5,Prior_Level_Touches_60s,Prior_Full_Crosses_60s,Prior_Volume_At_Level_Band_60s,Pre_Approach_Distance_Ticks,Pre_Approach_Velocity_TPS,Pre_Approach_Pause_Seconds,Time_Since_Last_Prior_Level_Touch_Seconds,Realized_Volatility_10s_Ticks,Realized_Volatility_30s_Ticks,Realized_Volatility_60s_Ticks,Short_Long_Volatility_Ratio,Flow_Aligned_Segment_Count,Flow_Conflict_Segment_Count,Observation_Coverage_60,GapFill_Seconds_60,Burst_Index_In_Episode,Seconds_Since_Prior_Burst,range,Body_AtEntry,Volume_AtEntry,Delta_AtEntry,Cumulative_Delta_AtEntry,Previous_Volume_AtEntry,Previous_Delta_AtEntry,Delta_Change_AtEntry,BreakOut_TICKS_PER_SEC_AtEntry,Score_AtEntry,Buy_Imbalance_Count_AtEntry,Sell_Imbalance_Count_AtEntry,Seconds_From_Open_AtEntry,Directional_OR_Extension_Ticks_AtEntry,Directional_VWAP_Distance_Ticks_AtEntry,Nearest_OR_Edge_Distance_Ticks_AtEntry,Body_OR_Ratio_AtEntry,Signed_Delta_Share_AtEntry,Signed_Previous_Delta_Share_AtEntry,Prior_Closed_ATR3_Ticks_AtEntry,Prior_Closed_ATR5_Ticks_AtEntry,PreEntry_Directional_Efficiency3_AtEntry,PreEntry_Directional_Delta_Share3_AtEntry,PreEntry_Range_Compression3_AtEntry,PreEntry_Volume_Climax_Ratio_AtEntry,Nearest_OR_Edge_Retest_Count_AtEntry,Nearest_OR_Edge_Acceptance_Ratio3_AtEntry,Directional_CLV_AtEntry,PreEntry_Acceptance_Dwell_Ratio_AtEntry,PreEntry_Reclaim_Count_AtEntry,PreEntry_Rejection_Speed_TPS_AtEntry,PreEntry_Rotation_Index_AtEntry,PreEntry_Local_Entropy_AtEntry,PreEntry_Path_Efficiency_AtEntry,PreEntry_Price_Per_Delta_AtEntry,PreEntry_Price_Per_Volume_AtEntry,Detector_Publish_Delay_Milliseconds,Signal_To_Entry_Latency_Milliseconds,Detector_Publish_To_Entry_Latency_Milliseconds,Liquidity_Burst_Index_In_Episode,Liquidity_Burst_Seconds_Since_Prior_Burst,signed_delta_1s,signed_delta_change_1s,signed_velocity_1s,signed_velocity_3s,signed_acceleration_1s,price_impact_per_100_contracts,absorption_pressure_1s,delta_share_of_volume,mean_trade_size,delta_persistence_1_3,delta_persistence_3_5,direction_consistency,velocity_consistency,flow_price_alignment,acceleration_velocity_ratio,directional_vwap_distance,directional_poc_distance,profile_confluence_4t,burst_efficiency_score,liquidity_absorption_score,burst_side,burst_w1_add_to_aggressive,burst_w1_refill_to_remove,burst_w1_depth_balance,burst_w1_recovery_from_min,burst_w1_refill_latency_ms,burst_w1_aggressive_volume,reference_w3_add_to_aggressive,reference_w3_refill_to_remove,reference_w3_depth_balance,reference_w3_recovery_from_min,reference_w3_refill_latency_ms,reference_w3_aggressive_volume,year,target
LB_20220405_093200_BUY_0001,2022-04-05,discovery,A_TRUE_ABSORPTION,2022-04-05 13:32:01.026000+00:00,2022-04-05 13:32:00+00:00,2022-04-05 13:32:01+00:00,TP; MAE<=10; MFE>=TP inicial,SELL,BUY,15135.0,60,60,TP,60,0,60,09:32:38.947,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2022-04-05_NY.csv,273,321,338,349,343,273,-19,225,6.879339890608311,1.0,3.904255319148936,445,461,8,4.0,2.4,6,2.333333333333333,8,338,27.0,4.0,31.0,15.435164313678964,13,6,21,-1,0,0.2,0,0.428571428571429,0.954434002924965,0.458333333333333,0.035502958579882,0.021428571428571,4,1.9,6.933576494907072,-0.19081274015497,-0.621934842775609,0.93671145718257,0.070708269071064,26.4490090599718,9,0.994779926444418,,273,65,11,461,99,67,0.203904555314534,0.171717171717172,0.417910447761194,8,2.0,0.0,0.017353579175705,0.25,0.0,0.238095238095238,0.169230769230769,1,1,461,8,2.4,0,,10.4880884817015,12.8840987267251,15.0332963783729,1.708904322161096,2,0,1.0,0,1,,135,20,464,270,-157,2699,-85,355,19.49,7,0,0,121.026,-155,14.73,20,0.15,-0.58,0.03,81.67,68,-1.0,0.03,0.6,0.0,0,0.0,,0,0,0,0,0,0,0,0,25.0,26.0,1.0,1,,273.0,225.0,8.0,4.0,6.0,1.735357917570499,34.125,0.5921908893709328,1.0359550561797752,0.4126984126984127,0.6195266272189349,1.0,1.0,1,0.75,15.435164313678964,13.0,2,0.0293040293040293,6.824999999999998,BUY,0.5555555555555556,0.5357142857142857,-0.3023255813953488,5.0,42.00000000128057,27.0,0.5625,1.0,0.0,0.0,0.0,32.0,2022,1
LB_20230919_093101_SELL_0001,2023-09-19,discovery,A_TRUE_ABSORPTION,2023-09-19 13:31:02.011884+00:00,2023-09-19 13:31:01+00:00,2023-09-19 13:31:02+00:00,TP; MAE<=10; MFE>=TP inicial,BUY,SELL,15331.25,60,60,TP,60,0,60,09:32:06.219,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2023-09-19_NY.csv,-210,-305,-293,-347,-309,12,-210,-115,-3.574529898099804,1.0,0.351851851851852,382,438,-3,-2.0,-2.0,1,-0.666666666666667,-3,-293,16.0,-20.0,-4.0,-9.662417921977598,-8,-13,-5,-1,1,0.4,0,0.6,0.91829583405449,0.692307692307692,0.020477815699659,0.008141112618725,2,0.3,4.61850750079304,0.089366213698971,-0.096796214540087,0.905854956306887,0.110853611432986,16.4452408698472,6,0.031093086133642,,210,83,54,438,299,172,0.26027397260274,0.361204013377926,0.343023255813953,3,1.5,2.0,0.006849315068493,0.5,1.333333333333333,0.395238095238095,0.650602409638554,6,1,1081,6,2.0,0,1.0,6.08276253029822,8.30662386291808,11.916375287813,1.250352063096684,3,0,1.0,0,1,,80,25,679,-307,-1310,4500,-114,-193,12.43,10,0,1,62.0119,-100,-265.29,20,0.31,-0.45,-0.03,46.67,40,0.0,0.0,0.58,0.0,0,0.0,,0,0,0,0,0,0,0,0,5.24,11.88,6.65,1,,210.0,115.0,3.0,2.0,-1.0,0.684931506849315,70.0,0.4794520547945205,1.1465968586387434,0.4650793650793651,0.710580204778157,1.0,1.0,1,-0.3333333333333333,9.662417921977598,8.0,2,0.0142857142857142,49.0,SELL,0.0555555555555555,0.125,-0.7777777777777778,0.0,88.99999999994179,90.0,0.4090909090909091,0.3333333333333333,-0.5,0.0,,44.0,2023,1
LB_20230926_093118_SELL_0002,2023-09-26,discovery,B_CLEAN_BREAKOUT,2023-09-26 13:31:19.035798900+00:00,2023-09-26 13:31:18+00:00,2023-09-26 13:31:19+00:00,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,14818.75,60,60,SL,-60,60,0,09:32:36.371,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2023-09-26_NY.csv,-146,-174,-174,-144,-141,37,-146,-118,-2.710140661828655,0.974358974358974,0.396694214876033,301,338,-2,-1.0,-0.8,-1,-0.333333333333333,-2,-174,16.0,-16.0,0.0,-8.515577568301646,-11,-15,-6,-2,1,0.2,0,0.2,0.650022421648354,0.714285714285714,0.011494252873563,0.004329004329004,2,0.4,4.285006038666976,-0.4568175682976,-0.914959763239463,0.934115653927783,0.128135484901741,14.8788613562791,4,0.036108004473558,0.0,146,28,-30,338,124,162,0.284023668639053,0.387096774193548,0.592592592592593,2,0.0,0.5,0.005917159763314,0.0,,0.191780821917808,-1.071428571428571,3,1,515,4,0.8,1,1.0,3.0,7.28010988928052,9.4339811320566,0.778936180334248,1,1,1.0,0,1,34.0,80,5,1607,-297,-288,4683,289,-586,0.26,10,0,1,79.0358,-80,-128.78,0,0.06,-0.18,0.06,45.0,36,0.0,0.0,0.56,0.0,0,0.0,,0,0,0,0,0,0,0,0,11.32,35.8,24.48,1,34.0,146.0,118.0,2.0,1.0,1.0,0.591715976331361,73.0,0.4319526627218935,1.1229235880398671,0.3972602739726027,0.496551724137931,1.0,1.0,1,0.5,8.515577568301646,11.0,2,0.0136986301369863,58.400000000000006,SELL,0.2344827586206896,0.4358974358974359,-0.3928571428571428,0.0,34.9999999962165,145.0,0.6482758620689655,0.6861313868613139,-0.1861471861471861,0.0,34.9999999962165,145.0,2023,0
LB_20231002_093150_BUY_0001,2023-10-02,discovery,B_CLEAN_BREAKOUT,2023-10-02 13:31:51.110444+00:00,2023-10-02 13:31:50+00:00,2023-10-02 13:31:51+00:00,SL; MFE<=10; MAE>=SL inicial,SELL,BUY,14880.0,60,60,SL,-60,60,0,09:33:21.704,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2023-10-02_NY.csv,164,177,205,225,210,164,-45,151,4.701480699951193,1.0,3.075949367088608,278,322,1,0.333333333333333,0.4,1,0.0,1,205,21.0,4.0,25.0,13.22880978865406,20,10,24,1,2,1.0,0,0.4,0.650022421648354,0.6,0.004878048780488,0.002159827213823,1,0.1,6.796308117934144,0.343901175836483,-0.733970021456051,0.949434474360809,0.065850945494994,25.2597961863046,5,0.975194660734149,,164,41,20,322,141,238,0.245341614906832,0.354609929078014,0.457983193277311,0,0.0,0.5,0.0,,,0.25,0.48780487804878,15,5,1198,-2,0.4,3,3.0,4.47213595499958,8.54400374531753,13.0,0.842650088469486,1,0,1.0,0,1,,105,20,3891,457,-2446,5105,-259,716,0.39,9,3,0,111.1104,-125,111.04,20,0.19,-0.12,0.05,51.67,46,0.0,0.0,0.49,0.0,0,0.0,,0,0,0,0,0,0,0,0,27.3,110.44,83.15,1,,164.0,151.0,1.0,0.333333333333333,1.0,0.3105590062111801,164.0,0.5093167701863354,1.158273381294964,0.4166666666666667,0.6585365853658537,1.0,1.0,1,1.0,13.22880978865406,20.0,2,0.0060975609756097,147.6,BUY,35.0,0.625,-0.2307692307692307,16.0,113.00000000483124,1.0,,,,0.0,,0.0,2023,0
LB_20231016_093102_BUY_0001,2023-10-16,discovery,B_CLEAN_BREAKOUT,2023-10-16 13:31:03.023753+00:00,2023-10-16 13:31:02+00:00,2023-10-16 13:31:03+00:00,SL; MFE<=10; MAE>=SL inicial,SELL,BUY,15190.0,60,60,SL,-60,60,0,09:31:43.229,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2023-10-16_NY.csv,130,151,225,231,196,130,-36,109,3.328807190842174,1.0,2.733333333333333,259,280,5,4.0,2.6,5,1.666666666666667,5,225,12.0,5.0,17.0,10.100570613409417,12,8,13,0,-1,0.6,0,0.2,1.0,0.444444444444444,0.048888888888889,0.017214397496088,1,0.8,3.2164896495778,0.982040356960337,1.415513828289251,0.836686192520973,0.158166904422254,11.7466892929914,4,0.998216833095578,,130,95,6,280,359,88,0.267857142857143,0.367688022284123,0.465909090909091,5,3.0,0.5,0.017857142857143,0.6,0.166666666666667,0.730769230769231,0.063157894736842,4,1,741,8,2.6,1,1.0,9.16515138991168,10.6770782520313,13.2664991614216,1.692228224453297,3,0,1.0,0,1,,60,25,649,233,-23,4968,212,21,8.27,10,2,0,63.0238,-85,-184.52,25,0.42,-0.36,-0.04,40.0,31,0.0,0.0,0.67,0.0,0,0.0,,0,0,0,0,0,0,0,0,0.46,23.75,23.3,1,,130.0,109.0,5.0,4.0,5.0,1.7857142857142858,26.0,0.4642857142857143,1.0810810810810811,0.5769230769230769,0.616,1.0,1.0,1,1.0,10.100570613409417,12.0,2,0.0384615384615384,13.0,BUY,0.5113636363636364,0.3543307086614173,-0.4767441860465116,0.0,84.00000000256114,88.0,0.8888888888888888,0.4545454545454545,-0.375,0.0,114.99999999796272,90.0,2023,0
LB_20231102_093203_SELL_0001,2023-11-02,discovery,A_TRUE_ABSORPTION,2023-11-02 13:32:04.053384+00:00,2023-11-02 13:32:03+00:00,2023-11-02 13:32:04+00:00,TP; MAE<=10; MFE>=TP inicial,BUY,SELL,14908.75,60,60,TP,60,0,60,09:33:17.354,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2023-11-02_NY.csv,-362,-365,-351,-478,-475,14,-362,-359,-10.55087649972172,1.0,0.206140350877193,366,550,-3,-1.0,-1.0,-3,-0.333333333333333,-3,-351,15.0,-23.0,-8.0,-12.486115033418056,-13,-21,-10,-1,2,1.0,0,0.4,0.650022421648354,0.666666666666667,0.008547008547009,0.004115226337449,1,0.4,5.57410688854764,-0.431810308098823,-0.340349996905673,0.928515722882955,0.108914619222442,20.5979974977522,7,0.028334745363833,,362,-11,127,550,179,253,0.170909090909091,0.53072625698324,0.24901185770751,3,0.0,1.0,0.005454545454545,0.0,,-0.030386740331492,11.545454545454543,19,5,1233,-3,1.0,3,6.0,4.12310562561766,8.48528137423857,11.3137084989848,0.892678553567852,2,0,1.0,0,1,,75,25,959,-467,1477,4086,6,-473,6.17,9,0,2,124.0534,-115,109.07,40,0.33,-0.49,0.0,63.33,49,-0.35,0.0,0.84,0.0,1,1.0,,0,0,0,0,0,0,0,0,4.56,53.38,48.82,1,,362.0,359.0,3.0,1.0,3.0,0.5454545454545454,120.66666666666669,0.6581818181818182,1.5027322404371584,0.3232044198895027,0.8170940170940171,1.0,1.0,1,1.0,12.486115033418056,13.0,2,0.0082872928176795,84.46666666666667,SELL,0.0,0.0,-1.0,0.0,,88.0,,,,0.0,,0.0,2023,1
LB_20240404_093500_BUY_0001,2024-04-04,discovery,B_CLEAN_BREAKOUT,2024-04-04 13:35:01.015194+00:00,2024-04-04 13:35:00+00:00,2024-04-04 13:35:01+00:00,SL; MFE<=10; MAE>=SL inicial,SELL,BUY,18552.5,60,60,SL,-60,60,0,09:37:25.939,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-04-04_NY.csv,316,310,314,323,324,316,-9,322,10.62350239733465,1.0,3.0,500,632,2,0.666666666666667,0.6,3,0.666666666666667,2,314,15.0,0.0,15.0,8.132175412663218,7,4,12,-2,0,0.2,0,0.6,0.91829583405449,0.428571428571429,0.006369426751592,0.002816901408451,1,0.1,4.048854399583712,0.043274988927858,-0.396382323445366,0.902320009761656,0.113821138211382,16.2665273025478,4,0.979243656072924,,316,-2,9,632,78,53,0.25,0.512820512820513,0.415094339622642,2,0.0,0.5,0.003164556962025,0.0,,-0.006329113924051,4.5,5,1,849,3,0.6,2,1.0,3.0,4.35889894354067,7.61577310586391,0.964901281354014,2,0,1.0,0,1,,75,5,638,312,2673,1912,248,64,4.93,11,3,0,301.0152,-75,-249.4,0,0.07,-0.49,-0.13,41.67,49,-0.4,-0.06,0.56,0.71,0,0.0,,0,0,0,0,0,0,0,0,1.54,15.19,13.65,1,,316.0,322.0,2.0,0.666666666666667,3.0,0.3164556962025316,158.0,0.5,1.264,0.3312236286919831,0.6171974522292993,1.0,1.0,1,1.5,8.132175412663218,7.0,3,0.0063291139240506,126.4,BUY,0.0490196078431372,0.0602409638554216,-0.8863636363636364,0.0,177.99999999988358,102.0,0.1372549019607843,0.1443298969072164,-0.7477477477477478,0.0,177.99999999988358,102.0,2024,0
LB_20240409_093342_SELL_0001,2024-04-09,discovery,B_CLEAN_BREAKOUT,2024-04-09 13:33:43.035664900+00:00,2024-04-09 13:33:42+00:00,2024-04-09 13:33:43+00:00,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,18378.75,60,60,SL,-60,60,0,09:34:19.865,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-04-09_NY.csv,-163,-203,-220,-240,-331,5,-163,-123,-3.290273213607787,0.972972972972973,0.220095693779904,171,255,-3,-1.333333333333333,-1.2,-2,-0.333333333333333,-3,-220,18.0,-19.0,-1.0,-11.769953977646283,-13,-17,-8,-7,1,0.2,0,0.0,0.0,1.0,0.022727272727273,0.012019230769231,2,0.5,4.326698523842992,-0.350440055009706,-0.276617413942409,0.905349615519568,0.122813938198554,17.093845438656,4,0.00387902695595,,163,57,20,255,161,88,0.180392156862745,0.322981366459627,0.386363636363636,3,1.0,1.0,0.011764705882353,0.333333333333333,1.0,0.349693251533742,0.350877192982456,1,1,255,5,1.2,1,,4.89897948556636,7.34846922834954,9.89949493661166,1.212183053462654,3,0,1.0,0,1,,90,5,2766,-550,1456,2678,220,-770,0.12,8,0,3,223.0357,-95,174.99,5,0.06,-0.2,0.08,75.0,54,0.19,0.04,0.83,0.68,0,0.0,,0,0,0,0,0,0,0,0,1.84,35.66,33.83,1,,163.0,123.0,3.0,1.333333333333333,2.0,1.1764705882352942,54.333333333333336,0.6392156862745098,1.4912280701754386,0.4498977505112474,0.6545454545454545,1.0,1.0,1,0.6666666666666666,11.769953977646283,13.0,1,0.0184049079754601,38.03333333333333,SELL,0.5757575757575758,0.1759259259259259,-0.7007874015748031,0.0,,33.0,0.1194029850746268,0.0588235294117647,-0.8888888888888888,0.0,143.00000000366708,67.0,2024,0
LB_20240418_093109_SELL_0001,2024-04-18,discovery,B_CLEAN_BREAKOUT,2024-04-18 13:31:10.042140900+00:00,2024-04-18 13:31:09+00:00,2024-04-18 13:31:10+00:00,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,17660.0,60,60,SL,-60,60,0,09:31:48.106,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-04-18_NY.csv,-155,-161,-188,-185,-239,8,-155,-149,-4.365548181392705,1.0,0.356846473029046,280,327,-3,-2.0,-1.6,-3,-0.666666666666667,-3,-188,14.0,-15.0,-1.0,-7.287883211678832,-10,-10,-2,-7,2,0.2,0,0.333333333333333,0.591672778582328,0.8,0.031914893617021,0.0125,1,0.3,3.874157206329296,-0.042201279347106,-0.728965849544287,0.944155409238135,0.094452554744526,15.3169510966403,3,0.038394160583942,,155,33,-3,327,153,75,0.262996941896024,0.392156862745098,0.52,2,1.5,0.5,0.00611620795107,0.75,0.333333333333333,0.212903225806452,-0.090909090909091,10,1,1164,6,1.4,3,1.0,6.08276253029822,10.0995049383621,14.422205101856,1.033105847581788,2,1,1.0,0,1,,70,5,967,-241,-1969,5888,36,-277,0.5,10,0,1,70.0421,-75,-201.02,5,0.07,-0.25,0.01,46.67,39,0.0,0.0,0.67,0.0,0,0.0,,0,0,0,0,0,0,0,0,20.51,42.14,21.63,1,,155.0,149.0,3.0,2.0,3.0,0.9174311926605504,51.66666666666666,0.4740061162079511,1.167857142857143,0.4043010752688172,0.5904255319148937,1.0,1.0,1,1.0,7.287883211678832,10.0,2,0.0193548387096774,36.16666666666666,SELL,0.0,0.0,-1.0,0.0,,94.0,0.0606060606060606,0.0277777777777777,-0.945945945945946,0.0,,33.0,2024,0
LB_20240423_093145_BUY_0001,2024-04-23,discovery,B_CLEAN_BREAKOUT,2024-04-23 13:31:46.110957900+00:00,2024-04-23 13:31:45+00:00,2024-04-23 13:31:46+00:00,SL; MFE<=10; MAE>=SL inicial,SELL,BUY,17445.0,60,60,SL,-60,60,0,09:32:07.204,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-04-23_NY.csv,155,209,199,183,200,155,-18,101,2.769154563912499,0.980952380952381,4.69047619047619,203,239,4,1.666666666666667,0.8,3,1.666666666666667,4,199,19.0,4.0,23.0,11.726092896174864,5,4,15,2,0,0.6,1,0.8,0.91829583405449,0.6,0.025125628140704,0.012406947890819,2,1.0,5.658097335034864,-0.372458409980335,-0.827253936787191,0.926137078774178,0.077868852459016,20.4389830280304,5,1.0,,155,44,-16,239,164,128,0.175732217573222,0.365853658536585,0.5625,3,0.5,0.0,0.01255230125523,0.166666666666667,0.0,0.283870967741935,-0.363636363636364,17,3,1587,1,1.0,1,1.0,4.89897948556636,9.32737905308882,13.114877048604,0.914991421995628,2,0,1.0,0,1,,95,20,3677,423,1255,6579,59,364,0.43,11,1,0,106.111,-115,-214.25,20,0.21,-0.12,-0.01,60.0,47,0.0,0.0,0.63,0.0,0,0.0,,0,0,0,0,0,0,0,0,13.63,110.96,97.33,1,,155.0,101.0,4.0,1.666666666666667,3.0,1.6736401673640169,38.75,0.6485355648535565,1.1773399014778323,0.4279569892473118,0.5517587939698493,1.0,1.0,1,0.75,11.726092896174864,5.0,3,0.0258064516129032,23.25,BUY,0.081081081081081,0.0652173913043478,-0.8775510204081632,1.0,216.999999996915,37.0,0.5769230769230769,0.6081081081081081,-0.2436974789915966,0.0,9.00000000547152,78.0,2024,0
LB_20240502_093112_SELL_0001,2024-05-02,discovery,B_CLEAN_BREAKOUT,2024-05-02 13:31:13.136347+00:00,2024-05-02 13:31:12+00:00,2024-05-02 13:31:13+00:00,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,17571.25,60,60,SL,-60,60,0,09:31:33.032,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-05-02_NY.csv,-254,-251,-243,-246,-277,41,-254,-257,-6.842329042958531,1.0,0.250737463126844,295,424,-3,-1.666666666666667,-0.8,0,-1.0,-3,-243,22.0,-25.0,-3.0,-10.312539067383424,-10,-13,-3,1,0,0.4,0,0.428571428571429,0.954434002924965,0.117647058823529,0.020576131687243,0.008605851979346,2,1.1,5.868827560387112,0.628192760581194,-0.165986855656829,0.910077208295777,0.118264783097887,20.0748143909954,7,0.020752594074259,,254,-11,3,424,157,121,0.200471698113208,0.535031847133758,0.487603305785124,3,1.0,-0.5,0.007075471698113,0.333333333333333,-0.5,-0.043307086614173,0.272727272727273,14,3,1666,1,0.8,0,1.0,7.14142842854285,10.0,15.4919333848297,1.129158979063618,1,2,1.0,0,1,,110,20,1723,-337,105,6283,183,-520,1.52,11,0,1,73.1363,-125,-27.89,15,0.18,-0.2,0.03,56.67,43,0.0,0.0,0.52,0.0,0,0.0,,0,0,0,0,0,0,0,0,75.81,136.35,60.54,1,,254.0,257.0,3.0,1.666666666666667,-0.0,0.7075471698113207,84.66666666666667,0.5990566037735849,1.4372881355932203,0.3188976377952756,0.6074074074074074,1.0,1.0,1,-0.0,10.312539067383424,10.0,3,0.0118110236220472,59.266666666666666,SELL,0.4230769230769231,0.1208791208791208,-0.7843137254901961,0.0,108.00000000017462,26.0,0.8787878787878788,0.7160493827160493,-0.1654676258992805,0.0,,66.0,2024,0
LB_20240503_093157_SELL_0001,2024-05-03,discovery,B_CLEAN_BREAKOUT,2024-05-03 13:31:58.173092900+00:00,2024-05-03 13:31:57+00:00,2024-05-03 13:31:58+00:00,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,17937.5,60,60,SL,-60,60,5,09:33:44.513,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-05-03_NY.csv,-191,-207,-211,-213,-161,36,-191,-175,-5.639325396882412,1.0,0.183760683760684,233,277,-4,-1.0,-1.0,-6,-0.666666666666667,-4,-211,15.0,-23.0,-8.0,-11.379914257046428,-13,-18,-9,0,1,1.0,0,0.714285714285714,0.954434002924965,0.214285714285714,0.018957345971564,0.009732360097324,1,0.4,4.6618839746154,-0.24172638124051,-0.202233309986695,0.904894421432026,0.103347623825595,18.4072162863749,5,0.01505062482897,,191,20,2,277,134,106,0.155234657039711,0.425373134328358,0.490566037735849,3,0.0,1.0,0.010830324909747,0.0,,0.104712041884817,0.1,32,13,2409,-3,1.0,1,3.0,5.65685424949238,7.74596669241483,12.9228479833201,1.072240923861047,2,0,1.0,0,1,,75,40,4364,-340,1997,6600,-398,58,0.69,9,0,2,118.1731,-115,308.13,40,0.53,-0.08,-0.06,68.33,59,0.0,0.0,0.91,0.0,0,0.0,,0,0,0,0,0,0,0,0,32.8,173.09,140.3,1,,191.0,175.0,4.0,1.0,6.0,1.444043321299639,47.75,0.6895306859205776,1.1888412017167382,0.3682373472949389,0.6056872037914692,1.0,1.0,1,1.5,11.379914257046428,13.0,2,0.0209424083769633,28.65,SELL,0.0,0.0,-1.0,0.0,,87.0,,,,0.0,,0.0,2024,0
LB_20240510_093420_BUY_0001,2024-05-10,discovery,B_CLEAN_BREAKOUT,2024-05-10 13:34:21.121966900+00:00,2024-05-10 13:34:20+00:00,2024-05-10 13:34:21+00:00,SL; MFE<=10; MAE>=SL inicial,SELL,BUY,18301.25,60,60,SL,-60,60,0,09:35:00.131,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-05-10_NY.csv,181,185,189,210,212,181,-8,177,6.814161527374841,1.0,6.323529411764706,178,249,2,1.0,0.6,2,0.666666666666667,2,189,15.0,20.0,35.0,17.679814233385663,8,0,26,2,0,1.0,0,0.0,0.0,0.75,0.010582010582011,0.006779661016949,1,0.4,10.44917332111696,-0.130604221501985,-1.463364916255696,0.947321796870109,0.061551543694401,29.8070695887141,9,1.0,,181,8,21,249,46,59,0.136546184738956,0.41304347826087,0.322033898305085,2,0.0,0.0,0.008032128514056,0.0,,0.044198895027624,2.625,0,0,0,-17,0.6,4,,2.44948974278318,4.89897948556636,6.6332495807108,0.904534033733291,1,0,1.0,0,1,,75,25,1210,380,1286,2183,145,235,1.18,11,2,0,261.122,-175,-115.86,100,0.33,-0.31,-0.07,68.33,59,-0.73,-0.06,0.91,0.57,1,1.0,,0,0,0,0,0,0,0,0,8.89,121.97,113.07,1,,181.0,177.0,2.0,1.0,2.0,0.8032128514056225,90.5,0.7269076305220884,1.398876404494382,0.3480662983425414,0.6666666666666666,1.0,1.0,1,1.0,17.679814233385663,8.0,3,0.011049723756906,72.4,BUY,0.2972972972972973,0.2244897959183673,-0.6333333333333333,4.0,44.99999999825377,74.0,,,,0.0,,0.0,2024,0
