trade_id,Result_VERSION,fecha,entry_timestamp,outcome_timestamp,ExitTime_NY,Trade_Duration,EntryBar,Side,Entry_price,Result_Label,Exit_price,result_ticks,MAE_ticks,MFE_ticks,Largest_MAE_pullback_ticks,Largest_MFE_pullup_ticks,Number_of_Pullbacks_during_Trade,Number_of_PullUps_during_Trade,Max_Speed_MAE_during_trade,Max_Speed_MFE_during_trade,SL_price_Final,TP_price_Final,SL_ticks_Final,TP_ticks_Final,Cvd_Current_Final,Cvd_Peak_Final,Cvd_Pullback_Pct_Final,Cvd_Label_Final,Cvd_Worst_Label_Final,Cvd_Excelente_Count_Final,Cvd_Normal_Count_Final,Cvd_Advertencia_Count_Final,Cvd_Riesgo_Reversion_Count_Final,Cvd_Total_Samples_Final,Cvd_Excelente_Pct_Final,Cvd_Negative_Episodes_Final,Cvd_Label_Changes_Final,Dynamic_Alarm_Triggered,TP_And_SL_Hit_Same_Update,Result_After_Slippage_Ticks,Volume_Increased_During_Trade,Volume_Increase_Samples,Volume_Observed_Samples,Volume_Increasing_Pct_During_Trade,Max_Delta_during_trade,Min_Delta_during_trade
2022-04-04|09:35:10.909,reconstructed-causal-v1-from-legacy-v11,2022-04-04,09:35:10.909,09:36:03.031,09:36:03.031,00:52,2315,BUY,14925.00,TP,14940.25,61,10,65,10,25,8,157,20,40,14909.75,14940.25,61,61,24,24,0,Excelente,Riesgo de reversion,453,505,599,134,1691,0.2679,16,92,TRUE,FALSE,+59,TRUE,1689,3183,0.5306,378,1
2022-04-05|09:32:05.515,reconstructed-causal-v1-from-legacy-v11,2022-04-05,09:32:05.515,09:32:13.788,09:32:13.788,00:08,2312,BUY,15133.75,SL,15128.75,-20,20,5,15,5,19,3,20,20,15128.75,15138.75,20,20,-250,-176,5.69,Riesgo de reversion,Riesgo de reversion,7,0,0,207,214,0.0327,1,1,TRUE,FALSE,-22,TRUE,213,410,0.5195,251,177
2022-04-06|09:36:07.030,reconstructed-causal-v1-from-legacy-v11,2022-04-06,09:36:07.030,09:36:28.596,09:36:28.596,00:21,2316,SELL,14580.00,SL,14585.00,-20,20,15,20,15,24,69,20,20,14585.00,14575.00,20,20,-3639,-3775,0.29,Normal,Riesgo de reversion,693,150,57,281,1181,0.5868,4,12,TRUE,FALSE,-22,TRUE,1180,2499,0.4722,-712,-147
2022-04-07|09:33:42.260,reconstructed-causal-v1-from-legacy-v11,2022-04-07,09:33:42.260,09:33:47.814,09:33:47.814,00:05,2313,BUY,14511.25,TP,14516.25,20,10,20,10,10,7,14,20,20,14506.25,14516.25,20,20,-619,-605,0.17,Excelente,Riesgo de reversion,114,2,0,78,194,0.5876,4,8,TRUE,FALSE,+18,TRUE,193,367,0.5259,384,280
2022-04-08|09:33:45.425,reconstructed-causal-v1-from-legacy-v11,2022-04-08,09:33:45.425,09:33:46.407,09:33:46.407,00:00,2312,SELL,14415.00,TP,14410.00,20,0,20,0,15,0,10,0,20,14420.00,14410.00,20,20,-2119,-2119,0,Excelente,Normal,42,61,0,0,103,0.4078,4,8,FALSE,FALSE,+18,TRUE,102,228,0.4474,-181,-106
2022-04-11|09:32:08.687,reconstructed-causal-v1-from-legacy-v11,2022-04-11,09:32:08.687,09:32:16.074,09:32:16.074,00:07,2311,SELL,14142.50,TP,14135.00,30,5,30,5,10,4,15,20,20,14157.50,14135.00,60,30,-1642,-1642,0,Excelente,Riesgo de reversion,150,10,6,4,170,0.8824,3,14,TRUE,FALSE,+28,TRUE,169,317,0.5331,-480,-369
2022-04-12|09:33:09.118,reconstructed-causal-v1-from-legacy-v11,2022-04-12,09:33:09.118,09:33:25.803,09:33:25.803,00:16,2313,SELL,14148.75,TP,14143.75,20,15,20,10,15,19,37,20,20,14153.75,14143.75,20,20,2853,2823,3.75,Riesgo de reversion,Riesgo de reversion,7,2,1,582,592,0.0118,2,5,TRUE,FALSE,+18,TRUE,591,1163,0.5082,-118,-6
2022-04-13|09:31:12.461,reconstructed-causal-v1-from-legacy-v11,2022-04-13,09:31:12.461,09:31:13.615,09:31:13.615,00:01,2311,SELL,13923.75,SL,13928.75,-20,20,0,15,0,10,0,20,0,13928.75,13918.75,20,20,-1721,-1756,17.5,Riesgo de reversion,Riesgo de reversion,6,0,1,65,72,0.0833,3,6,TRUE,FALSE,-22,TRUE,71,130,0.5462,-242,-207
2022-04-14|09:35:02.895,reconstructed-causal-v1-from-legacy-v11,2022-04-14,09:35:02.895,09:35:11.748,09:35:11.748,00:08,2315,BUY,14235.00,TP,14242.50,30,5,50,5,30,2,66,20,40,14220.00,14242.50,60,30,-857,-780,0.79,Riesgo de reversion,Riesgo de reversion,288,232,38,4,562,0.5125,7,17,TRUE,FALSE,+28,TRUE,561,958,0.5856,517,406
2022-04-18|09:36:21.390,reconstructed-causal-v1-from-legacy-v11,2022-04-18,09:36:21.390,09:36:41.866,09:36:41.866,00:20,936,BUY,13925.00,SL,13920.00,-20,20,15,15,10,28,15,20,20,13920.00,13930.00,20,20,-569,-519,1.67,Riesgo de reversion,Riesgo de reversion,137,24,20,208,389,0.3522,3,14,TRUE,FALSE,-22,TRUE,388,749,0.518,18,1
2022-04-19|09:31:07.026,reconstructed-causal-v1-from-legacy-v11,2022-04-19,09:31:07.026,09:31:22.126,09:31:22.126,00:15,2311,BUY,13906.25,SL,13891.25,-60,60,0,30,0,7,0,40,0,13891.25,13921.25,60,60,-669,-276,0,Excelente,Excelente,123,0,0,0,123,1,0,0,FALSE,FALSE,-62,TRUE,122,235,0.5191,190,41
2022-04-20|09:35:02.214,reconstructed-causal-v1-from-legacy-v11,2022-04-20,09:35:02.214,09:35:04.203,09:35:04.203,00:01,2315,SELL,14213.75,SL,14218.75,-20,20,15,20,15,2,8,20,20,14218.75,14208.75,20,20,2660,2634,0.68,Advertencia,Riesgo de reversion,52,29,8,3,92,0.5652,6,16,TRUE,FALSE,-22,TRUE,91,150,0.6067,,
2022-04-21|09:31:13.201,reconstructed-causal-v1-from-legacy-v11,2022-04-21,09:31:13.201,09:31:13.375,09:31:13.375,00:00,2311,BUY,14205.00,SL,14200.00,-20,20,0,15,0,2,0,20,0,14200.00,14210.00,20,20,229,261,8,Riesgo de reversion,Riesgo de reversion,4,0,0,17,21,0.1905,1,1,TRUE,FALSE,-22,TRUE,20,46,0.4348,203,171
2022-04-22|09:33:06.881,reconstructed-causal-v1-from-legacy-v11,2022-04-22,09:33:06.881,09:33:10.430,09:33:10.430,00:03,2313,BUY,13746.25,TP,13751.25,20,10,20,10,15,9,19,20,20,13741.25,13751.25,20,20,-954,-954,0,Excelente,Riesgo de reversion,124,70,17,8,219,0.5662,12,35,TRUE,FALSE,+18,TRUE,218,393,0.5547,273,209
2022-04-25|09:32:33.353,reconstructed-causal-v1-from-legacy-v11,2022-04-25,09:32:33.353,09:32:34.181,09:32:34.181,00:00,2312,BUY,13320.00,SL,13315.00,-20,20,0,15,0,7,0,20,0,13315.00,13325.00,20,20,653,656,0.19,Excelente,Riesgo de reversion,18,2,13,24,57,0.3158,2,12,TRUE,FALSE,-22,TRUE,56,88,0.6364,348,323
2022-04-26|09:32:14.401,reconstructed-causal-v1-from-legacy-v11,2022-04-26,09:32:14.401,09:32:20.071,09:32:20.071,00:05,2312,SELL,13400.00,TP,13395.00,20,5,20,5,10,3,23,20,20,13405.00,13395.00,20,20,202,202,0,Excelente,Advertencia,123,55,15,0,193,0.6373,6,14,TRUE,FALSE,+18,TRUE,192,320,0.6,-141,-90
2022-04-27|09:32:12.238,reconstructed-causal-v1-from-legacy-v11,2022-04-27,09:32:12.238,09:32:51.320,09:32:51.320,00:39,2312,BUY,13077.50,TP,13085.25,31,0,35,0,30,0,2,0,20,13069.75,13085.25,31,31,1395,1395,0,Excelente,Riesgo de reversion,32,0,0,1,33,0.9697,1,2,FALSE,FALSE,+29,TRUE,32,58,0.5517,103,77
2022-04-28|09:31:07.264,reconstructed-causal-v1-from-legacy-v11,2022-04-28,09:31:07.264,09:31:33.008,09:31:33.008,00:25,2311,BUY,13276.25,SL,13261.25,-60,60,0,20,0,11,0,20,0,13261.25,13291.25,60,60,714,862,0,Excelente,Excelente,125,0,0,0,125,1,0,0,FALSE,FALSE,-62,TRUE,124,209,0.5933,168,20
2022-04-29|09:31:12.023,reconstructed-causal-v1-from-legacy-v11,2022-04-29,09:31:12.023,09:31:12.368,09:31:12.368,00:00,2311,SELL,13255.00,SL,13260.00,-20,20,0,15,0,2,0,20,0,13260.00,13250.00,20,20,117,101,0,Excelente,Excelente,28,0,0,0,28,1,0,0,FALSE,FALSE,-22,TRUE,27,42,0.6429,-302,-283
2022-05-02|09:36:13.685,reconstructed-causal-v1-from-legacy-v11,2022-05-02,09:36:13.685,09:36:14.143,09:36:14.143,00:00,2316,SELL,12790.00,SL,12795.00,-20,20,5,15,5,4,2,20,20,12795.00,12785.00,20,20,-1067,-1082,1.67,Riesgo de reversion,Riesgo de reversion,9,5,3,28,45,0.2,1,7,TRUE,FALSE,-22,TRUE,44,60,0.7333,-184,-169
2022-05-03|09:37:05.258,reconstructed-causal-v1-from-legacy-v11,2022-05-03,09:37:05.258,09:37:23.520,09:37:23.520,00:18,2317,SELL,13002.50,TP,12995.00,30,35,50,15,20,15,70,20,40,13017.50,12995.00,60,30,-357,-446,0.93,Riesgo de reversion,Riesgo de reversion,499,161,19,13,692,0.7211,13,27,TRUE,FALSE,+28,TRUE,691,1153,0.5993,-310,-102
2022-05-04|09:33:09.866,reconstructed-causal-v1-from-legacy-v11,2022-05-04,09:33:09.866,09:33:16.691,09:33:16.691,00:06,2313,SELL,13070.00,SL,13075.25,-21,25,15,15,15,12,17,20,20,13075.25,13064.75,21,21,-573,-613,1.67,Riesgo de reversion,Riesgo de reversion,42,19,23,157,241,0.1743,6,31,TRUE,FALSE,-23,TRUE,240,402,0.597,-296,-250
2022-05-05|09:32:16.903,reconstructed-causal-v1-from-legacy-v11,2022-05-05,09:32:16.903,09:32:19.695,09:32:19.695,00:02,2312,SELL,13308.75,SL,13313.75,-20,20,10,20,10,4,7,20,20,13313.75,13303.75,20,20,-1690,-1717,0.05,Excelente,Excelente,105,0,0,0,105,1,0,0,FALSE,FALSE,-22,TRUE,103,168,0.6131,-303,-265
2022-05-06|09:33:14.688,reconstructed-causal-v1-from-legacy-v11,2022-05-06,09:33:14.688,09:33:18.915,09:33:18.915,00:04,2313,SELL,12720.00,TP,12715.00,20,10,20,10,15,7,15,20,20,12725.00,12715.00,20,20,-1093,-1093,0,Excelente,Riesgo de reversion,129,32,17,6,184,0.7011,5,18,TRUE,FALSE,+18,TRUE,183,313,0.5847,-161,-101
2022-05-09|09:31:11.376,reconstructed-causal-v1-from-legacy-v11,2022-05-09,09:31:11.376,09:31:12.935,09:31:12.935,00:01,2311,BUY,12487.50,TP,12492.50,20,15,20,15,20,2,2,20,20,12482.50,12492.50,20,20,-1771,-1771,0,Excelente,Excelente,56,0,0,0,56,1,0,0,FALSE,FALSE,+18,TRUE,55,105,0.5238,234,166
2022-05-10|09:35:03.201,reconstructed-causal-v1-from-legacy-v11,2022-05-10,09:35:03.201,09:35:21.243,09:35:21.243,00:18,2315,SELL,12470.00,TP,12455.00,60,30,60,30,20,26,77,20,40,12485.00,12455.00,60,60,-311,-311,0,Excelente,Advertencia,537,211,111,0,859,0.6251,5,16,TRUE,FALSE,+58,TRUE,858,1473,0.5825,-121,-6
2022-05-11|09:31:17.180,reconstructed-causal-v1-from-legacy-v11,2022-05-11,09:31:17.180,09:31:18.238,09:31:18.238,00:01,2311,BUY,12283.75,TP,12291.25,30,0,30,0,15,0,13,0,20,12268.75,12291.25,60,30,833,833,0,Excelente,Riesgo de reversion,68,11,1,18,98,0.6939,8,17,FALSE,FALSE,+28,TRUE,97,152,0.6382,657,614
2022-05-12|09:31:13.391,reconstructed-causal-v1-from-legacy-v11,2022-05-12,09:31:13.391,09:31:19.696,09:31:19.696,00:06,2311,BUY,11860.00,TP,11866.50,26,0,30,0,30,0,1,0,20,11853.50,11866.50,26,26,-126,-126,0,Excelente,Excelente,4,0,0,0,4,1,0,0,FALSE,FALSE,+24,TRUE,3,9,0.3333,101,26
2022-05-13|09:31:09.043,reconstructed-causal-v1-from-legacy-v11,2022-05-13,09:31:09.043,09:32:22.570,09:32:22.570,01:13,2311,BUY,12155.00,SL,12140.00,-60,60,40,20,20,60,36,20,40,12140.00,12170.00,60,60,-83,373,0,Excelente,Excelente,902,0,0,0,902,1,0,0,FALSE,FALSE,-62,TRUE,900,1433,0.6281,265,1
2022-05-16|09:31:11.255,reconstructed-causal-v1-from-legacy-v11,2022-05-16,09:31:11.255,09:31:11.744,09:31:11.744,00:00,2311,BUY,12328.75,SL,12323.75,-20,20,5,10,5,4,1,20,20,12323.75,12333.75,20,20,-1059,-1031,0,Excelente,Excelente,45,0,0,0,45,1,0,0,FALSE,FALSE,-22,TRUE,44,69,0.6377,179,151
2022-05-17|09:35:05.255,reconstructed-causal-v1-from-legacy-v11,2022-05-17,09:35:05.255,09:35:05.680,09:35:05.680,00:00,2315,BUY,12511.25,SL,12506.25,-20,20,0,20,0,1,0,20,0,12506.25,12516.25,20,20,740,905,0,Excelente,Excelente,22,0,0,0,22,1,0,0,FALSE,FALSE,-22,TRUE,21,64,0.3281,25,1
2022-05-18|09:32:11.281,reconstructed-causal-v1-from-legacy-v11,2022-05-18,09:32:11.281,09:32:12.001,09:32:12.001,00:00,2312,BUY,12378.75,SL,12373.75,-20,20,0,15,0,2,0,25.5102,0,12373.75,12383.75,20,20,-2872,-2841,0,Excelente,Excelente,15,0,0,0,15,1,0,0,FALSE,FALSE,-22,TRUE,14,25,0.56,128,97
2022-05-19|09:33:21.899,reconstructed-causal-v1-from-legacy-v11,2022-05-19,09:33:21.899,09:33:23.553,09:33:23.553,00:01,2313,BUY,11920.00,TP,11925.00,20,5,20,5,15,3,11,20,20,11915.00,11925.00,20,20,1194,1194,0,Excelente,Riesgo de reversion,14,2,2,75,93,0.1505,2,7,TRUE,FALSE,+18,TRUE,92,140,0.6571,163,124
2022-05-20|09:35:03.788,reconstructed-causal-v1-from-legacy-v11,2022-05-20,09:35:03.788,09:35:14.659,09:35:14.659,00:10,2315,SELL,11986.25,TP,11978.75,30,0,30,0,15,0,42,0,20,12001.25,11978.75,60,30,552,552,0,Excelente,Riesgo de reversion,124,82,74,80,360,0.3444,8,34,FALSE,FALSE,+28,TRUE,359,552,0.6504,-420,-352
2022-05-23|09:37:14.401,reconstructed-causal-v1-from-legacy-v11,2022-05-23,09:37:14.401,09:37:18.291,09:37:18.291,00:03,2317,SELL,11837.50,TP,11832.50,20,15,20,10,10,16,6,20,40,11842.50,11832.50,20,20,-2062,-2062,0,Excelente,Riesgo de reversion,17,2,0,125,144,0.1181,4,8,TRUE,FALSE,+18,TRUE,143,224,0.6384,-302,-263
2022-05-24|09:31:16.619,reconstructed-causal-v1-from-legacy-v11,2022-05-24,09:31:16.619,09:31:36.555,09:31:36.555,00:19,2310,SELL,11800.00,SL,11805.00,-20,20,15,20,0,1,0,20,0,11805.00,11795.00,20,20,-631,-644,0.32,Normal,Normal,5,2,0,0,7,0.7143,1,1,TRUE,FALSE,-22,TRUE,6,15,0.4,-242,-201
2022-05-25|09:35:10.484,reconstructed-causal-v1-from-legacy-v11,2022-05-25,09:35:10.484,09:35:11.604,09:35:11.604,00:01,2315,BUY,11787.50,SL,11782.50,-20,20,0,15,0,4,0,20,0,11782.50,11792.50,20,20,534,725,0,Excelente,Excelente,41,0,0,0,41,1,0,0,FALSE,FALSE,-22,TRUE,40,97,0.4124,,
2022-05-26|09:32:12.094,reconstructed-causal-v1-from-legacy-v11,2022-05-26,09:32:12.094,09:32:27.017,09:32:27.017,00:14,2311,BUY,11945.00,SL,11939.75,-21,25,15,20,15,33,33,40,40,11939.75,11950.25,21,21,1471,1720,6.92,Riesgo de reversion,Riesgo de reversion,13,13,15,592,633,0.0205,1,9,TRUE,FALSE,-23,TRUE,632,1108,0.5704,165,2
2022-05-27|09:31:05.634,reconstructed-causal-v1-from-legacy-v11,2022-05-27,09:31:05.634,09:31:29.297,09:31:29.297,00:23,2310,BUY,12436.25,TP,12451.25,60,0,60,0,55,0,9,0,20,12421.25,12451.25,60,60,3676,3676,0,Excelente,Excelente,89,0,0,0,89,1,0,0,FALSE,FALSE,+58,TRUE,88,184,0.4783,473,114
2022-05-31|09:33:13.437,reconstructed-causal-v1-from-legacy-v11,2022-05-31,09:33:13.437,09:33:59.675,09:33:59.675,00:46,2073,SELL,12612.50,TP,12597.50,60,15,60,15,30,9,110,20,40,12627.50,12597.50,60,60,-2174,-3162,0,Excelente,Excelente,847,0,0,0,847,1,0,0,FALSE,FALSE,+58,TRUE,846,1460,0.5795,-10,-10
2022-06-01|09:31:41.893,reconstructed-causal-v1-from-legacy-v11,2022-06-01,09:31:41.893,09:31:54.629,09:31:54.629,00:12,2311,BUY,12777.50,TP,12784.00,26,0,30,0,25,0,10,0,20,12771.00,12784.00,26,26,2849,2849,0,Excelente,Excelente,106,0,0,0,106,1,0,0,FALSE,FALSE,+24,TRUE,105,200,0.525,386,312
2022-06-02|09:31:07.600,reconstructed-causal-v1-from-legacy-v11,2022-06-02,09:31:07.600,09:31:46.456,09:31:46.456,00:38,2311,SELL,12468.75,TP,12457.25,46,0,50,0,20,0,40,0,20,12480.25,12457.25,46,46,-565,-584,0.13,Excelente,Normal,208,93,0,0,301,0.691,8,16,FALSE,FALSE,+44,TRUE,300,600,0.5,-437,-291
2022-06-06|09:36:15.123,reconstructed-causal-v1-from-legacy-v11,2022-06-06,09:36:15.123,09:36:16.489,09:36:16.489,00:01,2315,SELL,12727.50,TP,12722.50,20,10,20,10,15,9,5,20,20,12732.50,12722.50,20,20,1375,1375,0,Excelente,Advertencia,78,28,16,0,122,0.6393,2,8,TRUE,FALSE,+18,TRUE,121,245,0.4939,-85,-1
2022-06-07|09:31:10.629,reconstructed-causal-v1-from-legacy-v11,2022-06-07,09:31:10.629,09:31:12.199,09:31:12.199,00:01,2310,SELL,12441.25,SL,12446.50,-21,25,0,15,0,3,0,20,0,12446.50,12436.00,21,21,-1103,-2076,0,Excelente,Excelente,26,0,0,0,26,1,0,0,FALSE,FALSE,-23,TRUE,25,43,0.5814,-268,-251
2022-06-08|09:31:04.816,reconstructed-causal-v1-from-legacy-v11,2022-06-08,09:31:04.816,09:32:36.205,09:32:36.205,01:31,2311,SELL,12646.25,TP,12631.25,60,20,60,15,25,33,71,20,20,12661.25,12631.25,60,60,641,462,0,Excelente,Excelente,1014,0,0,0,1014,1,0,0,FALSE,FALSE,+58,TRUE,1012,1774,0.5705,-337,-21
2022-06-09|09:33:13.205,reconstructed-causal-v1-from-legacy-v11,2022-06-09,09:33:13.205,09:33:40.263,09:33:40.263,00:27,2313,SELL,12525.00,SL,12530.25,-21,25,20,15,20,28,55,20,20,12530.25,12519.75,21,21,-2218,-2323,0.94,Riesgo de reversion,Riesgo de reversion,246,363,91,23,723,0.3402,10,33,TRUE,FALSE,-23,TRUE,722,1187,0.6083,-230,-118
2022-06-10|09:33:13.144,reconstructed-causal-v1-from-legacy-v11,2022-06-10,09:33:13.144,09:33:38.371,09:33:38.371,00:25,2313,SELL,12022.50,TP,12008.50,56,25,60,20,30,11,93,20,40,12036.50,12008.50,56,56,-800,-800,0,Excelente,Riesgo de reversion,563,48,28,262,901,0.6249,6,17,TRUE,FALSE,+54,TRUE,900,1590,0.566,-390,-152
2022-06-13|09:31:28.590,reconstructed-causal-v1-from-legacy-v11,2022-06-13,09:31:28.590,09:31:29.890,09:31:29.890,00:01,2311,BUY,11548.75,SL,11543.75,-20,20,0,15,0,5,0,40,0,11543.75,11553.75,20,20,1320,1329,0.3,Normal,Normal,27,1,0,0,28,0.9643,1,1,TRUE,FALSE,-22,TRUE,27,49,0.551,,
2022-06-14|09:35:16.446,reconstructed-causal-v1-from-legacy-v11,2022-06-14,09:35:16.446,09:36:57.425,09:36:57.425,01:40,2315,SELL,11372.50,SL,11387.50,-60,60,10,35,10,159,13,40,20,11387.50,11357.50,60,60,-340,-749,0,Excelente,Excelente,1635,0,0,0,1635,1,0,0,FALSE,FALSE,-62,TRUE,1633,2825,0.5781,-113,-1
2022-06-16|09:31:13.398,reconstructed-causal-v1-from-legacy-v11,2022-06-16,09:31:13.398,09:31:14.279,09:31:14.279,00:00,2311,BUY,11340.00,SL,11335.00,-20,20,5,20,5,1,4,20,20,11335.00,11345.00,20,20,-2134,-2120,1.56,Riesgo de reversion,Riesgo de reversion,15,3,5,12,35,0.4286,2,9,TRUE,FALSE,-22,TRUE,34,50,0.68,130,116
2022-06-17|09:31:10.336,reconstructed-causal-v1-from-legacy-v11,2022-06-17,09:31:10.336,09:31:10.336,09:31:10.336,00:00,2311,BUY,11231.25,TP,11236.25,20,0,20,0,20,0,1,0,20,11226.25,11236.25,20,20,4063,4063,0,Excelente,Excelente,22,0,0,0,22,1,0,0,FALSE,FALSE,+18,TRUE,21,112,0.1875,263,109
2022-06-21|09:34:09.642,reconstructed-causal-v1-from-legacy-v11,2022-06-21,09:34:09.642,09:34:13.221,09:34:13.221,00:03,2074,BUY,11517.50,SL,11512.50,-20,20,5,20,5,6,5,20,20,11512.50,11522.50,20,20,-1817,-1799,1,Riesgo de reversion,Riesgo de reversion,44,22,18,15,99,0.4444,7,32,TRUE,FALSE,-22,TRUE,98,149,0.6577,191,169
2022-06-22|09:31:12.816,reconstructed-causal-v1-from-legacy-v11,2022-06-22,09:31:12.816,09:31:53.034,09:31:53.034,00:40,2311,BUY,11492.50,TP,11505.25,51,0,55,0,45,0,4,0,20,11479.75,11505.25,51,51,2776,2776,0,Excelente,Excelente,26,0,0,0,26,1,0,0,FALSE,FALSE,+49,TRUE,25,57,0.4386,690,265
2022-06-23|09:32:12.918,reconstructed-causal-v1-from-legacy-v11,2022-06-23,09:32:12.918,09:32:13.229,09:32:13.229,00:00,2312,SELL,11630.00,TP,11625.00,20,0,20,0,20,0,2,0,20,11635.00,11625.00,20,20,-702,-702,0,Excelente,Excelente,27,0,0,0,27,1,0,0,FALSE,FALSE,+18,TRUE,26,69,0.3768,-155,-78
2022-06-24|09:32:07.003,reconstructed-causal-v1-from-legacy-v11,2022-06-24,09:32:07.003,09:32:10.771,09:32:10.771,00:03,2312,BUY,11877.50,TP,11882.50,20,10,20,10,10,10,18,20,20,11872.50,11882.50,20,20,619,619,0,Excelente,Riesgo de reversion,117,21,19,91,248,0.4718,8,34,TRUE,FALSE,+18,TRUE,247,449,0.5501,363,244
2022-06-27|09:32:16.700,reconstructed-causal-v1-from-legacy-v11,2022-06-27,09:32:16.700,09:32:19.059,09:32:19.059,00:02,2312,SELL,12152.50,SL,12167.50,-60,60,5,20,5,18,5,20,20,12167.50,12137.50,60,60,-1007,-1114,0,Excelente,Excelente,190,0,0,0,190,1,0,0,FALSE,FALSE,-62,TRUE,189,341,0.5543,-253,-146
2022-06-28|09:32:07.867,reconstructed-causal-v1-from-legacy-v11,2022-06-28,09:32:07.867,09:32:10.107,09:32:10.107,00:02,2312,BUY,12110.00,TP,12117.50,30,10,30,10,10,5,15,20,20,12095.00,12117.50,60,30,-1294,-1292,2,Riesgo de reversion,Riesgo de reversion,4,0,0,151,155,0.0258,1,1,TRUE,FALSE,+28,TRUE,154,257,0.5992,162,118
2022-06-29|09:32:13.108,reconstructed-causal-v1-from-legacy-v11,2022-06-29,09:32:13.108,09:32:13.520,09:32:13.520,00:00,2312,SELL,11617.50,TP,11610.00,30,0,30,0,15,0,11,0,20,11632.50,11610.00,60,30,-1353,-1353,0,Excelente,Riesgo de reversion,76,3,3,7,89,0.8539,2,6,FALSE,FALSE,+28,TRUE,88,168,0.5238,-446,-379
2022-06-30|09:32:11.423,reconstructed-causal-v1-from-legacy-v11,2022-06-30,09:32:11.423,09:32:16.090,09:32:16.090,00:04,2312,SELL,11530.00,TP,11524.75,21,0,25,0,25,0,1,0,20,11535.25,11524.75,21,21,916,916,0,Excelente,Excelente,6,0,0,0,6,1,0,0,FALSE,FALSE,+19,TRUE,5,9,0.5556,-175,-79
2022-07-01|09:34:34.052,reconstructed-causal-v1-from-legacy-v11,2022-07-01,09:34:34.052,09:34:47.618,09:34:47.618,00:13,2314,SELL,11460.00,SL,11467.75,-31,35,10,20,10,40,14,20,20,11467.75,11452.25,31,31,3537,3417,1.58,Riesgo de reversion,Riesgo de reversion,175,129,58,148,510,0.3431,7,20,TRUE,FALSE,-33,TRUE,509,874,0.5824,-265,-143
2022-07-05|09:31:11.756,reconstructed-causal-v1-from-legacy-v11,2022-07-05,09:31:11.756,09:31:13.317,09:31:13.317,00:01,2071,SELL,11416.25,SL,11421.25,-20,20,0,15,0,11,0,20,0,11421.25,11411.25,20,20,-661,-680,1.46,Riesgo de reversion,Riesgo de reversion,20,7,10,51,88,0.2273,5,17,TRUE,FALSE,-22,TRUE,87,153,0.5686,-130,-104
2022-07-06|09:32:23.402,reconstructed-causal-v1-from-legacy-v11,2022-07-06,09:32:23.402,09:32:26.394,09:32:26.394,00:02,2312,BUY,11857.50,TP,11865.25,31,0,35,0,30,0,7,0,20,11849.75,11865.25,31,31,2661,2694,0.32,Normal,Normal,35,37,0,0,72,0.4861,1,1,FALSE,FALSE,+29,TRUE,71,124,0.5726,389,286
2022-07-07|09:34:10.876,reconstructed-causal-v1-from-legacy-v11,2022-07-07,09:34:10.876,09:34:14.477,09:34:14.477,00:03,2314,BUY,11968.75,SL,11963.75,-20,20,5,15,5,13,1,20,20,11963.75,11973.75,20,20,1722,1791,13.8,Riesgo de reversion,Riesgo de reversion,7,1,0,136,144,0.0486,2,4,TRUE,FALSE,-22,TRUE,143,260,0.55,103,34
2022-07-08|09:31:05.496,reconstructed-causal-v1-from-legacy-v11,2022-07-08,09:31:05.496,09:31:30.908,09:31:30.908,00:25,2311,SELL,11996.25,SL,12011.25,-60,60,30,25,0,47,0,40,0,12011.25,11981.25,60,60,-3043,-3269,0,Excelente,Excelente,529,0,0,0,529,1,0,0,FALSE,FALSE,-62,TRUE,528,954,0.5535,-365,-251
2022-07-11|09:35:04.618,reconstructed-causal-v1-from-legacy-v11,2022-07-11,09:35:04.618,09:35:06.774,09:35:06.774,00:02,2315,SELL,12006.25,TP,12001.25,20,0,20,0,15,0,3,0,20,12011.25,12001.25,20,20,-1441,-1441,0,Excelente,Normal,23,2,0,0,25,0.92,2,4,FALSE,FALSE,+18,TRUE,24,48,0.5,-128,-102
2022-07-12|09:34:10.206,reconstructed-causal-v1-from-legacy-v11,2022-07-12,09:34:10.206,09:34:42.648,09:34:42.648,00:32,2314,SELL,11933.75,SL,11945.25,-46,50,20,35,0,38,0,40,0,11945.25,11922.25,46,46,2273,2186,0.74,Advertencia,Advertencia,281,42,26,0,349,0.8052,7,14,TRUE,FALSE,-48,TRUE,348,604,0.5762,-422,-304
2022-07-13|09:31:04.947,reconstructed-causal-v1-from-legacy-v11,2022-07-13,09:31:04.947,09:31:07.257,09:31:07.257,00:02,2311,BUY,11617.50,SL,11602.50,-60,60,0,20,0,19,0,20,0,11602.50,11632.50,60,60,3545,3737,0,Excelente,Excelente,182,0,0,0,182,1,0,0,FALSE,FALSE,-62,TRUE,181,300,0.6033,32,1
2022-07-14|09:31:20.112,reconstructed-causal-v1-from-legacy-v11,2022-07-14,09:31:20.112,09:31:20.624,09:31:20.624,00:00,2311,SELL,11626.25,SL,11631.25,-20,20,0,15,0,6,0,40,0,11631.25,11621.25,20,20,624,616,0,Excelente,Excelente,32,0,0,0,32,1,0,0,FALSE,FALSE,-22,TRUE,31,50,0.62,-327,-319
