debug_type,status,source_file,raw_rows,accepted_rows,dropped_rows,granularity,first_timestamp_et,last_timestamp_et,off_tick_price_rows,has_bid_ask,has_ohlc,has_big_trade_field,has_iceberg_field,has_absorption_field,date,profile,candidate_type,reason,price,price_bin,volume,left_neighbor_mean,right_neighbor_mean,volume_multiple_of_neighbors,width_ticks,low_price,high_price,prominence,hvn_id,weaker_neighbor_mean,volume_percent_of_neighbors,depth,volume_percent_of_poc
,REJECTED,,,,,,,,,,,,,,2026-07-07,FIRST_MINUTE_0930_0931,LVN,ABOVE_NEIGHBOR_PERCENT_LIMIT,29648.75,23719.0,24.0,64.0,34.0,,,,,,,34.0,0.7058823529411765,0.2941176470588235,0.1518987341772152
,REJECTED,,,,,,,,,,,,,,2026-07-07,FIRST_MINUTE_0930_0931,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,29650.0,23720.0,38.0,36.5,36.0,,,,,,,36.0,1.0555555555555556,-0.05555555555555558,0.24050632911392406
,REJECTED,,,,,,,,,,,,,,2026-07-07,FIRST_MINUTE_0930_0931,LVN,ABOVE_NEIGHBOR_PERCENT_LIMIT,29651.25,23721.0,30.0,31.0,65.5,,,,,,,31.0,0.967741935483871,0.032258064516129004,0.189873417721519
,REJECTED,,,,,,,,,,,,,,2026-07-07,FIRST_MINUTE_0930_0931,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,29652.5,23722.0,42.0,34.0,84.0,,,,,,,34.0,1.2352941176470589,-0.23529411764705888,0.26582278481012656
,REJECTED,,,,,,,,,,,,,,2026-07-07,FIRST_MINUTE_0930_0931,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT|ABOVE_POC_PERCENT_LIMIT,29653.75,23723.0,89.0,36.0,107.0,,,,,,,36.0,2.4722222222222223,-1.4722222222222223,0.5632911392405063
,REJECTED,,,,,,,,,,,,,,2026-07-07,FIRST_MINUTE_0930_0931,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,29655.0,23724.0,79.0,65.5,142.0,,,,,,,65.5,1.2061068702290076,-0.20610687022900764,0.5
,REJECTED,,,,,,,,,,,,,,2026-07-07,FIRST_MINUTE_0930_0931,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT|ABOVE_POC_PERCENT_LIMIT,29656.25,23725.0,135.0,84.0,153.5,,,,,,,84.0,1.6071428571428572,-0.6071428571428572,0.8544303797468354
,REJECTED,,,,,,,,,,,,,,2026-07-07,FIRST_MINUTE_0930_0931,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT|ABOVE_POC_PERCENT_LIMIT,29657.5,23726.0,149.0,107.0,144.0,,,,,,,107.0,1.3925233644859814,-0.39252336448598135,0.9430379746835443
,REJECTED,,,,,,,,,,,,,,2026-07-07,FIRST_MINUTE_0930_0931,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT|ABOVE_POC_PERCENT_LIMIT,29658.75,23727.0,158.0,142.0,116.5,,,,,,,116.5,1.3562231759656653,-0.35622317596566533,1.0
,REJECTED,,,,,,,,,,,,,,2026-07-07,FIRST_MINUTE_0930_0931,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT|ABOVE_POC_PERCENT_LIMIT,29660.0,23728.0,130.0,153.5,76.0,,,,,,,76.0,1.7105263157894737,-0.7105263157894737,0.8227848101265823
,REJECTED,,,,,,,,,,,,,,2026-07-07,FIRST_MINUTE_0930_0931,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT|ABOVE_POC_PERCENT_LIMIT,29661.25,23729.0,103.0,144.0,59.5,,,,,,,59.5,1.73109243697479,-0.73109243697479,0.6518987341772152
,ACCEPTED,,,,,,,,,,,,,,2026-07-07,FIRST_MINUTE_0930_0931,LVN,QUALIFIED,29662.5,23730.0,49.0,116.5,112.0,,,,,,,112.0,0.4375,0.5625,0.310126582278481
,REJECTED,,,,,,,,,,,,,,2026-07-07,FIRST_MINUTE_0930_0931,LVN,ABOVE_NEIGHBOR_PERCENT_LIMIT,29663.75,23731.0,70.0,76.0,118.0,,,,,,,76.0,0.9210526315789473,0.07894736842105265,0.4430379746835443
,REJECTED,,,,,,,,,,,,,,2026-07-07,FIRST_MINUTE_0930_0931,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT|ABOVE_POC_PERCENT_LIMIT,29665.0,23732.0,154.0,59.5,88.0,,,,,,,59.5,2.588235294117647,-1.5882352941176472,0.9746835443037974
,REJECTED,,,,,,,,,,,,,,2026-07-07,FIRST_MINUTE_0930_0931,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT|ABOVE_POC_PERCENT_LIMIT,29666.25,23733.0,82.0,112.0,72.0,,,,,,,72.0,1.1388888888888888,-0.13888888888888884,0.5189873417721519
,REJECTED,,,,,,,,,,,,,,2026-07-07,FIRST_MINUTE_0930_0931,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT|ABOVE_POC_PERCENT_LIMIT,29667.5,23734.0,94.0,118.0,72.0,,,,,,,72.0,1.3055555555555556,-0.3055555555555556,0.5949367088607594
,REJECTED,,,,,,,,,,,,,,2026-07-07,FIRST_MINUTE_0930_0931,LVN,ABOVE_NEIGHBOR_PERCENT_LIMIT,29668.75,23735.0,50.0,88.0,85.5,,,,,,,85.5,0.5847953216374269,0.41520467836257313,0.31645569620253167
,REJECTED,,,,,,,,,,,,,,2026-07-07,FIRST_MINUTE_0930_0931,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT|ABOVE_POC_PERCENT_LIMIT,29670.0,23736.0,94.0,72.0,87.5,,,,,,,72.0,1.3055555555555556,-0.3055555555555556,0.5949367088607594
,REJECTED,,,,,,,,,,,,,,2026-07-07,FIRST_MINUTE_0930_0931,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,29671.25,23737.0,77.0,72.0,80.0,,,,,,,72.0,1.0694444444444444,-0.06944444444444442,0.4873417721518987
,REJECTED,,,,,,,,,,,,,,2026-07-07,FIRST_MINUTE_0930_0931,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT|ABOVE_POC_PERCENT_LIMIT,29672.5,23738.0,98.0,85.5,62.0,,,,,,,62.0,1.5806451612903225,-0.5806451612903225,0.620253164556962
,REJECTED,,,,,,,,,,,,,,2026-07-07,FIRST_MINUTE_0930_0931,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,29673.75,23739.0,62.0,87.5,55.0,,,,,,,55.0,1.1272727272727272,-0.1272727272727272,0.3924050632911392
,REJECTED,,,,,,,,,,,,,,2026-07-07,FIRST_MINUTE_0930_0931,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,29675.0,23740.0,62.0,80.0,48.5,,,,,,,48.5,1.2783505154639174,-0.2783505154639174,0.3924050632911392
,REJECTED,,,,,,,,,,,,,,2026-07-07,FIRST_MINUTE_0930_0931,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,29676.25,23741.0,48.0,62.0,41.5,,,,,,,41.5,1.1566265060240963,-0.15662650602409633,0.3037974683544304
,REJECTED,,,,,,,,,,,,,,2026-07-07,FIRST_MINUTE_0930_0931,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,29677.5,23742.0,49.0,55.0,34.0,,,,,,,34.0,1.4411764705882353,-0.4411764705882353,0.310126582278481
,REJECTED,,,,,,,,,,,,,,2026-07-07,FIRST_MINUTE_0930_0931,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,29678.75,23743.0,34.0,48.5,26.0,,,,,,,26.0,1.3076923076923077,-0.3076923076923077,0.21518987341772153
,REJECTED,,,,,,,,,,,,,,2026-07-07,FIRST_MINUTE_0930_0931,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,29680.0,23744.0,34.0,41.5,20.0,,,,,,,20.0,1.7,-0.7,0.21518987341772153
,REJECTED,,,,,,,,,,,,,,2026-07-07,FIRST_MINUTE_0930_0931,LVN,ABOVE_NEIGHBOR_PERCENT_LIMIT,29681.25,23745.0,18.0,34.0,33.5,,,,,,,33.5,0.5373134328358209,0.4626865671641791,0.11392405063291139
,REJECTED,,,,,,,,,,,,,,2026-07-07,FIRST_MINUTE_0930_0931,LVN,ABOVE_NEIGHBOR_PERCENT_LIMIT,29682.5,23746.0,22.0,26.0,34.0,,,,,,,26.0,0.8461538461538461,0.15384615384615385,0.13924050632911392
,REJECTED,,,,,,,,,,,,,,2026-07-07,FIRST_MINUTE_0930_0931,LVN,NOT_LOWER_THAN_BOTH_SIDES|ABOVE_NEIGHBOR_PERCENT_LIMIT,29683.75,23747.0,45.0,20.0,13.0,,,,,,,13.0,3.4615384615384617,-2.4615384615384617,0.2848101265822785
,REJECTED,,,,,,,,,,,,,,2026-07-07,FIRST_MINUTE_0930_0931,LVN,INSUFFICIENT_NEIGHBORS,29685.0,23748.0,23.0,,,,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-07,FIRST_MINUTE_0930_0931,LVN,INSUFFICIENT_NEIGHBORS,29686.25,23749.0,3.0,,,,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,INSUFFICIENT_NEIGHBORS,29146.25,23317.0,3.0,,,,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,INSUFFICIENT_NEIGHBORS,29147.5,23318.0,5.0,,,,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29148.75,23319.0,19.0,4.0,129.0,0.14728682170542637,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29150.0,23320.0,65.0,12.0,142.5,0.45614035087719296,,,,,,,,,
,ACCEPTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,QUALIFIED,29151.25,23321.0,193.0,42.0,124.0,1.5564516129032258,5.0,29151.25,29151.25,0.3575129533678757,CONTEXT_0830_0930_HVN_01,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29152.5,23322.0,92.0,129.0,143.5,0.6411149825783972,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,BELOW_NEIGHBOR_MULTIPLE,29153.75,23323.0,156.0,142.5,132.5,1.0947368421052632,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29155.0,23324.0,131.0,124.0,167.0,0.7844311377245509,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29156.25,23325.0,134.0,143.5,191.0,0.7015706806282722,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,BELOW_NEIGHBOR_MULTIPLE,29157.5,23326.0,200.0,132.5,193.5,1.0335917312661498,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29158.75,23327.0,182.0,167.0,240.0,0.7583333333333333,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29160.0,23328.0,205.0,191.0,297.0,0.6902356902356902,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29161.25,23329.0,275.0,193.5,304.0,0.9046052631578947,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,BELOW_NEIGHBOR_MULTIPLE,29162.5,23330.0,319.0,240.0,293.5,1.0868824531516184,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29163.75,23331.0,289.0,297.0,283.5,0.9730639730639731,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29165.0,23332.0,298.0,304.0,297.0,0.9802631578947368,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29166.25,23333.0,269.0,293.5,364.0,0.739010989010989,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29167.5,23334.0,325.0,283.5,400.5,0.8114856429463171,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29168.75,23335.0,403.0,297.0,414.5,0.9722557297949337,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29170.0,23336.0,398.0,364.0,524.5,0.7588179218303146,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29171.25,23337.0,431.0,400.5,580.5,0.7424633936261843,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,BELOW_NEIGHBOR_MULTIPLE,29172.5,23338.0,618.0,414.5,578.0,1.069204152249135,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29173.75,23339.0,543.0,524.5,584.0,0.9297945205479452,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29175.0,23340.0,613.0,580.5,639.0,0.9593114241001565,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29176.25,23341.0,555.0,578.0,667.5,0.8314606741573034,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,BELOW_NEIGHBOR_MULTIPLE,29177.5,23342.0,723.0,584.0,604.5,1.196029776674938,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29178.75,23343.0,612.0,639.0,576.5,0.9577464788732394,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29180.0,23344.0,597.0,667.5,627.0,0.8943820224719101,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29181.25,23345.0,556.0,604.5,720.5,0.7716863289382373,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,BELOW_NEIGHBOR_MULTIPLE,29182.5,23346.0,698.0,576.5,682.0,1.0234604105571847,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,BELOW_NEIGHBOR_MULTIPLE,29183.75,23347.0,743.0,627.0,595.0,1.1850079744816586,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29185.0,23348.0,621.0,720.5,484.0,0.8619014573213046,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29186.25,23349.0,569.0,682.0,481.5,0.8343108504398827,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29187.5,23350.0,399.0,595.0,558.0,0.6705882352941176,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,BELOW_NEIGHBOR_MULTIPLE,29188.75,23351.0,564.0,484.0,493.0,1.1440162271805274,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,BELOW_NEIGHBOR_MULTIPLE,29190.0,23352.0,552.0,481.5,431.5,1.146417445482866,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29191.25,23353.0,434.0,558.0,360.0,0.7777777777777778,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29192.5,23354.0,429.0,493.0,283.0,0.8701825557809331,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29193.75,23355.0,291.0,431.5,270.5,0.6743916570104287,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29195.0,23356.0,275.0,360.0,280.5,0.7638888888888888,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29196.25,23357.0,266.0,283.0,251.0,0.9399293286219081,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,BELOW_NEIGHBOR_MULTIPLE,29197.5,23358.0,295.0,270.5,291.0,1.013745704467354,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29198.75,23359.0,207.0,280.5,317.5,0.6519685039370079,,,,,,,,,
,ACCEPTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,QUALIFIED,29200.0,23360.0,375.0,251.0,248.0,1.4940239043824701,210.0,29160.0,29211.25,0.33066666666666666,CONTEXT_0830_0930_HVN_02,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29201.25,23361.0,260.0,291.0,259.0,0.8934707903780069,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29202.5,23362.0,236.0,317.5,318.5,0.7409733124018838,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29203.75,23363.0,282.0,248.0,329.0,0.8571428571428571,,,,,,,,,
,ACCEPTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,QUALIFIED,29205.0,23364.0,355.0,259.0,270.5,1.3123844731977818,220.0,29157.5,29211.25,0.23802816901408452,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29206.25,23365.0,303.0,318.5,245.0,0.9513343799058085,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29207.5,23366.0,238.0,329.0,281.0,0.723404255319149,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29208.75,23367.0,252.0,270.5,259.5,0.9316081330868762,,,,,,,,,
,ACCEPTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,QUALIFIED,29210.0,23368.0,310.0,245.0,192.0,1.2653061224489797,270.0,29157.5,29223.75,0.20967741935483875,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29211.25,23369.0,209.0,281.0,218.0,0.7437722419928826,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29212.5,23370.0,175.0,259.5,307.0,0.5700325732899023,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29213.75,23371.0,261.0,192.0,370.0,0.7054054054054054,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,BELOW_NEIGHBOR_MULTIPLE,29215.0,23372.0,353.0,218.0,334.0,1.0568862275449102,,,,,,,,,
,ACCEPTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,QUALIFIED,29216.25,23373.0,387.0,307.0,291.5,1.260586319218241,40.0,29213.75,29222.5,0.20671834625322993,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29217.5,23374.0,281.0,370.0,361.0,0.7594594594594595,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29218.75,23375.0,302.0,334.0,372.0,0.8118279569892473,,,,,,,,,
,ACCEPTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,QUALIFIED,29220.0,23376.0,420.0,291.5,330.0,1.2727272727272727,40.0,29213.75,29222.5,0.2142857142857143,CONTEXT_0830_0930_HVN_03,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29221.25,23377.0,324.0,361.0,263.0,0.8975069252077562,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29222.5,23378.0,336.0,372.0,164.5,0.9032258064516129,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29223.75,23379.0,190.0,330.0,96.5,0.5757575757575758,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29225.0,23380.0,139.0,263.0,47.0,0.5285171102661597,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29226.25,23381.0,54.0,164.5,36.5,0.3282674772036474,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29227.5,23382.0,40.0,96.5,34.5,0.41450777202072536,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29228.75,23383.0,33.0,47.0,27.0,0.7021276595744681,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29230.0,23384.0,36.0,36.5,17.0,0.9863013698630136,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29231.25,23385.0,18.0,34.5,22.5,0.5217391304347826,,,,,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,NOT_HIGHER_THAN_BOTH_SIDES|BELOW_NEIGHBOR_MULTIPLE,29232.5,23386.0,16.0,27.0,27.5,0.5818181818181818,,,,,,,,,
,ACCEPTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,QUALIFIED,29233.75,23387.0,29.0,17.0,23.0,1.2608695652173914,360.0,29148.75,29237.5,0.2068965517241379,,,,,
,REJECTED,,,,,,,,,,,,,,2026-07-08,CONTEXT_0830_0930,HVN,BELOW_NEIGHBOR_MULTIPLE,29235.0,23388.0,26.0,22.5,24.5,1.0612244897959184,,,,,,,,,
