experiment,feature_set,feature,mechanism_family,mean_abs_shap_oos,spearman_value_vs_shap_oos,median_shap_A_minus_B_oos,coverage_oos_pct,importance_rank
DISCOVERY_TO_NEW,ALL_CAUSAL,Flow_0_1_DirectionalNetDelta,FLOW_PERSISTENCE,0.0,,0.0,100.0,107
DISCOVERY_TO_NEW,ALL_CAUSAL,Flow_0_1_TicksPerAggressiveContract,FLOW_PERSISTENCE,0.0,,0.0,100.0,107
DISCOVERY_TO_NEW,ALL_CAUSAL,Flow_Aligned_Segment_Count,FLOW_PERSISTENCE,0.0,,0.0,100.0,107
DISCOVERY_TO_NEW,ALL_CAUSAL,Flow_Conflict_Segment_Count,FLOW_PERSISTENCE,0.0,,0.0,100.0,107
DISCOVERY_TO_NEW,ALL_CAUSAL,Nearest_OR_Edge_Retest_Count_AtEntry,LEVEL_MEMORY,0.0,,0.0,100.0,107
THROUGH_2025_TO_2026,ALL_CAUSAL,Flow_3_5_GrossAggressive,FLOW_PERSISTENCE,0.31643836740317643,0.8727272727272729,-0.09383661218720313,100.0,1
THROUGH_2025_TO_2026,ALL_CAUSAL,Directional_VWAP_Distance_Ticks_AtEntry,AUCTION_CONTEXT,0.2026109026011607,0.9545454545454546,-0.42920175717891057,100.0,2
THROUGH_2025_TO_2026,ALL_CAUSAL,PreEntry_Directional_Delta_Share3_AtEntry,BURST_INTENSITY,0.10645320803325128,0.6825113027061738,0.0020412488388797806,100.0,3
THROUGH_2025_TO_2026,ALL_CAUSAL,Delta10s,BURST_INTENSITY,0.08250711644924393,-0.28181818181818186,-0.13844675409876278,100.0,4
THROUGH_2025_TO_2026,ALL_CAUSAL,PeakNegativeDelta,BURST_INTENSITY,0.08111020005094424,-0.694269384327542,0.132076359226934,100.0,5
THROUGH_2025_TO_2026,ALL_CAUSAL,Velocity_Retention_1_3,FLOW_PERSISTENCE,0.07808289318722367,0.7841981513472833,-0.033903222598742476,90.9090909090909,6
THROUGH_2025_TO_2026,ALL_CAUSAL,Dist_VAH_Ticks,BURST_INTENSITY,0.07661675539821068,0.6636363636363638,0.00020142240167202868,100.0,7
THROUGH_2025_TO_2026,ALL_CAUSAL,Delta_Change_AtEntry,BURST_INTENSITY,0.0743367811581386,0.46363636363636374,-0.02707493385238649,100.0,8
THROUGH_2025_TO_2026,ALL_CAUSAL,Score_AtEntry,BURST_INTENSITY,0.07272836008597879,-0.8565128900808234,-0.04520967617286756,100.0,9
THROUGH_2025_TO_2026,ALL_CAUSAL,Flow_1_3_CounterflowShare,FLOW_PERSISTENCE,0.06015624824973409,0.9293873770595387,0.04566312378759195,100.0,10
THROUGH_2025_TO_2026,ALL_CAUSAL,Pre_Approach_Distance_Ticks,CROSSING_ANATOMY,0.05535361231668647,0.9066082746806284,0.01338484769023417,100.0,11
THROUGH_2025_TO_2026,ALL_CAUSAL,Dist_OR_Low_Ticks,AUCTION_CONTEXT,0.052100594264158924,0.5877008413758847,0.011359833750669672,100.0,12
THROUGH_2025_TO_2026,ALL_CAUSAL,Dist_VAL_Ticks,BURST_INTENSITY,0.05206211898851099,0.8377018990932705,-0.0025345248258491285,100.0,13
THROUGH_2025_TO_2026,ALL_CAUSAL,BuySellRatio,BURST_INTENSITY,0.04620581984215126,-0.45454545454545453,-0.00821638000103658,100.0,14
THROUGH_2025_TO_2026,ALL_CAUSAL,TradesPerSecond,BURST_INTENSITY,0.04580500278657138,0.6742614304157438,-0.08321122758884991,100.0,15
THROUGH_2025_TO_2026,ALL_CAUSAL,PreBurst_Local_Entropy_10s,BURST_INTENSITY,0.04197197086055797,0.7149444178765028,0.05132348986048367,100.0,16
THROUGH_2025_TO_2026,ALL_CAUSAL,Prior_Closed_ATR5_Ticks_AtEntry,AUCTION_CONTEXT,0.04015735862068181,0.02277910237891026,0.008659622881072276,100.0,17
THROUGH_2025_TO_2026,ALL_CAUSAL,PreEntry_Range_Compression3_AtEntry,BURST_INTENSITY,0.03969528446244882,0.788156942310295,-0.01818047176676267,100.0,18
THROUGH_2025_TO_2026,ALL_CAUSAL,Velocity_Retention_3_5,FLOW_PERSISTENCE,0.03963155282244791,0.9582439407993061,-0.03496414723672225,90.9090909090909,19
THROUGH_2025_TO_2026,ALL_CAUSAL,Short_Long_Volatility_Ratio,BURST_INTENSITY,0.03660509003389811,0.6636363636363638,-0.005710116134730013,100.0,20
THROUGH_2025_TO_2026,ALL_CAUSAL,Flow_3_5_CounterflowShare,FLOW_PERSISTENCE,0.03552695091987556,-0.8792733518259361,0.003406630641001952,100.0,21
THROUGH_2025_TO_2026,ALL_CAUSAL,mean_trade_size,BURST_INTENSITY,0.033260714038421506,-0.6666736168667458,-0.06119582738779352,100.0,22
THROUGH_2025_TO_2026,ALL_CAUSAL,Realized_Volatility_30s_Ticks,BURST_INTENSITY,0.03144546934632326,0.21101805498255247,-0.002587722370711955,100.0,23
THROUGH_2025_TO_2026,ALL_CAUSAL,Prior_Level_Touches_60s,LEVEL_MEMORY,0.03130429154416716,-0.8710509867856697,-0.009821719757466874,100.0,24
THROUGH_2025_TO_2026,ALL_CAUSAL,Profile_Skewness,AUCTION_CONTEXT,0.031240868305345452,0.643720685820384,-0.0021665914602488553,100.0,25
THROUGH_2025_TO_2026,ALL_CAUSAL,Prior_Closed_ATR3_Ticks_AtEntry,AUCTION_CONTEXT,0.030368308519435918,-0.523919354714936,0.005227563696187876,100.0,26
THROUGH_2025_TO_2026,ALL_CAUSAL,Profile_Normalized_Entropy,AUCTION_CONTEXT,0.030147001437633048,-0.20760595632166504,0.0,100.0,27
THROUGH_2025_TO_2026,ALL_CAUSAL,Flow_3_5_DirectionalVelocityTPS,FLOW_PERSISTENCE,0.028866270029338403,0.7802486874780823,-0.009466087224761081,100.0,28
THROUGH_2025_TO_2026,ALL_CAUSAL,Profile_Position_Percentile,AUCTION_CONTEXT,0.027619135916972418,-0.682092836213117,-0.001410978434643221,100.0,29
THROUGH_2025_TO_2026,ALL_CAUSAL,Realized_Volatility_10s_Ticks,BURST_INTENSITY,0.027461866223526178,-0.06690986552871564,0.0,100.0,30
THROUGH_2025_TO_2026,ALL_CAUSAL,BreakOut_TICKS_PER_SEC_AtEntry,BURST_INTENSITY,0.026920589361838033,0.7579987698621904,-0.022683535572450945,100.0,31
THROUGH_2025_TO_2026,ALL_CAUSAL,PreEntry_Directional_Efficiency3_AtEntry,BURST_INTENSITY,0.024580112531985776,0.9526279441628824,0.0387585260487114,100.0,32
THROUGH_2025_TO_2026,ALL_CAUSAL,directional_vwap_distance,AUCTION_CONTEXT,0.02416870149689695,0.43681046537811774,-0.02297966415415168,100.0,33
THROUGH_2025_TO_2026,ALL_CAUSAL,Flow_1_3_DirectionalVelocityTPS,FLOW_PERSISTENCE,0.024114841021283626,0.8337442310073533,-0.056329366505696074,100.0,34
THROUGH_2025_TO_2026,ALL_CAUSAL,Pre_Approach_Velocity_TPS,CROSSING_ANATOMY,0.02339577891523165,0.8611200867370725,-0.043015403533616235,100.0,35
THROUGH_2025_TO_2026,ALL_CAUSAL,Profile_Concentration,AUCTION_CONTEXT,0.02321571516159092,-0.5753484638713012,-0.013062916798948639,100.0,36
THROUGH_2025_TO_2026,ALL_CAUSAL,Previous_Volume_AtEntry,BURST_INTENSITY,0.02286408948993367,0.8946750577612211,0.019736278336280062,100.0,37
THROUGH_2025_TO_2026,ALL_CAUSAL,Dist_VWAP_Ticks,AUCTION_CONTEXT,0.022370181456619623,0.8945330591651679,-0.005837921224187783,100.0,38
THROUGH_2025_TO_2026,ALL_CAUSAL,Realized_Volatility_60s_Ticks,BURST_INTENSITY,0.02111192561373703,0.800052852376763,-0.004572119455666983,100.0,39
THROUGH_2025_TO_2026,ALL_CAUSAL,signed_velocity_3s,BURST_INTENSITY,0.0206646122959954,0.3611149811054968,-0.004258216373316017,100.0,40
THROUGH_2025_TO_2026,ALL_CAUSAL,Prior_Volume_At_Level_Band_60s,LEVEL_MEMORY,0.02061912531068567,-0.8796296296296295,-0.015036168206267374,100.0,41
THROUGH_2025_TO_2026,ALL_CAUSAL,Profile_Local_Maxima_Count,AUCTION_CONTEXT,0.01896167354189925,0.6819239822297728,-0.004372522429245473,100.0,42
THROUGH_2025_TO_2026,ALL_CAUSAL,Profile_Excess_Kurtosis,AUCTION_CONTEXT,0.018737205947380167,0.8997144913848533,-0.008105144585001878,100.0,43
THROUGH_2025_TO_2026,ALL_CAUSAL,signed_velocity_1s,BURST_INTENSITY,0.0182029174438108,0.8428871309946132,-4.903476386065517e-05,100.0,44
THROUGH_2025_TO_2026,ALL_CAUSAL,Previous_Delta_AtEntry,BURST_INTENSITY,0.018074603226962395,-0.8473826084954617,-0.020740321511127223,100.0,45
THROUGH_2025_TO_2026,ALL_CAUSAL,delta_persistence_1_3,BURST_INTENSITY,0.017928940475782577,-0.4608735379818358,-0.024586278778229564,100.0,46
THROUGH_2025_TO_2026,ALL_CAUSAL,Flow_0_1_TicksPerAggressiveContract,FLOW_PERSISTENCE,0.01756837336444397,0.6141195788629907,-0.005557706730733154,100.0,47
THROUGH_2025_TO_2026,ALL_CAUSAL,Dist_OR_High_Ticks,AUCTION_CONTEXT,0.01749265083998874,0.9086852723046741,-0.013876125034852822,100.0,48
THROUGH_2025_TO_2026,ALL_CAUSAL,Dist_POC_Ticks,AUCTION_CONTEXT,0.01649495036448908,0.8598269160600844,-0.0034747582346886866,100.0,49
THROUGH_2025_TO_2026,ALL_CAUSAL,delta_share_of_volume,BURST_INTENSITY,0.0161079947275718,0.32489682848535917,-0.0018396183095290338,100.0,50
THROUGH_2025_TO_2026,ALL_CAUSAL,Signed_Previous_Delta_Share_AtEntry,BURST_INTENSITY,0.01475503494893578,0.7209614268047274,-0.007511106893581136,100.0,51
THROUGH_2025_TO_2026,ALL_CAUSAL,Delta2s,BURST_INTENSITY,0.014605709139670813,0.4965845290614392,0.0010373266756953572,100.0,52
THROUGH_2025_TO_2026,ALL_CAUSAL,signed_delta_1s,BURST_INTENSITY,0.01456275760843676,0.4550666507155513,-0.006980292317442792,100.0,53
THROUGH_2025_TO_2026,ALL_CAUSAL,Body_AtEntry,BURST_INTENSITY,0.013227003968892686,0.7579908675799087,-0.00473679411657048,100.0,54
THROUGH_2025_TO_2026,ALL_CAUSAL,Signed_Delta_Share_AtEntry,BURST_INTENSITY,0.013193161996635566,-0.8200476856407694,0.002437329899557337,100.0,55
THROUGH_2025_TO_2026,ALL_CAUSAL,Delta_AtEntry,BURST_INTENSITY,0.012849432191777683,-0.30000000000000004,-0.006476066030169366,100.0,56
THROUGH_2025_TO_2026,ALL_CAUSAL,Flow_0_1_DirectionalVelocityTPS,FLOW_PERSISTENCE,0.012815022630911315,0.7113412137959382,-0.025265561526243815,100.0,57
THROUGH_2025_TO_2026,ALL_CAUSAL,Delta_Retention_1_3,FLOW_PERSISTENCE,0.01266527799801294,-0.6851027299088374,-0.013921801703914057,100.0,58
THROUGH_2025_TO_2026,ALL_CAUSAL,Velocity5s,BURST_INTENSITY,0.012473170063469617,0.4073237209291931,-0.011161863382983053,100.0,59
THROUGH_2025_TO_2026,ALL_CAUSAL,Pre_Approach_Pause_Seconds,CROSSING_ANATOMY,0.012322254142314314,-0.7995436007368818,-0.001991939945349564,100.0,60
THROUGH_2025_TO_2026,ALL_CAUSAL,OR_WidthTicks,AUCTION_CONTEXT,0.011752846397654122,-0.8090398349558905,0.008356510156462021,100.0,61
THROUGH_2025_TO_2026,ALL_CAUSAL,Delta3s,BURST_INTENSITY,0.011489166810858292,0.7632688131870268,-0.017852053281234702,100.0,62
THROUGH_2025_TO_2026,ALL_CAUSAL,delta_persistence_3_5,BURST_INTENSITY,0.010977338460145642,0.8860722131644513,0.01654558144096952,100.0,63
THROUGH_2025_TO_2026,ALL_CAUSAL,Dist_LVN_Ticks,BURST_INTENSITY,0.010719028265400853,0.6042171136186292,-0.006523829915297865,100.0,64
THROUGH_2025_TO_2026,ALL_CAUSAL,Flow_0_1_GrossAggressive,FLOW_PERSISTENCE,0.01068577038965436,0.7788762791893026,0.000610181326862887,100.0,65
THROUGH_2025_TO_2026,ALL_CAUSAL,directional_poc_distance,AUCTION_CONTEXT,0.010654225761414515,0.1735177906913448,0.0037510642357987904,100.0,66
THROUGH_2025_TO_2026,ALL_CAUSAL,liquidity_absorption_score,BURST_INTENSITY,0.010495981271874328,-0.7008766440504625,-0.021660444681500534,100.0,67
THROUGH_2025_TO_2026,ALL_CAUSAL,Flow_1_3_GrossAggressive,FLOW_PERSISTENCE,0.010165596783845805,0.6970405327946539,-0.008375095144227723,100.0,68
THROUGH_2025_TO_2026,ALL_CAUSAL,PreBurst_Price_Per_Delta_3s,EFFORT_RESULT,0.009991696211551004,0.4092224359858156,-0.0013629471073274158,100.0,69
THROUGH_2025_TO_2026,ALL_CAUSAL,Velocity3s,BURST_INTENSITY,0.009807111972846484,0.23066550921098883,0.0005571464010604675,100.0,70
THROUGH_2025_TO_2026,ALL_CAUSAL,absorption_pressure_1s,BURST_INTENSITY,0.009777424771286168,-0.8056937179020918,0.001080583782185023,100.0,71
THROUGH_2025_TO_2026,ALL_CAUSAL,Dist_HVN_Ticks,BURST_INTENSITY,0.00970449737870277,-0.11270711351480169,0.0011434301900553044,100.0,72
THROUGH_2025_TO_2026,ALL_CAUSAL,Flow_0_1_CounterflowShare,FLOW_PERSISTENCE,0.009617750897779396,0.682092836213117,-0.0038996030670540843,100.0,73
THROUGH_2025_TO_2026,ALL_CAUSAL,Cumulative_Delta_AtEntry,BURST_INTENSITY,0.009018525409890833,-0.7993796764572308,-0.0002216563070203733,100.0,74
THROUGH_2025_TO_2026,ALL_CAUSAL,DeltaChange1s,BURST_INTENSITY,0.008515960536836216,-0.1827545060625483,-0.016168018609521044,100.0,75
THROUGH_2025_TO_2026,ALL_CAUSAL,Flow_1_3_DirectionalNetDelta,FLOW_PERSISTENCE,0.007700706945095463,-0.33715596330275227,-0.00021662805178028922,100.0,76
THROUGH_2025_TO_2026,ALL_CAUSAL,Nearest_OR_Edge_Distance_Ticks_AtEntry,AUCTION_CONTEXT,0.007569053017608642,0.6116076576863956,-0.012088968606434448,100.0,77
THROUGH_2025_TO_2026,ALL_CAUSAL,signed_acceleration_1s,BURST_INTENSITY,0.007178465893668603,-0.04195906791483445,-0.0009211395428195038,100.0,78
THROUGH_2025_TO_2026,ALL_CAUSAL,Flow_3_5_DirectionalNetDelta,FLOW_PERSISTENCE,0.007129882155743514,0.6682666300736619,0.002566032663873974,100.0,79
THROUGH_2025_TO_2026,ALL_CAUSAL,PreBurst_Path_Efficiency_10s,BURST_INTENSITY,0.006799744650896097,0.9019386732002683,-0.010463474020805642,100.0,80
THROUGH_2025_TO_2026,ALL_CAUSAL,Velocity1s,BURST_INTENSITY,0.006304901994481637,-0.034404031691489305,0.007552399255438507,100.0,81
THROUGH_2025_TO_2026,ALL_CAUSAL,Volume_AtEntry,BURST_INTENSITY,0.006243607359700518,0.493155826175401,-0.003664354076258061,100.0,82
THROUGH_2025_TO_2026,ALL_CAUSAL,Delta_Retention_3_5,FLOW_PERSISTENCE,0.006230109232402071,-0.06482593132545565,-0.0009089514756412823,100.0,83
THROUGH_2025_TO_2026,ALL_CAUSAL,ContractsPerSecond,BURST_INTENSITY,0.006027059292038231,-0.34025236250506014,-0.00801859290929847,100.0,84
THROUGH_2025_TO_2026,ALL_CAUSAL,CumulativeDeltaWindow,BURST_INTENSITY,0.006019031938660107,-0.6109234732870691,0.004047094961250281,100.0,85
THROUGH_2025_TO_2026,ALL_CAUSAL,Delta5s,BURST_INTENSITY,0.005384614817395377,0.6644159382699677,-0.0023594180821373276,100.0,86
THROUGH_2025_TO_2026,ALL_CAUSAL,price_impact_per_100_contracts,BURST_INTENSITY,0.005189044746656088,0.37658754867650873,0.0,100.0,87
THROUGH_2025_TO_2026,ALL_CAUSAL,PreBurst_Rotation_Index_10s,BURST_INTENSITY,0.0051329542850848085,-0.4433072290346455,7.429551930888609e-05,100.0,88
THROUGH_2025_TO_2026,ALL_CAUSAL,PeakPositiveDelta,BURST_INTENSITY,0.0051261083798504565,0.503563543602318,-0.0011396129862424982,100.0,89
THROUGH_2025_TO_2026,ALL_CAUSAL,Directional_OR_Extension_Ticks_AtEntry,AUCTION_CONTEXT,0.005057718982416187,0.23235259856810228,-0.0015939307386566865,100.0,90
THROUGH_2025_TO_2026,ALL_CAUSAL,DeltaPercentile,BURST_INTENSITY,0.005004732714219828,-0.11785113019775793,0.0,100.0,91
THROUGH_2025_TO_2026,ALL_CAUSAL,PreBurst_Acceptance_Dwell_Ratio_5s,ACCEPTANCE_REJECTION,0.004814483481063726,-0.7924058156930616,-0.00041857824617375474,100.0,92
THROUGH_2025_TO_2026,ALL_CAUSAL,Flow_Aligned_Segment_Count,FLOW_PERSISTENCE,0.004724983246792223,-0.10968169942141635,-0.00026020123029781234,100.0,93
THROUGH_2025_TO_2026,ALL_CAUSAL,PreBurst_Impulse_Survival_Seconds,BURST_INTENSITY,0.004515248552025415,0.2839251090153095,0.0031163009706580065,100.0,94
THROUGH_2025_TO_2026,ALL_CAUSAL,PreEntry_Volume_Climax_Ratio_AtEntry,BURST_INTENSITY,0.004513141452160677,0.06926818005183133,0.0,100.0,95
THROUGH_2025_TO_2026,ALL_CAUSAL,Body_OR_Ratio_AtEntry,AUCTION_CONTEXT,0.0041875317760659,-0.2744928420675489,0.004127263255285799,100.0,96
THROUGH_2025_TO_2026,ALL_CAUSAL,Flow_0_1_DirectionalNetDelta,FLOW_PERSISTENCE,0.004042768972575736,0.5564126609513871,0.0017826216670515159,100.0,97
THROUGH_2025_TO_2026,ALL_CAUSAL,Sell_Imbalance_Count_AtEntry,BURST_INTENSITY,0.003867339370351811,-0.5257203720113371,-0.0001008650744984893,100.0,98
THROUGH_2025_TO_2026,ALL_CAUSAL,acceleration_velocity_ratio,BURST_INTENSITY,0.0034571424798068794,0.07662141663581955,0.0022320915334715138,100.0,99
THROUGH_2025_TO_2026,ALL_CAUSAL,burst_efficiency_score,BURST_INTENSITY,0.003401052219666738,-0.032881611168630615,0.004909480328488654,100.0,100
THROUGH_2025_TO_2026,ALL_CAUSAL,Seconds_From_Open_AtEntry,BURST_INTENSITY,0.003335608805520503,0.39635124266437877,-0.001748905273390123,100.0,101
THROUGH_2025_TO_2026,ALL_CAUSAL,Prior_Full_Crosses_60s,LEVEL_MEMORY,0.003230546052140641,0.4238287455036992,0.000998584066622372,100.0,102
THROUGH_2025_TO_2026,ALL_CAUSAL,DeltaChangeZScore,BURST_INTENSITY,0.0024870162464426695,-0.5217491947499509,0.0,100.0,103
THROUGH_2025_TO_2026,ALL_CAUSAL,PreBurst_Impulse_Decay_Slope_5s,BURST_INTENSITY,0.002133448822459866,-0.14883325549356105,0.0,100.0,104
THROUGH_2025_TO_2026,ALL_CAUSAL,Nearest_OR_Edge_Acceptance_Ratio3_AtEntry,AUCTION_CONTEXT,0.0018149971650766499,-0.9296696802013682,0.00328790255587267,100.0,105
THROUGH_2025_TO_2026,ALL_CAUSAL,Delta1s,BURST_INTENSITY,0.001699832743668013,0.06757373783994859,0.0,100.0,106
THROUGH_2025_TO_2026,ALL_CAUSAL,PreBurst_Reclaim_Count_10s,ACCEPTANCE_REJECTION,0.0007797116142835683,,0.0004165992180755299,100.0,107
THROUGH_2025_TO_2026,ALL_CAUSAL,signed_delta_change_1s,BURST_INTENSITY,0.0002477092829254884,0.09704539257058052,0.0,100.0,108
THROUGH_2025_TO_2026,ALL_CAUSAL,profile_confluence_4t,AUCTION_CONTEXT,0.00018907798451769472,-0.3464101615137755,-0.00019038960829726587,100.0,109
THROUGH_2025_TO_2026,ALL_CAUSAL,Flow_Conflict_Segment_Count,FLOW_PERSISTENCE,0.00011352613697448518,,0.0,100.0,110
THROUGH_2025_TO_2026,ALL_CAUSAL,Buy_Imbalance_Count_AtEntry,BURST_INTENSITY,0.0,,0.0,100.0,111
THROUGH_2025_TO_2026,ALL_CAUSAL,Profile_Effective_Nodes,AUCTION_CONTEXT,0.0,,0.0,100.0,111
THROUGH_2025_TO_2026,ALL_CAUSAL,Profile_Std_Ticks,AUCTION_CONTEXT,0.0,,0.0,100.0,111
THROUGH_2025_TO_2026,ALL_CAUSAL,Acceleration1s,BURST_INTENSITY,0.0,,0.0,100.0,111
THROUGH_2025_TO_2026,ALL_CAUSAL,Acceleration3s,BURST_INTENSITY,0.0,,0.0,100.0,111
THROUGH_2025_TO_2026,ALL_CAUSAL,TicksPerSecond,BURST_INTENSITY,0.0,,0.0,100.0,111
THROUGH_2025_TO_2026,ALL_CAUSAL,PreBurst_Price_Per_Volume_3s,EFFORT_RESULT,0.0,,0.0,100.0,111
THROUGH_2025_TO_2026,ALL_CAUSAL,range,BURST_INTENSITY,0.0,,0.0,100.0,111
THROUGH_2025_TO_2026,ALL_CAUSAL,Nearest_OR_Edge_Retest_Count_AtEntry,LEVEL_MEMORY,0.0,,0.0,100.0,111
