BurstId,fecha,year,era,BurstSide,ExecutionSide,family,target,Acceleration1s,Acceleration3s,Body_AtEntry,Body_OR_Ratio_AtEntry,BreakOut_TICKS_PER_SEC_AtEntry,BuySellRatio,Buy_Imbalance_Count_AtEntry,ContractsPerSecond,CumulativeDeltaWindow,Cumulative_Delta_AtEntry,Delta10s,Delta1s,Delta2s,Delta3s,Delta5s,DeltaChange1s,DeltaChangeZScore,DeltaPercentile,Delta_AtEntry,Delta_Change_AtEntry,Delta_Retention_1_3,Delta_Retention_3_5,Directional_OR_Extension_Ticks_AtEntry,Directional_VWAP_Distance_Ticks_AtEntry,Dist_HVN_Ticks,Dist_LVN_Ticks,Dist_OR_High_Ticks,Dist_OR_Low_Ticks,Dist_POC_Ticks,Dist_VAH_Ticks,Dist_VAL_Ticks,Dist_VWAP_Ticks,Flow_0_1_CounterflowShare,Flow_0_1_DirectionalNetDelta,Flow_0_1_DirectionalVelocityTPS,Flow_0_1_GrossAggressive,Flow_0_1_TicksPerAggressiveContract,Flow_1_3_CounterflowShare,Flow_1_3_DirectionalNetDelta,Flow_1_3_DirectionalVelocityTPS,Flow_1_3_GrossAggressive,Flow_3_5_CounterflowShare,Flow_3_5_DirectionalNetDelta,Flow_3_5_DirectionalVelocityTPS,Flow_3_5_GrossAggressive,Flow_Aligned_Segment_Count,Flow_Conflict_Segment_Count,Nearest_OR_Edge_Acceptance_Ratio3_AtEntry,Nearest_OR_Edge_Distance_Ticks_AtEntry,Nearest_OR_Edge_Retest_Count_AtEntry,OR_WidthTicks,PeakNegativeDelta,PeakPositiveDelta,PreBurst_Acceptance_Dwell_Ratio_5s,PreBurst_Impulse_Decay_Slope_5s,PreBurst_Impulse_Survival_Seconds,PreBurst_Local_Entropy_10s,PreBurst_Path_Efficiency_10s,PreBurst_Price_Per_Delta_3s,PreBurst_Price_Per_Volume_3s,PreBurst_Reclaim_Count_10s,PreBurst_Rotation_Index_10s,PreEntry_Directional_Delta_Share3_AtEntry,PreEntry_Directional_Efficiency3_AtEntry,PreEntry_Range_Compression3_AtEntry,PreEntry_Volume_Climax_Ratio_AtEntry,Pre_Approach_Distance_Ticks,Pre_Approach_Pause_Seconds,Pre_Approach_Velocity_TPS,Previous_Delta_AtEntry,Previous_Volume_AtEntry,Prior_Closed_ATR3_Ticks_AtEntry,Prior_Closed_ATR5_Ticks_AtEntry,Prior_Full_Crosses_60s,Prior_Level_Touches_60s,Prior_Volume_At_Level_Band_60s,Profile_Concentration,Profile_Effective_Nodes,Profile_Excess_Kurtosis,Profile_Local_Maxima_Count,Profile_Normalized_Entropy,Profile_Position_Percentile,Profile_Skewness,Profile_Std_Ticks,Realized_Volatility_10s_Ticks,Realized_Volatility_30s_Ticks,Realized_Volatility_60s_Ticks,Score_AtEntry,Seconds_From_Open_AtEntry,Sell_Imbalance_Count_AtEntry,Short_Long_Volatility_Ratio,Signal_To_Entry_Latency_Milliseconds,Signed_Delta_Share_AtEntry,Signed_Previous_Delta_Share_AtEntry,TicksPerSecond,TradesPerSecond,Velocity1s,Velocity3s,Velocity5s,Velocity_Retention_1_3,Velocity_Retention_3_5,Volume_AtEntry,absorption_pressure_1s,acceleration_velocity_ratio,burst_efficiency_score,delta_persistence_1_3,delta_persistence_3_5,delta_share_of_volume,directional_poc_distance,directional_vwap_distance,liquidity_absorption_score,mean_trade_size,price_impact_per_100_contracts,profile_confluence_4t,range,signed_acceleration_1s,signed_delta_1s,signed_delta_change_1s,signed_velocity_1s,signed_velocity_3s
LB_20231016_093102_BUY_0001,2023-10-16,2023,DISCOVERY_2022_2024,BUY,SELL,B_CLEAN_BREAKOUT,0,5,1.666666666666667,25,0.42,8.27,2.733333333333333,2,280,225,-23,196,130,151,225,231,109,3.328807190842174,1.0,233,21,0.730769230769231,0.063157894736842,-85,-184.52,0,-1,5.0,17.0,12,8,13,10.100570613409417,0.267857142857143,130,5,280,0.017857142857143,0.367688022284123,95,3.0,359,0.465909090909091,6,0.5,88,3,0,0.0,25,0,12.0,-36,130,0.6,0.8,1,1.0,0.444444444444444,0.048888888888889,0.017214397496088,0,0.2,0.0,0.0,0.67,0.0,8,1,2.6,212,4968,40.0,31,1,4,741,0.158166904422254,11.7466892929914,1.415513828289251,4,0.836686192520973,0.998216833095578,0.982040356960337,3.2164896495778,9.16515138991168,10.6770782520313,13.2664991614216,10,63.0238,0,1.692228224453297,23.75,-0.36,-0.04,5,259,5,4.0,2.6,0.6,0.166666666666667,649,26.0,1.0,0.0384615384615384,0.5769230769230769,0.616,0.4642857142857143,12.0,10.100570613409417,13.0,1.0810810810810811,1.7857142857142858,2,60,5.0,130.0,109.0,5.0,4.0
LB_20231102_093203_SELL_0001,2023-11-02,2023,DISCOVERY_2022_2024,SELL,BUY,A_TRUE_ABSORPTION,1,-3,-0.333333333333333,25,0.33,6.17,0.206140350877193,0,550,-351,1477,-475,-362,-365,-351,-478,-359,-10.55087649972172,1.0,-467,-473,-0.030386740331492,11.545454545454543,-115,109.07,-1,2,-23.0,-8.0,-13,-21,-10,-12.486115033418056,0.170909090909091,362,3,550,0.005454545454545,0.53072625698324,-11,0.0,179,0.24901185770751,127,1.0,253,2,0,1.0,40,1,15.0,-362,14,1.0,0.4,1,0.650022421648354,0.666666666666667,0.008547008547009,0.004115226337449,0,0.4,0.0,-0.35,0.84,0.0,-3,3,1.0,6,4086,63.33,49,5,19,1233,0.108914619222442,20.5979974977522,-0.340349996905673,7,0.928515722882955,0.028334745363833,-0.431810308098823,5.57410688854764,4.12310562561766,8.48528137423857,11.3137084989848,9,124.0534,2,0.892678553567852,53.38,-0.49,0.0,-3,366,-3,-1.0,-1.0,0.0,,959,120.66666666666669,1.0,0.0082872928176795,0.3232044198895027,0.8170940170940171,0.6581818181818182,13.0,12.486115033418056,84.46666666666667,1.5027322404371584,0.5454545454545454,2,75,3.0,362.0,359.0,3.0,1.0
LB_20240404_093500_BUY_0001,2024-04-04,2024,DISCOVERY_2022_2024,BUY,SELL,B_CLEAN_BREAKOUT,0,3,0.666666666666667,5,0.07,4.93,3.0,3,632,314,2673,324,316,310,314,323,322,10.62350239733465,1.0,312,64,-0.006329113924051,4.5,-75,-249.4,-2,0,0.0,15.0,7,4,12,8.132175412663218,0.25,316,2,632,0.003164556962025,0.512820512820513,-2,0.0,78,0.415094339622642,9,0.5,53,2,0,0.0,0,0,15.0,-9,316,0.2,0.1,1,0.91829583405449,0.428571428571429,0.006369426751592,0.002816901408451,0,0.6,-0.06,-0.4,0.56,0.71,3,2,0.6,248,1912,41.67,49,1,5,849,0.113821138211382,16.2665273025478,-0.396382323445366,4,0.902320009761656,0.979243656072924,0.043274988927858,4.048854399583712,3.0,4.35889894354067,7.61577310586391,11,301.0152,0,0.964901281354014,15.19,-0.49,-0.13,2,500,2,0.666666666666667,0.6,0.0,,638,158.0,1.5,0.0063291139240506,0.3312236286919831,0.6171974522292993,0.5,7.0,8.132175412663218,126.4,1.264,0.3164556962025316,3,75,3.0,316.0,322.0,2.0,0.666666666666667
LB_20240409_093342_SELL_0001,2024-04-09,2024,DISCOVERY_2022_2024,SELL,BUY,B_CLEAN_BREAKOUT,0,-2,-0.333333333333333,5,0.06,0.12,0.220095693779904,0,255,-220,1456,-331,-163,-203,-220,-240,-123,-3.290273213607787,0.972972972972973,-550,-770,0.349693251533742,0.350877192982456,-95,174.99,-7,1,-19.0,-1.0,-13,-17,-8,-11.769953977646283,0.180392156862745,163,3,255,0.011764705882353,0.322981366459627,57,1.0,161,0.386363636363636,20,1.0,88,3,0,0.0,5,0,18.0,-163,5,0.2,0.5,2,0.0,1.0,0.022727272727273,0.012019230769231,0,0.0,0.04,0.19,0.83,0.68,5,1,1.2,220,2678,75.0,54,1,1,255,0.122813938198554,17.093845438656,-0.276617413942409,4,0.905349615519568,0.00387902695595,-0.350440055009706,4.326698523842992,4.89897948556636,7.34846922834954,9.89949493661166,8,223.0357,3,1.212183053462654,35.66,-0.2,0.08,-3,171,-3,-1.333333333333333,-1.2,0.333333333333333,1.0,2766,54.333333333333336,0.6666666666666666,0.0184049079754601,0.4498977505112474,0.6545454545454545,0.6392156862745098,13.0,11.769953977646283,38.03333333333333,1.4912280701754386,1.1764705882352942,1,90,2.0,163.0,123.0,3.0,1.333333333333333
LB_20240418_093109_SELL_0001,2024-04-18,2024,DISCOVERY_2022_2024,SELL,BUY,B_CLEAN_BREAKOUT,0,-3,-0.666666666666667,5,0.07,0.5,0.356846473029046,0,327,-188,-1969,-239,-155,-161,-188,-185,-149,-4.365548181392705,1.0,-241,-277,0.212903225806452,-0.090909090909091,-75,-201.02,-7,2,-15.0,-1.0,-10,-10,-2,-7.287883211678832,0.262996941896024,155,2,327,0.00611620795107,0.392156862745098,33,1.5,153,0.52,-3,0.5,75,2,1,0.0,5,0,14.0,-155,8,0.2,0.3,1,0.591672778582328,0.8,0.031914893617021,0.0125,0,0.333333333333333,0.0,0.0,0.67,0.0,6,3,1.4,36,5888,46.67,39,1,10,1164,0.094452554744526,15.3169510966403,-0.728965849544287,3,0.944155409238135,0.038394160583942,-0.042201279347106,3.874157206329296,6.08276253029822,10.0995049383621,14.422205101856,10,70.0421,1,1.033105847581788,42.14,-0.25,0.01,-3,280,-3,-2.0,-1.6,0.75,0.333333333333333,967,51.66666666666666,1.0,0.0193548387096774,0.4043010752688172,0.5904255319148937,0.4740061162079511,10.0,7.287883211678832,36.16666666666666,1.167857142857143,0.9174311926605504,2,70,3.0,155.0,149.0,3.0,2.0
LB_20240423_093145_BUY_0001,2024-04-23,2024,DISCOVERY_2022_2024,BUY,SELL,B_CLEAN_BREAKOUT,0,3,1.666666666666667,20,0.21,0.43,4.69047619047619,1,239,199,1255,200,155,209,199,183,101,2.769154563912499,0.980952380952381,423,364,0.283870967741935,-0.363636363636364,-115,-214.25,2,0,4.0,23.0,5,4,15,11.726092896174864,0.175732217573222,155,3,239,0.01255230125523,0.365853658536585,44,0.5,164,0.5625,-16,0.0,128,2,0,0.0,20,0,19.0,-18,155,0.6,1.0,2,0.91829583405449,0.6,0.025125628140704,0.012406947890819,1,0.8,0.0,0.0,0.63,0.0,1,1,1.0,59,6579,60.0,47,3,17,1587,0.077868852459016,20.4389830280304,-0.827253936787191,5,0.926137078774178,1.0,-0.372458409980335,5.658097335034864,4.89897948556636,9.32737905308882,13.114877048604,11,106.111,0,0.914991421995628,110.96,-0.12,-0.01,4,203,4,1.666666666666667,0.8,0.166666666666667,0.0,3677,38.75,0.75,0.0258064516129032,0.4279569892473118,0.5517587939698493,0.6485355648535565,5.0,11.726092896174864,23.25,1.1773399014778323,1.6736401673640169,3,95,3.0,155.0,101.0,4.0,1.666666666666667
LB_20240502_093112_SELL_0001,2024-05-02,2024,DISCOVERY_2022_2024,SELL,BUY,B_CLEAN_BREAKOUT,0,0,-1.0,20,0.18,1.52,0.250737463126844,0,424,-243,105,-277,-254,-251,-243,-246,-257,-6.842329042958531,1.0,-337,-520,-0.043307086614173,0.272727272727273,-125,-27.89,1,0,-25.0,-3.0,-10,-13,-3,-10.312539067383424,0.200471698113208,254,3,424,0.007075471698113,0.535031847133758,-11,1.0,157,0.487603305785124,3,-0.5,121,1,2,0.0,15,0,22.0,-254,41,0.4,1.1,2,0.954434002924965,0.117647058823529,0.020576131687243,0.008605851979346,0,0.428571428571429,0.0,0.0,0.52,0.0,1,0,0.8,183,6283,56.67,43,3,14,1666,0.118264783097887,20.0748143909954,-0.165986855656829,7,0.910077208295777,0.020752594074259,0.628192760581194,5.868827560387112,7.14142842854285,10.0,15.4919333848297,11,73.1363,1,1.129158979063618,136.35,-0.2,0.03,-3,295,-3,-1.666666666666667,-0.8,0.333333333333333,-0.5,1723,84.66666666666667,-0.0,0.0118110236220472,0.3188976377952756,0.6074074074074074,0.5990566037735849,10.0,10.312539067383424,59.266666666666666,1.4372881355932203,0.7075471698113207,3,110,-0.0,254.0,257.0,3.0,1.666666666666667
LB_20240503_093157_SELL_0001,2024-05-03,2024,DISCOVERY_2022_2024,SELL,BUY,B_CLEAN_BREAKOUT,0,-6,-0.666666666666667,40,0.53,0.69,0.183760683760684,0,277,-211,1997,-161,-191,-207,-211,-213,-175,-5.639325396882412,1.0,-340,58,0.104712041884817,0.1,-115,308.13,0,1,-23.0,-8.0,-13,-18,-9,-11.379914257046428,0.155234657039711,191,3,277,0.010830324909747,0.425373134328358,20,0.0,134,0.490566037735849,2,1.0,106,2,0,0.0,40,0,15.0,-191,36,1.0,0.4,1,0.954434002924965,0.214285714285714,0.018957345971564,0.009732360097324,0,0.714285714285714,0.0,0.0,0.91,0.0,-3,1,1.0,-398,6600,68.33,59,13,32,2409,0.103347623825595,18.4072162863749,-0.202233309986695,5,0.904894421432026,0.01505062482897,-0.24172638124051,4.6618839746154,5.65685424949238,7.74596669241483,12.9228479833201,9,118.1731,2,1.072240923861047,173.09,-0.08,-0.06,-4,233,-4,-1.0,-1.0,0.0,,4364,47.75,1.5,0.0209424083769633,0.3682373472949389,0.6056872037914692,0.6895306859205776,13.0,11.379914257046428,28.65,1.1888412017167382,1.444043321299639,2,75,6.0,191.0,175.0,4.0,1.0
LB_20240510_093420_BUY_0001,2024-05-10,2024,DISCOVERY_2022_2024,BUY,SELL,B_CLEAN_BREAKOUT,0,2,0.666666666666667,25,0.33,1.18,6.323529411764706,2,249,189,1286,212,181,185,189,210,177,6.814161527374841,1.0,380,235,0.044198895027624,2.625,-175,-115.86,2,0,20.0,35.0,8,0,26,17.679814233385663,0.136546184738956,181,2,249,0.008032128514056,0.41304347826087,8,0.0,46,0.322033898305085,21,0.0,59,1,0,1.0,100,1,15.0,-8,181,1.0,0.4,1,0.0,0.75,0.010582010582011,0.006779661016949,0,0.0,-0.06,-0.73,0.91,0.57,-17,4,0.6,145,2183,68.33,59,0,0,0,0.061551543694401,29.8070695887141,-1.463364916255696,9,0.947321796870109,1.0,-0.130604221501985,10.44917332111696,2.44948974278318,4.89897948556636,6.6332495807108,11,261.122,0,0.904534033733291,121.97,-0.31,-0.07,2,178,2,1.0,0.6,0.0,,1210,90.5,1.0,0.011049723756906,0.3480662983425414,0.6666666666666666,0.7269076305220884,8.0,17.679814233385663,72.4,1.398876404494382,0.8032128514056225,3,75,2.0,181.0,177.0,2.0,1.0
LB_20240520_093220_BUY_0001,2024-05-20,2024,DISCOVERY_2022_2024,BUY,SELL,B_CLEAN_BREAKOUT,0,2,1.0,35,0.78,1.66,3.25,2,221,213,-207,266,117,116,213,254,118,4.078697443547872,1.0,260,-266,0.820512820512821,0.427083333333333,-100,4.62,0,1,11.0,20.0,15,10,19,12.208651932544257,0.235294117647059,117,2,221,0.009049773755656,0.293103448275862,96,1.5,232,0.327731092436975,41,0.0,119,2,0,1.0,55,1,9.0,-16,117,1.0,0.3,1,0.954434002924965,0.384615384615385,0.023474178403756,0.011037527593819,0,0.571428571428571,-0.16,-0.75,0.93,0.0,-6,1,1.0,526,3322,41.67,34,4,25,989,0.138577563632555,16.886841906521,-0.710460905260135,6,0.914427665071404,0.998114590970986,0.497507222696314,4.871044337632552,5.19615242270663,6.48074069840786,8.88819441731559,11,141.0624,0,1.432003111516312,62.44,-0.15,-0.16,2,206,2,1.666666666666667,1.0,0.75,0.0,1682,58.5,1.0,0.017094017094017,0.6068376068376068,0.7154929577464789,0.5294117647058824,15.0,12.208651932544257,46.8,1.0728155339805825,0.9049773755656108,2,45,2.0,117.0,118.0,2.0,1.666666666666667
LB_20240611_093350_BUY_0001,2024-06-11,2024,DISCOVERY_2022_2024,BUY,SELL,A_TRUE_ABSORPTION,1,5,1.666666666666667,30,0.6,0.59,3.339285714285714,1,486,288,619,276,262,282,288,290,242,10.119498657595736,1.0,423,10,0.099236641221374,0.076923076923077,-80,-37.98,8,0,6.0,16.0,8,5,12,10.307518927353636,0.230452674897119,262,5,486,0.010288065843621,0.3375,26,0.5,80,0.487179487179487,2,0.0,78,2,0,0.0,30,2,10.0,-9,262,1.0,1.0,1,0.811278124459133,0.75,0.020833333333333,0.010600706713781,0,0.666666666666667,-0.03,0.0,1.4,0.89,0,3,1.2,413,4451,70.0,50,5,50,2795,0.155753337571519,14.6693320446357,-0.307622134170216,3,0.85656642114372,1.0,-0.7989490461176,4.571803426229488,5.29150262212918,6.2449979983984,8.71779788708135,11,231.0598,0,1.486783883350054,59.82,-0.15,-0.09,5,436,5,2.0,1.2,0.1,0.0,2855,52.4,1.0,0.0190839694656488,0.366412213740458,0.6041666666666666,0.5390946502057613,8.0,10.307518927353636,26.2,1.114678899082569,1.02880658436214,1,50,5.0,262.0,242.0,5.0,2.0
LB_20240614_093644_BUY_0001,2024-06-14,2024,DISCOVERY_2022_2024,BUY,SELL,B_CLEAN_BREAKOUT,0,1,0.333333333333333,15,0.38,0.33,5.052631578947368,0,230,185,553,203,154,166,185,205,142,7.434036315842095,1.0,207,322,0.201298701298701,0.645161290322581,-55,-37.44,6,0,3.0,11.0,6,3,10,9.036032977691562,0.165217391304348,154,3,230,0.01304347826087,0.352380952380952,31,0.5,105,0.371794871794872,20,0.5,78,3,0,0.33,15,4,8.0,-28,154,0.8,0.4,2,0.0,1.0,0.016216216216216,0.008955223880597,0,0.0,-0.03,-0.45,1.29,0.78,1,3,0.8,-115,2333,51.67,66,1,20,904,0.128758486905917,16.1449224088211,0.510786573627583,4,0.864154366196258,1.0,-1.097755949658812,4.89573255599448,2.64575131106459,4.47213595499958,8.0,10,405.0813,0,0.810092587300982,81.26,-0.13,0.05,2,192,2,1.0,0.8,0.166666666666667,1.0,1655,77.0,0.5,0.0129870129870129,0.4004329004329004,0.6648648648648648,0.6695652173913044,6.0,9.036032977691562,61.6,1.1979166666666667,0.8695652173913043,2,40,1.0,154.0,142.0,2.0,1.0
LB_20240708_093223_BUY_0001,2024-07-08,2024,DISCOVERY_2022_2024,BUY,SELL,A_TRUE_ABSORPTION,1,1,0.666666666666667,25,0.33,1.04,2.658823529411765,2,311,202,2573,414,141,190,202,207,92,3.268840801598923,1.0,498,527,0.432624113475177,0.081967213114754,-95,-94.31,0,1,4.0,19.0,15,10,17,12.905668252775692,0.273311897106109,141,3,311,0.009646302250804,0.36322869955157,61,1.0,223,0.482993197278912,5,0.5,147,3,0,0.0,20,0,15.0,-4,141,0.4,0.7,2,0.0,1.0,0.024752475247525,0.00936329588015,0,0.0,0.01,0.5,0.67,0.0,2,2,1.2,-29,3791,50.0,38,1,6,795,0.132899240337257,15.572344527735,0.650903569900156,7,0.875618440110027,0.999081726354454,0.77052595648323,4.223703333494528,6.6332495807108,9.79795897113271,11.3137084989848,11,144.0635,0,1.436140661634501,63.52,-0.22,0.01,3,288,3,1.666666666666667,1.2,0.333333333333333,0.5,2288,47.0,0.3333333333333333,0.0212765957446808,0.4775413711583924,0.6148514851485148,0.4533762057877814,15.0,12.905668252775692,32.9,1.0798611111111112,0.964630225080386,2,75,1.0,141.0,92.0,3.0,1.666666666666667
LB_20240712_093101_BUY_0001,2024-07-12,2024,DISCOVERY_2022_2024,BUY,SELL,A_TRUE_ABSORPTION,1,5,2.0,35,0.28,17.12,2.460869565217391,0,398,184,9,279,168,179,184,170,157,4.031240352436148,1.0,180,-118,0.095238095238095,-0.875,-155,-163.12,-1,1,6.0,31.0,24,17,31,20.03768577494692,0.28894472361809,168,6,398,0.015075376884422,0.463963963963964,16,1.0,222,0.540697674418605,-14,0.5,172,2,1,0.0,30,0,25.0,-21,168,0.4,1.3,3,0.0,1.0,0.043478260869565,0.012903225806452,0,0.0,0.0,0.0,0.52,0.0,3,1,1.8,298,5104,65.0,49,1,5,792,0.1017338995046,23.0848097283881,-0.262810914301967,9,0.897802952952851,0.988853503184713,0.916754124787005,8.14121399700312,6.85565460040104,9.48683298050514,13.6381816969859,9,62.0444,0,1.231311915096273,44.35,-0.32,-0.06,6,351,6,2.666666666666667,1.6,0.166666666666667,0.5,554,28.0,0.8333333333333334,0.0357142857142857,0.365079365079365,0.5543478260869565,0.4221105527638191,24.0,20.03768577494692,11.2,1.1339031339031338,1.5075376884422111,2,125,5.0,168.0,157.0,6.0,2.666666666666667
LB_20240716_093212_BUY_0001,2024-07-16,2024,DISCOVERY_2022_2024,BUY,SELL,A_TRUE_ABSORPTION,1,1,0.666666666666667,10,0.11,0.76,4.928571428571429,1,332,257,1169,300,220,237,257,308,203,7.022023709586822,1.0,364,337,0.168181818181818,1.378378378378378,-100,-172.7,-1,2,2.0,20.0,16,12,21,13.864148750726322,0.168674698795181,220,3,332,0.009036144578313,0.394285714285714,37,1.5,175,0.289256198347107,51,2.0,121,3,0,0.0,10,0,18.0,-15,220,0.2,0.1,5,0.543564443199596,0.846153846153846,0.023346303501946,0.011834319526627,0,0.285714285714286,-0.01,-0.36,0.61,0.0,8,0,2.0,27,3147,55.0,45,1,2,441,0.134572922719349,18.2517590760597,0.030535188095266,6,0.881190902701975,0.980244044160372,0.924901662327325,5.59434625666532,5.19615242270663,8.0,10.7238052947636,11,133.0836,0,1.186884852112416,83.6,-0.34,-0.01,3,285,3,2.0,2.0,0.5,1.333333333333333,1086,73.33333333333333,0.3333333333333333,0.0136363636363636,0.3893939393939394,0.7190661478599222,0.6626506024096386,16.0,13.864148750726322,51.33333333333333,1.1649122807017545,0.9036144578313252,2,90,1.0,220.0,203.0,3.0,2.0
LB_20240722_093156_SELL_0001,2024-07-22,2024,DISCOVERY_2022_2024,SELL,BUY,A_TRUE_ABSORPTION,1,-3,-1.666666666666667,40,0.2,0.7,0.245689655172414,0,289,-193,625,-200,-175,-188,-193,-193,-162,-5.361112752851035,1.0,-495,-239,0.102857142857143,0.0,-240,132.42,0,1,-48.0,-8.0,-12,-22,-5,-18.208481282337424,0.197231833910035,175,5,289,0.017301038062284,0.413461538461538,18,2.0,104,0.5,0,-0.5,88,2,0,0.0,40,0,40.0,-175,20,0.6,1.2,3,0.91829583405449,0.333333333333333,0.046632124352332,0.022900763358779,2,0.6,0.0,0.0,0.46,0.0,0,1,1.6,-256,5882,91.67,68,11,34,2392,0.073145987623009,34.6336692698146,0.080961092196727,12,0.906136365832599,0.005985593994116,0.962381637810533,10.85687911797336,6.85565460040104,9.9498743710662,15.1327459504216,9,117.0314,1,1.109703135092861,31.42,-0.12,-0.04,-5,257,-5,-3.0,-1.8,0.4,-0.25,3983,35.0,0.6,0.0285714285714285,0.3676190476190476,0.6,0.6055363321799307,12.0,18.208481282337424,17.5,1.1245136186770428,1.7301038062283738,2,200,3.0,175.0,162.0,5.0,3.0
LB_20240726_093346_SELL_0001,2024-07-26,2024,DISCOVERY_2022_2024,SELL,BUY,B_CLEAN_BREAKOUT,0,-3,-1.333333333333333,10,0.05,0.21,0.165562913907285,0,176,-169,1278,-175,-126,-158,-169,-169,-94,-3.258607181570375,0.991150442477876,-321,-565,0.341269841269841,0.0,-190,-165.01,0,1,-38.0,-1.0,-16,-21,-4,-15.083402889245583,0.142045454545455,126,5,176,0.028409090909091,0.247058823529412,43,2.0,85,0.5,0,1.0,58,2,0,0.0,5,1,37.0,-126,14,0.2,0.9,5,0.543564443199596,0.611111111111111,0.053254437869822,0.03448275862069,0,0.285714285714286,0.02,0.23,0.73,1.01,10,0,2.2,244,3420,135.0,100,1,1,176,0.052199036918138,31.0896721549385,-0.16921445642532,10,0.931685548886569,0.010465489566613,0.470874922640773,8.07986880543992,7.21110255092798,12.328828005938,16.8226038412607,10,227.0924,0,1.049987380035216,92.36,-0.13,0.07,-5,125,-5,-3.0,-2.2,0.4,0.5,2405,25.2,0.6,0.0396825396825396,0.4470899470899471,0.6,0.7159090909090909,16.0,15.083402889245583,12.6,1.408,2.840909090909091,3,185,3.0,126.0,94.0,5.0,3.0
LB_20240808_093753_SELL_0001,2024-08-08,2024,DISCOVERY_2022_2024,SELL,BUY,A_TRUE_ABSORPTION,1,-11,-4.333333333333333,155,0.97,2.87,0.211009174311927,0,264,-172,-1287,-176,-172,-167,-172,-197,-177,-8.035896265698907,1.0,-416,-429,0.0,,-315,334.95,-1,0,-63.0,-31.0,-38,-44,-17,-33.36347630459236,0.174242424242424,172,12,264,0.045454545454545,0.5,0,0.0,28,0.264150943396226,25,1.0,53,2,0,0.0,155,5,32.0,-172,35,1.0,2.0,2,1.0,0.433333333333333,0.069767441860465,0.041095890410959,0,0.428571428571429,0.04,0.17,0.81,0.73,-16,1,3.0,13,1849,130.0,132,1,6,287,0.033843595637502,48.3511373120688,-0.681287957946559,17,0.932579653326734,0.000293441580672,-0.059190436936619,12.29009934832504,14.3527000944073,15.6843871413581,20.4450483002609,8,474.0454,0,1.719574889047593,45.42,-0.17,0.01,-12,221,-12,-4.333333333333333,-3.0,0.0,,2510,14.333333333333334,0.9166666666666666,0.0697674418604651,0.3333333333333333,0.6872093023255814,0.6515151515151515,38.0,33.36347630459236,0.0,1.1945701357466063,4.545454545454546,2,160,11.0,172.0,177.0,12.0,4.333333333333333
LB_20240813_093126_BUY_0001,2024-08-13,2024,DISCOVERY_2022_2024,BUY,SELL,B_CLEAN_BREAKOUT,0,2,2.0,25,0.22,0.92,4.433962264150943,1,288,197,1378,215,182,188,197,194,176,7.166396809919765,1.0,183,37,0.082417582417582,-0.2,-140,-362.33,1,0,5.0,28.0,10,6,22,15.284381778741864,0.184027777777778,182,5,288,0.017361111111111,0.333333333333333,15,1.5,45,0.529411764705882,-3,-0.5,51,2,0,0.0,25,0,23.0,-13,182,0.4,1.2,2,0.863120568566631,0.722222222222222,0.040609137055838,0.024024024024024,0,0.666666666666667,0.0,0.0,0.58,0.0,2,2,1.4,146,3426,66.67,56,1,8,575,0.072234273318872,23.9852546201616,-1.047702326181315,7,0.943617493423119,1.0,0.123246052459861,6.905500581691824,7.87400787401181,12.4096736459909,16.4620776331543,11,87.0701,0,1.171620129110657,70.1,-0.15,-0.04,5,213,5,2.666666666666667,1.6,0.3,-0.333333333333333,1189,36.4,0.4,0.0274725274725274,0.3608058608058608,0.5908629441624366,0.6319444444444444,10.0,15.284381778741864,18.2,1.352112676056338,1.7361111111111112,2,115,2.0,182.0,176.0,5.0,2.666666666666667
LB_20240814_093352_SELL_0001,2024-08-14,2024,DISCOVERY_2022_2024,SELL,BUY,A_TRUE_ABSORPTION,1,-6,-1.333333333333333,45,0.3,0.85,0.182857142857143,0,207,-167,828,-208,-143,-140,-167,-207,-146,-6.19874722142693,1.0,-331,-151,0.167832167832168,1.666666666666667,-195,17.34,-1,1,-39.0,-9.0,-38,-45,-20,-26.60781044317683,0.154589371980676,143,5,207,0.024154589371981,0.386792452830189,24,1.5,106,0.25,40,1.0,80,3,0,0.0,45,0,30.0,-143,12,0.8,1.2,1,0.591672778582328,0.875,0.053892215568862,0.028753993610224,0,0.333333333333333,-0.02,-0.4,0.78,0.79,2,2,2.2,-180,2510,116.67,94,9,24,1014,0.040719613865731,40.3980264173899,-1.052059478812743,11,0.950398695056605,0.00210618692409,-0.210302964512283,11.25896183389288,7.48331477354788,10.770329614269,13.5646599662505,8,233.0367,0,1.351327849384355,36.68,-0.15,-0.07,-6,151,-6,-3.0,-2.0,0.3,0.666666666666667,2185,23.83333333333333,1.0,0.0419580419580419,0.3892773892773892,0.7437125748502994,0.6908212560386473,38.0,26.60781044317683,9.533333333333331,1.3708609271523178,2.898550724637681,2,150,6.0,143.0,146.0,6.0,3.0
