fecha,BurstId,burst_side,decision_utc,resolved_raw_symbol,pre_path,outcome_path,state_cache_path,pre_records_scanned,completed_packets,active_orders_at_decision,active_bid_orders,active_ask_orders,best_bid,best_ask,pre_overlap_records,outcome_overlap_records,overlap_logical_sha256,overlap_exact,late_received_predecision_exchange_records,post_decision_receive_records,last_pre_complete_ts_recv,last_pre_complete_ts_event,first_post_ts_recv,first_post_ts_event,unknown_modify_during_full_reconstruction,unknown_cancel_during_full_reconstruction,maybe_bad_book_records,sequence_regressions,tail_incomplete_records,information_status,overlap_prefix_exact,cross_boundary_uncommitted_records,cross_boundary_tail_has_f_last,strict_feature_cutoff_utc_exclusive,strategy_decision_utc,cutoff_to_strategy_decision_ms,uncommitted_tail_count_match
2024-05-20,LB_20240520_093220_BUY_0001,BUY,2024-05-20T13:32:21.062000+00:00,NQM4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-05-20_LB_20240520_093220_BUY_0001.mbo.dbn.zst,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-05-20_LB_20240520_093220_BUY_0001_PAD100MS.mbo.dbn.zst,C:\Users\k_99_\Desktop\codding\OpeningRangeSetup\EddiewareOpeningRangeSetup\EddiewareOpeningRangeSetup\contexto_codex_claude\mechanical_book_v1\state_cache\LB_20240520_093220_BUY_0001.state.parquet,1444509,1308877,4639,2707,1932,18661.0,18661.5,136,136,49537d709e50251b02c284ff06981ffe414958473aef0eee7c83eba246106c73,True,0,4954,2024-05-20T13:32:21.049158102+00:00,2024-05-20T13:32:21.049069175+00:00,2024-05-20T13:32:21.062299880+00:00,2024-05-20T13:32:21.062144103+00:00,0,0,0,0,0,CAUSAL_HANDOFF_INFRASTRUCTURE,True,0,False,2024-05-20T13:32:21.062000+00:00,2024-05-20T13:32:21.062444+00:00,0.444,True
2024-05-28,LB_20240528_093142_BUY_0001,BUY,2024-05-28T13:31:43.048000+00:00,NQM4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-05-28_LB_20240528_093142_BUY_0001.mbo.dbn.zst,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-05-28_LB_20240528_093142_BUY_0001_PAD100MS.mbo.dbn.zst,C:\Users\k_99_\Desktop\codding\OpeningRangeSetup\EddiewareOpeningRangeSetup\EddiewareOpeningRangeSetup\contexto_codex_claude\mechanical_book_v1\state_cache\LB_20240528_093142_BUY_0001.state.parquet,2022049,1835681,4554,2733,1821,18934.75,18935.25,138,138,e87b61011afc6ed5d0a0b39eb11d06ce3d0c9ce8fc518ff599c2073e653c8d77,True,2,5948,2024-05-28T13:31:43.047983998+00:00,2024-05-28T13:31:43.047623085+00:00,2024-05-28T13:31:43.048192227+00:00,2024-05-28T13:31:43.047934609+00:00,0,0,0,0,0,CAUSAL_HANDOFF_INFRASTRUCTURE,True,0,False,2024-05-28T13:31:43.048000+00:00,2024-05-28T13:31:43.048095+00:00,0.095,True
2024-06-05,LB_20240605_093547_SELL_0002,SELL,2024-06-05T13:35:48.054000+00:00,NQM4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-06-05_LB_20240605_093547_SELL_0002.mbo.dbn.zst,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-06-05_LB_20240605_093547_SELL_0002_PAD100MS.mbo.dbn.zst,C:\Users\k_99_\Desktop\codding\OpeningRangeSetup\EddiewareOpeningRangeSetup\EddiewareOpeningRangeSetup\contexto_codex_claude\mechanical_book_v1\state_cache\LB_20240605_093547_SELL_0002.state.parquet,2204283,1985768,4521,2342,2179,18817.25,18817.75,212,212,2149997c9b8ebe331115d0dde026c3a64acdf57f9a8803d0a4726ebb7eede050,True,0,5376,2024-06-05T13:35:48.053596090+00:00,2024-06-05T13:35:48.053480731+00:00,2024-06-05T13:35:48.054453925+00:00,2024-06-05T13:35:48.054251789+00:00,0,0,0,0,0,CAUSAL_HANDOFF_INFRASTRUCTURE,True,0,False,2024-06-05T13:35:48.054000+00:00,2024-06-05T13:35:48.054540+00:00,0.54,True
2024-06-06,LB_20240606_093413_BUY_0001,BUY,2024-06-06T13:34:14.079000+00:00,NQM4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-06-06_LB_20240606_093413_BUY_0001.mbo.dbn.zst,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-06-06_LB_20240606_093413_BUY_0001_PAD100MS.mbo.dbn.zst,C:\Users\k_99_\Desktop\codding\OpeningRangeSetup\EddiewareOpeningRangeSetup\EddiewareOpeningRangeSetup\contexto_codex_claude\mechanical_book_v1\state_cache\LB_20240606_093413_BUY_0001.state.parquet,2258514,2062568,4568,2814,1754,19106.25,19107.0,113,113,3af60307a329fad99ff853ae55c0f052561af7a02bda2d0fdb668e93bd48498a,True,0,3375,2024-06-06T13:34:14.073967713+00:00,2024-06-06T13:34:14.073863555+00:00,2024-06-06T13:34:14.079237188+00:00,2024-06-06T13:34:14.079022395+00:00,0,0,0,0,0,CAUSAL_HANDOFF_INFRASTRUCTURE,True,0,False,2024-06-06T13:34:14.079000+00:00,2024-06-06T13:34:14.079319+00:00,0.319,True
2024-06-11,LB_20240611_093350_BUY_0001,BUY,2024-06-11T13:33:51.059000+00:00,NQM4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-06-11_LB_20240611_093350_BUY_0001.mbo.dbn.zst,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-06-11_LB_20240611_093350_BUY_0001_PAD100MS.mbo.dbn.zst,C:\Users\k_99_\Desktop\codding\OpeningRangeSetup\EddiewareOpeningRangeSetup\EddiewareOpeningRangeSetup\contexto_codex_claude\mechanical_book_v1\state_cache\LB_20240611_093350_BUY_0001.state.parquet,2347207,2165340,4593,2763,1830,19073.25,19073.5,292,292,78999546810a9fb1850f9e907962a9f6835d285bac39612f9235ead1e7b0cba9,True,0,7715,2024-06-11T13:33:51.056338070+00:00,2024-06-11T13:33:51.056240995+00:00,2024-06-11T13:33:51.059715215+00:00,2024-06-11T13:33:51.059482649+00:00,0,0,0,0,0,CAUSAL_HANDOFF_INFRASTRUCTURE,True,0,False,2024-06-11T13:33:51.059000+00:00,2024-06-11T13:33:51.059816+00:00,0.816,True
2024-06-13,LB_20240613_093209_BUY_0001,BUY,2024-06-13T13:32:10.037000+00:00,NQM4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-06-13_LB_20240613_093209_BUY_0001.mbo.dbn.zst,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-06-13_LB_20240613_093209_BUY_0001_PAD100MS.mbo.dbn.zst,C:\Users\k_99_\Desktop\codding\OpeningRangeSetup\EddiewareOpeningRangeSetup\EddiewareOpeningRangeSetup\contexto_codex_claude\mechanical_book_v1\state_cache\LB_20240613_093209_BUY_0001.state.parquet,2118579,1907113,4366,2719,1647,19646.75,19647.25,147,147,89580bfe68a37ce9420d860ee41ab52a77579f0d25b194281e3f405aa7d6031a,True,4,7930,2024-06-13T13:32:10.036785091+00:00,2024-06-13T13:32:10.036699795+00:00,2024-06-13T13:32:10.037086758+00:00,2024-06-13T13:32:10.036842847+00:00,0,0,0,0,0,CAUSAL_HANDOFF_INFRASTRUCTURE,True,0,False,2024-06-13T13:32:10.037000+00:00,2024-06-13T13:32:10.037595+00:00,0.5950000000000001,True
2024-06-14,LB_20240614_093644_BUY_0001,BUY,2024-06-14T13:36:45.081000+00:00,NQM4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-06-14_LB_20240614_093644_BUY_0001.mbo.dbn.zst,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-06-14_LB_20240614_093644_BUY_0001_PAD100MS.mbo.dbn.zst,C:\Users\k_99_\Desktop\codding\OpeningRangeSetup\EddiewareOpeningRangeSetup\EddiewareOpeningRangeSetup\contexto_codex_claude\mechanical_book_v1\state_cache\LB_20240614_093644_BUY_0001.state.parquet,3237861,2969242,4192,2515,1677,19586.25,19586.75,122,122,47bf7c5c6a7b9727265b21a1f898a6d7e1cc3395c4e7618cff42fcfd4d941dc8,True,0,4266,2024-06-14T13:36:45.080131559+00:00,2024-06-14T13:36:45.079911147+00:00,2024-06-14T13:36:45.084606840+00:00,2024-06-14T13:36:45.084503617+00:00,0,0,0,0,0,CAUSAL_HANDOFF_INFRASTRUCTURE,True,0,False,2024-06-14T13:36:45.081000+00:00,2024-06-14T13:36:45.081257+00:00,0.257,True
2024-07-08,LB_20240708_093223_BUY_0001,BUY,2024-07-08T13:32:24.063000+00:00,NQU4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-07-08_LB_20240708_093223_BUY_0001.mbo.dbn.zst,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-07-08_LB_20240708_093223_BUY_0001_PAD100MS.mbo.dbn.zst,C:\Users\k_99_\Desktop\codding\OpeningRangeSetup\EddiewareOpeningRangeSetup\EddiewareOpeningRangeSetup\contexto_codex_claude\mechanical_book_v1\state_cache\LB_20240708_093223_BUY_0001.state.parquet,1523425,1372873,4666,3066,1600,20642.5,20642.75,242,242,60c088e41dd5af0b4c83c8e9c82526fe0dfa4623116e99da7f7157cd4c633346,True,0,7636,2024-07-08T13:32:24.062843217+00:00,2024-07-08T13:32:24.062718223+00:00,2024-07-08T13:32:24.063207786+00:00,2024-07-08T13:32:24.063107487+00:00,0,0,0,0,0,CAUSAL_HANDOFF_INFRASTRUCTURE,True,0,False,2024-07-08T13:32:24.063000+00:00,2024-07-08T13:32:24.063515+00:00,0.515,True
2024-07-12,LB_20240712_093101_BUY_0001,BUY,2024-07-12T13:31:02.044000+00:00,NQU4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-07-12_LB_20240712_093101_BUY_0001.mbo.dbn.zst,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-07-12_LB_20240712_093101_BUY_0001_PAD100MS.mbo.dbn.zst,C:\Users\k_99_\Desktop\codding\OpeningRangeSetup\EddiewareOpeningRangeSetup\EddiewareOpeningRangeSetup\contexto_codex_claude\mechanical_book_v1\state_cache\LB_20240712_093101_BUY_0001.state.parquet,2686282,2468823,4533,2557,1976,20469.25,20469.5,190,190,f52733ac14eca50fbe944b9d92614b6723c6c7a3605c07f7e5d33f3129e73674,True,4,11299,2024-07-12T13:31:02.043977915+00:00,2024-07-12T13:31:02.043886349+00:00,2024-07-12T13:31:02.044006668+00:00,2024-07-12T13:31:02.043900095+00:00,0,0,0,0,0,CAUSAL_HANDOFF_INFRASTRUCTURE,True,0,False,2024-07-12T13:31:02.044000+00:00,2024-07-12T13:31:02.044351+00:00,0.35100000000000003,True
2024-07-16,LB_20240716_093212_BUY_0001,BUY,2024-07-16T13:32:13.083000+00:00,NQU4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-07-16_LB_20240716_093212_BUY_0001.mbo.dbn.zst,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-07-16_LB_20240716_093212_BUY_0001_PAD100MS.mbo.dbn.zst,C:\Users\k_99_\Desktop\codding\OpeningRangeSetup\EddiewareOpeningRangeSetup\EddiewareOpeningRangeSetup\contexto_codex_claude\mechanical_book_v1\state_cache\LB_20240716_093212_BUY_0001.state.parquet,2170469,1989872,4382,2512,1870,20659.75,20660.25,126,126,e384b92f74ccd8efffd5444c5d3f0c371889d883c7949ac7b7567f87df7e248d,True,0,6766,2024-07-16T13:32:13.081547785+00:00,2024-07-16T13:32:13.081454085+00:00,2024-07-16T13:32:13.083190895+00:00,2024-07-16T13:32:13.083066563+00:00,0,0,0,0,0,CAUSAL_HANDOFF_INFRASTRUCTURE,True,0,False,2024-07-16T13:32:13.083000+00:00,2024-07-16T13:32:13.083597+00:00,0.597,True
2024-07-18,LB_20240718_093155_SELL_0001,SELL,2024-07-18T13:31:56.057000+00:00,NQU4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-07-18_LB_20240718_093155_SELL_0001.mbo.dbn.zst,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-07-18_LB_20240718_093155_SELL_0001_PAD100MS.mbo.dbn.zst,C:\Users\k_99_\Desktop\codding\OpeningRangeSetup\EddiewareOpeningRangeSetup\EddiewareOpeningRangeSetup\contexto_codex_claude\mechanical_book_v1\state_cache\LB_20240718_093155_SELL_0001.state.parquet,3266099,2979475,4757,1974,2783,20112.0,20112.25,291,291,9ed508f2dd5c24831b5f778573c71dfb54d851f180ff4aa52d2bfeea306171a7,True,2,9162,2024-07-18T13:31:56.056999934+00:00,2024-07-18T13:31:56.056851757+00:00,2024-07-18T13:31:56.057084872+00:00,2024-07-18T13:31:56.056940745+00:00,0,0,0,0,0,CAUSAL_HANDOFF_INFRASTRUCTURE,True,0,False,2024-07-18T13:31:56.057000+00:00,2024-07-18T13:31:56.057671+00:00,0.671,True
2024-07-22,LB_20240722_093156_SELL_0001,SELL,2024-07-22T13:31:57.031000+00:00,NQU4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-07-22_LB_20240722_093156_SELL_0001.mbo.dbn.zst,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-07-22_LB_20240722_093156_SELL_0001_PAD100MS.mbo.dbn.zst,C:\Users\k_99_\Desktop\codding\OpeningRangeSetup\EddiewareOpeningRangeSetup\EddiewareOpeningRangeSetup\contexto_codex_claude\mechanical_book_v1\state_cache\LB_20240722_093156_SELL_0001.state.parquet,2841990,2601645,4726,1975,2751,19899.0,19899.5,229,229,db8f28e1d8d66bfd35051ccdd29825ba058aea03e05a45c57feef62368d80c5b,True,0,10010,2024-07-22T13:31:57.028348233+00:00,2024-07-22T13:31:57.028211121+00:00,2024-07-22T13:31:57.031314792+00:00,2024-07-22T13:31:57.031073097+00:00,0,0,0,0,0,CAUSAL_HANDOFF_INFRASTRUCTURE,True,0,False,2024-07-22T13:31:57.031000+00:00,2024-07-22T13:31:57.031422+00:00,0.422,True
2024-07-26,LB_20240726_093346_SELL_0001,SELL,2024-07-26T13:33:47.092000+00:00,NQU4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-07-26_LB_20240726_093346_SELL_0001.mbo.dbn.zst,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-07-26_LB_20240726_093346_SELL_0001_PAD100MS.mbo.dbn.zst,C:\Users\k_99_\Desktop\codding\OpeningRangeSetup\EddiewareOpeningRangeSetup\EddiewareOpeningRangeSetup\contexto_codex_claude\mechanical_book_v1\state_cache\LB_20240726_093346_SELL_0001.state.parquet,3252518,3004733,4354,1693,2661,19116.75,19117.5,271,271,29dc57594ef1acdca709ef036e1694e46f27b2bb98c6c724448eac9a488c0a77,True,0,6292,2024-07-26T13:33:47.090715123+00:00,2024-07-26T13:33:47.090623715+00:00,2024-07-26T13:33:47.092219062+00:00,2024-07-26T13:33:47.092028343+00:00,0,0,0,0,0,CAUSAL_HANDOFF_INFRASTRUCTURE,True,0,False,2024-07-26T13:33:47.092000+00:00,2024-07-26T13:33:47.092358+00:00,0.358,True
2024-07-30,LB_20240730_093638_BUY_0001,BUY,2024-07-30T13:36:39.134000+00:00,NQU4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-07-30_LB_20240730_093638_BUY_0001.mbo.dbn.zst,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-07-30_LB_20240730_093638_BUY_0001_PAD100MS.mbo.dbn.zst,C:\Users\k_99_\Desktop\codding\OpeningRangeSetup\EddiewareOpeningRangeSetup\EddiewareOpeningRangeSetup\contexto_codex_claude\mechanical_book_v1\state_cache\LB_20240730_093638_BUY_0001.state.parquet,2576291,2380349,4267,2166,2101,19299.5,19300.0,63,63,12c4b74f27bf24fb29d6fb3a52ba56c666f92c8de9a20e59f8f3372ab317eca7,True,3,4354,2024-07-30T13:36:39.130382091+00:00,2024-07-30T13:36:39.130275923+00:00,2024-07-30T13:36:39.134680573+00:00,2024-07-30T13:36:39.133533055+00:00,0,0,0,0,0,CAUSAL_HANDOFF_INFRASTRUCTURE,True,0,False,2024-07-30T13:36:39.134000+00:00,2024-07-30T13:36:39.134783+00:00,0.7829999999999999,True
2024-08-08,LB_20240808_093753_SELL_0001,SELL,2024-08-08T13:37:54.045000+00:00,NQU4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-08-08_LB_20240808_093753_SELL_0001.mbo.dbn.zst,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-08-08_LB_20240808_093753_SELL_0001_PAD100MS.mbo.dbn.zst,C:\Users\k_99_\Desktop\codding\OpeningRangeSetup\EddiewareOpeningRangeSetup\EddiewareOpeningRangeSetup\contexto_codex_claude\mechanical_book_v1\state_cache\LB_20240808_093753_SELL_0001.state.parquet,3397324,3094482,3140,1291,1849,18164.25,18165.25,146,146,92f42a3e3068d3d509c5319bda94880e5d2dab28e0ce9d624f42883d470be0b0,True,0,6313,2024-08-08T13:37:54.043779246+00:00,2024-08-08T13:37:54.043685915+00:00,2024-08-08T13:37:54.045297993+00:00,2024-08-08T13:37:54.045126253+00:00,0,0,0,0,0,CAUSAL_HANDOFF_INFRASTRUCTURE,True,0,False,2024-08-08T13:37:54.045000+00:00,2024-08-08T13:37:54.045415+00:00,0.415,True
2024-08-13,LB_20240813_093126_BUY_0001,BUY,2024-08-13T13:31:27.070000+00:00,NQU4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-08-13_LB_20240813_093126_BUY_0001.mbo.dbn.zst,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-08-13_LB_20240813_093126_BUY_0001_PAD100MS.mbo.dbn.zst,C:\Users\k_99_\Desktop\codding\OpeningRangeSetup\EddiewareOpeningRangeSetup\EddiewareOpeningRangeSetup\contexto_codex_claude\mechanical_book_v1\state_cache\LB_20240813_093126_BUY_0001.state.parquet,2860199,2639595,4045,2386,1659,18850.0,18850.75,160,160,7217a121da1172909df0b73dbb632c42f7359e7e10e591d7ec70e82a93d020b8,True,4,6053,2024-08-13T13:31:27.069998648+00:00,2024-08-13T13:31:27.069860133+00:00,2024-08-13T13:31:27.070007475+00:00,2024-08-13T13:31:27.069883517+00:00,0,0,0,0,0,CAUSAL_HANDOFF_INFRASTRUCTURE,True,0,False,2024-08-13T13:31:27.070000+00:00,2024-08-13T13:31:27.070102+00:00,0.102,True
2024-08-14,LB_20240814_093352_SELL_0001,SELL,2024-08-14T13:33:53.036000+00:00,NQU4,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\liquidity_burst_snapshot_discovery100_20260723\NQ_MBO_SNAPSHOT_2024-08-14_LB_20240814_093352_SELL_0001.mbo.dbn.zst,C:\Users\k_99_\Desktop\codding\data_footprint_generator\databento_mbo\joint_ab_v4_outcome98_20260724\NQ_JOINT_AB_V4_MBO_2024-08-14_LB_20240814_093352_SELL_0001_PAD100MS.mbo.dbn.zst,C:\Users\k_99_\Desktop\codding\OpeningRangeSetup\EddiewareOpeningRangeSetup\EddiewareOpeningRangeSetup\contexto_codex_claude\mechanical_book_v1\state_cache\LB_20240814_093352_SELL_0001.state.parquet,2746873,2524357,4014,1975,2039,19116.5,19117.0,224,224,c14211695ce1fb8ca531bbfadd97a1a3b66ec6678c402d120b65e481a684bf90,True,0,5151,2024-08-14T13:33:53.035895729+00:00,2024-08-14T13:33:53.035778089+00:00,2024-08-14T13:33:53.036192711+00:00,2024-08-14T13:33:53.036095393+00:00,0,0,0,0,0,CAUSAL_HANDOFF_INFRASTRUCTURE,True,0,False,2024-08-14T13:33:53.036000+00:00,2024-08-14T13:33:53.036680+00:00,0.68,True
