fecha,prediction_timestamp,split,born_bad_group,born_bad_reason,Result_Label,realized_ticks_for_label,MFE_ticks,MAE_ticks,Trade_Duration,Entry_price,ExecutionSide,canonical_source_file,causal_row_flag,Delta1s,Delta2s,Delta3s,Delta5s,Delta10s,PeakPositiveDelta,PeakNegativeDelta,DeltaChange1s,DeltaChangeZScore,DeltaPercentile,BuySellRatio,TradesPerSecond,ContractsPerSecond,Velocity1s,Velocity3s,Velocity5s,Acceleration1s,Acceleration3s,TicksPerSecond,CumulativeDeltaWindow,OR_WidthTicks,Dist_OR_High_Ticks,Dist_OR_Low_Ticks,Dist_VWAP_Ticks,Dist_POC_Ticks,Dist_VAH_Ticks,Dist_VAL_Ticks,Dist_HVN_Ticks,Dist_LVN_Ticks,range,Body_AtEntry,Volume_AtEntry,Delta_AtEntry,Cumulative_Delta_AtEntry,Previous_Volume_AtEntry,Previous_Delta_AtEntry,Delta_Change_AtEntry,BreakOut_TICKS_PER_SEC_AtEntry,Score_AtEntry,Buy_Imbalance_Count_AtEntry,Sell_Imbalance_Count_AtEntry,signed_delta_1s,signed_delta_change_1s,signed_velocity_1s,signed_velocity_3s,signed_acceleration_1s,price_impact_per_100_contracts,absorption_pressure_1s,delta_share_of_volume,mean_trade_size,delta_persistence_1_3,delta_persistence_3_5,direction_consistency,velocity_consistency,flow_price_alignment,acceleration_velocity_ratio,directional_vwap_distance,directional_poc_distance,profile_confluence_4t,burst_efficiency_score,liquidity_absorption_score,seconds_from_open,minute_from_open,weekday_index,month_index,execution_side_sign,or_position_fraction,distance_nearest_or_edge_ticks,distance_nearest_profile_reference_ticks,vwap_poc_spread_ticks,signed_velocity_decay_1_5,signed_delta_decay_1_5,execution_cvd_alignment
2025-03-27,2025-03-27 13:31:39.981160900+00:00,validation,A_WINNER,Resultado realizado positivo,TP,58.0,60,0,00:15,20067.5,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-03-27_NY.csv,True,156,153,204,203,197,156,-29,159,5.402654862678605,1.0,3.328358208955224,258,290,3,1.666666666666667,1.2,4,0.333333333333333,3,204,32.0,18.0,50.0,26.034395413944807,24,18,46,0,1,160,90,2866,284,-197,4638,144,140,2.25,7,0,0,156.0,159.0,3.0,1.666666666666667,4.0,1.0344827586206897,52.0,0.5379310344827586,1.124031007751938,0.4358974358974359,0.5970588235294118,1.0,1.0,1,1.3333333333333333,26.034395413944807,24.0,2,0.019230769230769232,36.4,99,1.65,3,3,-1.0,1.5625,18.0,0,2.0343954139448073,-1.8,-115.4,1.0
2025-04-03,2025-04-03 13:31:53.994327900+00:00,validation,A_WINNER,Resultado realizado positivo,TP,58.0,60,15,00:22,19001.25,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-04-03_NY.csv,True,143,143,152,161,142,143,-21,143,4.078604837637835,1.0,4.48780487804878,108,225,6,1.333333333333333,0.4,6,1.666666666666667,6,152,70.0,2.0,72.0,24.184056967658982,1,-8,36,1,-1,350,10,3762,66,2270,6351,259,-193,0.19,8,1,1,143.0,143.0,6.0,1.333333333333333,6.0,2.6666666666666665,23.833333333333332,0.6355555555555555,2.0833333333333335,0.3543123543123543,0.6355263157894737,1.0,1.0,1,1.0,24.184056967658982,1.0,3,0.04195804195804196,9.533333333333333,113,1.8833333333333333,3,4,-1.0,1.0285714285714285,2.0,1,23.184056967658982,-5.6,-110.8,-1.0
2025-04-21,2025-04-21 13:37:03.015339900+00:00,validation,A_WINNER,Resultado realizado positivo,TP,28.0,45,50,00:23,18073.75,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-04-21_NY.csv,True,-152,-211,-228,-222,-224,12,-152,-93,-5.144136813838514,1.0,0.35042735042735,272,316,-9,-5.666666666666667,-3.4,-2,-3.0,-9,-228,21.0,-62.0,-41.0,-49.788900379179594,-51,-64,-44,0,1,105,75,510,-210,-1048,2145,-67,-143,24.87,9,0,0,152.0,93.0,9.0,5.666666666666667,2.0,2.848101265822785,16.88888888888889,0.4810126582278481,1.161764705882353,0.5,0.5842105263157895,1.0,1.0,1,0.2222222222222222,49.788900379179594,51.0,2,0.05921052631578947,1.6888888888888887,423,7.05,0,4,1.0,-1.9523809523809523,41.0,0,1.2110996208204057,-5.6,-107.6,-1.0
2025-04-30,2025-04-30 13:37:43.086769900+00:00,validation,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,110,02:16,19221.25,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-04-30_NY.csv,True,-276,-275,-256,-278,-337,19,-276,-277,-14.386078623056804,1.0,0.286821705426357,402,498,-11,-3.666666666666667,-2.6,-10,-3.333333333333333,-11,-256,53.0,-65.0,-12.0,-33.92722206286113,-35,-48,-14,-1,0,265,60,2612,-304,-2173,2476,48,-352,1.39,10,0,0,276.0,277.0,11.0,3.666666666666667,10.0,2.208835341365462,25.09090909090909,0.5542168674698795,1.2388059701492538,0.30917874396135264,0.6515625,1.0,1.0,1,0.9090909090909091,33.92722206286113,35.0,2,0.03985507246376811,0.0,463,7.716666666666667,2,4,1.0,-0.22641509433962265,12.0,0,1.0727779371388735,-8.4,-220.4,-1.0
2025-05-02,2025-05-02 13:36:53.114388900+00:00,validation,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:19,20050.0,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-05-02_NY.csv,True,-195,-171,-191,-204,-202,24,-195,-219,-10.631990698012029,1.0,0.105504587155963,120,241,-3,-1.0,-1.0,-5,-0.666666666666667,-3,-191,25.0,-44.0,-19.0,-33.51034526130432,-30,-48,-21,0,2,125,100,2166,-430,375,2344,-8,-422,1.88,9,0,1,195.0,219.0,3.0,1.0,5.0,1.2448132780082988,65.0,0.8091286307053942,2.0083333333333333,0.3264957264957265,0.6408376963350786,1.0,1.0,1,1.6666666666666667,33.51034526130432,30.0,2,0.015384615384615385,45.5,413,6.883333333333334,4,5,1.0,-0.76,19.0,0,3.510345261304323,-2.0,-154.2,1.0
2025-05-08,2025-05-08 13:31:47.967523+00:00,validation,C_LOSER_MFE_3_TO_30,Perdedor con 2 < MFE <= 30 ticks,SL,-62.0,10,60,00:32,20146.25,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-05-08_NY.csv,True,-196,-217,-220,-219,-230,10,-196,-175,-7.969135191145655,1.0,0.228346456692913,228,312,-4,-3.0,-1.2,-1,-1.333333333333333,-4,-220,21.0,-23.0,-2.0,-12.288002726653032,-16,-20,-9,0,1,105,10,1969,-339,-719,3909,-171,-168,0.21,10,0,0,196.0,175.0,4.0,3.0,1.0,1.2820512820512822,49.0,0.6282051282051282,1.368421052631579,0.3741496598639456,0.5972727272727273,1.0,1.0,1,0.25,12.288002726653032,16.0,2,0.02040816326530612,29.4,107,1.7833333333333334,3,5,1.0,-0.09523809523809523,2.0,0,3.7119972733469684,-2.8,-152.2,-1.0
2025-06-05,2025-06-05 13:32:07.981495100+00:00,validation,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:08,21786.25,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-06-05_NY.csv,True,-104,-106,-195,-191,-179,41,-104,-102,-4.106754325066182,1.0,0.354037267080745,210,218,-5,-3.333333333333333,-1.8,-5,-1.333333333333333,-5,-195,29.0,-44.0,-15.0,-21.72935212660732,-39,-44,-11,0,-1,145,55,649,-215,-468,3725,-139,-76,6.89,9,0,1,104.0,102.0,5.0,3.333333333333333,5.0,2.293577981651376,20.8,0.47706422018348627,1.0380952380952382,0.625,0.5876923076923077,1.0,1.0,1,1.0,21.72935212660732,39.0,2,0.04807692307692308,10.4,127,2.1166666666666667,3,6,1.0,-0.5172413793103449,15.0,0,17.27064787339268,-3.2,-65.8,-1.0
2025-06-11,2025-06-11 13:31:39.051111800+00:00,validation,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:15,21988.75,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-06-11_NY.csv,True,-104,-102,-154,-151,-94,23,-104,-106,-3.638262073197087,0.989795918367347,0.22962962962963,157,166,-6,-3.0,-1.8,-6,-2.0,-6,-154,21.0,-29.0,-8.0,-17.396102745792735,-22,-28,-12,0,1,105,45,2127,-219,1211,3519,-231,12,1.15,8,0,0,104.0,106.0,6.0,3.0,6.0,3.6144578313253013,17.333333333333332,0.6265060240963856,1.0573248407643312,0.4935897435897436,0.5883116883116883,1.0,1.0,1,1.0,17.396102745792735,22.0,2,0.057692307692307696,6.933333333333334,99,1.65,2,6,1.0,-0.38095238095238093,8.0,0,4.603897254207265,-4.2,-73.8,1.0
2025-06-20,2025-06-20 13:35:19.031799600+00:00,validation,A_WINNER,Resultado realizado positivo,TP,58.0,60,0,00:10,22105.0,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-06-20_NY.csv,True,207,216,229,253,217,207,-11,198,10.143282856586772,1.0,8.13793103448276,208,265,9,3.0,2.2,8,3.0,9,229,47.0,5.0,52.0,21.68152773743828,23,9,29,1,0,235,25,1180,284,3123,1323,57,227,1.31,10,0,0,207.0,198.0,9.0,3.0,8.0,3.3962264150943398,23.0,0.7811320754716982,1.2740384615384615,0.3687600644122383,0.662882096069869,1.0,1.0,1,0.8888888888888888,21.68152773743828,23.0,2,0.043478260869565216,2.2999999999999994,319,5.316666666666666,4,6,-1.0,1.1063829787234043,5.0,0,1.3184722625617198,-6.8,-156.4,-1.0
2025-06-27,2025-06-27 13:32:03.997208400+00:00,validation,A_WINNER,Resultado realizado positivo,TP,58.0,60,0,00:13,22688.75,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-06-27_NY.csv,True,-180,-233,-249,-236,-239,18,-180,-127,-3.8393683465826,0.983739837398374,0.340659340659341,322,366,-8,-5.0,-3.2,-6,-2.333333333333333,-8,-249,20.0,-23.0,-3.0,-15.831900257953569,-15,-22,-6,0,2,100,15,594,-252,1888,2757,-65,-187,3.75,9,0,0,180.0,127.0,8.0,5.0,6.0,2.185792349726776,22.5,0.4918032786885246,1.1366459627329193,0.46111111111111114,0.5686746987951807,1.0,1.0,1,0.75,15.831900257953569,15.0,2,0.044444444444444446,4.499999999999999,123,2.05,4,6,1.0,-0.15,3.0,0,0.8319002579535688,-4.8,-132.8,1.0
2025-06-30,2025-06-30 13:31:57.023184400+00:00,validation,C_LOSER_MFE_3_TO_30,Perdedor con 2 < MFE <= 30 ticks,SL,-62.0,10,60,00:40,22850.0,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-06-30_NY.csv,True,-167,-126,-155,-149,-257,41,-167,-208,-7.507255081546177,1.0,0.208530805687204,207,255,-1,-1.333333333333333,-0.8,0,-0.666666666666667,-1,-155,20.0,-21.0,-1.0,-10.463781050126432,-7,-18,-6,0,1,100,5,2704,-376,-524,4034,-340,-36,0.09,10,0,3,167.0,208.0,1.0,1.333333333333333,-0.0,0.39215686274509803,167.0,0.6549019607843137,1.2318840579710144,0.3093812375249501,0.5767741935483871,1.0,1.0,1,-0.0,10.463781050126432,7.0,2,0.005988023952095809,150.3,117,1.95,0,6,1.0,-0.05,1.0,0,3.463781050126432,-0.19999999999999996,-137.2,-1.0
2025-07-02,2025-07-02 13:32:39.045646+00:00,validation,A_WINNER,Resultado realizado positivo,TP,58.0,60,25,02:12,22681.25,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-07-02_NY.csv,True,159,193,218,229,185,159,-23,125,4.703286027586457,0.987341772151899,4.382978723404255,187,253,6,4.0,3.2,3,1.0,6,218,15.0,7.0,22.0,13.91164095371669,15,10,19,1,0,75,35,1728,200,-479,2458,-126,326,0.9,8,0,0,159.0,125.0,6.0,4.0,3.0,2.3715415019762847,26.5,0.6284584980237155,1.3529411764705883,0.4570230607966457,0.6302752293577981,1.0,1.0,1,0.5,13.91164095371669,15.0,2,0.03773584905660377,10.600000000000001,159,2.65,2,7,-1.0,1.4666666666666666,7.0,0,1.0883590462833101,-2.8,-113.2,1.0
2025-07-08,2025-07-08 13:36:35.028723600+00:00,validation,A_WINNER,Resultado realizado positivo,TP,28.0,30,45,03:48,22901.25,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-07-08_NY.csv,True,-138,-141,-150,-149,-146,12,-138,-135,-6.684102861213912,1.0,0.254054054054054,202,232,0,-0.333333333333333,-0.2,0,-0.333333333333333,0,-150,15.0,-32.0,-17.0,-14.429185427752763,-8,-22,1,-1,-3,75,35,1287,-211,131,2114,92,-303,1.0,11,0,1,138.0,135.0,-0.0,0.333333333333333,-0.0,0.0,552.0,0.5948275862068966,1.1485148514851484,0.36231884057971014,0.596,1.0,0.6666666666666666,0,-0.0,14.429185427752763,8.0,3,-0.0,552.0,395,6.583333333333333,1,7,1.0,-1.1333333333333333,17.0,1,6.429185427752763,0.2,-108.2,1.0
2025-07-09,2025-07-09 13:31:01.000763400+00:00,validation,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,02:51,23008.75,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-07-09_NY.csv,True,151,151,154,156,158,151,-14,151,4.523513409052465,1.0,3.188405797101449,258,289,4,1.333333333333333,0.8,5,1.333333333333333,4,154,21.0,3.0,24.0,10.42282196969697,7,3,17,0,2,105,15,294,150,773,3934,394,-244,14.99,9,0,0,151.0,151.0,4.0,1.333333333333333,5.0,1.3840830449826989,37.75,0.5224913494809689,1.12015503875969,0.33995584988962474,0.6077922077922078,1.0,1.0,1,1.25,10.42282196969697,7.0,3,0.026490066225165563,22.65,61,1.0166666666666666,2,7,-1.0,1.1428571428571428,3.0,0,3.4228219696969706,-3.2,-119.8,-1.0
2025-07-21,2025-07-21 13:31:39.012001200+00:00,validation,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,03:33,23291.25,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-07-21_NY.csv,True,138,176,191,186,183,138,-11,100,3.346052032469619,1.0,2.703703703703704,284,300,3,2.0,1.2,1,1.0,3,191,25.0,3.0,28.0,10.260262989095574,5,4,13,1,2,125,10,1871,189,275,4368,264,-75,0.26,10,0,0,138.0,100.0,3.0,2.0,1.0,1.0,46.0,0.46,1.056338028169014,0.4613526570048309,0.5842931937172775,1.0,1.0,1,0.3333333333333333,10.260262989095574,5.0,3,0.021739130434782608,32.199999999999996,99,1.65,0,7,-1.0,1.12,3.0,1,5.260262989095574,-1.8,-100.8,-1.0
2025-07-29,2025-07-29 13:31:19.000628300+00:00,validation,A_WINNER,Resultado realizado positivo,TP,58.0,60,0,00:42,23626.25,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-07-29_NY.csv,True,126,152,209,214,136,126,-26,100,2.552788475321932,0.987179487179487,5.2,126,186,2,2.333333333333333,1.8,-1,-0.333333333333333,2,209,25.0,2.0,27.0,10.766178428761652,4,2,15,4,0,125,10,1591,79,1138,5955,609,-530,0.53,11,1,1,126.0,100.0,2.0,2.333333333333333,-1.0,1.075268817204301,63.0,0.6774193548387096,1.4761904761904763,0.5529100529100529,0.614354066985646,1.0,1.0,1,-0.5,10.766178428761652,4.0,4,0.015873015873015872,50.400000000000006,79,1.3166666666666667,1,7,-1.0,1.08,2.0,0,6.766178428761652,-0.19999999999999996,-83.2,-1.0
2025-08-14,2025-08-14 13:33:01.048717700+00:00,holdout,A_WINNER,Resultado realizado positivo,TP,58.0,60,0,00:14,23882.5,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-08-14_NY.csv,True,112,113,245,226,222,132,-24,111,3.581138905651156,0.988888888888889,3.604651162790698,161,198,1,1.666666666666667,1.4,1,-0.333333333333333,1,245,22.0,7.0,29.0,13.3429441260745,6,5,20,-2,-1,110,10,200,114,-1105,2934,162,-48,9.54,9,0,0,112.0,111.0,1.0,1.666666666666667,1.0,0.5050505050505051,112.0,0.5656565656565656,1.2298136645962734,0.7291666666666666,0.553469387755102,1.0,1.0,1,1.0,13.3429441260745,6.0,2,0.008928571428571428,100.8,181,3.0166666666666666,3,8,-1.0,1.3181818181818181,7.0,1,7.342944126074499,0.3999999999999999,-66.8,1.0
2025-08-19,2025-08-19 13:31:56.983362700+00:00,holdout,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:13,23728.75,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-08-19_NY.csv,True,-426,-467,-481,-500,-467,17,-426,-385,-14.99798149870989,1.0,0.142857142857143,263,568,-3,-2.0,-1.8,-1,-0.333333333333333,-3,-481,17.0,-34.0,-17.0,-18.59530601659751,-27,-33,-13,-1,1,85,85,3811,-497,-603,3902,230,-727,1.49,11,0,2,426.0,385.0,3.0,2.0,1.0,0.528169014084507,142.0,0.75,2.159695817490494,0.3763693270735524,0.6237006237006237,1.0,1.0,1,0.3333333333333333,18.59530601659751,27.0,2,0.007042253521126761,99.39999999999999,116,1.9333333333333333,1,8,1.0,-1.0,17.0,1,8.404693983402488,-1.2,-326.0,-1.0
2025-08-20,2025-08-20 13:32:01.000005400+00:00,holdout,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:27,23377.5,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-08-20_NY.csv,True,-151,-202,-197,-191,-228,21,-151,-100,-3.042801466413277,0.983333333333333,0.383673469387755,283,339,-3,-1.333333333333333,-1.2,-1,-0.333333333333333,-3,-197,39.0,-44.0,-5.0,-19.3237883331721,-6,-30,2,1,-1,195,10,349,-151,-2034,3797,-5,-146,10.0,8,0,0,151.0,100.0,3.0,1.333333333333333,1.0,0.8849557522123894,50.333333333333336,0.44542772861356933,1.197879858657244,0.434878587196468,0.581725888324873,1.0,1.0,1,0.3333333333333333,19.3237883331721,6.0,3,0.019867549668874173,35.233333333333334,121,2.0166666666666666,2,8,1.0,-0.1282051282051282,5.0,1,13.3237883331721,-1.8,-112.8,-1.0
2025-08-21,2025-08-21 13:37:50.099613700+00:00,holdout,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,02:15,23281.25,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-08-21_NY.csv,True,-185,-191,-214,-267,-151,84,-185,-179,-7.397692309895649,1.0,0.229166666666667,235,295,-5,-1.0,-0.2,-6,-2.333333333333333,-5,-214,54.0,11.0,65.0,30.245199792423456,14,7,45,-1,1,270,50,2767,5,-1214,2293,-35,40,1.0,10,1,1,185.0,179.0,5.0,1.0,6.0,1.694915254237288,37.0,0.6271186440677966,1.2553191489361701,0.3855855855855856,0.7485981308411215,1.0,1.0,1,1.2,-30.245199792423456,-14.0,2,0.02702702702702703,18.5,470,7.833333333333333,3,8,1.0,1.2037037037037037,11.0,1,16.245199792423456,-4.8,-131.6,-1.0
2025-08-29,2025-08-29 13:31:16.068287300+00:00,holdout,A_WINNER,Resultado realizado positivo,TP,58.0,60,5,00:07,23637.5,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-08-29_NY.csv,True,-157,-167,-168,-173,-257,28,-157,-147,-3.945811580383804,1.0,0.194871794871795,129,233,-3,-1.666666666666667,-1.0,0,-0.666666666666667,-3,-168,22.0,-25.0,-3.0,-10.618976129710253,-10,-14,-5,-2,0,110,15,1439,-231,-292,5223,375,-606,0.93,11,1,1,157.0,147.0,3.0,1.666666666666667,-0.0,1.2875536480686696,52.333333333333336,0.6738197424892703,1.806201550387597,0.35668789808917195,0.6178571428571429,1.0,1.0,1,-0.0,10.618976129710253,10.0,2,0.01910828025477707,36.63333333333333,76,1.2666666666666666,4,8,1.0,-0.13636363636363635,3.0,0,0.6189761297102532,-2.0,-122.4,-1.0
2025-09-04,2025-09-04 13:32:58.988428900+00:00,holdout,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:22,23502.5,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-09-04_NY.csv,True,146,143,187,202,162,146,-14,149,6.754665410034141,1.0,7.636363636363636,161,190,2,1.333333333333333,1.2,1,0.0,2,187,24.0,12.0,36.0,15.978447133645439,14,2,22,-1,0,120,60,3043,217,939,3902,186,31,1.02,10,0,0,146.0,149.0,2.0,1.333333333333333,1.0,1.0526315789473684,73.0,0.7684210526315789,1.1801242236024845,0.4269406392694064,0.6481283422459893,1.0,1.0,1,0.5,15.978447133645439,14.0,3,0.0136986301369863,58.400000000000006,178,2.966666666666667,3,9,-1.0,1.5,12.0,0,1.9784471336454388,-0.8,-105.6,-1.0
2025-09-05,2025-09-05 13:35:23.044183400+00:00,holdout,A_WINNER,Resultado realizado positivo,TP,58.0,60,20,00:17,23838.75,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-09-05_NY.csv,True,-211,-237,-245,-262,-276,7,-211,-185,-5.352630789253395,0.993333333333333,0.197718631178707,187,315,-3,-1.333333333333333,-1.2,-1,0.0,-3,-245,40.0,-51.0,-11.0,-22.718597683673927,-29,-34,-11,-1,1,200,30,1584,-276,2532,2082,-132,-144,1.3,9,0,1,211.0,185.0,3.0,1.333333333333333,1.0,0.9523809523809523,70.33333333333333,0.6698412698412698,1.6844919786096257,0.38704581358609796,0.6416326530612245,1.0,1.0,1,0.3333333333333333,22.718597683673927,29.0,2,0.014218009478672985,49.23333333333333,323,5.383333333333334,4,9,1.0,-0.275,11.0,1,6.281402316326073,-1.8,-158.6,1.0
2025-09-11,2025-09-11 13:36:24.142863600+00:00,holdout,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:22,23966.25,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-09-11_NY.csv,True,-141,-169,-201,-335,-450,3,-141,-113,-4.769176463373088,0.993333333333333,0.27319587628866,159,247,-1,-1.333333333333333,-0.8,1,-0.666666666666667,-1,-201,18.0,-24.0,-6.0,-14.388458642572871,-13,-21,-10,0,1,90,30,1504,-410,35,1995,-157,-253,1.24,9,0,2,141.0,113.0,1.0,1.333333333333333,-1.0,0.4048582995951417,141.0,0.5708502024291497,1.5534591194968554,0.475177304964539,1.0,1.0,1.0,1,-1.0,14.388458642572871,13.0,2,0.0070921985815602835,126.9,384,6.4,3,9,1.0,-0.3333333333333333,6.0,0,1.3884586425728713,-0.19999999999999996,-74.0,1.0
2025-09-12,2025-09-12 13:35:57.048497900+00:00,holdout,A_WINNER,Resultado realizado positivo,TP,28.0,35,5,00:14,24020.0,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-09-12_NY.csv,True,-161,-198,-193,-198,-211,5,-161,-124,-4.96705740051441,1.0,0.218446601941748,208,251,-2,-1.0,-1.0,0,-0.333333333333333,-2,-193,20.0,-36.0,-16.0,-17.848141871444135,-16,-24,-6,0,2,100,60,2247,-505,139,1274,-78,-427,1.05,10,0,0,161.0,124.0,2.0,1.0,-0.0,0.796812749003984,80.5,0.6414342629482072,1.2067307692307692,0.3995859213250518,0.6155440414507772,1.0,1.0,1,-0.0,17.848141871444135,16.0,2,0.012422360248447204,64.4,357,5.95,4,9,1.0,-0.8,16.0,0,1.8481418714441347,-1.0,-121.4,1.0
2025-09-16,2025-09-16 13:33:56.159462100+00:00,holdout,A_WINNER,Resultado realizado positivo,TP,28.0,30,35,02:56,24570.0,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-09-16_NY.csv,True,-150,-209,-242,-283,-328,-2,-150,-91,-3.152332879743788,0.982978723404255,0.464285714285714,328,410,-3,-2.333333333333333,-1.6,0,-0.666666666666667,-3,-242,16.0,-25.0,-9.0,-14.704737885065754,-15,-20,-10,1,-2,80,40,1936,-364,-1298,2206,-24,-340,0.71,10,0,0,150.0,91.0,3.0,2.333333333333333,-0.0,0.7317073170731707,50.0,0.36585365853658536,1.25,0.5377777777777778,0.7016528925619835,1.0,1.0,1,-0.0,14.704737885065754,15.0,2,0.02,35.0,236,3.933333333333333,1,9,1.0,-0.5625,9.0,1,0.29526211493424626,-1.4,-93.4,-1.0
2025-09-18,2025-09-18 13:32:26.008781800+00:00,holdout,A_WINNER,Resultado realizado positivo,TP,58.0,60,0,00:40,24698.75,SELL,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-09-18_NY.csv,True,248,268,287,278,369,248,-20,228,7.125652624445122,1.0,11.782608695652174,72,294,1,1.666666666666667,0.4,-2,1.0,1,287,30.0,5.0,35.0,18.128568691320176,23,12,32,0,1,150,25,1956,442,2984,3618,-40,482,0.96,10,1,0,248.0,228.0,1.0,1.666666666666667,-2.0,0.3401360544217687,248.0,0.8435374149659864,4.083333333333333,0.385752688172043,0.581184668989547,1.0,1.0,1,-2.0,18.128568691320176,23.0,2,0.004032258064516129,223.20000000000002,146,2.433333333333333,3,9,-1.0,1.1666666666666667,5.0,0,4.871431308679824,-0.6,-192.4,-1.0
2025-09-23,2025-09-23 13:35:26.055932600+00:00,holdout,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,02:04,24986.25,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-09-23_NY.csv,True,-192,-206,-187,-206,-210,19,-192,-178,-7.413879001051782,1.0,0.213114754098361,213,296,-2,-1.0,-0.8,0,0.0,-2,-187,12.0,-15.0,-3.0,-7.893241526840029,-5,-10,-3,1,0,60,15,1244,-156,422,2671,-213,57,0.58,11,0,1,192.0,178.0,2.0,1.0,-0.0,0.6756756756756757,96.0,0.6486486486486487,1.3896713615023475,0.3246527777777778,0.6609625668449198,1.0,1.0,1,-0.0,7.893241526840029,5.0,3,0.010416666666666666,76.80000000000001,326,5.433333333333334,1,9,1.0,-0.25,3.0,0,2.893241526840029,-1.2,-150.8,1.0
2025-09-25,2025-09-25 13:36:10.056791600+00:00,holdout,D_BORN_BAD_MFE_LE_2,Perdedor con MFE <= 2 ticks,SL,-62.0,0,60,00:26,24501.25,BUY,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2025-09-25_NY.csv,True,-102,-99,-155,-139,-167,20,-102,-105,-3.997483687316537,0.996666666666667,0.310810810810811,138,194,0,-1.0,-1.0,1,0.333333333333333,0,-155,37.0,-62.0,-25.0,-29.61525451695405,-31,-51,-21,-1,1,185,15,791,-171,-4450,3302,-194,23,1.49,10,0,2,102.0,105.0,-0.0,1.0,-1.0,0.0,408.0,0.5257731958762887,1.4057971014492754,0.5065359477124183,0.5380645161290323,1.0,0.6666666666666666,0,-4.0,29.61525451695405,31.0,2,-0.0,408.0,370,6.166666666666667,3,9,1.0,-0.6756756756756757,25.0,1,1.3847454830459505,1.0,-74.2,-1.0
