fecha,window_start_utc,window_end_utc_exclusive,has_p0,event_count,valid
2024-06-06,2024-06-06T13:29:05+00:00,2024-06-06T13:29:10+00:00,True,38,True
2024-06-06,2024-06-06T13:29:10+00:00,2024-06-06T13:29:15+00:00,True,28,True
2024-06-06,2024-06-06T13:29:15+00:00,2024-06-06T13:29:20+00:00,True,8,True
2024-06-06,2024-06-06T13:29:20+00:00,2024-06-06T13:29:25+00:00,True,26,True
2024-06-06,2024-06-06T13:29:25+00:00,2024-06-06T13:29:30+00:00,True,10,True
2024-06-06,2024-06-06T13:29:30+00:00,2024-06-06T13:29:35+00:00,True,23,True
2024-06-06,2024-06-06T13:29:35+00:00,2024-06-06T13:29:40+00:00,True,31,True
2024-06-06,2024-06-06T13:29:40+00:00,2024-06-06T13:29:45+00:00,True,35,True
2024-06-06,2024-06-06T13:29:45+00:00,2024-06-06T13:29:50+00:00,True,37,True
2024-06-06,2024-06-06T13:29:50+00:00,2024-06-06T13:29:55+00:00,True,34,True
2024-06-06,2024-06-06T13:29:55+00:00,2024-06-06T13:30:00+00:00,True,54,True
2024-06-06,2024-06-06T13:30:00+00:00,2024-06-06T13:30:05+00:00,True,442,True
2024-06-06,2024-06-06T13:30:05+00:00,2024-06-06T13:30:10+00:00,True,193,True
2024-06-06,2024-06-06T13:30:10+00:00,2024-06-06T13:30:15+00:00,True,166,True
2024-06-06,2024-06-06T13:30:15+00:00,2024-06-06T13:30:20+00:00,True,185,True
2024-06-06,2024-06-06T13:30:20+00:00,2024-06-06T13:30:25+00:00,True,165,True
2024-06-06,2024-06-06T13:30:25+00:00,2024-06-06T13:30:30+00:00,True,212,True
2024-06-06,2024-06-06T13:30:30+00:00,2024-06-06T13:30:35+00:00,True,269,True
2024-06-06,2024-06-06T13:30:35+00:00,2024-06-06T13:30:40+00:00,True,197,True
2024-06-06,2024-06-06T13:30:40+00:00,2024-06-06T13:30:45+00:00,True,241,True
2024-06-06,2024-06-06T13:30:45+00:00,2024-06-06T13:30:50+00:00,True,379,True
2024-06-06,2024-06-06T13:30:50+00:00,2024-06-06T13:30:55+00:00,True,148,True
2024-06-06,2024-06-06T13:30:55+00:00,2024-06-06T13:31:00+00:00,True,184,True
2024-06-06,2024-06-06T13:31:00+00:00,2024-06-06T13:31:05+00:00,True,275,True
2024-06-06,2024-06-06T13:31:05+00:00,2024-06-06T13:31:10+00:00,True,213,True
2024-06-06,2024-06-06T13:31:10+00:00,2024-06-06T13:31:15+00:00,True,226,True
2024-06-06,2024-06-06T13:31:15+00:00,2024-06-06T13:31:20+00:00,True,210,True
2024-06-06,2024-06-06T13:31:20+00:00,2024-06-06T13:31:25+00:00,True,180,True
2024-06-06,2024-06-06T13:31:25+00:00,2024-06-06T13:31:30+00:00,True,193,True
2024-06-06,2024-06-06T13:31:30+00:00,2024-06-06T13:31:35+00:00,True,175,True
2024-06-06,2024-06-06T13:31:35+00:00,2024-06-06T13:31:40+00:00,True,171,True
2024-06-06,2024-06-06T13:31:40+00:00,2024-06-06T13:31:45+00:00,True,137,True
2024-06-06,2024-06-06T13:31:45+00:00,2024-06-06T13:31:50+00:00,True,110,True
2024-06-06,2024-06-06T13:31:50+00:00,2024-06-06T13:31:55+00:00,True,180,True
2024-06-06,2024-06-06T13:31:55+00:00,2024-06-06T13:32:00+00:00,True,158,True
2024-06-06,2024-06-06T13:32:00+00:00,2024-06-06T13:32:05+00:00,True,216,True
2024-06-06,2024-06-06T13:32:05+00:00,2024-06-06T13:32:10+00:00,True,148,True
2024-06-06,2024-06-06T13:32:10+00:00,2024-06-06T13:32:15+00:00,True,186,True
2024-06-06,2024-06-06T13:32:15+00:00,2024-06-06T13:32:20+00:00,True,115,True
2024-06-06,2024-06-06T13:32:20+00:00,2024-06-06T13:32:25+00:00,True,149,True
2024-06-06,2024-06-06T13:32:25+00:00,2024-06-06T13:32:30+00:00,True,93,True
2024-06-06,2024-06-06T13:32:30+00:00,2024-06-06T13:32:35+00:00,True,119,True
2024-06-06,2024-06-06T13:32:35+00:00,2024-06-06T13:32:40+00:00,True,80,True
2024-06-06,2024-06-06T13:32:40+00:00,2024-06-06T13:32:45+00:00,True,109,True
2024-06-06,2024-06-06T13:32:45+00:00,2024-06-06T13:32:50+00:00,True,168,True
2024-06-06,2024-06-06T13:32:50+00:00,2024-06-06T13:32:55+00:00,True,154,True
2024-06-06,2024-06-06T13:32:55+00:00,2024-06-06T13:33:00+00:00,True,139,True
2024-06-06,2024-06-06T13:33:00+00:00,2024-06-06T13:33:05+00:00,True,183,True
2024-06-06,2024-06-06T13:33:05+00:00,2024-06-06T13:33:10+00:00,True,107,True
2024-06-11,2024-06-11T13:29:00+00:00,2024-06-11T13:29:05+00:00,True,44,True
2024-06-11,2024-06-11T13:29:05+00:00,2024-06-11T13:29:10+00:00,True,21,True
2024-06-11,2024-06-11T13:29:10+00:00,2024-06-11T13:29:15+00:00,True,12,True
2024-06-11,2024-06-11T13:29:15+00:00,2024-06-11T13:29:20+00:00,True,13,True
2024-06-11,2024-06-11T13:29:20+00:00,2024-06-11T13:29:25+00:00,True,12,True
2024-06-11,2024-06-11T13:29:25+00:00,2024-06-11T13:29:30+00:00,True,12,True
2024-06-11,2024-06-11T13:29:30+00:00,2024-06-11T13:29:35+00:00,True,13,True
2024-06-11,2024-06-11T13:29:35+00:00,2024-06-11T13:29:40+00:00,True,23,True
2024-06-11,2024-06-11T13:29:40+00:00,2024-06-11T13:29:45+00:00,True,11,True
2024-06-11,2024-06-11T13:29:45+00:00,2024-06-11T13:29:50+00:00,True,32,True
2024-06-11,2024-06-11T13:29:50+00:00,2024-06-11T13:29:55+00:00,True,31,True
2024-06-11,2024-06-11T13:29:55+00:00,2024-06-11T13:30:00+00:00,True,57,True
2024-06-11,2024-06-11T13:30:00+00:00,2024-06-11T13:30:05+00:00,True,844,True
2024-06-11,2024-06-11T13:30:05+00:00,2024-06-11T13:30:10+00:00,True,298,True
2024-06-11,2024-06-11T13:30:10+00:00,2024-06-11T13:30:15+00:00,True,218,True
2024-06-11,2024-06-11T13:30:15+00:00,2024-06-11T13:30:20+00:00,True,228,True
2024-06-11,2024-06-11T13:30:20+00:00,2024-06-11T13:30:25+00:00,True,151,True
2024-06-11,2024-06-11T13:30:25+00:00,2024-06-11T13:30:30+00:00,True,147,True
2024-06-11,2024-06-11T13:30:30+00:00,2024-06-11T13:30:35+00:00,True,304,True
2024-06-11,2024-06-11T13:30:35+00:00,2024-06-11T13:30:40+00:00,True,196,True
2024-06-11,2024-06-11T13:30:40+00:00,2024-06-11T13:30:45+00:00,True,234,True
2024-06-11,2024-06-11T13:30:45+00:00,2024-06-11T13:30:50+00:00,True,427,True
2024-06-11,2024-06-11T13:30:50+00:00,2024-06-11T13:30:55+00:00,True,230,True
2024-06-11,2024-06-11T13:30:55+00:00,2024-06-11T13:31:00+00:00,True,213,True
2024-06-11,2024-06-11T13:31:00+00:00,2024-06-11T13:31:05+00:00,True,465,True
2024-06-11,2024-06-11T13:31:05+00:00,2024-06-11T13:31:10+00:00,True,245,True
2024-06-11,2024-06-11T13:31:10+00:00,2024-06-11T13:31:15+00:00,True,295,True
2024-06-11,2024-06-11T13:31:15+00:00,2024-06-11T13:31:20+00:00,True,220,True
2024-06-11,2024-06-11T13:31:20+00:00,2024-06-11T13:31:25+00:00,True,221,True
2024-06-11,2024-06-11T13:31:25+00:00,2024-06-11T13:31:30+00:00,True,277,True
2024-06-11,2024-06-11T13:31:30+00:00,2024-06-11T13:31:35+00:00,True,238,True
2024-06-11,2024-06-11T13:31:35+00:00,2024-06-11T13:31:40+00:00,True,407,True
2024-06-11,2024-06-11T13:31:40+00:00,2024-06-11T13:31:45+00:00,True,355,True
2024-06-11,2024-06-11T13:31:45+00:00,2024-06-11T13:31:50+00:00,True,369,True
2024-06-11,2024-06-11T13:31:50+00:00,2024-06-11T13:31:55+00:00,True,253,True
2024-06-11,2024-06-11T13:31:55+00:00,2024-06-11T13:32:00+00:00,True,185,True
2024-06-11,2024-06-11T13:32:00+00:00,2024-06-11T13:32:05+00:00,True,365,True
2024-06-11,2024-06-11T13:32:05+00:00,2024-06-11T13:32:10+00:00,True,231,True
2024-06-11,2024-06-11T13:32:10+00:00,2024-06-11T13:32:15+00:00,True,307,True
2024-06-11,2024-06-11T13:32:15+00:00,2024-06-11T13:32:20+00:00,True,211,True
2024-06-11,2024-06-11T13:32:20+00:00,2024-06-11T13:32:25+00:00,True,369,True
2024-06-11,2024-06-11T13:32:25+00:00,2024-06-11T13:32:30+00:00,True,294,True
2024-06-11,2024-06-11T13:32:30+00:00,2024-06-11T13:32:35+00:00,True,302,True
2024-06-11,2024-06-11T13:32:35+00:00,2024-06-11T13:32:40+00:00,True,172,True
2024-06-11,2024-06-11T13:32:40+00:00,2024-06-11T13:32:45+00:00,True,193,True
2024-06-11,2024-06-11T13:32:45+00:00,2024-06-11T13:32:50+00:00,True,161,True
2024-06-13,2024-06-13T13:29:00+00:00,2024-06-13T13:29:05+00:00,True,76,True
2024-06-13,2024-06-13T13:29:05+00:00,2024-06-13T13:29:10+00:00,True,41,True
2024-06-13,2024-06-13T13:29:10+00:00,2024-06-13T13:29:15+00:00,True,35,True
2024-06-13,2024-06-13T13:29:15+00:00,2024-06-13T13:29:20+00:00,True,17,True
2024-06-13,2024-06-13T13:29:20+00:00,2024-06-13T13:29:25+00:00,True,27,True
2024-06-13,2024-06-13T13:29:25+00:00,2024-06-13T13:29:30+00:00,True,29,True
2024-06-13,2024-06-13T13:29:30+00:00,2024-06-13T13:29:35+00:00,True,30,True
2024-06-13,2024-06-13T13:29:35+00:00,2024-06-13T13:29:40+00:00,True,32,True
2024-06-13,2024-06-13T13:29:40+00:00,2024-06-13T13:29:45+00:00,True,78,True
2024-06-13,2024-06-13T13:29:45+00:00,2024-06-13T13:29:50+00:00,True,64,True
2024-06-13,2024-06-13T13:29:50+00:00,2024-06-13T13:29:55+00:00,True,128,True
2024-06-13,2024-06-13T13:29:55+00:00,2024-06-13T13:30:00+00:00,True,108,True
2024-06-13,2024-06-13T13:30:00+00:00,2024-06-13T13:30:05+00:00,True,1020,True
2024-06-13,2024-06-13T13:30:05+00:00,2024-06-13T13:30:10+00:00,True,354,True
2024-06-13,2024-06-13T13:30:10+00:00,2024-06-13T13:30:15+00:00,True,243,True
2024-06-13,2024-06-13T13:30:15+00:00,2024-06-13T13:30:20+00:00,True,209,True
2024-06-13,2024-06-13T13:30:20+00:00,2024-06-13T13:30:25+00:00,True,222,True
2024-06-13,2024-06-13T13:30:25+00:00,2024-06-13T13:30:30+00:00,True,239,True
2024-06-13,2024-06-13T13:30:30+00:00,2024-06-13T13:30:35+00:00,True,319,True
2024-06-13,2024-06-13T13:30:35+00:00,2024-06-13T13:30:40+00:00,True,195,True
2024-06-13,2024-06-13T13:30:40+00:00,2024-06-13T13:30:45+00:00,True,226,True
2024-06-13,2024-06-13T13:30:45+00:00,2024-06-13T13:30:50+00:00,True,281,True
2024-06-13,2024-06-13T13:30:50+00:00,2024-06-13T13:30:55+00:00,True,168,True
2024-06-13,2024-06-13T13:30:55+00:00,2024-06-13T13:31:00+00:00,True,180,True
2024-06-13,2024-06-13T13:31:00+00:00,2024-06-13T13:31:05+00:00,True,266,True
2024-06-13,2024-06-13T13:31:05+00:00,2024-06-13T13:31:10+00:00,True,204,True
2024-06-14,2024-06-14T13:29:00+00:00,2024-06-14T13:29:05+00:00,True,123,True
2024-06-14,2024-06-14T13:29:05+00:00,2024-06-14T13:29:10+00:00,True,24,True
2024-06-14,2024-06-14T13:29:10+00:00,2024-06-14T13:29:15+00:00,True,33,True
2024-06-14,2024-06-14T13:29:15+00:00,2024-06-14T13:29:20+00:00,True,37,True
2024-06-14,2024-06-14T13:29:20+00:00,2024-06-14T13:29:25+00:00,True,35,True
2024-06-14,2024-06-14T13:29:25+00:00,2024-06-14T13:29:30+00:00,True,19,True
2024-06-14,2024-06-14T13:29:30+00:00,2024-06-14T13:29:35+00:00,True,75,True
2024-06-14,2024-06-14T13:29:35+00:00,2024-06-14T13:29:40+00:00,True,36,True
2024-06-14,2024-06-14T13:29:40+00:00,2024-06-14T13:29:45+00:00,True,57,True
2024-06-14,2024-06-14T13:29:45+00:00,2024-06-14T13:29:50+00:00,True,54,True
2024-06-14,2024-06-14T13:29:50+00:00,2024-06-14T13:29:55+00:00,True,76,True
2024-06-14,2024-06-14T13:29:55+00:00,2024-06-14T13:30:00+00:00,True,81,True
2024-06-14,2024-06-14T13:30:00+00:00,2024-06-14T13:30:05+00:00,True,515,True
2024-06-14,2024-06-14T13:30:05+00:00,2024-06-14T13:30:10+00:00,True,272,True
2024-06-14,2024-06-14T13:30:10+00:00,2024-06-14T13:30:15+00:00,True,193,True
2024-06-14,2024-06-14T13:30:15+00:00,2024-06-14T13:30:20+00:00,True,263,True
2024-06-14,2024-06-14T13:30:20+00:00,2024-06-14T13:30:25+00:00,True,329,True
2024-06-14,2024-06-14T13:30:25+00:00,2024-06-14T13:30:30+00:00,True,174,True
2024-06-14,2024-06-14T13:30:30+00:00,2024-06-14T13:30:35+00:00,True,268,True
2024-06-14,2024-06-14T13:30:35+00:00,2024-06-14T13:30:40+00:00,True,228,True
2024-06-14,2024-06-14T13:30:40+00:00,2024-06-14T13:30:45+00:00,True,299,True
2024-06-14,2024-06-14T13:30:45+00:00,2024-06-14T13:30:50+00:00,True,262,True
2024-06-14,2024-06-14T13:30:50+00:00,2024-06-14T13:30:55+00:00,True,174,True
2024-06-14,2024-06-14T13:30:55+00:00,2024-06-14T13:31:00+00:00,True,168,True
2024-06-14,2024-06-14T13:31:00+00:00,2024-06-14T13:31:05+00:00,True,282,True
2024-06-14,2024-06-14T13:31:05+00:00,2024-06-14T13:31:10+00:00,True,148,True
2024-06-14,2024-06-14T13:31:10+00:00,2024-06-14T13:31:15+00:00,True,246,True
2024-06-14,2024-06-14T13:31:15+00:00,2024-06-14T13:31:20+00:00,True,224,True
2024-06-14,2024-06-14T13:31:20+00:00,2024-06-14T13:31:25+00:00,True,281,True
2024-06-14,2024-06-14T13:31:25+00:00,2024-06-14T13:31:30+00:00,True,175,True
2024-06-14,2024-06-14T13:31:30+00:00,2024-06-14T13:31:35+00:00,True,208,True
2024-06-14,2024-06-14T13:31:35+00:00,2024-06-14T13:31:40+00:00,True,117,True
2024-06-14,2024-06-14T13:31:40+00:00,2024-06-14T13:31:45+00:00,True,200,True
2024-06-14,2024-06-14T13:31:45+00:00,2024-06-14T13:31:50+00:00,True,131,True
2024-06-14,2024-06-14T13:31:50+00:00,2024-06-14T13:31:55+00:00,True,161,True
2024-06-14,2024-06-14T13:31:55+00:00,2024-06-14T13:32:00+00:00,True,172,True
2024-06-14,2024-06-14T13:32:00+00:00,2024-06-14T13:32:05+00:00,True,232,True
2024-06-14,2024-06-14T13:32:05+00:00,2024-06-14T13:32:10+00:00,True,202,True
2024-06-14,2024-06-14T13:32:10+00:00,2024-06-14T13:32:15+00:00,True,198,True
2024-06-14,2024-06-14T13:32:15+00:00,2024-06-14T13:32:20+00:00,True,173,True
2024-06-14,2024-06-14T13:32:20+00:00,2024-06-14T13:32:25+00:00,True,176,True
2024-06-14,2024-06-14T13:32:25+00:00,2024-06-14T13:32:30+00:00,True,158,True
2024-06-14,2024-06-14T13:32:30+00:00,2024-06-14T13:32:35+00:00,True,184,True
2024-06-14,2024-06-14T13:32:35+00:00,2024-06-14T13:32:40+00:00,True,210,True
2024-06-14,2024-06-14T13:32:40+00:00,2024-06-14T13:32:45+00:00,True,157,True
2024-06-14,2024-06-14T13:32:45+00:00,2024-06-14T13:32:50+00:00,True,186,True
2024-06-14,2024-06-14T13:32:50+00:00,2024-06-14T13:32:55+00:00,True,185,True
2024-06-14,2024-06-14T13:32:55+00:00,2024-06-14T13:33:00+00:00,True,246,True
2024-06-14,2024-06-14T13:33:00+00:00,2024-06-14T13:33:05+00:00,True,250,True
2024-06-14,2024-06-14T13:33:05+00:00,2024-06-14T13:33:10+00:00,True,207,True
2024-06-14,2024-06-14T13:33:10+00:00,2024-06-14T13:33:15+00:00,True,153,True
2024-06-14,2024-06-14T13:33:15+00:00,2024-06-14T13:33:20+00:00,True,233,True
2024-06-14,2024-06-14T13:33:20+00:00,2024-06-14T13:33:25+00:00,True,213,True
2024-06-14,2024-06-14T13:33:25+00:00,2024-06-14T13:33:30+00:00,True,212,True
2024-06-14,2024-06-14T13:33:30+00:00,2024-06-14T13:33:35+00:00,True,178,True
2024-06-14,2024-06-14T13:33:35+00:00,2024-06-14T13:33:40+00:00,True,148,True
2024-06-14,2024-06-14T13:33:40+00:00,2024-06-14T13:33:45+00:00,True,181,True
2024-06-14,2024-06-14T13:33:45+00:00,2024-06-14T13:33:50+00:00,True,157,True
2024-06-14,2024-06-14T13:33:50+00:00,2024-06-14T13:33:55+00:00,True,89,True
2024-06-14,2024-06-14T13:33:55+00:00,2024-06-14T13:34:00+00:00,True,146,True
2024-06-14,2024-06-14T13:34:00+00:00,2024-06-14T13:34:05+00:00,True,171,True
2024-06-14,2024-06-14T13:34:05+00:00,2024-06-14T13:34:10+00:00,True,182,True
2024-06-14,2024-06-14T13:34:10+00:00,2024-06-14T13:34:15+00:00,True,178,True
2024-06-14,2024-06-14T13:34:15+00:00,2024-06-14T13:34:20+00:00,True,109,True
2024-06-14,2024-06-14T13:34:20+00:00,2024-06-14T13:34:25+00:00,True,145,True
2024-06-14,2024-06-14T13:34:25+00:00,2024-06-14T13:34:30+00:00,True,102,True
2024-06-14,2024-06-14T13:34:30+00:00,2024-06-14T13:34:35+00:00,True,81,True
2024-06-14,2024-06-14T13:34:35+00:00,2024-06-14T13:34:40+00:00,True,126,True
2024-06-14,2024-06-14T13:34:40+00:00,2024-06-14T13:34:45+00:00,True,157,True
2024-06-14,2024-06-14T13:34:45+00:00,2024-06-14T13:34:50+00:00,True,131,True
2024-06-14,2024-06-14T13:34:50+00:00,2024-06-14T13:34:55+00:00,True,127,True
2024-06-14,2024-06-14T13:34:55+00:00,2024-06-14T13:35:00+00:00,True,147,True
2024-06-14,2024-06-14T13:35:00+00:00,2024-06-14T13:35:05+00:00,True,260,True
2024-06-14,2024-06-14T13:35:05+00:00,2024-06-14T13:35:10+00:00,True,149,True
2024-06-14,2024-06-14T13:35:10+00:00,2024-06-14T13:35:15+00:00,True,172,True
2024-06-14,2024-06-14T13:35:15+00:00,2024-06-14T13:35:20+00:00,True,133,True
2024-06-14,2024-06-14T13:35:20+00:00,2024-06-14T13:35:25+00:00,True,148,True
2024-06-14,2024-06-14T13:35:25+00:00,2024-06-14T13:35:30+00:00,True,74,True
2024-06-14,2024-06-14T13:35:30+00:00,2024-06-14T13:35:35+00:00,True,148,True
2024-06-14,2024-06-14T13:35:35+00:00,2024-06-14T13:35:40+00:00,True,122,True
2024-06-14,2024-06-14T13:35:40+00:00,2024-06-14T13:35:45+00:00,True,134,True
2024-07-08,2024-07-08T13:29:00+00:00,2024-07-08T13:29:05+00:00,True,49,True
2024-07-08,2024-07-08T13:29:05+00:00,2024-07-08T13:29:10+00:00,True,40,True
2024-07-08,2024-07-08T13:29:10+00:00,2024-07-08T13:29:15+00:00,True,33,True
2024-07-08,2024-07-08T13:29:15+00:00,2024-07-08T13:29:20+00:00,True,18,True
2024-07-08,2024-07-08T13:29:20+00:00,2024-07-08T13:29:25+00:00,True,19,True
2024-07-08,2024-07-08T13:29:25+00:00,2024-07-08T13:29:30+00:00,True,29,True
2024-07-08,2024-07-08T13:29:30+00:00,2024-07-08T13:29:35+00:00,True,74,True
2024-07-08,2024-07-08T13:29:35+00:00,2024-07-08T13:29:40+00:00,True,21,True
2024-07-08,2024-07-08T13:29:40+00:00,2024-07-08T13:29:45+00:00,True,34,True
2024-07-08,2024-07-08T13:29:45+00:00,2024-07-08T13:29:50+00:00,True,23,True
2024-07-08,2024-07-08T13:29:50+00:00,2024-07-08T13:29:55+00:00,True,42,True
2024-07-08,2024-07-08T13:29:55+00:00,2024-07-08T13:30:00+00:00,True,73,True
2024-07-08,2024-07-08T13:30:00+00:00,2024-07-08T13:30:05+00:00,True,616,True
2024-07-08,2024-07-08T13:30:05+00:00,2024-07-08T13:30:10+00:00,True,235,True
2024-07-08,2024-07-08T13:30:10+00:00,2024-07-08T13:30:15+00:00,True,298,True
2024-07-08,2024-07-08T13:30:15+00:00,2024-07-08T13:30:20+00:00,True,258,True
2024-07-08,2024-07-08T13:30:20+00:00,2024-07-08T13:30:25+00:00,True,219,True
2024-07-08,2024-07-08T13:30:25+00:00,2024-07-08T13:30:30+00:00,True,272,True
2024-07-08,2024-07-08T13:30:30+00:00,2024-07-08T13:30:35+00:00,True,457,True
2024-07-08,2024-07-08T13:30:35+00:00,2024-07-08T13:30:40+00:00,True,237,True
2024-07-08,2024-07-08T13:30:40+00:00,2024-07-08T13:30:45+00:00,True,303,True
2024-07-08,2024-07-08T13:30:45+00:00,2024-07-08T13:30:50+00:00,True,624,True
2024-07-08,2024-07-08T13:30:50+00:00,2024-07-08T13:30:55+00:00,True,251,True
2024-07-08,2024-07-08T13:30:55+00:00,2024-07-08T13:31:00+00:00,True,249,True
2024-07-08,2024-07-08T13:31:00+00:00,2024-07-08T13:31:05+00:00,True,326,True
2024-07-08,2024-07-08T13:31:05+00:00,2024-07-08T13:31:10+00:00,True,262,True
2024-07-08,2024-07-08T13:31:10+00:00,2024-07-08T13:31:15+00:00,True,331,True
2024-07-08,2024-07-08T13:31:15+00:00,2024-07-08T13:31:20+00:00,True,216,True
2024-07-12,2024-07-12T13:29:00+00:00,2024-07-12T13:29:05+00:00,True,60,True
2024-07-12,2024-07-12T13:29:05+00:00,2024-07-12T13:29:10+00:00,True,16,True
2024-07-12,2024-07-12T13:29:10+00:00,2024-07-12T13:29:15+00:00,True,44,True
2024-07-12,2024-07-12T13:29:15+00:00,2024-07-12T13:29:20+00:00,True,30,True
2024-07-12,2024-07-12T13:29:20+00:00,2024-07-12T13:29:25+00:00,True,35,True
2024-07-12,2024-07-12T13:29:25+00:00,2024-07-12T13:29:30+00:00,True,26,True
2024-07-12,2024-07-12T13:29:30+00:00,2024-07-12T13:29:35+00:00,True,65,True
2024-07-12,2024-07-12T13:29:35+00:00,2024-07-12T13:29:40+00:00,True,44,True
2024-07-12,2024-07-12T13:29:40+00:00,2024-07-12T13:29:45+00:00,True,24,True
2024-07-12,2024-07-12T13:29:45+00:00,2024-07-12T13:29:50+00:00,True,48,True
2024-07-12,2024-07-12T13:29:50+00:00,2024-07-12T13:29:55+00:00,True,42,True
2024-07-12,2024-07-12T13:29:55+00:00,2024-07-12T13:30:00+00:00,True,92,True
2024-07-16,2024-07-16T13:29:00+00:00,2024-07-16T13:29:05+00:00,True,47,True
2024-07-16,2024-07-16T13:29:05+00:00,2024-07-16T13:29:10+00:00,True,53,True
2024-07-16,2024-07-16T13:29:10+00:00,2024-07-16T13:29:15+00:00,True,63,True
2024-07-16,2024-07-16T13:29:15+00:00,2024-07-16T13:29:20+00:00,True,37,True
2024-07-16,2024-07-16T13:29:20+00:00,2024-07-16T13:29:25+00:00,True,31,True
2024-07-16,2024-07-16T13:29:25+00:00,2024-07-16T13:29:30+00:00,True,104,True
2024-07-16,2024-07-16T13:29:30+00:00,2024-07-16T13:29:35+00:00,True,34,True
2024-07-16,2024-07-16T13:29:35+00:00,2024-07-16T13:29:40+00:00,True,20,True
2024-07-16,2024-07-16T13:29:40+00:00,2024-07-16T13:29:45+00:00,True,38,True
2024-07-16,2024-07-16T13:29:45+00:00,2024-07-16T13:29:50+00:00,True,34,True
2024-07-16,2024-07-16T13:29:50+00:00,2024-07-16T13:29:55+00:00,True,42,True
2024-07-16,2024-07-16T13:29:55+00:00,2024-07-16T13:30:00+00:00,True,58,True
2024-07-16,2024-07-16T13:30:00+00:00,2024-07-16T13:30:05+00:00,True,738,True
2024-07-16,2024-07-16T13:30:05+00:00,2024-07-16T13:30:10+00:00,True,336,True
2024-07-16,2024-07-16T13:30:10+00:00,2024-07-16T13:30:15+00:00,True,193,True
2024-07-16,2024-07-16T13:30:15+00:00,2024-07-16T13:30:20+00:00,True,192,True
2024-07-16,2024-07-16T13:30:20+00:00,2024-07-16T13:30:25+00:00,True,133,True
2024-07-16,2024-07-16T13:30:25+00:00,2024-07-16T13:30:30+00:00,True,175,True
2024-07-16,2024-07-16T13:30:30+00:00,2024-07-16T13:30:35+00:00,True,266,True
2024-07-16,2024-07-16T13:30:35+00:00,2024-07-16T13:30:40+00:00,True,167,True
2024-07-16,2024-07-16T13:30:40+00:00,2024-07-16T13:30:45+00:00,True,157,True
2024-07-16,2024-07-16T13:30:45+00:00,2024-07-16T13:30:50+00:00,True,182,True
2024-07-16,2024-07-16T13:30:50+00:00,2024-07-16T13:30:55+00:00,True,156,True
2024-07-16,2024-07-16T13:30:55+00:00,2024-07-16T13:31:00+00:00,True,144,True
2024-07-16,2024-07-16T13:31:00+00:00,2024-07-16T13:31:05+00:00,True,204,True
2024-07-16,2024-07-16T13:31:05+00:00,2024-07-16T13:31:10+00:00,True,237,True
2024-07-18,2024-07-18T13:29:00+00:00,2024-07-18T13:29:05+00:00,True,34,True
2024-07-18,2024-07-18T13:29:05+00:00,2024-07-18T13:29:10+00:00,True,15,True
2024-07-18,2024-07-18T13:29:10+00:00,2024-07-18T13:29:15+00:00,True,18,True
2024-07-18,2024-07-18T13:29:15+00:00,2024-07-18T13:29:20+00:00,True,52,True
2024-07-18,2024-07-18T13:29:20+00:00,2024-07-18T13:29:25+00:00,True,34,True
2024-07-18,2024-07-18T13:29:25+00:00,2024-07-18T13:29:30+00:00,True,59,True
2024-07-18,2024-07-18T13:29:30+00:00,2024-07-18T13:29:35+00:00,True,45,True
2024-07-18,2024-07-18T13:29:35+00:00,2024-07-18T13:29:40+00:00,True,44,True
2024-07-18,2024-07-18T13:29:40+00:00,2024-07-18T13:29:45+00:00,True,33,True
2024-07-18,2024-07-18T13:29:45+00:00,2024-07-18T13:29:50+00:00,True,51,True
2024-07-18,2024-07-18T13:29:50+00:00,2024-07-18T13:29:55+00:00,True,56,True
2024-07-18,2024-07-18T13:29:55+00:00,2024-07-18T13:30:00+00:00,True,100,True
2024-07-18,2024-07-18T13:30:00+00:00,2024-07-18T13:30:05+00:00,True,852,True
2024-07-18,2024-07-18T13:30:05+00:00,2024-07-18T13:30:10+00:00,True,401,True
2024-07-18,2024-07-18T13:30:10+00:00,2024-07-18T13:30:15+00:00,True,345,True
2024-07-18,2024-07-18T13:30:15+00:00,2024-07-18T13:30:20+00:00,True,296,True
2024-07-18,2024-07-18T13:30:20+00:00,2024-07-18T13:30:25+00:00,True,331,True
2024-07-18,2024-07-18T13:30:25+00:00,2024-07-18T13:30:30+00:00,True,286,True
2024-07-18,2024-07-18T13:30:30+00:00,2024-07-18T13:30:35+00:00,True,345,True
2024-07-18,2024-07-18T13:30:35+00:00,2024-07-18T13:30:40+00:00,True,185,True
2024-07-18,2024-07-18T13:30:40+00:00,2024-07-18T13:30:45+00:00,True,327,True
2024-07-18,2024-07-18T13:30:45+00:00,2024-07-18T13:30:50+00:00,True,280,True
2024-07-18,2024-07-18T13:30:50+00:00,2024-07-18T13:30:55+00:00,True,264,True
2024-07-22,2024-07-22T13:29:00+00:00,2024-07-22T13:29:05+00:00,True,30,True
2024-07-22,2024-07-22T13:29:05+00:00,2024-07-22T13:29:10+00:00,True,19,True
2024-07-22,2024-07-22T13:29:10+00:00,2024-07-22T13:29:15+00:00,True,80,True
2024-07-22,2024-07-22T13:29:15+00:00,2024-07-22T13:29:20+00:00,True,74,True
2024-07-22,2024-07-22T13:29:20+00:00,2024-07-22T13:29:25+00:00,True,75,True
2024-07-22,2024-07-22T13:29:25+00:00,2024-07-22T13:29:30+00:00,True,86,True
