fecha,window_start_utc,window_end_utc_exclusive,orientation,p0,event_count,positive_excursion_ticks,adverse_excursion_ticks,push_exists,push_ordinal_in_window,sequence_B_exists,sequence_A_exists,sequence_B_max_dwell_s,sequence_A_max_dwell_s
2024-07-26,2024-07-26T13:31:15+00:00,2024-07-26T13:31:20+00:00,MINUS,19128.25,174,16.0,20.0,True,139.0,True,False,0.345555324,0.0
2024-07-26,2024-07-26T13:31:20+00:00,2024-07-26T13:31:25+00:00,PLUS,19125.5,180,10.0,10.0,True,29.0,False,True,0.0,0.185938596
2024-07-26,2024-07-26T13:31:20+00:00,2024-07-26T13:31:25+00:00,MINUS,19125.5,180,10.0,10.0,True,78.0,False,False,0.0,0.0
2024-07-26,2024-07-26T13:31:25+00:00,2024-07-26T13:31:30+00:00,PLUS,19125.0,238,7.0,32.0,True,87.0,False,True,0.0,2.267088447
2024-07-26,2024-07-26T13:31:25+00:00,2024-07-26T13:31:30+00:00,MINUS,19125.0,238,32.0,7.0,True,4.0,True,True,1.411088837,0.013018602
2024-07-26,2024-07-26T13:31:30+00:00,2024-07-26T13:31:35+00:00,PLUS,19119.0,230,24.0,7.0,True,59.0,True,False,1.197022085,0.0
2024-07-26,2024-07-26T13:31:30+00:00,2024-07-26T13:31:35+00:00,MINUS,19119.0,230,7.0,24.0,True,13.0,False,True,0.0,1.937974135
2024-07-26,2024-07-26T13:31:35+00:00,2024-07-26T13:31:40+00:00,PLUS,19123.75,158,28.0,3.0,True,9.0,True,False,1.012264153,0.0
2024-07-26,2024-07-26T13:31:35+00:00,2024-07-26T13:31:40+00:00,MINUS,19123.75,158,3.0,28.0,False,,False,False,0.0,0.0
2024-07-26,2024-07-26T13:31:40+00:00,2024-07-26T13:31:45+00:00,PLUS,19130.75,217,31.0,1.0,True,17.0,True,False,1.407031306,0.0
2024-07-26,2024-07-26T13:31:40+00:00,2024-07-26T13:31:45+00:00,MINUS,19130.75,217,1.0,31.0,False,,False,False,0.0,0.0
2024-07-26,2024-07-26T13:31:45+00:00,2024-07-26T13:31:50+00:00,PLUS,19131.25,177,1.0,28.0,False,,False,False,0.0,0.0
2024-07-26,2024-07-26T13:31:45+00:00,2024-07-26T13:31:50+00:00,MINUS,19131.25,177,28.0,1.0,True,59.0,True,False,2.587472593,0.0
2024-07-26,2024-07-26T13:31:50+00:00,2024-07-26T13:31:55+00:00,PLUS,19125.25,126,8.0,9.0,True,71.0,False,True,0.0,0.132301177
2024-07-26,2024-07-26T13:31:50+00:00,2024-07-26T13:31:55+00:00,MINUS,19125.25,126,9.0,8.0,True,18.0,False,True,0.0,0.127622172
2024-07-26,2024-07-26T13:31:55+00:00,2024-07-26T13:32:00+00:00,PLUS,19123.5,156,18.0,8.0,True,112.0,True,False,0.144801572,0.0
2024-07-26,2024-07-26T13:31:55+00:00,2024-07-26T13:32:00+00:00,MINUS,19123.5,156,8.0,18.0,True,72.0,False,True,0.0,0.766577035
2024-07-26,2024-07-26T13:32:00+00:00,2024-07-26T13:32:05+00:00,PLUS,19126.5,170,36.0,9.0,True,58.0,True,False,2.089663107,0.0
2024-07-26,2024-07-26T13:32:00+00:00,2024-07-26T13:32:05+00:00,MINUS,19126.5,170,9.0,36.0,True,8.0,False,True,0.0,2.576109953
2024-07-26,2024-07-26T13:32:05+00:00,2024-07-26T13:32:10+00:00,PLUS,19132.5,169,19.0,9.0,True,82.0,True,False,0.068033674,0.0
2024-07-26,2024-07-26T13:32:05+00:00,2024-07-26T13:32:10+00:00,MINUS,19132.5,169,9.0,19.0,True,18.0,False,True,0.0,0.66909016
2024-07-26,2024-07-26T13:32:10+00:00,2024-07-26T13:32:15+00:00,PLUS,19133.25,196,10.0,17.0,True,25.0,False,True,0.0,0.352526668
2024-07-26,2024-07-26T13:32:10+00:00,2024-07-26T13:32:15+00:00,MINUS,19133.25,196,17.0,10.0,True,85.0,True,True,0.09729518,0.195677948
2024-07-26,2024-07-26T13:32:15+00:00,2024-07-26T13:32:20+00:00,PLUS,19132.0,186,53.0,3.0,True,22.0,True,False,3.992461885,0.0
2024-07-26,2024-07-26T13:32:15+00:00,2024-07-26T13:32:20+00:00,MINUS,19132.0,186,3.0,53.0,False,,False,False,0.0,0.0
2024-07-26,2024-07-26T13:32:20+00:00,2024-07-26T13:32:25+00:00,PLUS,19145.25,255,16.0,6.0,True,41.0,True,False,0.038654232,0.0
2024-07-26,2024-07-26T13:32:20+00:00,2024-07-26T13:32:25+00:00,MINUS,19145.25,255,6.0,16.0,False,,False,False,0.0,0.0
2024-07-26,2024-07-26T13:32:25+00:00,2024-07-26T13:32:30+00:00,PLUS,19146.25,199,19.0,24.0,True,169.0,True,False,0.110904435,0.0
2024-07-26,2024-07-26T13:32:25+00:00,2024-07-26T13:32:30+00:00,MINUS,19146.25,199,24.0,19.0,True,18.0,True,True,0.516181422,0.612368385
2024-07-26,2024-07-26T13:32:30+00:00,2024-07-26T13:32:35+00:00,PLUS,19150.25,179,17.0,16.0,True,150.0,True,False,0.047495399,0.0
2024-07-26,2024-07-26T13:32:30+00:00,2024-07-26T13:32:35+00:00,MINUS,19150.25,179,16.0,17.0,True,26.0,True,True,0.044646144,0.218032075
2024-07-26,2024-07-26T13:32:35+00:00,2024-07-26T13:32:40+00:00,PLUS,19154.5,185,2.0,15.0,False,,False,False,0.0,0.0
2024-07-26,2024-07-26T13:32:35+00:00,2024-07-26T13:32:40+00:00,MINUS,19154.5,185,15.0,2.0,True,31.0,True,False,0.00021411,0.0
2024-07-26,2024-07-26T13:32:40+00:00,2024-07-26T13:32:45+00:00,PLUS,19151.25,208,11.0,28.0,True,11.0,False,True,0.0,2.769650919
2024-07-26,2024-07-26T13:32:40+00:00,2024-07-26T13:32:45+00:00,MINUS,19151.25,208,28.0,11.0,True,58.0,True,False,1.20706446,0.0
2024-07-30,2024-07-30T13:29:00+00:00,2024-07-30T13:29:05+00:00,PLUS,19288.0,27,7.0,1.0,True,10.0,False,False,0.0,0.0
2024-07-30,2024-07-30T13:29:00+00:00,2024-07-30T13:29:05+00:00,MINUS,19288.0,27,1.0,7.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:29:05+00:00,2024-07-30T13:29:10+00:00,PLUS,19288.0,30,2.0,5.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:29:05+00:00,2024-07-30T13:29:10+00:00,MINUS,19288.0,30,5.0,2.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:29:10+00:00,2024-07-30T13:29:15+00:00,PLUS,19287.25,73,16.0,1.0,True,12.0,True,False,0.271871642,0.0
2024-07-30,2024-07-30T13:29:10+00:00,2024-07-30T13:29:15+00:00,MINUS,19287.25,73,1.0,16.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:29:15+00:00,2024-07-30T13:29:20+00:00,PLUS,19290.5,44,11.0,0.0,True,21.0,False,False,0.0,0.0
2024-07-30,2024-07-30T13:29:15+00:00,2024-07-30T13:29:20+00:00,MINUS,19290.5,44,0.0,11.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:29:20+00:00,2024-07-30T13:29:25+00:00,PLUS,19291.75,32,2.0,4.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:29:20+00:00,2024-07-30T13:29:25+00:00,MINUS,19291.75,32,4.0,2.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:29:25+00:00,2024-07-30T13:29:30+00:00,PLUS,19290.75,20,0.0,12.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:29:25+00:00,2024-07-30T13:29:30+00:00,MINUS,19290.75,20,12.0,0.0,True,14.0,False,False,0.0,0.0
2024-07-30,2024-07-30T13:29:30+00:00,2024-07-30T13:29:35+00:00,PLUS,19287.75,22,1.0,4.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:29:30+00:00,2024-07-30T13:29:35+00:00,MINUS,19287.75,22,4.0,1.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:29:35+00:00,2024-07-30T13:29:40+00:00,PLUS,19287.25,26,7.0,5.0,True,15.0,False,False,0.0,0.0
2024-07-30,2024-07-30T13:29:35+00:00,2024-07-30T13:29:40+00:00,MINUS,19287.25,26,5.0,7.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:29:40+00:00,2024-07-30T13:29:45+00:00,PLUS,19288.25,23,11.0,0.0,True,9.0,False,False,0.0,0.0
2024-07-30,2024-07-30T13:29:40+00:00,2024-07-30T13:29:45+00:00,MINUS,19288.25,23,0.0,11.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:29:45+00:00,2024-07-30T13:29:50+00:00,PLUS,19291.0,18,0.0,10.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:29:45+00:00,2024-07-30T13:29:50+00:00,MINUS,19291.0,18,10.0,0.0,True,8.0,False,False,0.0,0.0
2024-07-30,2024-07-30T13:29:50+00:00,2024-07-30T13:29:55+00:00,PLUS,19289.5,19,4.0,8.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:29:50+00:00,2024-07-30T13:29:55+00:00,MINUS,19289.5,19,8.0,4.0,True,14.0,False,False,0.0,0.0
2024-07-30,2024-07-30T13:29:55+00:00,2024-07-30T13:30:00+00:00,PLUS,19287.5,44,3.0,6.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:29:55+00:00,2024-07-30T13:30:00+00:00,MINUS,19287.5,44,6.0,3.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:30:00+00:00,2024-07-30T13:30:05+00:00,PLUS,19287.75,552,20.0,50.0,True,22.0,True,True,0.125424006,1.650212359
2024-07-30,2024-07-30T13:30:00+00:00,2024-07-30T13:30:05+00:00,MINUS,19287.75,552,50.0,20.0,True,282.0,True,False,0.798604179,0.0
2024-07-30,2024-07-30T13:30:05+00:00,2024-07-30T13:30:10+00:00,PLUS,19275.75,254,38.0,14.0,True,108.0,True,False,3.687708457,0.0
2024-07-30,2024-07-30T13:30:05+00:00,2024-07-30T13:30:10+00:00,MINUS,19275.75,254,14.0,38.0,True,36.0,False,True,0.0,3.862521883
2024-07-30,2024-07-30T13:30:10+00:00,2024-07-30T13:30:15+00:00,PLUS,19284.0,178,9.0,31.0,True,17.0,False,True,0.0,1.821468573
2024-07-30,2024-07-30T13:30:10+00:00,2024-07-30T13:30:15+00:00,MINUS,19284.0,178,31.0,9.0,True,107.0,True,False,1.642871571,0.0
2024-07-30,2024-07-30T13:30:15+00:00,2024-07-30T13:30:20+00:00,PLUS,19279.25,99,1.0,14.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:30:15+00:00,2024-07-30T13:30:20+00:00,MINUS,19279.25,99,14.0,1.0,True,2.0,False,False,0.0,0.0
2024-07-30,2024-07-30T13:30:20+00:00,2024-07-30T13:30:25+00:00,PLUS,19278.5,115,7.0,20.0,True,5.0,False,True,0.0,0.837485239
2024-07-30,2024-07-30T13:30:20+00:00,2024-07-30T13:30:25+00:00,MINUS,19278.5,115,20.0,7.0,True,78.0,True,False,0.539225414,0.0
2024-07-30,2024-07-30T13:30:25+00:00,2024-07-30T13:30:30+00:00,PLUS,19275.5,168,3.0,19.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:30:25+00:00,2024-07-30T13:30:30+00:00,MINUS,19275.5,168,19.0,3.0,True,23.0,True,False,0.559647258,0.0
2024-07-30,2024-07-30T13:30:30+00:00,2024-07-30T13:30:35+00:00,PLUS,19272.25,233,6.0,20.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:30:30+00:00,2024-07-30T13:30:35+00:00,MINUS,19272.25,233,20.0,6.0,True,8.0,True,False,0.544313884,0.0
2024-07-30,2024-07-30T13:30:35+00:00,2024-07-30T13:30:40+00:00,PLUS,19271.75,96,8.0,6.0,True,87.0,False,False,0.0,0.0
2024-07-30,2024-07-30T13:30:35+00:00,2024-07-30T13:30:40+00:00,MINUS,19271.75,96,6.0,8.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:30:40+00:00,2024-07-30T13:30:45+00:00,PLUS,19272.5,250,8.0,32.0,True,27.0,False,True,0.0,3.055512631
2024-07-30,2024-07-30T13:30:40+00:00,2024-07-30T13:30:45+00:00,MINUS,19272.5,250,32.0,8.0,True,54.0,True,False,2.585636775,0.0
2024-07-30,2024-07-30T13:30:45+00:00,2024-07-30T13:30:50+00:00,PLUS,19265.25,182,1.0,18.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:30:45+00:00,2024-07-30T13:30:50+00:00,MINUS,19265.25,182,18.0,1.0,True,24.0,True,False,0.190700502,0.0
2024-07-30,2024-07-30T13:30:50+00:00,2024-07-30T13:30:55+00:00,PLUS,19263.0,285,1.0,31.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:30:50+00:00,2024-07-30T13:30:55+00:00,MINUS,19263.0,285,31.0,1.0,True,35.0,True,False,3.940760764,0.0
2024-07-30,2024-07-30T13:30:55+00:00,2024-07-30T13:31:00+00:00,PLUS,19258.5,177,12.0,8.0,True,12.0,False,True,0.0,0.049381106
2024-07-30,2024-07-30T13:30:55+00:00,2024-07-30T13:31:00+00:00,MINUS,19258.5,177,8.0,12.0,True,81.0,False,False,0.0,0.0
2024-07-30,2024-07-30T13:31:00+00:00,2024-07-30T13:31:05+00:00,PLUS,19258.0,381,51.0,0.0,True,14.0,True,False,4.844856339,0.0
2024-07-30,2024-07-30T13:31:00+00:00,2024-07-30T13:31:05+00:00,MINUS,19258.0,381,0.0,51.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:31:05+00:00,2024-07-30T13:31:10+00:00,PLUS,19270.25,366,61.0,1.0,True,18.0,True,False,3.063774469,0.0
2024-07-30,2024-07-30T13:31:05+00:00,2024-07-30T13:31:10+00:00,MINUS,19270.25,366,1.0,61.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:31:10+00:00,2024-07-30T13:31:15+00:00,PLUS,19284.5,271,14.0,18.0,True,162.0,False,False,0.0,0.0
2024-07-30,2024-07-30T13:31:10+00:00,2024-07-30T13:31:15+00:00,MINUS,19284.5,271,18.0,14.0,True,27.0,True,True,0.100521026,0.487816018
2024-07-30,2024-07-30T13:31:15+00:00,2024-07-30T13:31:20+00:00,PLUS,19286.75,384,29.0,1.0,True,58.0,True,False,1.571913468,0.0
2024-07-30,2024-07-30T13:31:15+00:00,2024-07-30T13:31:20+00:00,MINUS,19286.75,384,1.0,29.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:31:20+00:00,2024-07-30T13:31:25+00:00,PLUS,19290.0,275,9.0,26.0,True,38.0,False,True,0.0,2.419011885
2024-07-30,2024-07-30T13:31:20+00:00,2024-07-30T13:31:25+00:00,MINUS,19290.0,275,26.0,9.0,True,153.0,True,False,1.492799027,0.0
2024-07-30,2024-07-30T13:31:25+00:00,2024-07-30T13:31:30+00:00,PLUS,19284.5,167,23.0,0.0,True,8.0,True,False,0.747616953,0.0
2024-07-30,2024-07-30T13:31:25+00:00,2024-07-30T13:31:30+00:00,MINUS,19284.5,167,0.0,23.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:31:30+00:00,2024-07-30T13:31:35+00:00,PLUS,19289.0,209,20.0,7.0,True,79.0,True,False,0.326337976,0.0
2024-07-30,2024-07-30T13:31:30+00:00,2024-07-30T13:31:35+00:00,MINUS,19289.0,209,7.0,20.0,True,16.0,False,True,0.0,1.573346348
2024-07-30,2024-07-30T13:31:35+00:00,2024-07-30T13:31:40+00:00,PLUS,19289.75,304,23.0,19.0,True,28.0,True,True,0.723201838,1.302701206
2024-07-30,2024-07-30T13:31:35+00:00,2024-07-30T13:31:40+00:00,MINUS,19289.75,304,19.0,23.0,True,224.0,True,False,0.079292066,0.0
2024-07-30,2024-07-30T13:31:40+00:00,2024-07-30T13:31:45+00:00,PLUS,19288.5,136,6.0,20.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:31:40+00:00,2024-07-30T13:31:45+00:00,MINUS,19288.5,136,20.0,6.0,True,45.0,True,False,0.323913925,0.0
2024-07-30,2024-07-30T13:31:45+00:00,2024-07-30T13:31:50+00:00,PLUS,19283.5,219,4.0,31.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:31:45+00:00,2024-07-30T13:31:50+00:00,MINUS,19283.5,219,31.0,4.0,True,37.0,True,False,0.863906915,0.0
2024-07-30,2024-07-30T13:31:50+00:00,2024-07-30T13:31:55+00:00,PLUS,19276.25,194,11.0,14.0,True,170.0,False,False,0.0,0.0
2024-07-30,2024-07-30T13:31:50+00:00,2024-07-30T13:31:55+00:00,MINUS,19276.25,194,14.0,11.0,True,11.0,False,True,0.0,0.710997318
2024-07-30,2024-07-30T13:31:55+00:00,2024-07-30T13:32:00+00:00,PLUS,19276.25,136,39.0,0.0,True,9.0,True,False,2.384526609,0.0
2024-07-30,2024-07-30T13:31:55+00:00,2024-07-30T13:32:00+00:00,MINUS,19276.25,136,0.0,39.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:32:00+00:00,2024-07-30T13:32:05+00:00,PLUS,19284.5,205,0.0,31.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:32:00+00:00,2024-07-30T13:32:05+00:00,MINUS,19284.5,205,31.0,0.0,True,14.0,True,False,3.317441235,0.0
2024-07-30,2024-07-30T13:32:05+00:00,2024-07-30T13:32:10+00:00,PLUS,19279.5,164,13.0,21.0,True,15.0,False,True,0.0,1.694122803
2024-07-30,2024-07-30T13:32:05+00:00,2024-07-30T13:32:10+00:00,MINUS,19279.5,164,21.0,13.0,True,93.0,True,False,0.836299532,0.0
2024-07-30,2024-07-30T13:32:10+00:00,2024-07-30T13:32:15+00:00,PLUS,19276.0,158,22.0,7.0,True,31.0,True,False,1.413303626,0.0
2024-07-30,2024-07-30T13:32:10+00:00,2024-07-30T13:32:15+00:00,MINUS,19276.0,158,7.0,22.0,True,13.0,False,True,0.0,1.768645381
2024-07-30,2024-07-30T13:32:15+00:00,2024-07-30T13:32:20+00:00,PLUS,19279.5,186,46.0,1.0,True,7.0,True,False,2.1575717,0.0
2024-07-30,2024-07-30T13:32:15+00:00,2024-07-30T13:32:20+00:00,MINUS,19279.5,186,1.0,46.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:32:20+00:00,2024-07-30T13:32:25+00:00,PLUS,19290.75,175,9.0,19.0,True,55.0,False,True,0.0,1.973623927
2024-07-30,2024-07-30T13:32:20+00:00,2024-07-30T13:32:25+00:00,MINUS,19290.75,175,19.0,9.0,True,112.0,True,False,0.198169612,0.0
2024-07-30,2024-07-30T13:32:25+00:00,2024-07-30T13:32:30+00:00,PLUS,19287.75,158,14.0,16.0,True,135.0,False,False,0.0,0.0
2024-07-30,2024-07-30T13:32:25+00:00,2024-07-30T13:32:30+00:00,MINUS,19287.75,158,16.0,14.0,True,30.0,True,True,0.367412298,0.966679913
2024-07-30,2024-07-30T13:32:30+00:00,2024-07-30T13:32:35+00:00,PLUS,19291.0,136,4.0,11.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:32:30+00:00,2024-07-30T13:32:35+00:00,MINUS,19291.0,136,11.0,4.0,True,110.0,False,False,0.0,0.0
2024-07-30,2024-07-30T13:32:35+00:00,2024-07-30T13:32:40+00:00,PLUS,19290.0,266,17.0,14.0,True,6.0,True,True,0.13644212,0.432942828
2024-07-30,2024-07-30T13:32:35+00:00,2024-07-30T13:32:40+00:00,MINUS,19290.0,266,14.0,17.0,True,76.0,False,True,0.0,1.340086143
2024-07-30,2024-07-30T13:32:40+00:00,2024-07-30T13:32:45+00:00,PLUS,19293.75,197,19.0,8.0,True,50.0,True,False,0.217566994,0.0
2024-07-30,2024-07-30T13:32:40+00:00,2024-07-30T13:32:45+00:00,MINUS,19293.75,197,8.0,19.0,True,14.0,False,True,0.0,2.67845315
2024-07-30,2024-07-30T13:32:45+00:00,2024-07-30T13:32:50+00:00,PLUS,19296.5,159,9.0,20.0,True,22.0,False,True,0.0,2.778764993
2024-07-30,2024-07-30T13:32:45+00:00,2024-07-30T13:32:50+00:00,MINUS,19296.5,159,20.0,9.0,True,59.0,True,False,1.353924482,0.0
2024-07-30,2024-07-30T13:32:50+00:00,2024-07-30T13:32:55+00:00,PLUS,19292.0,170,2.0,31.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:32:50+00:00,2024-07-30T13:32:55+00:00,MINUS,19292.0,170,31.0,2.0,True,23.0,True,False,2.196464218,0.0
2024-07-30,2024-07-30T13:32:55+00:00,2024-07-30T13:33:00+00:00,PLUS,19288.5,118,18.0,2.0,True,14.0,True,False,0.955751744,0.0
2024-07-30,2024-07-30T13:32:55+00:00,2024-07-30T13:33:00+00:00,MINUS,19288.5,118,2.0,18.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:33:00+00:00,2024-07-30T13:33:05+00:00,PLUS,19290.5,146,11.0,12.0,True,67.0,False,True,0.0,0.353534867
2024-07-30,2024-07-30T13:33:00+00:00,2024-07-30T13:33:05+00:00,MINUS,19290.5,146,12.0,11.0,True,128.0,False,False,0.0,0.0
2024-07-30,2024-07-30T13:33:05+00:00,2024-07-30T13:33:10+00:00,PLUS,19288.5,153,1.0,25.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:33:05+00:00,2024-07-30T13:33:10+00:00,MINUS,19288.5,153,25.0,1.0,True,48.0,True,False,0.792739162,0.0
2024-07-30,2024-07-30T13:33:10+00:00,2024-07-30T13:33:15+00:00,PLUS,19287.75,161,14.0,14.0,True,46.0,False,False,0.0,0.0
2024-07-30,2024-07-30T13:33:10+00:00,2024-07-30T13:33:15+00:00,MINUS,19287.75,161,14.0,14.0,True,11.0,False,True,0.0,0.77189301
2024-07-30,2024-07-30T13:33:15+00:00,2024-07-30T13:33:20+00:00,PLUS,19290.0,126,32.0,2.0,True,27.0,True,False,2.327587037,0.0
2024-07-30,2024-07-30T13:33:15+00:00,2024-07-30T13:33:20+00:00,MINUS,19290.0,126,2.0,32.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:33:20+00:00,2024-07-30T13:33:25+00:00,PLUS,19295.75,116,8.0,18.0,True,9.0,False,True,0.0,1.337303919
2024-07-30,2024-07-30T13:33:20+00:00,2024-07-30T13:33:25+00:00,MINUS,19295.75,116,18.0,8.0,True,78.0,True,False,0.212637105,0.0
2024-07-30,2024-07-30T13:33:25+00:00,2024-07-30T13:33:30+00:00,PLUS,19292.0,128,0.0,28.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:33:25+00:00,2024-07-30T13:33:30+00:00,MINUS,19292.0,128,28.0,0.0,True,1.0,True,False,3.797583865,0.0
2024-07-30,2024-07-30T13:33:30+00:00,2024-07-30T13:33:35+00:00,PLUS,19287.0,111,30.0,0.0,True,3.0,True,False,2.076823164,0.0
2024-07-30,2024-07-30T13:33:30+00:00,2024-07-30T13:33:35+00:00,MINUS,19287.0,111,0.0,30.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:33:35+00:00,2024-07-30T13:33:40+00:00,PLUS,19290.0,103,21.0,4.0,True,23.0,True,False,0.867602238,0.0
2024-07-30,2024-07-30T13:33:35+00:00,2024-07-30T13:33:40+00:00,MINUS,19290.0,103,4.0,21.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:33:40+00:00,2024-07-30T13:33:45+00:00,PLUS,19293.75,70,6.0,11.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:33:40+00:00,2024-07-30T13:33:45+00:00,MINUS,19293.75,70,11.0,6.0,True,5.0,False,False,0.0,0.0
2024-07-30,2024-07-30T13:33:45+00:00,2024-07-30T13:33:50+00:00,PLUS,19293.75,90,1.0,14.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:33:45+00:00,2024-07-30T13:33:50+00:00,MINUS,19293.75,90,14.0,1.0,True,51.0,False,False,0.0,0.0
2024-07-30,2024-07-30T13:33:50+00:00,2024-07-30T13:33:55+00:00,PLUS,19292.0,155,0.0,32.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:33:50+00:00,2024-07-30T13:33:55+00:00,MINUS,19292.0,155,32.0,0.0,True,2.0,True,False,2.718201097,0.0
2024-07-30,2024-07-30T13:33:55+00:00,2024-07-30T13:34:00+00:00,PLUS,19286.0,211,0.0,34.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:33:55+00:00,2024-07-30T13:34:00+00:00,MINUS,19286.0,211,34.0,0.0,True,18.0,True,False,3.491090838,0.0
2024-07-30,2024-07-30T13:34:00+00:00,2024-07-30T13:34:05+00:00,PLUS,19280.75,187,11.0,19.0,True,48.0,False,True,0.0,1.623448159
2024-07-30,2024-07-30T13:34:00+00:00,2024-07-30T13:34:05+00:00,MINUS,19280.75,187,19.0,11.0,True,111.0,True,False,0.221616382,0.0
2024-07-30,2024-07-30T13:34:05+00:00,2024-07-30T13:34:10+00:00,PLUS,19276.5,152,21.0,7.0,True,36.0,True,True,0.259854178,0.057929884
2024-07-30,2024-07-30T13:34:05+00:00,2024-07-30T13:34:10+00:00,MINUS,19276.5,152,7.0,21.0,True,133.0,False,False,0.0,0.0
2024-07-30,2024-07-30T13:34:10+00:00,2024-07-30T13:34:15+00:00,PLUS,19275.75,132,11.0,12.0,True,14.0,False,True,0.0,0.25183643
2024-07-30,2024-07-30T13:34:10+00:00,2024-07-30T13:34:15+00:00,MINUS,19275.75,132,12.0,11.0,True,100.0,False,False,0.0,0.0
2024-07-30,2024-07-30T13:34:15+00:00,2024-07-30T13:34:20+00:00,PLUS,19274.0,131,7.0,23.0,True,18.0,False,True,0.0,1.411952097
2024-07-30,2024-07-30T13:34:15+00:00,2024-07-30T13:34:20+00:00,MINUS,19274.0,131,23.0,7.0,True,57.0,True,False,0.301560957,0.0
2024-07-30,2024-07-30T13:34:20+00:00,2024-07-30T13:34:25+00:00,PLUS,19269.25,181,2.0,15.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:34:20+00:00,2024-07-30T13:34:25+00:00,MINUS,19269.25,181,15.0,2.0,True,29.0,True,False,0.023077336,0.0
2024-07-30,2024-07-30T13:34:25+00:00,2024-07-30T13:34:30+00:00,PLUS,19267.75,170,31.0,0.0,True,5.0,True,False,1.940922318,0.0
2024-07-30,2024-07-30T13:34:25+00:00,2024-07-30T13:34:30+00:00,MINUS,19267.75,170,0.0,31.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:34:30+00:00,2024-07-30T13:34:35+00:00,PLUS,19273.75,146,15.0,25.0,True,46.0,True,True,0.013055928,1.009579139
2024-07-30,2024-07-30T13:34:30+00:00,2024-07-30T13:34:35+00:00,MINUS,19273.75,146,25.0,15.0,True,107.0,True,False,0.764198017,0.0
2024-07-30,2024-07-30T13:34:35+00:00,2024-07-30T13:34:40+00:00,PLUS,19268.75,108,12.0,8.0,True,3.0,False,True,0.0,0.005538999
2024-07-30,2024-07-30T13:34:35+00:00,2024-07-30T13:34:40+00:00,MINUS,19268.75,108,8.0,12.0,True,105.0,False,False,0.0,0.0
2024-07-30,2024-07-30T13:34:40+00:00,2024-07-30T13:34:45+00:00,PLUS,19266.75,112,30.0,3.0,True,12.0,True,False,3.008272931,0.0
2024-07-30,2024-07-30T13:34:40+00:00,2024-07-30T13:34:45+00:00,MINUS,19266.75,112,3.0,30.0,False,,False,False,0.0,0.0
2024-07-30,2024-07-30T13:34:45+00:00,2024-07-30T13:34:50+00:00,PLUS,19273.25,140,30.0,7.0,True,58.0,True,False,0.226488947,0.0
